# event_ticker=KXATPCHALLENGERMATCH-26APR04DUCPAC
# final_score=4-6 6-3 7-6(7)
# score_resolution=4-6 6-3 7-6
# match_winner=James Duckworth
# fav_player=James Duckworth
# dog_player=Rodrigo Pacheco Mendez
# kalshi_date=2026-04-04
timestamp,James Duckworth,Rodrigo Pacheco Mendez
2026-04-04T23:12:00Z,54.00,47.00
2026-04-04T23:13:00Z,54.00,47.00
2026-04-04T23:14:00Z,54.00,47.00
2026-04-04T23:20:00Z,54.00,47.00
2026-04-04T23:21:00Z,54.00,47.00
2026-04-04T23:22:00Z,54.00,47.00
2026-04-04T23:27:00Z,54.00,47.00
2026-04-04T23:33:00Z,54.00,47.00
2026-04-04T23:34:00Z,54.00,47.00
2026-04-04T23:35:00Z,54.00,47.70
2026-04-04T23:36:00Z,53.00,47.70
2026-04-04T23:38:00Z,53.00,47.70
2026-04-04T23:40:00Z,53.45,48.08
2026-04-04T23:41:00Z,54.00,48.08
2026-04-04T23:43:00Z,54.00,49.00
2026-04-04T23:48:00Z,53.00,49.00
2026-04-04T23:49:00Z,53.00,49.00
2026-04-04T23:50:00Z,53.00,49.00
2026-04-04T23:51:00Z,53.02,49.00
2026-04-04T23:54:00Z,54.00,49.00
2026-04-04T23:56:00Z,53.00,49.00
2026-04-05T00:01:00Z,53.00,49.00
2026-04-05T00:04:00Z,51.64,49.00
2026-04-05T00:05:00Z,51.00,49.00
2026-04-05T00:08:00Z,51.00,49.00
2026-04-05T00:09:00Z,51.00,49.00
2026-04-05T00:10:00Z,51.00,49.00
2026-04-05T00:11:00Z,51.00,46.29
2026-04-05T00:12:00Z,51.00,48.00
2026-04-05T00:13:00Z,53.00,48.00
2026-04-05T00:14:00Z,53.00,48.00
2026-04-05T00:15:00Z,53.90,48.00
2026-04-05T00:16:00Z,54.00,48.00
2026-04-05T00:17:00Z,54.00,48.00
2026-04-05T00:18:00Z,54.00,48.00
2026-04-05T00:22:00Z,54.00,48.00
2026-04-05T00:24:00Z,54.00,48.00
2026-04-05T00:25:00Z,54.00,48.00
2026-04-05T00:26:00Z,54.00,48.00
2026-04-05T00:28:00Z,54.00,49.00
2026-04-05T00:31:00Z,54.00,46.09
2026-04-05T00:32:00Z,53.97,46.09
2026-04-05T00:33:00Z,51.10,49.00
2026-04-05T00:34:00Z,54.00,49.00
2026-04-05T00:36:00Z,54.00,47.00
2026-04-05T00:41:00Z,55.00,47.00
2026-04-05T00:43:00Z,55.00,47.00
2026-04-05T00:44:00Z,55.00,47.00
2026-04-05T00:46:00Z,55.00,47.00
2026-04-05T00:47:00Z,54.00,47.00
2026-04-05T00:50:00Z,55.00,47.00
2026-04-05T00:52:00Z,55.00,47.00
2026-04-05T00:54:00Z,55.00,47.00
2026-04-05T00:57:00Z,55.00,47.00
2026-04-05T00:58:00Z,54.86,47.00
2026-04-05T00:59:00Z,54.86,47.00
2026-04-05T01:00:00Z,54.07,47.92
2026-04-05T01:01:00Z,55.00,47.00
2026-04-05T01:02:00Z,54.98,48.00
2026-04-05T01:03:00Z,54.93,47.95
2026-04-05T01:04:00Z,54.47,49.66
2026-04-05T01:05:00Z,55.00,47.00
2026-04-05T01:06:00Z,55.00,47.00
2026-04-05T01:07:00Z,54.40,48.09
2026-04-05T01:08:00Z,54.81,48.00
2026-04-05T01:09:00Z,54.25,47.94
2026-04-05T01:10:00Z,54.98,47.95
2026-04-05T01:11:00Z,55.00,47.00
2026-04-05T01:12:00Z,55.00,47.00
2026-04-05T01:13:00Z,55.00,47.00
2026-04-05T01:14:00Z,55.00,47.66
2026-04-05T01:15:00Z,55.00,47.75
2026-04-05T01:16:00Z,55.39,47.03
2026-04-05T01:17:00Z,56.00,45.80
2026-04-05T01:18:00Z,55.90,45.72
2026-04-05T01:19:00Z,56.06,47.13
2026-04-05T01:20:00Z,55.00,46.62
2026-04-05T01:21:00Z,55.37,45.92
2026-04-05T01:22:00Z,54.62,47.24
2026-04-05T01:23:00Z,53.91,45.92
2026-04-05T01:24:00Z,56.05,44.42
2026-04-05T01:25:00Z,58.23,43.97
2026-04-05T01:26:00Z,64.99,38.01
2026-04-05T01:27:00Z,60.14,42.09
2026-04-05T01:28:00Z,60.49,44.67
2026-04-05T01:29:00Z,60.58,41.33
2026-04-05T01:30:00Z,55.75,44.22
2026-04-05T01:31:00Z,52.44,52.13
2026-04-05T01:32:00Z,43.63,58.89
2026-04-05T01:33:00Z,38.22,61.78
2026-04-05T01:34:00Z,37.16,63.41
2026-04-05T01:35:00Z,36.60,65.05
2026-04-05T01:36:00Z,32.93,68.02
2026-04-05T01:37:00Z,36.24,61.68
2026-04-05T01:38:00Z,38.66,63.52
2026-04-05T01:39:00Z,33.00,69.07
2026-04-05T01:40:00Z,35.34,67.83
2026-04-05T01:41:00Z,33.16,66.97
2026-04-05T01:42:00Z,35.38,66.08
2026-04-05T01:43:00Z,43.01,59.69
2026-04-05T01:44:00Z,42.17,61.85
2026-04-05T01:45:00Z,35.84,65.17
2026-04-05T01:46:00Z,34.16,67.83
2026-04-05T01:47:00Z,32.00,70.36
2026-04-05T01:48:00Z,34.24,65.91
2026-04-05T01:49:00Z,33.34,66.87
2026-04-05T01:50:00Z,36.74,65.14
2026-04-05T01:51:00Z,35.50,65.16
2026-04-05T01:52:00Z,34.94,66.50
2026-04-05T01:53:00Z,28.09,72.36
2026-04-05T01:54:00Z,28.60,71.08
2026-04-05T01:55:00Z,28.21,72.09
2026-04-05T01:56:00Z,30.04,70.87
2026-04-05T01:57:00Z,29.98,71.00
2026-04-05T01:58:00Z,29.56,72.57
2026-04-05T01:59:00Z,23.96,75.84
2026-04-05T02:00:00Z,24.78,75.64
2026-04-05T02:01:00Z,24.98,75.04
2026-04-05T02:02:00Z,26.10,76.59
2026-04-05T02:03:00Z,28.50,72.64
2026-04-05T02:04:00Z,30.72,69.35
2026-04-05T02:05:00Z,36.13,67.99
2026-04-05T02:06:00Z,35.89,67.72
2026-04-05T02:07:00Z,38.26,63.94
2026-04-05T02:08:00Z,43.22,58.41
2026-04-05T02:09:00Z,46.74,54.31
2026-04-05T02:10:00Z,46.55,54.47
2026-04-05T02:11:00Z,51.64,49.62
2026-04-05T02:12:00Z,51.28,48.99
2026-04-05T02:13:00Z,49.21,49.14
2026-04-05T02:14:00Z,50.65,51.27
2026-04-05T02:15:00Z,50.16,50.63
2026-04-05T02:16:00Z,48.68,51.83
2026-04-05T02:17:00Z,51.81,49.80
2026-04-05T02:18:00Z,57.45,44.26
2026-04-05T02:19:00Z,55.98,44.34
2026-04-05T02:20:00Z,55.92,44.07
2026-04-05T02:21:00Z,55.06,45.74
2026-04-05T02:22:00Z,53.47,47.37
2026-04-05T02:23:00Z,51.97,49.26
2026-04-05T02:24:00Z,45.11,52.40
2026-04-05T02:25:00Z,39.59,62.51
2026-04-05T02:26:00Z,45.85,54.38
2026-04-05T02:27:00Z,48.69,51.99
2026-04-05T02:28:00Z,44.21,56.86
2026-04-05T02:29:00Z,49.92,51.58
2026-04-05T02:30:00Z,51.99,49.98
2026-04-05T02:31:00Z,52.83,49.61
2026-04-05T02:32:00Z,53.20,47.91
2026-04-05T02:33:00Z,53.01,47.77
2026-04-05T02:34:00Z,54.37,47.46
2026-04-05T02:35:00Z,55.28,45.66
2026-04-05T02:36:00Z,55.42,44.45
2026-04-05T02:37:00Z,53.19,46.56
2026-04-05T02:38:00Z,52.75,47.96
2026-04-05T02:39:00Z,53.18,46.99
2026-04-05T02:40:00Z,60.26,40.76
2026-04-05T02:41:00Z,60.31,37.78
2026-04-05T02:42:00Z,55.08,46.38
2026-04-05T02:43:00Z,53.08,48.54
2026-04-05T02:44:00Z,50.71,50.29
2026-04-05T02:45:00Z,49.20,49.60
2026-04-05T02:46:00Z,51.62,53.16
2026-04-05T02:47:00Z,56.47,44.90
2026-04-05T02:48:00Z,59.90,39.81
2026-04-05T02:49:00Z,58.04,44.87
2026-04-05T02:50:00Z,60.22,32.08
2026-04-05T02:51:00Z,64.52,35.34
2026-04-05T02:52:00Z,76.06,28.24
2026-04-05T02:53:00Z,80.94,20.49
2026-04-05T02:54:00Z,80.75,18.40
2026-04-05T02:55:00Z,83.25,16.73
2026-04-05T02:56:00Z,86.57,13.10
2026-04-05T02:57:00Z,87.25,13.34
2026-04-05T02:58:00Z,86.23,14.03
2026-04-05T02:59:00Z,84.86,15.49
2026-04-05T03:00:00Z,84.17,16.96
2026-04-05T03:01:00Z,81.05,21.55
2026-04-05T03:02:00Z,81.59,21.49
2026-04-05T03:03:00Z,75.90,26.53
2026-04-05T03:04:00Z,73.73,27.89
2026-04-05T03:05:00Z,53.41,45.19
2026-04-05T03:06:00Z,57.36,41.63
2026-04-05T03:07:00Z,49.83,50.52
2026-04-05T03:08:00Z,45.24,55.13
2026-04-05T03:09:00Z,47.19,53.77
2026-04-05T03:10:00Z,46.82,53.28
2026-04-05T03:11:00Z,50.61,51.34
2026-04-05T03:12:00Z,51.96,49.23
2026-04-05T03:13:00Z,52.49,48.79
2026-04-05T03:14:00Z,46.43,56.18
2026-04-05T03:15:00Z,40.63,59.43
2026-04-05T03:16:00Z,41.85,58.81
2026-04-05T03:17:00Z,47.75,53.97
2026-04-05T03:18:00Z,48.23,51.02
2026-04-05T03:19:00Z,55.32,45.31
2026-04-05T03:20:00Z,47.83,49.42
2026-04-05T03:21:00Z,43.27,58.48
2026-04-05T03:22:00Z,43.61,57.72
2026-04-05T03:23:00Z,42.86,57.69
2026-04-05T03:24:00Z,37.57,62.16
2026-04-05T03:25:00Z,33.36,68.55
2026-04-05T03:26:00Z,43.23,57.87
2026-04-05T03:27:00Z,47.52,52.92
2026-04-05T03:28:00Z,53.80,49.67
2026-04-05T03:29:00Z,59.92,39.12
2026-04-05T03:30:00Z,56.04,43.79
2026-04-05T03:31:00Z,51.22,45.76
2026-04-05T03:32:00Z,51.53,51.28
2026-04-05T03:33:00Z,56.38,42.33
2026-04-05T03:34:00Z,50.01,52.20
2026-04-05T03:35:00Z,17.62,83.67
2026-04-05T03:36:00Z,31.36,75.03
2026-04-05T03:37:00Z,66.62,26.45
2026-04-05T03:38:00Z,77.33,23.02
2026-04-05T03:39:00Z,60.19,44.98
2026-04-05T03:40:00Z,94.34,17.00
2026-04-05T03:41:00Z,99.00,1.00
2026-04-05T03:42:00Z,99.00,1.00
2026-04-05T03:43:00Z,99.00,1.00
