# event_ticker=KXATPCHALLENGERMATCH-26APR09SAKSAM
# final_score=6-2 3-6 7-6(2)
# score_resolution=2-6 6-3 6-7
# match_winner=Toby Samuel
# fav_player=Stefanos Sakellaridis
# dog_player=Toby Samuel
# kalshi_date=2026-04-09
timestamp,Stefanos Sakellaridis,Toby Samuel
2026-04-09T11:55:00Z,50.05,52.31
2026-04-09T11:57:00Z,49.00,52.31
2026-04-09T12:01:00Z,49.00,52.00
2026-04-09T12:06:00Z,49.00,52.00
2026-04-09T12:07:00Z,49.00,52.00
2026-04-09T12:08:00Z,49.00,52.00
2026-04-09T12:09:00Z,50.00,52.60
2026-04-09T12:10:00Z,50.00,53.00
2026-04-09T12:12:00Z,49.00,53.00
2026-04-09T12:13:00Z,49.00,52.00
2026-04-09T12:14:00Z,49.00,52.53
2026-04-09T12:15:00Z,49.00,52.00
2026-04-09T12:16:00Z,49.00,53.00
2026-04-09T12:19:00Z,49.00,53.00
2026-04-09T12:20:00Z,49.83,53.00
2026-04-09T12:22:00Z,49.96,53.00
2026-04-09T12:23:00Z,49.96,53.00
2026-04-09T12:24:00Z,49.96,51.09
2026-04-09T12:25:00Z,49.96,52.98
2026-04-09T12:26:00Z,49.92,52.98
2026-04-09T12:27:00Z,49.92,52.68
2026-04-09T12:29:00Z,49.92,52.68
2026-04-09T12:31:00Z,49.92,52.94
2026-04-09T12:32:00Z,49.80,52.94
2026-04-09T12:33:00Z,49.80,52.98
2026-04-09T12:34:00Z,49.80,52.99
2026-04-09T12:35:00Z,49.80,52.00
2026-04-09T12:36:00Z,49.80,52.00
2026-04-09T12:37:00Z,48.00,52.00
2026-04-09T12:38:00Z,48.00,52.96
2026-04-09T12:40:00Z,48.00,52.88
2026-04-09T12:41:00Z,48.00,52.00
2026-04-09T12:42:00Z,48.00,52.00
2026-04-09T12:46:00Z,48.00,52.94
2026-04-09T12:51:00Z,48.00,53.00
2026-04-09T12:52:00Z,48.00,53.00
2026-04-09T12:53:00Z,48.00,53.00
2026-04-09T12:54:00Z,48.00,53.33
2026-04-09T12:56:00Z,48.95,53.94
2026-04-09T12:58:00Z,48.00,53.94
2026-04-09T12:59:00Z,48.00,54.00
2026-04-09T13:00:00Z,48.00,55.00
2026-04-09T13:02:00Z,48.00,57.32
2026-04-09T13:03:00Z,47.00,54.26
2026-04-09T13:04:00Z,45.00,56.81
2026-04-09T13:05:00Z,45.00,56.00
2026-04-09T13:06:00Z,45.41,56.72
2026-04-09T13:07:00Z,45.00,57.13
2026-04-09T13:08:00Z,45.00,55.00
2026-04-09T13:09:00Z,45.00,54.00
2026-04-09T13:12:00Z,45.00,55.00
2026-04-09T13:13:00Z,45.00,55.00
2026-04-09T13:14:00Z,46.00,55.00
2026-04-09T13:15:00Z,46.00,55.00
2026-04-09T13:16:00Z,47.00,54.00
2026-04-09T13:17:00Z,47.00,55.00
2026-04-09T13:18:00Z,47.00,55.00
2026-04-09T13:19:00Z,47.00,55.00
2026-04-09T13:20:00Z,47.00,55.00
2026-04-09T13:22:00Z,47.00,55.00
2026-04-09T13:23:00Z,47.00,55.00
2026-04-09T13:24:00Z,47.78,55.00
2026-04-09T13:27:00Z,47.78,55.00
2026-04-09T13:31:00Z,46.86,55.00
2026-04-09T13:33:00Z,47.00,55.95
2026-04-09T13:35:00Z,47.00,55.00
2026-04-09T13:36:00Z,46.00,56.33
2026-04-09T13:37:00Z,46.00,56.00
2026-04-09T13:38:00Z,46.94,56.00
2026-04-09T13:39:00Z,46.94,56.00
2026-04-09T13:40:00Z,46.94,56.00
2026-04-09T13:42:00Z,46.94,56.00
2026-04-09T13:44:00Z,46.94,56.00
2026-04-09T13:45:00Z,46.00,56.00
2026-04-09T13:46:00Z,46.00,56.00
2026-04-09T13:47:00Z,46.00,56.00
2026-04-09T13:48:00Z,46.00,55.61
2026-04-09T13:49:00Z,46.14,56.36
2026-04-09T13:50:00Z,46.25,56.00
2026-04-09T13:51:00Z,46.25,56.00
2026-04-09T13:52:00Z,46.25,56.62
2026-04-09T13:53:00Z,45.74,56.91
2026-04-09T13:54:00Z,45.88,56.91
2026-04-09T13:55:00Z,45.82,56.91
2026-04-09T13:56:00Z,45.94,57.00
2026-04-09T13:57:00Z,45.94,57.79
2026-04-09T13:58:00Z,45.00,56.64
2026-04-09T13:59:00Z,45.44,55.89
2026-04-09T14:00:00Z,45.55,56.00
2026-04-09T14:01:00Z,45.77,55.78
2026-04-09T14:02:00Z,48.25,53.25
2026-04-09T14:03:00Z,48.82,52.33
2026-04-09T14:04:00Z,47.03,53.31
2026-04-09T14:05:00Z,42.58,56.94
2026-04-09T14:06:00Z,42.62,58.09
2026-04-09T14:07:00Z,39.46,64.44
2026-04-09T14:08:00Z,32.83,68.12
2026-04-09T14:09:00Z,28.18,78.18
2026-04-09T14:10:00Z,29.26,71.69
2026-04-09T14:11:00Z,28.32,72.44
2026-04-09T14:12:00Z,30.39,72.09
2026-04-09T14:13:00Z,33.96,66.77
2026-04-09T14:14:00Z,33.96,67.47
2026-04-09T14:15:00Z,32.27,68.20
2026-04-09T14:16:00Z,30.54,70.54
2026-04-09T14:17:00Z,29.28,73.25
2026-04-09T14:18:00Z,29.28,72.77
2026-04-09T14:19:00Z,23.83,76.18
2026-04-09T14:20:00Z,20.52,79.26
2026-04-09T14:21:00Z,19.01,81.44
2026-04-09T14:22:00Z,21.00,80.87
2026-04-09T14:23:00Z,21.64,79.78
2026-04-09T14:24:00Z,22.88,77.72
2026-04-09T14:25:00Z,21.56,80.60
2026-04-09T14:26:00Z,19.07,81.44
2026-04-09T14:27:00Z,20.08,79.87
2026-04-09T14:28:00Z,21.57,78.99
2026-04-09T14:29:00Z,18.06,81.96
2026-04-09T14:30:00Z,19.21,80.96
2026-04-09T14:31:00Z,19.99,80.37
2026-04-09T14:32:00Z,19.98,81.00
2026-04-09T14:33:00Z,21.04,80.82
2026-04-09T14:34:00Z,21.28,78.06
2026-04-09T14:35:00Z,24.47,75.95
2026-04-09T14:36:00Z,24.37,76.39
2026-04-09T14:37:00Z,24.37,76.28
2026-04-09T14:38:00Z,26.62,74.69
2026-04-09T14:39:00Z,25.79,75.75
2026-04-09T14:40:00Z,23.65,81.58
2026-04-09T14:41:00Z,21.03,81.52
2026-04-09T14:42:00Z,18.02,80.43
2026-04-09T14:43:00Z,21.05,81.28
2026-04-09T14:44:00Z,25.00,76.81
2026-04-09T14:45:00Z,28.38,73.46
2026-04-09T14:46:00Z,31.52,71.45
2026-04-09T14:47:00Z,27.83,73.73
2026-04-09T14:48:00Z,29.56,69.27
2026-04-09T14:49:00Z,36.56,62.70
2026-04-09T14:50:00Z,41.16,58.86
2026-04-09T14:51:00Z,47.26,55.25
2026-04-09T14:52:00Z,46.50,53.89
2026-04-09T14:53:00Z,46.34,54.32
2026-04-09T14:54:00Z,51.04,52.87
2026-04-09T14:55:00Z,44.55,56.82
2026-04-09T14:56:00Z,43.16,57.89
2026-04-09T14:57:00Z,40.61,59.13
2026-04-09T14:58:00Z,39.28,62.68
2026-04-09T14:59:00Z,37.55,64.59
2026-04-09T15:00:00Z,43.48,58.36
2026-04-09T15:01:00Z,45.93,56.43
2026-04-09T15:02:00Z,47.73,53.16
2026-04-09T15:03:00Z,44.92,55.23
2026-04-09T15:04:00Z,44.19,56.67
2026-04-09T15:05:00Z,44.57,56.51
2026-04-09T15:06:00Z,48.20,52.66
2026-04-09T15:07:00Z,49.53,50.89
2026-04-09T15:08:00Z,50.81,50.96
2026-04-09T15:09:00Z,50.55,50.97
2026-04-09T15:10:00Z,50.99,50.89
2026-04-09T15:11:00Z,51.54,49.55
2026-04-09T15:12:00Z,44.41,57.26
2026-04-09T15:13:00Z,40.94,60.36
2026-04-09T15:14:00Z,41.71,58.35
2026-04-09T15:15:00Z,41.20,59.43
2026-04-09T15:16:00Z,45.16,55.22
2026-04-09T15:17:00Z,44.98,55.98
2026-04-09T15:18:00Z,40.93,61.82
2026-04-09T15:19:00Z,39.07,61.92
2026-04-09T15:20:00Z,42.36,59.43
2026-04-09T15:21:00Z,36.86,62.12
2026-04-09T15:22:00Z,43.27,56.05
2026-04-09T15:23:00Z,48.67,58.58
2026-04-09T15:24:00Z,52.99,47.09
2026-04-09T15:25:00Z,73.34,30.70
2026-04-09T15:26:00Z,78.38,21.90
2026-04-09T15:27:00Z,82.89,16.69
2026-04-09T15:28:00Z,87.07,12.81
2026-04-09T15:29:00Z,87.41,12.84
2026-04-09T15:30:00Z,86.08,15.03
2026-04-09T15:31:00Z,83.57,17.65
2026-04-09T15:32:00Z,84.68,15.85
2026-04-09T15:33:00Z,79.82,21.09
2026-04-09T15:34:00Z,56.13,46.11
2026-04-09T15:35:00Z,62.18,42.75
2026-04-09T15:36:00Z,80.01,22.34
2026-04-09T15:37:00Z,83.57,24.36
2026-04-09T15:38:00Z,61.83,39.07
2026-04-09T15:39:00Z,39.27,60.76
2026-04-09T15:40:00Z,39.45,60.58
2026-04-09T15:41:00Z,36.95,65.59
2026-04-09T15:42:00Z,27.41,68.32
2026-04-09T15:43:00Z,29.35,68.11
2026-04-09T15:44:00Z,30.70,69.86
2026-04-09T15:45:00Z,36.32,63.10
2026-04-09T15:46:00Z,41.87,58.35
2026-04-09T15:47:00Z,42.43,61.44
2026-04-09T15:48:00Z,39.35,61.81
2026-04-09T15:49:00Z,31.76,66.51
2026-04-09T15:50:00Z,33.43,67.08
2026-04-09T15:51:00Z,37.18,66.45
2026-04-09T15:52:00Z,35.16,64.80
2026-04-09T15:53:00Z,43.18,56.31
2026-04-09T15:54:00Z,28.48,71.24
2026-04-09T15:55:00Z,27.15,72.94
2026-04-09T15:56:00Z,12.20,85.11
2026-04-09T15:57:00Z,11.41,89.86
2026-04-09T15:58:00Z,3.48,96.45
2026-04-09T15:59:00Z,2.31,96.18
2026-04-09T16:00:00Z,1.00,99.00
2026-04-09T16:01:00Z,1.00,99.00
2026-04-09T16:02:00Z,1.00,99.00
