# event_ticker=KXATPMATCH-26FEB20TIRTAB
# final_score=7-6(2) 6-7(6) 6-1
# score_resolution=7-6 6-7 6-1
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-02-20
timestamp,Alejandro Tabilo,Thiago Agustin Tirante
2026-02-21T02:42:00Z,61.96,41.00
2026-02-21T02:43:00Z,61.91,38.58
2026-02-21T02:44:00Z,62.00,40.00
2026-02-21T02:45:00Z,62.00,40.00
2026-02-21T02:46:00Z,62.00,39.23
2026-02-21T02:47:00Z,60.00,38.00
2026-02-21T02:48:00Z,59.91,40.00
2026-02-21T02:49:00Z,61.33,40.96
2026-02-21T02:50:00Z,59.12,41.88
2026-02-21T02:51:00Z,62.00,40.10
2026-02-21T02:52:00Z,58.61,45.93
2026-02-21T02:53:00Z,62.99,39.96
2026-02-21T02:54:00Z,63.00,39.00
2026-02-21T02:55:00Z,51.50,43.82
2026-02-21T02:56:00Z,53.76,44.59
2026-02-21T02:57:00Z,61.62,45.00
2026-02-21T02:58:00Z,53.99,45.28
2026-02-21T02:59:00Z,60.79,45.28
2026-02-21T03:00:00Z,52.74,42.02
2026-02-21T03:01:00Z,59.40,41.85
2026-02-21T03:02:00Z,61.02,38.98
2026-02-21T03:03:00Z,62.69,41.02
2026-02-21T03:04:00Z,62.15,44.45
2026-02-21T03:05:00Z,59.37,43.09
2026-02-21T03:06:00Z,64.51,39.98
2026-02-21T03:07:00Z,57.59,42.80
2026-02-21T03:08:00Z,58.13,43.82
2026-02-21T03:09:00Z,52.48,50.20
2026-02-21T03:10:00Z,54.94,46.93
2026-02-21T03:11:00Z,54.46,46.83
2026-02-21T03:12:00Z,33.95,66.61
2026-02-21T03:13:00Z,34.97,66.47
2026-02-21T03:14:00Z,47.42,59.52
2026-02-21T03:15:00Z,49.37,54.72
2026-02-21T03:16:00Z,60.70,40.24
2026-02-21T03:17:00Z,64.54,37.28
2026-02-21T03:18:00Z,71.45,29.70
2026-02-21T03:19:00Z,71.93,29.59
2026-02-21T03:20:00Z,74.66,28.00
2026-02-21T03:21:00Z,73.12,28.97
2026-02-21T03:22:00Z,79.45,19.65
2026-02-21T03:23:00Z,81.91,19.24
2026-02-21T03:24:00Z,81.45,18.99
2026-02-21T03:25:00Z,81.53,19.13
2026-02-21T03:26:00Z,81.08,19.74
2026-02-21T03:27:00Z,82.15,19.90
2026-02-21T03:28:00Z,80.47,20.24
2026-02-21T03:29:00Z,85.38,16.71
2026-02-21T03:30:00Z,84.53,16.92
2026-02-21T03:31:00Z,82.01,19.14
2026-02-21T03:32:00Z,86.07,15.37
2026-02-21T03:33:00Z,90.07,8.85
2026-02-21T03:34:00Z,92.69,8.19
2026-02-21T03:35:00Z,94.33,7.11
2026-02-21T03:36:00Z,94.66,6.24
2026-02-21T03:37:00Z,95.28,6.49
2026-02-21T03:38:00Z,94.39,5.88
2026-02-21T03:39:00Z,94.97,5.48
2026-02-21T03:40:00Z,95.05,5.25
2026-02-21T03:41:00Z,95.02,6.70
2026-02-21T03:42:00Z,96.45,3.89
2026-02-21T03:43:00Z,95.99,4.70
2026-02-21T03:44:00Z,96.79,4.90
2026-02-21T03:45:00Z,94.40,6.04
2026-02-21T03:46:00Z,94.08,6.34
2026-02-21T03:47:00Z,94.15,6.00
2026-02-21T03:48:00Z,93.48,7.30
2026-02-21T03:49:00Z,94.12,6.68
2026-02-21T03:50:00Z,95.69,5.03
2026-02-21T03:51:00Z,95.89,4.61
2026-02-21T03:52:00Z,95.90,4.98
2026-02-21T03:53:00Z,95.99,4.04
2026-02-21T03:54:00Z,95.23,4.37
2026-02-21T03:55:00Z,95.77,4.61
2026-02-21T03:56:00Z,95.80,5.00
2026-02-21T03:57:00Z,95.04,5.01
2026-02-21T03:58:00Z,96.62,3.55
2026-02-21T03:59:00Z,97.20,2.79
2026-02-21T04:00:00Z,96.98,3.88
2026-02-21T04:01:00Z,96.10,4.00
2026-02-21T04:02:00Z,96.00,3.98
2026-02-21T04:03:00Z,96.41,4.92
2026-02-21T04:04:00Z,96.95,2.67
2026-02-21T04:05:00Z,97.83,1.18
2026-02-21T04:06:00Z,98.48,2.22
2026-02-21T04:07:00Z,97.32,2.99
2026-02-21T04:08:00Z,98.02,2.48
2026-02-21T04:09:00Z,98.14,2.32
2026-02-21T04:10:00Z,96.41,3.58
2026-02-21T04:11:00Z,91.89,11.66
2026-02-21T04:12:00Z,82.24,17.73
2026-02-21T04:13:00Z,83.24,17.97
2026-02-21T04:14:00Z,88.02,11.65
2026-02-21T04:15:00Z,83.63,14.82
2026-02-21T04:16:00Z,81.06,19.77
2026-02-21T04:17:00Z,77.79,22.42
2026-02-21T04:18:00Z,77.98,22.97
2026-02-21T04:19:00Z,79.09,22.47
2026-02-21T04:20:00Z,78.17,18.75
2026-02-21T04:21:00Z,82.39,18.05
2026-02-21T04:22:00Z,80.09,18.60
2026-02-21T04:23:00Z,85.35,15.14
2026-02-21T04:24:00Z,78.89,21.05
2026-02-21T04:25:00Z,80.34,19.37
2026-02-21T04:26:00Z,70.64,26.33
2026-02-21T04:27:00Z,66.00,34.55
2026-02-21T04:28:00Z,75.76,25.22
2026-02-21T04:29:00Z,86.95,14.00
2026-02-21T04:30:00Z,85.73,12.69
2026-02-21T04:31:00Z,82.58,19.61
2026-02-21T04:32:00Z,65.28,36.60
2026-02-21T04:33:00Z,60.54,39.31
2026-02-21T04:34:00Z,60.95,39.40
2026-02-21T04:35:00Z,60.98,38.90
2026-02-21T04:36:00Z,61.00,39.76
2026-02-21T04:37:00Z,61.81,38.11
2026-02-21T04:38:00Z,62.09,38.77
2026-02-21T04:39:00Z,61.74,38.77
2026-02-21T04:40:00Z,61.98,38.57
2026-02-21T04:41:00Z,62.41,38.76
2026-02-21T04:42:00Z,62.33,38.35
2026-02-21T04:43:00Z,59.47,43.84
2026-02-21T04:44:00Z,58.78,40.00
2026-02-21T04:45:00Z,63.07,38.53
2026-02-21T04:46:00Z,63.81,36.18
2026-02-21T04:47:00Z,62.55,38.43
2026-02-21T04:48:00Z,64.45,37.50
2026-02-21T04:49:00Z,59.38,40.80
2026-02-21T04:50:00Z,57.53,42.95
2026-02-21T04:51:00Z,54.70,45.20
2026-02-21T04:52:00Z,62.30,38.67
2026-02-21T04:53:00Z,60.78,39.96
2026-02-21T04:54:00Z,61.07,39.65
2026-02-21T04:55:00Z,63.34,37.11
2026-02-21T04:56:00Z,62.41,38.26
2026-02-21T04:57:00Z,62.96,33.36
2026-02-21T04:58:00Z,61.73,38.12
2026-02-21T04:59:00Z,63.68,36.89
2026-02-21T05:00:00Z,84.91,21.47
2026-02-21T05:01:00Z,87.53,9.95
2026-02-21T05:02:00Z,86.77,12.27
2026-02-21T05:03:00Z,90.86,8.45
2026-02-21T05:04:00Z,92.34,6.99
2026-02-21T05:05:00Z,92.87,5.76
2026-02-21T05:06:00Z,95.02,4.11
2026-02-21T05:07:00Z,97.88,2.01
2026-02-21T05:08:00Z,98.99,1.01
2026-02-21T05:09:00Z,99.00,1.00
2026-02-21T05:10:00Z,99.00,1.00
2026-02-21T05:11:00Z,99.00,1.00
2026-02-21T05:12:00Z,99.00,1.00
2026-02-21T05:13:00Z,99.00,1.00
2026-02-21T05:14:00Z,99.00,1.00
2026-02-21T05:15:00Z,99.00,1.00
2026-02-21T05:16:00Z,99.00,1.00
2026-02-21T05:17:00Z,99.00,1.00
2026-02-21T05:18:00Z,99.00,1.00
2026-02-21T05:19:00Z,99.00,1.00
2026-02-21T05:20:00Z,99.00,1.00
2026-02-21T05:21:00Z,99.00,1.00
2026-02-21T05:22:00Z,99.00,1.00
