# event_ticker=KXATPMATCH-26MAR29DEJHAN
# final_score=7-6(6) 6-4
# score_resolution=7-6 6-4
# match_winner=Yannick Hanfmann
# fav_player=Yannick Hanfmann
# dog_player=Jesper De Jong
# kalshi_date=2026-03-29
timestamp,Yannick Hanfmann,Jesper De Jong
2026-03-30T17:26:00Z,58.17,42.46
2026-03-30T17:27:00Z,59.06,42.28
2026-03-30T17:28:00Z,64.40,37.48
2026-03-30T17:29:00Z,66.53,34.84
2026-03-30T17:30:00Z,66.41,36.19
2026-03-30T17:31:00Z,62.89,38.90
2026-03-30T17:32:00Z,64.74,35.99
2026-03-30T17:33:00Z,64.29,36.89
2026-03-30T17:34:00Z,64.89,36.99
2026-03-30T17:35:00Z,65.81,35.87
2026-03-30T17:36:00Z,69.03,31.04
2026-03-30T17:37:00Z,68.54,31.78
2026-03-30T17:38:00Z,69.79,32.94
2026-03-30T17:39:00Z,67.46,33.51
2026-03-30T17:40:00Z,70.16,31.75
2026-03-30T17:41:00Z,70.07,29.83
2026-03-30T17:42:00Z,71.82,30.69
2026-03-30T17:43:00Z,72.12,30.05
2026-03-30T17:44:00Z,71.44,28.01
2026-03-30T17:45:00Z,71.22,30.73
2026-03-30T17:46:00Z,69.02,32.37
2026-03-30T17:47:00Z,68.15,32.92
2026-03-30T17:48:00Z,70.39,31.28
2026-03-30T17:49:00Z,72.12,29.00
2026-03-30T17:50:00Z,70.11,31.41
2026-03-30T17:51:00Z,66.29,34.51
2026-03-30T17:52:00Z,66.40,34.98
2026-03-30T17:53:00Z,69.15,32.25
2026-03-30T17:54:00Z,71.90,30.44
2026-03-30T17:55:00Z,70.04,30.00
2026-03-30T17:56:00Z,72.34,26.84
2026-03-30T17:57:00Z,69.30,30.30
2026-03-30T17:58:00Z,66.82,34.65
2026-03-30T17:59:00Z,66.99,33.90
2026-03-30T18:00:00Z,62.97,37.75
2026-03-30T18:01:00Z,64.70,35.69
2026-03-30T18:02:00Z,69.79,31.36
2026-03-30T18:03:00Z,66.17,35.49
2026-03-30T18:04:00Z,63.99,36.82
2026-03-30T18:05:00Z,64.75,36.39
2026-03-30T18:06:00Z,68.07,33.28
2026-03-30T18:07:00Z,70.46,32.34
2026-03-30T18:08:00Z,66.39,33.28
2026-03-30T18:09:00Z,72.25,26.73
2026-03-30T18:10:00Z,77.42,21.38
2026-03-30T18:11:00Z,69.58,30.72
2026-03-30T18:12:00Z,71.11,30.67
2026-03-30T18:13:00Z,75.57,25.48
2026-03-30T18:14:00Z,74.37,24.45
2026-03-30T18:15:00Z,73.76,27.03
2026-03-30T18:16:00Z,78.02,22.34
2026-03-30T18:17:00Z,84.95,13.86
2026-03-30T18:18:00Z,87.05,12.31
2026-03-30T18:19:00Z,87.16,12.95
2026-03-30T18:20:00Z,87.59,12.99
2026-03-30T18:21:00Z,88.72,11.77
2026-03-30T18:22:00Z,87.62,14.14
2026-03-30T18:23:00Z,86.65,14.45
2026-03-30T18:24:00Z,87.85,13.11
2026-03-30T18:25:00Z,91.57,11.26
2026-03-30T18:26:00Z,87.37,13.31
2026-03-30T18:27:00Z,87.43,14.65
2026-03-30T18:28:00Z,89.60,10.89
2026-03-30T18:29:00Z,91.82,8.79
2026-03-30T18:30:00Z,88.46,10.35
2026-03-30T18:31:00Z,85.89,14.31
2026-03-30T18:32:00Z,87.05,13.35
2026-03-30T18:33:00Z,86.24,14.06
2026-03-30T18:34:00Z,84.81,16.57
2026-03-30T18:35:00Z,81.98,17.70
2026-03-30T18:36:00Z,79.50,21.17
2026-03-30T18:37:00Z,73.81,26.85
2026-03-30T18:38:00Z,74.48,26.11
2026-03-30T18:39:00Z,71.33,31.21
2026-03-30T18:40:00Z,68.47,32.11
2026-03-30T18:41:00Z,68.00,31.93
2026-03-30T18:42:00Z,71.03,29.87
2026-03-30T18:43:00Z,71.17,29.91
2026-03-30T18:44:00Z,76.50,25.58
2026-03-30T18:45:00Z,83.09,17.13
2026-03-30T18:46:00Z,86.17,14.14
2026-03-30T18:47:00Z,85.76,14.41
2026-03-30T18:48:00Z,88.11,11.35
2026-03-30T18:49:00Z,89.54,11.01
2026-03-30T18:50:00Z,89.63,11.54
2026-03-30T18:51:00Z,90.09,11.95
2026-03-30T18:52:00Z,86.82,12.65
2026-03-30T18:53:00Z,90.68,7.89
2026-03-30T18:54:00Z,93.76,7.11
2026-03-30T18:55:00Z,93.42,10.56
2026-03-30T18:56:00Z,87.69,12.73
2026-03-30T18:57:00Z,89.24,11.37
2026-03-30T18:58:00Z,90.97,9.38
2026-03-30T18:59:00Z,91.34,9.00
2026-03-30T19:00:00Z,90.67,10.10
2026-03-30T19:01:00Z,95.64,5.23
2026-03-30T19:02:00Z,93.48,5.48
2026-03-30T19:03:00Z,94.33,6.44
2026-03-30T19:04:00Z,97.76,3.44
2026-03-30T19:05:00Z,99.00,1.00
2026-03-30T19:06:00Z,99.00,1.00
2026-03-30T19:07:00Z,99.00,1.00
2026-03-30T19:08:00Z,99.00,1.00
2026-03-30T19:09:00Z,99.00,1.00
2026-03-30T19:10:00Z,99.00,1.00
2026-03-30T19:11:00Z,99.00,1.00
2026-03-30T19:12:00Z,99.00,1.00
