# event_ticker=KXATPMATCH-26APR14MOLBUB
# final_score=6-4 6-2
# match_winner=Alex Molcan
# fav_player=Alex Molcan
# dog_player=Alexander Bublik
# kalshi_date=2026-04-14
timestamp,Alex Molcan,Alexander Bublik
2026-04-14T14:30:00Z,69.54,36.43
2026-04-14T14:31:00Z,80.82,19.30
2026-04-14T14:32:00Z,82.25,17.62
2026-04-14T14:33:00Z,84.04,16.33
2026-04-14T14:34:00Z,85.92,14.06
2026-04-14T14:35:00Z,87.23,14.75
2026-04-14T14:36:00Z,88.38,12.21
2026-04-14T14:37:00Z,90.06,7.83
2026-04-14T14:38:00Z,95.69,5.88
2026-04-14T14:39:00Z,96.97,3.34
2026-04-14T14:40:00Z,97.80,2.96
2026-04-14T14:41:00Z,98.96,1.02
2026-04-14T14:42:00Z,99.00,1.00
2026-04-14T14:43:00Z,99.00,1.00
2026-04-14T14:44:00Z,98.98,1.00
2026-04-14T14:45:00Z,98.67,1.00
2026-04-14T14:46:00Z,99.00,1.00
2026-04-14T14:47:00Z,99.00,1.00
2026-04-14T14:48:00Z,99.00,1.00
