# event_ticker=KXATPCHALLENGERMATCH-26APR14ROCGEN
# final_score=7-6(3) 7-6(4)
# score_resolution=7-6 7-6
# match_winner=Henrique Rocha
# fav_player=Henrique Rocha
# dog_player=Tom Gentzsch
# kalshi_date=2026-04-14
timestamp,Henrique Rocha,Tom Gentzsch
2026-04-15T03:24:00Z,66.00,34.00
2026-04-15T03:25:00Z,68.00,34.00
2026-04-15T03:26:00Z,68.00,34.00
2026-04-15T03:27:00Z,68.00,34.00
2026-04-15T03:28:00Z,68.00,34.00
2026-04-15T03:30:00Z,68.00,32.84
2026-04-15T03:32:00Z,68.00,33.84
2026-04-15T03:33:00Z,66.00,32.00
2026-04-15T03:34:00Z,66.00,34.00
2026-04-15T03:35:00Z,68.00,34.00
2026-04-15T03:36:00Z,68.00,34.00
2026-04-15T03:38:00Z,68.00,33.00
2026-04-15T03:39:00Z,68.00,33.00
2026-04-15T03:40:00Z,68.00,34.00
2026-04-15T03:42:00Z,68.00,34.00
2026-04-15T03:43:00Z,67.00,34.00
2026-04-15T03:44:00Z,68.00,34.00
2026-04-15T03:45:00Z,68.00,33.50
2026-04-15T03:46:00Z,68.00,33.98
2026-04-15T03:47:00Z,67.89,33.04
2026-04-15T03:48:00Z,66.00,33.82
2026-04-15T03:49:00Z,66.00,34.00
2026-04-15T03:50:00Z,67.97,34.00
2026-04-15T03:51:00Z,67.97,34.00
2026-04-15T03:52:00Z,67.97,34.00
2026-04-15T03:53:00Z,68.00,34.00
2026-04-15T03:54:00Z,68.00,33.11
2026-04-15T03:55:00Z,67.00,33.11
2026-04-15T03:56:00Z,67.57,33.11
2026-04-15T03:57:00Z,67.57,33.00
2026-04-15T03:58:00Z,67.57,34.00
2026-04-15T03:59:00Z,67.00,34.00
2026-04-15T04:00:00Z,68.00,32.00
2026-04-15T04:01:00Z,68.00,32.00
2026-04-15T04:02:00Z,68.00,32.64
2026-04-15T04:04:00Z,68.00,34.00
2026-04-15T04:06:00Z,68.00,34.00
2026-04-15T04:07:00Z,67.06,32.00
2026-04-15T04:08:00Z,68.00,33.32
2026-04-15T04:11:00Z,67.04,32.09
2026-04-15T04:13:00Z,67.04,34.00
2026-04-15T04:15:00Z,67.36,32.00
2026-04-15T04:17:00Z,67.36,33.98
2026-04-15T04:18:00Z,67.36,32.91
2026-04-15T04:19:00Z,67.36,34.00
2026-04-15T04:20:00Z,68.00,34.00
2026-04-15T04:21:00Z,68.00,34.00
2026-04-15T04:22:00Z,68.00,34.00
2026-04-15T04:23:00Z,68.00,33.00
2026-04-15T04:24:00Z,68.07,33.97
2026-04-15T04:25:00Z,67.04,33.97
2026-04-15T04:26:00Z,68.00,33.97
2026-04-15T04:27:00Z,68.00,34.00
2026-04-15T04:28:00Z,68.00,32.00
2026-04-15T04:29:00Z,68.00,32.07
2026-04-15T04:30:00Z,68.00,33.67
2026-04-15T04:31:00Z,67.78,33.00
2026-04-15T04:32:00Z,67.00,34.00
2026-04-15T04:33:00Z,68.00,33.00
2026-04-15T04:34:00Z,68.00,33.00
2026-04-15T04:35:00Z,68.00,33.00
2026-04-15T04:36:00Z,67.09,33.61
2026-04-15T04:37:00Z,67.09,32.49
2026-04-15T04:40:00Z,67.09,34.00
2026-04-15T04:41:00Z,67.09,34.00
2026-04-15T04:42:00Z,68.00,34.00
2026-04-15T04:43:00Z,68.00,34.00
2026-04-15T04:44:00Z,68.00,32.08
2026-04-15T04:45:00Z,68.00,34.00
2026-04-15T04:46:00Z,68.00,34.00
2026-04-15T04:47:00Z,68.00,34.00
2026-04-15T04:48:00Z,68.00,34.00
2026-04-15T04:49:00Z,68.00,33.97
2026-04-15T04:50:00Z,68.00,33.88
2026-04-15T04:51:00Z,68.00,33.96
2026-04-15T04:52:00Z,68.00,34.00
2026-04-15T04:53:00Z,68.40,34.00
2026-04-15T04:54:00Z,68.53,33.47
2026-04-15T04:55:00Z,68.95,33.05
2026-04-15T04:56:00Z,68.99,31.53
2026-04-15T04:57:00Z,68.94,32.27
2026-04-15T04:58:00Z,69.00,32.84
2026-04-15T04:59:00Z,69.00,31.68
2026-04-15T05:00:00Z,69.00,31.00
2026-04-15T05:01:00Z,69.00,32.00
2026-04-15T05:02:00Z,68.78,31.72
2026-04-15T05:03:00Z,68.17,32.00
2026-04-15T05:04:00Z,69.00,32.00
2026-04-15T05:05:00Z,69.00,32.00
2026-04-15T05:06:00Z,69.00,32.00
2026-04-15T05:07:00Z,69.00,31.00
2026-04-15T05:08:00Z,68.54,32.44
2026-04-15T05:09:00Z,69.00,32.42
2026-04-15T05:10:00Z,69.00,31.00
2026-04-15T05:11:00Z,67.99,33.00
2026-04-15T05:12:00Z,67.99,31.51
2026-04-15T05:13:00Z,67.99,32.97
2026-04-15T05:14:00Z,68.27,32.51
2026-04-15T05:15:00Z,68.27,33.00
2026-04-15T05:16:00Z,69.00,33.00
2026-04-15T05:17:00Z,69.00,31.51
2026-04-15T05:18:00Z,67.64,32.75
2026-04-15T05:19:00Z,69.00,31.67
2026-04-15T05:20:00Z,66.69,32.92
2026-04-15T05:21:00Z,68.00,32.05
2026-04-15T05:22:00Z,68.00,33.02
2026-04-15T05:23:00Z,68.00,33.13
2026-04-15T05:24:00Z,68.00,34.00
2026-04-15T05:25:00Z,68.00,34.19
2026-04-15T05:26:00Z,67.00,34.93
2026-04-15T05:27:00Z,67.00,35.00
2026-04-15T05:28:00Z,67.00,33.17
2026-04-15T05:29:00Z,66.84,33.17
2026-04-15T05:30:00Z,65.22,33.17
2026-04-15T05:31:00Z,67.00,35.00
2026-04-15T05:32:00Z,65.48,34.60
2026-04-15T05:33:00Z,66.48,33.93
2026-04-15T05:34:00Z,63.78,33.36
2026-04-15T05:35:00Z,63.32,35.00
2026-04-15T05:36:00Z,63.00,35.00
2026-04-15T05:37:00Z,63.00,35.76
2026-04-15T05:38:00Z,63.00,36.12
2026-04-15T05:39:00Z,61.34,36.82
2026-04-15T05:40:00Z,61.34,37.45
2026-04-15T05:41:00Z,61.34,38.00
2026-04-15T05:42:00Z,63.00,36.80
2026-04-15T05:43:00Z,64.08,36.00
2026-04-15T05:44:00Z,62.87,36.00
2026-04-15T05:45:00Z,63.78,36.00
2026-04-15T05:46:00Z,63.78,36.00
2026-04-15T05:47:00Z,65.00,35.18
2026-04-15T05:48:00Z,63.00,35.18
2026-04-15T05:49:00Z,65.17,36.00
2026-04-15T05:50:00Z,65.00,36.34
2026-04-15T05:51:00Z,63.00,36.34
2026-04-15T05:52:00Z,62.26,36.03
2026-04-15T05:53:00Z,62.26,36.00
2026-04-15T05:54:00Z,62.95,36.55
2026-04-15T05:55:00Z,63.08,38.76
2026-04-15T05:56:00Z,65.00,38.00
2026-04-15T05:57:00Z,65.00,38.00
2026-04-15T05:58:00Z,64.07,37.92
2026-04-15T05:59:00Z,63.00,39.36
2026-04-15T06:00:00Z,60.97,41.93
2026-04-15T06:01:00Z,60.97,40.50
2026-04-15T06:02:00Z,63.17,40.50
2026-04-15T06:03:00Z,63.00,36.50
2026-04-15T06:04:00Z,63.00,38.00
2026-04-15T06:05:00Z,63.00,38.60
2026-04-15T06:06:00Z,63.00,40.00
2026-04-15T06:07:00Z,62.00,38.92
2026-04-15T06:08:00Z,63.00,39.92
2026-04-15T06:09:00Z,63.18,40.00
2026-04-15T06:10:00Z,64.00,40.00
2026-04-15T06:11:00Z,61.10,38.00
2026-04-15T06:12:00Z,63.11,38.78
2026-04-15T06:13:00Z,64.00,37.89
2026-04-15T06:14:00Z,64.90,36.35
2026-04-15T06:15:00Z,65.42,36.35
2026-04-15T06:16:00Z,65.42,34.60
2026-04-15T06:17:00Z,65.42,35.59
2026-04-15T06:18:00Z,65.42,37.00
2026-04-15T06:19:00Z,61.73,38.00
2026-04-15T06:20:00Z,61.73,38.00
2026-04-15T06:21:00Z,65.89,38.00
2026-04-15T06:22:00Z,65.89,38.71
2026-04-15T06:23:00Z,64.73,38.00
2026-04-15T06:24:00Z,64.18,37.42
2026-04-15T06:25:00Z,64.18,37.00
2026-04-15T06:26:00Z,64.18,34.29
2026-04-15T06:27:00Z,64.00,34.29
2026-04-15T06:28:00Z,64.00,37.00
2026-04-15T06:29:00Z,64.00,35.00
2026-04-15T06:30:00Z,62.28,37.00
2026-04-15T06:31:00Z,64.00,34.40
2026-04-15T06:32:00Z,64.00,34.40
2026-04-15T06:33:00Z,63.41,34.40
2026-04-15T06:34:00Z,64.00,36.95
2026-04-15T06:35:00Z,62.96,36.95
2026-04-15T06:36:00Z,63.00,39.00
2026-04-15T06:37:00Z,62.00,35.45
2026-04-15T06:38:00Z,63.00,35.45
2026-04-15T06:39:00Z,63.00,38.45
2026-04-15T06:40:00Z,63.00,39.58
2026-04-15T06:42:00Z,63.00,39.58
2026-04-15T06:43:00Z,62.00,39.58
2026-04-15T06:44:00Z,61.58,39.58
2026-04-15T06:45:00Z,62.00,39.58
2026-04-15T06:46:00Z,59.00,40.81
2026-04-15T06:47:00Z,62.00,35.98
2026-04-15T06:48:00Z,61.25,39.00
2026-04-15T06:49:00Z,61.25,36.10
2026-04-15T06:52:00Z,62.00,39.00
2026-04-15T06:53:00Z,62.00,39.00
2026-04-15T06:54:00Z,61.00,39.00
2026-04-15T06:55:00Z,61.00,39.00
2026-04-15T06:56:00Z,63.00,39.00
2026-04-15T06:57:00Z,61.00,39.00
2026-04-15T06:58:00Z,63.00,39.00
2026-04-15T06:59:00Z,62.00,39.00
2026-04-15T07:00:00Z,63.00,39.00
2026-04-15T07:01:00Z,63.00,39.00
2026-04-15T07:02:00Z,62.00,39.40
2026-04-15T07:03:00Z,61.91,39.40
2026-04-15T07:04:00Z,63.00,39.40
2026-04-15T07:05:00Z,63.00,39.76
2026-04-15T07:06:00Z,62.42,35.98
2026-04-15T07:07:00Z,61.57,35.98
2026-04-15T07:09:00Z,63.00,35.98
2026-04-15T07:10:00Z,63.00,39.17
2026-04-15T07:11:00Z,62.00,40.00
2026-04-15T07:12:00Z,62.18,40.00
2026-04-15T07:13:00Z,62.18,36.00
2026-04-15T07:15:00Z,62.18,38.70
2026-04-15T07:16:00Z,62.18,37.28
2026-04-15T07:17:00Z,64.00,36.00
2026-04-15T07:18:00Z,60.14,36.27
2026-04-15T07:19:00Z,63.80,39.88
2026-04-15T07:20:00Z,62.00,40.00
2026-04-15T07:21:00Z,59.50,39.33
2026-04-15T07:22:00Z,59.50,41.07
2026-04-15T07:23:00Z,61.00,42.52
2026-04-15T07:24:00Z,60.41,42.52
2026-04-15T07:25:00Z,61.00,38.94
2026-04-15T07:26:00Z,61.00,41.41
2026-04-15T07:27:00Z,60.93,41.96
2026-04-15T07:28:00Z,60.67,41.00
2026-04-15T07:29:00Z,58.09,42.00
2026-04-15T07:30:00Z,60.91,41.63
2026-04-15T07:31:00Z,62.40,37.80
2026-04-15T07:32:00Z,63.27,39.00
2026-04-15T07:33:00Z,63.27,38.00
2026-04-15T07:34:00Z,63.00,38.44
2026-04-15T07:35:00Z,63.00,39.00
2026-04-15T07:36:00Z,60.16,39.44
2026-04-15T07:37:00Z,62.16,37.63
2026-04-15T07:38:00Z,62.43,37.63
2026-04-15T07:39:00Z,62.43,38.00
2026-04-15T07:40:00Z,63.13,38.00
2026-04-15T07:41:00Z,64.00,38.00
2026-04-15T07:43:00Z,64.00,36.07
2026-04-15T07:44:00Z,64.00,38.00
2026-04-15T07:45:00Z,64.00,33.57
2026-04-15T07:46:00Z,63.00,33.57
2026-04-15T07:47:00Z,62.50,33.57
2026-04-15T07:48:00Z,62.34,38.00
2026-04-15T07:49:00Z,62.34,38.16
2026-04-15T07:50:00Z,62.49,38.11
2026-04-15T07:52:00Z,62.49,38.00
2026-04-15T07:53:00Z,63.00,39.00
2026-04-15T07:55:00Z,63.00,38.00
2026-04-15T07:56:00Z,63.00,38.00
2026-04-15T07:57:00Z,64.00,38.00
2026-04-15T07:58:00Z,64.00,39.00
2026-04-15T07:59:00Z,64.00,38.82
2026-04-15T08:00:00Z,64.00,39.00
2026-04-15T08:01:00Z,64.00,38.84
2026-04-15T08:02:00Z,63.96,35.87
2026-04-15T08:03:00Z,63.96,34.15
2026-04-15T08:04:00Z,63.70,34.15
2026-04-15T08:05:00Z,64.00,35.73
2026-04-15T08:06:00Z,64.00,34.00
2026-04-15T08:07:00Z,64.00,34.00
2026-04-15T08:08:00Z,65.84,35.00
2026-04-15T08:10:00Z,63.00,35.00
2026-04-15T08:12:00Z,66.00,35.00
2026-04-15T08:13:00Z,63.28,35.56
2026-04-15T08:14:00Z,65.00,35.56
2026-04-15T08:15:00Z,65.00,34.00
2026-04-15T08:16:00Z,65.00,34.00
2026-04-15T08:17:00Z,61.33,34.98
2026-04-15T08:18:00Z,61.33,38.00
2026-04-15T08:19:00Z,64.00,34.00
2026-04-15T08:20:00Z,64.00,38.00
2026-04-15T08:22:00Z,64.00,38.00
2026-04-15T08:25:00Z,61.00,38.00
2026-04-15T08:26:00Z,64.00,38.00
2026-04-15T08:27:00Z,64.00,38.00
2026-04-15T08:28:00Z,61.00,34.64
2026-04-15T08:29:00Z,64.00,35.80
2026-04-15T08:30:00Z,64.00,38.00
2026-04-15T08:31:00Z,64.00,38.00
2026-04-15T08:35:00Z,64.00,39.00
2026-04-15T08:36:00Z,62.49,39.00
2026-04-15T08:37:00Z,63.00,39.00
2026-04-15T08:38:00Z,63.38,39.00
2026-04-15T08:39:00Z,63.59,39.00
2026-04-15T08:40:00Z,64.00,39.00
2026-04-15T08:41:00Z,64.00,39.00
2026-04-15T08:42:00Z,62.16,38.03
2026-04-15T08:43:00Z,62.16,39.00
2026-04-15T08:44:00Z,63.67,39.00
2026-04-15T08:45:00Z,64.00,39.00
2026-04-15T08:46:00Z,64.00,38.00
2026-04-15T08:47:00Z,64.50,34.19
2026-04-15T08:48:00Z,63.00,38.00
2026-04-15T08:49:00Z,61.16,39.00
2026-04-15T08:50:00Z,63.00,36.00
2026-04-15T08:51:00Z,66.12,36.00
2026-04-15T08:53:00Z,66.12,35.00
2026-04-15T08:54:00Z,66.00,35.00
2026-04-15T08:55:00Z,67.00,35.00
2026-04-15T08:56:00Z,67.00,35.00
2026-04-15T08:57:00Z,67.95,34.45
2026-04-15T08:59:00Z,67.88,34.45
2026-04-15T09:00:00Z,68.58,34.45
2026-04-15T09:02:00Z,69.00,33.00
2026-04-15T09:03:00Z,69.00,33.00
2026-04-15T09:04:00Z,66.00,33.00
2026-04-15T09:05:00Z,68.56,34.00
2026-04-15T09:06:00Z,69.00,34.00
2026-04-15T09:07:00Z,69.00,34.00
2026-04-15T09:08:00Z,69.00,34.00
2026-04-15T09:09:00Z,69.00,34.00
2026-04-15T09:10:00Z,70.29,32.00
2026-04-15T09:11:00Z,70.29,33.00
2026-04-15T09:12:00Z,70.29,33.00
2026-04-15T09:13:00Z,70.29,33.00
2026-04-15T09:14:00Z,66.42,33.00
2026-04-15T09:15:00Z,66.00,33.00
2026-04-15T09:16:00Z,66.04,33.00
2026-04-15T09:17:00Z,70.00,33.00
2026-04-15T09:18:00Z,70.00,33.00
2026-04-15T09:19:00Z,70.00,33.00
2026-04-15T09:20:00Z,70.00,28.06
2026-04-15T09:21:00Z,70.00,28.06
2026-04-15T09:22:00Z,70.00,33.00
2026-04-15T09:24:00Z,70.00,33.00
2026-04-15T09:26:00Z,70.00,33.14
2026-04-15T09:27:00Z,70.00,34.00
2026-04-15T09:30:00Z,70.00,34.00
2026-04-15T09:31:00Z,70.00,34.00
