# event_ticker=KXATPMATCH-26JUN10SHEGIR
# final_score=6-7(4) 6-4 7-6(5)
# score_resolution=6-7 6-4 7-6
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Marcos Giron
# kalshi_date=2026-06-10
timestamp,Ben Shelton,Marcos Giron
2026-06-12T10:53:00Z,44.00,58.04
2026-06-12T10:54:00Z,43.51,59.00
2026-06-12T10:55:00Z,43.51,58.50
2026-06-12T10:56:00Z,46.65,58.13
2026-06-12T10:57:00Z,44.55,58.02
2026-06-12T10:58:00Z,44.55,58.00
2026-06-12T10:59:00Z,44.35,58.39
2026-06-12T11:00:00Z,44.74,58.12
2026-06-12T11:01:00Z,43.33,58.00
2026-06-12T11:02:00Z,43.33,58.93
2026-06-12T11:03:00Z,42.00,59.00
2026-06-12T11:05:00Z,45.00,58.01
2026-06-12T11:06:00Z,45.00,58.03
2026-06-12T11:07:00Z,45.00,58.00
2026-06-12T11:08:00Z,45.00,58.00
2026-06-12T11:09:00Z,45.00,58.85
2026-06-12T11:10:00Z,43.00,55.84
2026-06-12T11:11:00Z,44.76,58.00
2026-06-12T11:12:00Z,44.76,57.00
2026-06-12T11:13:00Z,42.00,58.00
2026-06-12T11:14:00Z,45.00,58.00
2026-06-12T11:15:00Z,45.00,57.00
2026-06-12T11:16:00Z,45.00,57.67
2026-06-12T11:17:00Z,45.00,58.00
2026-06-12T11:18:00Z,44.00,58.00
2026-06-12T11:19:00Z,45.38,56.99
2026-06-12T11:20:00Z,44.95,58.00
2026-06-12T11:21:00Z,44.91,57.67
2026-06-12T11:22:00Z,47.47,56.01
2026-06-12T11:23:00Z,46.68,56.01
2026-06-12T11:24:00Z,46.21,56.01
2026-06-12T11:25:00Z,47.80,56.52
2026-06-12T11:26:00Z,45.23,57.00
2026-06-12T11:27:00Z,46.25,57.00
2026-06-12T11:28:00Z,44.88,56.00
2026-06-12T11:29:00Z,42.75,57.00
2026-06-12T11:30:00Z,42.31,56.28
2026-06-12T11:31:00Z,44.02,55.00
2026-06-12T11:32:00Z,44.84,55.91
2026-06-12T11:33:00Z,42.07,55.18
2026-06-12T11:34:00Z,42.46,55.18
2026-06-12T11:35:00Z,42.45,56.05
2026-06-12T11:36:00Z,41.13,56.05
2026-06-12T11:37:00Z,40.19,56.90
2026-06-12T11:38:00Z,40.21,58.00
2026-06-12T11:39:00Z,40.05,57.08
2026-06-12T11:40:00Z,42.00,57.08
2026-06-12T11:41:00Z,41.96,57.08
2026-06-12T11:42:00Z,41.00,59.54
2026-06-12T11:43:00Z,42.00,59.54
2026-06-12T11:44:00Z,41.29,59.00
2026-06-12T11:45:00Z,45.52,59.00
2026-06-12T11:46:00Z,46.89,58.62
2026-06-12T11:47:00Z,42.43,55.90
2026-06-12T11:48:00Z,43.80,58.33
2026-06-12T11:49:00Z,41.07,58.33
2026-06-12T11:50:00Z,41.35,58.33
2026-06-12T11:51:00Z,43.00,59.00
2026-06-12T11:52:00Z,43.53,59.00
2026-06-12T11:53:00Z,44.00,59.00
2026-06-12T11:54:00Z,42.33,58.00
2026-06-12T11:55:00Z,41.55,58.00
2026-06-12T11:56:00Z,43.64,59.00
2026-06-12T11:57:00Z,39.81,55.21
2026-06-12T11:58:00Z,42.19,55.21
2026-06-12T11:59:00Z,42.18,58.14
2026-06-12T12:00:00Z,43.28,58.14
2026-06-12T12:01:00Z,43.99,56.35
2026-06-12T12:02:00Z,45.77,58.00
2026-06-12T12:03:00Z,42.90,57.93
2026-06-12T12:04:00Z,42.05,58.55
2026-06-12T12:05:00Z,42.85,58.66
2026-06-12T12:06:00Z,40.43,59.00
2026-06-12T12:07:00Z,40.88,60.00
2026-06-12T12:08:00Z,38.60,58.85
2026-06-12T12:09:00Z,40.48,60.00
2026-06-12T12:10:00Z,42.68,59.91
2026-06-12T12:11:00Z,40.35,59.98
2026-06-12T12:12:00Z,41.20,56.42
2026-06-12T12:13:00Z,40.05,59.00
2026-06-12T12:14:00Z,41.90,60.09
2026-06-12T12:15:00Z,41.51,58.72
2026-06-12T12:16:00Z,38.64,59.99
2026-06-12T12:17:00Z,40.89,60.00
2026-06-12T12:18:00Z,40.84,60.00
2026-06-12T12:19:00Z,41.65,60.00
2026-06-12T12:20:00Z,42.05,60.00
2026-06-12T12:21:00Z,43.10,58.26
2026-06-12T12:22:00Z,45.40,58.26
2026-06-12T12:23:00Z,44.52,58.26
2026-06-12T12:24:00Z,47.17,56.53
2026-06-12T12:25:00Z,45.95,57.00
2026-06-12T12:26:00Z,47.64,55.63
2026-06-12T12:27:00Z,45.15,55.63
2026-06-12T12:28:00Z,47.00,55.92
2026-06-12T12:29:00Z,47.66,55.92
2026-06-12T12:30:00Z,46.88,55.12
2026-06-12T12:31:00Z,46.70,55.12
2026-06-12T12:32:00Z,48.02,54.68
2026-06-12T12:33:00Z,46.90,54.73
2026-06-12T12:34:00Z,46.70,56.00
2026-06-12T12:35:00Z,46.04,55.00
2026-06-12T12:36:00Z,43.74,54.90
2026-06-12T12:37:00Z,46.98,55.28
2026-06-12T12:38:00Z,45.54,55.00
2026-06-12T12:39:00Z,47.18,51.03
2026-06-12T12:40:00Z,45.40,53.28
2026-06-12T12:41:00Z,45.05,54.59
2026-06-12T12:42:00Z,44.50,54.37
2026-06-12T12:43:00Z,44.13,55.00
2026-06-12T12:44:00Z,45.53,55.32
2026-06-12T12:45:00Z,45.99,53.00
2026-06-12T12:46:00Z,46.40,54.72
2026-06-12T12:47:00Z,47.85,55.99
2026-06-12T12:48:00Z,46.50,50.77
2026-06-12T12:49:00Z,46.24,56.41
2026-06-12T12:50:00Z,45.23,56.48
2026-06-12T12:51:00Z,47.35,54.37
2026-06-12T12:52:00Z,48.00,56.00
2026-06-12T12:53:00Z,47.41,55.18
2026-06-12T12:54:00Z,46.75,55.11
2026-06-12T12:55:00Z,47.00,55.74
2026-06-12T12:56:00Z,46.03,53.72
2026-06-12T12:57:00Z,45.98,55.00
2026-06-12T12:58:00Z,45.75,55.00
2026-06-12T12:59:00Z,46.25,55.00
2026-06-12T13:00:00Z,46.76,56.13
2026-06-12T13:01:00Z,45.72,55.24
2026-06-12T13:02:00Z,46.00,55.99
2026-06-12T13:03:00Z,45.65,53.37
2026-06-12T13:04:00Z,46.01,56.91
2026-06-12T13:05:00Z,46.24,56.00
2026-06-12T13:06:00Z,45.97,55.25
2026-06-12T13:07:00Z,46.05,55.50
2026-06-12T13:08:00Z,45.69,56.00
2026-06-12T13:09:00Z,45.02,54.51
2026-06-12T13:10:00Z,45.81,54.51
2026-06-12T13:11:00Z,45.11,56.00
2026-06-12T13:12:00Z,44.86,56.00
2026-06-12T13:13:00Z,45.10,55.00
2026-06-12T13:14:00Z,45.38,54.14
2026-06-12T13:15:00Z,45.98,55.21
2026-06-12T13:16:00Z,45.79,53.80
2026-06-12T13:17:00Z,45.00,55.09
2026-06-12T13:18:00Z,45.66,55.85
2026-06-12T13:19:00Z,46.34,53.57
2026-06-12T13:20:00Z,45.51,54.90
2026-06-12T13:21:00Z,45.82,54.67
2026-06-12T13:22:00Z,47.00,55.81
2026-06-12T13:23:00Z,46.81,54.98
2026-06-12T13:24:00Z,43.32,55.00
2026-06-12T13:25:00Z,46.05,54.93
2026-06-12T13:26:00Z,46.00,54.19
2026-06-12T13:27:00Z,46.95,55.55
2026-06-12T13:28:00Z,47.00,55.94
2026-06-12T13:29:00Z,46.85,56.00
2026-06-12T13:30:00Z,45.10,56.00
2026-06-12T13:31:00Z,45.81,55.95
2026-06-12T13:32:00Z,46.15,54.43
2026-06-12T13:33:00Z,45.27,53.41
2026-06-12T13:34:00Z,45.73,54.97
2026-06-12T13:35:00Z,45.02,57.04
2026-06-12T13:36:00Z,44.17,57.45
2026-06-12T13:37:00Z,43.94,58.00
2026-06-12T13:38:00Z,42.48,57.90
2026-06-12T13:39:00Z,43.70,57.90
2026-06-12T13:40:00Z,43.97,57.24
2026-06-12T13:41:00Z,43.94,57.59
2026-06-12T13:42:00Z,43.00,57.00
2026-06-12T13:43:00Z,42.38,57.00
2026-06-12T13:44:00Z,43.03,59.88
2026-06-12T13:45:00Z,47.49,56.25
2026-06-12T13:46:00Z,55.10,43.61
2026-06-12T13:47:00Z,70.04,30.53
2026-06-12T13:48:00Z,69.59,30.42
2026-06-12T13:49:00Z,71.38,29.25
2026-06-12T13:50:00Z,71.06,29.41
2026-06-12T13:51:00Z,71.60,28.65
2026-06-12T13:52:00Z,71.77,28.85
2026-06-12T13:53:00Z,71.97,29.00
2026-06-12T13:54:00Z,72.75,28.65
2026-06-12T13:55:00Z,72.90,28.53
2026-06-12T13:56:00Z,75.76,26.43
2026-06-12T13:57:00Z,73.71,26.47
2026-06-12T13:58:00Z,74.06,26.80
2026-06-12T13:59:00Z,69.64,30.87
2026-06-12T14:00:00Z,66.82,33.75
2026-06-12T14:01:00Z,57.56,39.85
2026-06-12T14:02:00Z,32.09,68.07
2026-06-12T14:03:00Z,28.55,74.11
2026-06-12T14:04:00Z,24.53,76.98
2026-06-12T14:05:00Z,21.31,78.44
2026-06-12T14:06:00Z,21.02,79.00
2026-06-12T14:07:00Z,19.57,80.57
2026-06-12T14:08:00Z,16.92,82.70
2026-06-12T14:09:00Z,19.54,81.49
2026-06-12T14:10:00Z,20.86,80.08
2026-06-12T14:11:00Z,27.74,73.35
2026-06-12T14:12:00Z,50.66,54.99
2026-06-12T14:13:00Z,66.46,33.35
2026-06-12T14:14:00Z,65.57,35.90
2026-06-12T14:15:00Z,63.70,38.52
2026-06-12T14:16:00Z,68.35,32.30
2026-06-12T14:17:00Z,64.85,33.01
2026-06-12T14:18:00Z,61.93,38.88
2026-06-12T14:19:00Z,61.04,39.51
2026-06-12T14:20:00Z,57.62,42.69
2026-06-12T14:21:00Z,62.17,40.31
2026-06-12T14:22:00Z,45.37,52.87
2026-06-12T14:23:00Z,46.64,53.63
2026-06-12T14:24:00Z,49.43,43.94
2026-06-12T14:25:00Z,64.14,37.47
2026-06-12T14:26:00Z,63.33,36.50
2026-06-12T14:27:00Z,56.61,44.00
2026-06-12T14:28:00Z,56.55,44.06
2026-06-12T14:29:00Z,52.98,47.24
2026-06-12T14:30:00Z,53.50,47.63
2026-06-12T14:31:00Z,55.46,47.58
2026-06-12T14:32:00Z,55.97,45.86
2026-06-12T14:33:00Z,38.45,58.54
2026-06-12T14:34:00Z,53.26,46.11
2026-06-12T14:35:00Z,57.62,42.72
2026-06-12T14:36:00Z,55.47,45.49
2026-06-12T14:37:00Z,54.26,47.19
2026-06-12T14:38:00Z,60.97,40.69
2026-06-12T14:39:00Z,53.34,47.20
2026-06-12T14:40:00Z,53.73,46.71
2026-06-12T14:41:00Z,54.15,46.97
2026-06-12T14:42:00Z,53.77,45.18
2026-06-12T14:43:00Z,53.49,45.78
2026-06-12T14:44:00Z,53.23,45.48
2026-06-12T14:45:00Z,52.33,46.91
2026-06-12T14:46:00Z,52.83,47.34
2026-06-12T14:47:00Z,51.30,47.88
2026-06-12T14:48:00Z,50.95,47.28
2026-06-12T14:49:00Z,51.37,46.95
2026-06-12T14:50:00Z,52.69,47.49
2026-06-12T14:51:00Z,51.04,47.97
2026-06-12T14:52:00Z,51.74,46.62
2026-06-12T14:53:00Z,51.78,48.20
2026-06-12T14:54:00Z,51.23,46.87
2026-06-12T14:55:00Z,53.42,47.25
2026-06-12T14:56:00Z,56.16,43.78
2026-06-12T14:57:00Z,56.88,46.75
2026-06-12T14:58:00Z,49.66,56.57
2026-06-12T14:59:00Z,41.07,56.38
2026-06-12T15:00:00Z,56.19,57.27
2026-06-12T15:01:00Z,34.42,73.21
2026-06-12T15:02:00Z,46.79,54.02
2026-06-12T15:03:00Z,84.22,13.18
2026-06-12T15:04:00Z,98.86,1.17
2026-06-12T15:05:00Z,99.00,1.17
2026-06-12T15:06:00Z,99.00,1.00
2026-06-12T15:07:00Z,99.00,1.00
2026-06-12T15:08:00Z,99.00,1.00
2026-06-12T15:09:00Z,99.00,1.00
2026-06-12T15:10:00Z,99.00,1.00
2026-06-12T15:11:00Z,99.00,1.00
2026-06-12T15:12:00Z,99.00,1.00
