# event_ticker=KXATPMATCH-26APR22JODDEJ
# final_score=2-6 7-5 6-4
# score_resolution=6-2 5-7 4-6
# match_winner=Rafael Jodar
# fav_player=Jesper De Jong
# dog_player=Rafael Jodar
# kalshi_date=2026-04-22
timestamp,Rafael Jodar,Jesper De Jong
2026-04-22T16:17:00Z,84.00,16.00
2026-04-22T16:21:00Z,84.00,16.00
2026-04-22T16:23:00Z,85.00,16.00
2026-04-22T16:25:00Z,85.00,16.00
2026-04-22T16:26:00Z,85.00,16.00
2026-04-22T16:27:00Z,85.00,16.00
2026-04-22T16:28:00Z,85.00,16.00
2026-04-22T16:29:00Z,85.00,16.00
2026-04-22T16:30:00Z,85.00,16.00
2026-04-22T16:31:00Z,85.00,16.00
2026-04-22T16:32:00Z,85.00,16.00
2026-04-22T16:33:00Z,85.00,16.00
2026-04-22T16:34:00Z,85.00,16.00
2026-04-22T16:35:00Z,85.00,16.00
2026-04-22T16:36:00Z,85.00,16.00
2026-04-22T16:37:00Z,85.00,16.00
2026-04-22T16:38:00Z,85.00,16.00
2026-04-22T16:39:00Z,85.00,16.00
2026-04-22T16:41:00Z,85.00,16.00
2026-04-22T16:42:00Z,85.00,16.00
2026-04-22T16:43:00Z,85.00,15.97
2026-04-22T16:44:00Z,85.00,15.97
2026-04-22T16:45:00Z,85.00,16.00
2026-04-22T16:46:00Z,85.00,16.00
2026-04-22T16:47:00Z,85.00,15.00
2026-04-22T16:48:00Z,85.00,15.00
2026-04-22T16:50:00Z,85.00,15.00
2026-04-22T16:51:00Z,85.00,15.00
2026-04-22T16:52:00Z,85.00,15.00
2026-04-22T16:54:00Z,85.00,15.00
2026-04-22T16:55:00Z,85.00,15.00
2026-04-22T16:56:00Z,85.00,15.00
2026-04-22T16:57:00Z,85.00,15.00
2026-04-22T16:58:00Z,85.00,15.00
2026-04-22T16:59:00Z,85.00,15.00
2026-04-22T17:00:00Z,85.00,15.00
2026-04-22T17:01:00Z,85.00,15.00
2026-04-22T17:02:00Z,84.00,15.00
2026-04-22T17:03:00Z,84.00,16.00
2026-04-22T17:04:00Z,85.00,16.00
2026-04-22T17:06:00Z,85.00,16.00
2026-04-22T17:07:00Z,85.00,16.00
2026-04-22T17:08:00Z,85.00,16.00
2026-04-22T17:10:00Z,85.00,16.00
2026-04-22T17:11:00Z,85.00,16.00
2026-04-22T17:15:00Z,85.00,16.00
2026-04-22T17:17:00Z,85.00,16.00
2026-04-22T17:18:00Z,85.00,16.00
2026-04-22T17:19:00Z,85.00,16.00
2026-04-22T17:23:00Z,84.00,16.00
2026-04-22T17:25:00Z,84.00,16.00
2026-04-22T17:26:00Z,85.00,16.00
2026-04-22T17:28:00Z,85.00,16.00
2026-04-22T17:29:00Z,85.00,16.00
2026-04-22T17:31:00Z,85.00,16.00
2026-04-22T17:32:00Z,85.00,16.00
2026-04-22T17:33:00Z,85.00,16.00
2026-04-22T17:35:00Z,85.00,16.00
2026-04-22T17:36:00Z,85.00,16.00
2026-04-22T17:37:00Z,85.00,16.00
2026-04-22T17:38:00Z,85.00,16.00
2026-04-22T17:39:00Z,85.26,16.00
2026-04-22T17:40:00Z,85.26,16.00
2026-04-22T17:42:00Z,86.00,15.01
2026-04-22T17:44:00Z,86.00,16.00
2026-04-22T17:45:00Z,86.00,16.00
2026-04-22T17:46:00Z,86.00,16.00
2026-04-22T17:47:00Z,85.78,16.00
2026-04-22T17:48:00Z,86.40,15.31
2026-04-22T17:49:00Z,87.01,14.13
2026-04-22T17:50:00Z,86.96,17.00
2026-04-22T17:51:00Z,82.99,17.78
2026-04-22T17:52:00Z,80.79,22.47
2026-04-22T17:53:00Z,76.80,24.87
2026-04-22T17:54:00Z,81.03,18.90
2026-04-22T17:55:00Z,75.05,26.78
2026-04-22T17:56:00Z,71.02,30.73
2026-04-22T17:57:00Z,71.83,28.58
2026-04-22T17:58:00Z,76.23,25.86
2026-04-22T17:59:00Z,77.23,23.04
2026-04-22T18:00:00Z,83.12,18.65
2026-04-22T18:01:00Z,81.46,22.13
2026-04-22T18:02:00Z,75.39,24.24
2026-04-22T18:03:00Z,72.47,31.23
2026-04-22T18:04:00Z,69.65,31.97
2026-04-22T18:05:00Z,69.65,33.63
2026-04-22T18:06:00Z,67.80,33.57
2026-04-22T18:07:00Z,62.07,35.51
2026-04-22T18:08:00Z,65.76,35.49
2026-04-22T18:09:00Z,65.88,34.97
2026-04-22T18:10:00Z,64.24,37.11
2026-04-22T18:11:00Z,55.82,46.69
2026-04-22T18:12:00Z,50.77,49.85
2026-04-22T18:13:00Z,51.74,49.97
2026-04-22T18:14:00Z,51.98,49.70
2026-04-22T18:15:00Z,53.93,47.76
2026-04-22T18:16:00Z,55.99,44.62
2026-04-22T18:17:00Z,59.40,41.30
2026-04-22T18:18:00Z,56.35,45.35
2026-04-22T18:19:00Z,56.33,44.00
2026-04-22T18:20:00Z,46.39,51.47
2026-04-22T18:21:00Z,48.05,51.96
2026-04-22T18:22:00Z,48.46,52.84
2026-04-22T18:23:00Z,47.84,52.85
2026-04-22T18:24:00Z,46.96,54.00
2026-04-22T18:25:00Z,46.61,54.17
2026-04-22T18:26:00Z,47.00,53.80
2026-04-22T18:27:00Z,48.43,51.27
2026-04-22T18:28:00Z,46.58,53.84
2026-04-22T18:29:00Z,39.70,69.59
2026-04-22T18:30:00Z,41.95,62.38
2026-04-22T18:31:00Z,44.96,55.79
2026-04-22T18:32:00Z,46.94,51.92
2026-04-22T18:33:00Z,51.65,48.76
2026-04-22T18:34:00Z,53.05,46.82
2026-04-22T18:35:00Z,55.47,45.59
2026-04-22T18:36:00Z,61.16,37.30
2026-04-22T18:37:00Z,57.54,40.59
2026-04-22T18:38:00Z,50.07,50.97
2026-04-22T18:39:00Z,46.82,54.74
2026-04-22T18:40:00Z,51.21,49.83
2026-04-22T18:41:00Z,52.57,47.92
2026-04-22T18:42:00Z,54.00,46.82
2026-04-22T18:43:00Z,53.88,47.93
2026-04-22T18:44:00Z,50.35,51.25
2026-04-22T18:45:00Z,49.61,51.77
2026-04-22T18:46:00Z,51.77,51.45
2026-04-22T18:47:00Z,53.18,47.75
2026-04-22T18:48:00Z,53.82,46.98
2026-04-22T18:49:00Z,53.43,47.32
2026-04-22T18:50:00Z,54.20,47.43
2026-04-22T18:51:00Z,52.65,48.20
2026-04-22T18:52:00Z,53.16,46.19
2026-04-22T18:53:00Z,52.80,48.32
2026-04-22T18:54:00Z,52.64,38.94
2026-04-22T18:55:00Z,47.22,53.02
2026-04-22T18:56:00Z,48.50,53.08
2026-04-22T18:57:00Z,52.14,48.99
2026-04-22T18:58:00Z,52.95,48.65
2026-04-22T18:59:00Z,52.78,47.98
2026-04-22T19:00:00Z,52.81,47.60
2026-04-22T19:01:00Z,57.72,44.79
2026-04-22T19:02:00Z,52.35,49.50
2026-04-22T19:03:00Z,55.45,45.72
2026-04-22T19:04:00Z,51.90,49.55
2026-04-22T19:05:00Z,56.56,45.47
2026-04-22T19:06:00Z,53.37,48.39
2026-04-22T19:07:00Z,53.29,47.29
2026-04-22T19:08:00Z,49.01,51.99
2026-04-22T19:09:00Z,50.94,50.90
2026-04-22T19:10:00Z,50.23,52.49
2026-04-22T19:11:00Z,39.93,61.14
2026-04-22T19:12:00Z,38.89,60.53
2026-04-22T19:13:00Z,50.74,52.32
2026-04-22T19:14:00Z,53.84,47.92
2026-04-22T19:15:00Z,54.00,47.62
2026-04-22T19:16:00Z,59.61,43.79
2026-04-22T19:17:00Z,56.25,43.97
2026-04-22T19:18:00Z,59.48,40.54
2026-04-22T19:19:00Z,54.34,48.12
2026-04-22T19:20:00Z,54.66,44.70
2026-04-22T19:21:00Z,63.52,35.93
2026-04-22T19:22:00Z,56.44,42.85
2026-04-22T19:23:00Z,53.74,48.70
2026-04-22T19:24:00Z,54.09,47.44
2026-04-22T19:25:00Z,46.22,53.27
2026-04-22T19:26:00Z,36.51,64.19
2026-04-22T19:27:00Z,44.71,60.27
2026-04-22T19:28:00Z,52.65,46.73
2026-04-22T19:29:00Z,54.53,45.83
2026-04-22T19:30:00Z,55.82,42.91
2026-04-22T19:31:00Z,60.14,40.42
2026-04-22T19:32:00Z,67.50,30.78
2026-04-22T19:33:00Z,60.07,36.95
2026-04-22T19:34:00Z,63.60,35.74
2026-04-22T19:35:00Z,54.53,45.27
2026-04-22T19:36:00Z,57.12,43.86
2026-04-22T19:37:00Z,67.97,28.61
2026-04-22T19:38:00Z,75.77,24.14
2026-04-22T19:39:00Z,74.87,24.30
2026-04-22T19:40:00Z,74.59,24.42
2026-04-22T19:41:00Z,73.79,25.93
2026-04-22T19:42:00Z,77.70,24.07
2026-04-22T19:43:00Z,77.38,21.11
2026-04-22T19:44:00Z,75.81,26.36
2026-04-22T19:45:00Z,72.64,28.68
2026-04-22T19:46:00Z,75.05,28.63
2026-04-22T19:47:00Z,76.02,24.96
2026-04-22T19:48:00Z,76.75,23.76
2026-04-22T19:49:00Z,77.35,24.44
2026-04-22T19:50:00Z,80.05,20.52
2026-04-22T19:51:00Z,78.70,21.30
2026-04-22T19:52:00Z,79.70,21.72
2026-04-22T19:53:00Z,85.97,13.49
2026-04-22T19:54:00Z,91.57,8.38
2026-04-22T19:55:00Z,93.04,7.18
2026-04-22T19:56:00Z,84.86,20.94
2026-04-22T19:57:00Z,73.41,26.40
2026-04-22T19:58:00Z,74.00,26.31
2026-04-22T19:59:00Z,75.31,25.93
2026-04-22T20:00:00Z,68.52,30.96
2026-04-22T20:01:00Z,69.57,32.52
2026-04-22T20:02:00Z,73.47,27.09
2026-04-22T20:03:00Z,73.07,27.17
2026-04-22T20:04:00Z,66.99,33.90
2026-04-22T20:05:00Z,67.17,32.08
2026-04-22T20:06:00Z,74.88,26.49
2026-04-22T20:07:00Z,74.06,28.17
2026-04-22T20:08:00Z,77.72,23.93
2026-04-22T20:09:00Z,69.54,31.75
2026-04-22T20:10:00Z,67.93,31.91
2026-04-22T20:11:00Z,60.77,39.36
2026-04-22T20:12:00Z,60.38,39.93
2026-04-22T20:13:00Z,66.76,32.53
2026-04-22T20:14:00Z,73.96,26.31
2026-04-22T20:15:00Z,73.97,27.52
2026-04-22T20:16:00Z,78.78,21.89
2026-04-22T20:17:00Z,78.20,21.31
2026-04-22T20:18:00Z,79.09,21.12
2026-04-22T20:19:00Z,93.13,6.29
2026-04-22T20:20:00Z,99.00,1.00
2026-04-22T20:21:00Z,99.00,1.00
2026-04-22T20:22:00Z,99.00,1.00
