# event_ticker=KXATPCHALLENGERMATCH-26APR11ZHOKOT
# final_score=6-1 2-0 RET
# match_winner=Pavel Kotov
# fav_player=Yi Zhou
# dog_player=Pavel Kotov
# kalshi_date=2026-04-11
timestamp,Yi Zhou,Pavel Kotov
2026-04-14T05:31:00Z,38.36,64.00
2026-04-14T05:32:00Z,38.36,64.00
2026-04-14T05:33:00Z,37.00,64.00
2026-04-14T05:34:00Z,37.00,63.94
2026-04-14T05:35:00Z,37.00,63.00
2026-04-14T05:36:00Z,37.00,63.00
2026-04-14T05:37:00Z,37.00,63.00
2026-04-14T05:38:00Z,37.00,64.00
2026-04-14T05:39:00Z,37.00,63.00
2026-04-14T05:40:00Z,37.00,64.00
2026-04-14T05:41:00Z,37.00,64.73
2026-04-14T05:42:00Z,37.70,65.00
2026-04-14T05:43:00Z,37.00,65.00
2026-04-14T05:44:00Z,37.00,63.53
2026-04-14T05:48:00Z,37.95,63.53
2026-04-14T05:49:00Z,37.00,65.81
2026-04-14T05:50:00Z,37.00,65.00
2026-04-14T05:51:00Z,37.00,65.65
2026-04-14T05:53:00Z,37.00,65.00
2026-04-14T05:54:00Z,38.00,62.00
2026-04-14T05:55:00Z,38.00,65.00
2026-04-14T05:56:00Z,38.00,65.00
2026-04-14T05:58:00Z,37.00,65.00
2026-04-14T06:00:00Z,37.00,65.00
2026-04-14T06:02:00Z,37.00,65.00
2026-04-14T06:04:00Z,37.00,65.38
2026-04-14T06:05:00Z,38.00,65.38
2026-04-14T06:07:00Z,38.00,62.98
2026-04-14T06:09:00Z,37.00,65.00
2026-04-14T06:11:00Z,37.00,64.00
2026-04-14T06:15:00Z,37.00,63.00
2026-04-14T06:17:00Z,37.00,63.00
2026-04-14T06:20:00Z,37.00,63.00
2026-04-14T06:21:00Z,37.00,63.00
2026-04-14T06:22:00Z,37.00,63.99
2026-04-14T06:28:00Z,37.00,64.00
2026-04-14T06:30:00Z,37.00,64.00
2026-04-14T06:31:00Z,37.00,64.00
2026-04-14T06:32:00Z,37.00,64.00
2026-04-14T06:34:00Z,37.00,64.00
2026-04-14T06:35:00Z,37.00,64.00
2026-04-14T06:36:00Z,37.00,63.89
2026-04-14T06:38:00Z,37.00,64.00
2026-04-14T06:39:00Z,37.00,64.18
2026-04-14T06:40:00Z,38.00,64.18
2026-04-14T06:43:00Z,38.00,64.00
2026-04-14T06:45:00Z,38.00,62.47
2026-04-14T06:47:00Z,38.00,64.00
2026-04-14T06:48:00Z,38.00,64.00
2026-04-14T06:51:00Z,38.00,64.00
2026-04-14T06:54:00Z,38.00,65.00
2026-04-14T06:57:00Z,38.00,64.00
2026-04-14T06:58:00Z,38.00,64.67
2026-04-14T06:59:00Z,38.00,64.00
2026-04-14T07:00:00Z,38.00,64.00
2026-04-14T07:06:00Z,38.00,64.00
2026-04-14T07:14:00Z,38.00,63.00
2026-04-14T07:16:00Z,38.00,63.00
2026-04-14T07:17:00Z,38.00,62.35
2026-04-14T07:18:00Z,36.52,63.24
2026-04-14T07:19:00Z,37.00,63.24
2026-04-14T07:20:00Z,37.00,64.00
2026-04-14T07:21:00Z,37.00,64.00
2026-04-14T07:22:00Z,37.00,62.00
2026-04-14T07:31:00Z,37.00,62.39
2026-04-14T07:33:00Z,37.00,62.39
2026-04-14T07:35:00Z,37.00,62.30
2026-04-14T07:39:00Z,37.00,62.00
2026-04-14T07:40:00Z,37.00,64.83
2026-04-14T07:43:00Z,35.00,64.00
2026-04-14T07:46:00Z,35.00,64.00
2026-04-14T07:47:00Z,37.00,64.00
2026-04-14T07:48:00Z,37.00,64.00
2026-04-14T07:50:00Z,36.00,64.00
2026-04-14T07:52:00Z,36.00,63.42
2026-04-14T07:53:00Z,36.00,62.79
2026-04-14T07:55:00Z,36.00,62.95
2026-04-14T07:59:00Z,37.00,62.95
2026-04-14T08:04:00Z,35.48,64.00
2026-04-14T08:05:00Z,35.48,64.00
2026-04-14T08:06:00Z,35.00,64.00
2026-04-14T08:09:00Z,35.00,65.00
2026-04-14T08:10:00Z,35.00,64.95
2026-04-14T08:11:00Z,35.00,65.00
2026-04-14T08:12:00Z,35.11,65.00
2026-04-14T08:14:00Z,37.49,65.00
2026-04-14T08:15:00Z,37.49,64.00
2026-04-14T08:17:00Z,36.00,62.29
2026-04-14T08:18:00Z,37.00,62.29
2026-04-14T08:19:00Z,37.00,64.00
2026-04-14T08:21:00Z,35.00,64.00
2026-04-14T08:22:00Z,35.00,64.98
2026-04-14T08:23:00Z,35.00,66.00
2026-04-14T08:24:00Z,36.00,66.00
2026-04-14T08:25:00Z,36.00,65.00
2026-04-14T08:26:00Z,34.72,67.38
2026-04-14T08:27:00Z,35.82,64.27
2026-04-14T08:28:00Z,35.00,67.10
2026-04-14T08:29:00Z,35.00,66.67
2026-04-14T08:30:00Z,34.05,67.52
2026-04-14T08:31:00Z,32.00,70.48
2026-04-14T08:32:00Z,27.48,73.92
2026-04-14T08:33:00Z,26.00,77.00
2026-04-14T08:34:00Z,24.43,77.36
2026-04-14T08:35:00Z,21.75,79.51
2026-04-14T08:36:00Z,20.47,81.15
2026-04-14T08:37:00Z,18.98,81.15
2026-04-14T08:38:00Z,16.68,86.33
2026-04-14T08:39:00Z,16.45,84.81
2026-04-14T08:40:00Z,18.00,84.24
2026-04-14T08:41:00Z,16.49,83.04
2026-04-14T08:42:00Z,21.98,81.60
2026-04-14T08:43:00Z,22.00,79.90
2026-04-14T08:44:00Z,20.53,80.39
2026-04-14T08:45:00Z,21.52,81.12
2026-04-14T08:46:00Z,19.13,82.94
2026-04-14T08:47:00Z,19.35,82.98
2026-04-14T08:48:00Z,16.11,84.92
2026-04-14T08:49:00Z,13.39,86.37
2026-04-14T08:50:00Z,12.06,88.91
2026-04-14T08:51:00Z,11.08,89.31
2026-04-14T08:52:00Z,9.76,90.02
2026-04-14T08:53:00Z,11.84,88.66
2026-04-14T08:54:00Z,11.55,89.48
2026-04-14T08:55:00Z,10.12,88.08
2026-04-14T08:56:00Z,8.78,90.20
2026-04-14T08:57:00Z,9.13,91.77
2026-04-14T08:58:00Z,8.94,92.29
2026-04-14T08:59:00Z,9.00,91.83
2026-04-14T09:00:00Z,9.21,91.03
2026-04-14T09:01:00Z,8.96,92.00
2026-04-14T09:02:00Z,8.81,91.24
2026-04-14T09:03:00Z,8.07,91.60
2026-04-14T09:04:00Z,11.02,89.74
2026-04-14T09:05:00Z,11.79,89.74
2026-04-14T09:06:00Z,11.27,87.25
2026-04-14T09:07:00Z,8.96,92.34
2026-04-14T09:08:00Z,6.11,92.97
2026-04-14T09:09:00Z,6.25,94.41
2026-04-14T09:10:00Z,2.60,96.75
2026-04-14T09:11:00Z,2.00,98.20
2026-04-14T09:12:00Z,1.99,98.97
2026-04-14T09:13:00Z,1.00,99.00
2026-04-14T09:14:00Z,1.00,99.00
2026-04-14T09:16:00Z,1.00,99.00
2026-04-14T09:17:00Z,1.00,99.00
