# event_ticker=KXATPMATCH-25AUG06SHEFRI
# final_score=6-4 6-3
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Taylor Fritz
# kalshi_date=2025-08-06
timestamp,Ben Shelton,Taylor Fritz
2025-08-07T02:21:00Z,40.00,62.00
2025-08-07T02:22:00Z,40.00,61.05
2025-08-07T02:23:00Z,40.00,62.00
2025-08-07T02:24:00Z,40.00,62.00
2025-08-07T02:25:00Z,40.00,62.00
2025-08-07T02:26:00Z,40.00,61.89
2025-08-07T02:27:00Z,40.00,61.89
2025-08-07T02:28:00Z,40.00,62.00
2025-08-07T02:29:00Z,40.00,62.00
2025-08-07T02:30:00Z,40.00,62.00
2025-08-07T02:31:00Z,40.00,62.00
2025-08-07T02:32:00Z,40.00,62.00
2025-08-07T02:33:00Z,40.00,62.00
2025-08-07T02:34:00Z,40.00,62.00
2025-08-07T02:35:00Z,40.00,62.00
2025-08-07T02:36:00Z,40.00,57.58
2025-08-07T02:37:00Z,40.00,57.58
2025-08-07T02:38:00Z,40.00,57.58
2025-08-07T02:39:00Z,40.00,61.00
2025-08-07T02:42:00Z,40.00,61.00
2025-08-07T02:43:00Z,40.00,61.00
2025-08-07T02:44:00Z,39.50,61.00
2025-08-07T02:45:00Z,40.00,61.00
2025-08-07T02:46:00Z,40.00,61.00
2025-08-07T02:47:00Z,40.00,61.00
2025-08-07T02:48:00Z,40.00,61.00
2025-08-07T02:49:00Z,40.00,61.00
2025-08-07T02:50:00Z,40.15,60.06
2025-08-07T02:51:00Z,45.52,59.56
2025-08-07T02:52:00Z,44.00,60.69
2025-08-07T02:53:00Z,42.00,61.48
2025-08-07T02:54:00Z,41.00,63.47
2025-08-07T02:55:00Z,39.00,62.34
2025-08-07T02:56:00Z,36.93,65.33
2025-08-07T02:57:00Z,35.88,65.92
2025-08-07T02:58:00Z,38.52,62.51
2025-08-07T02:59:00Z,38.52,69.00
2025-08-07T03:00:00Z,40.76,60.61
2025-08-07T03:01:00Z,47.76,53.79
2025-08-07T03:02:00Z,50.92,37.44
2025-08-07T03:03:00Z,52.39,54.44
2025-08-07T03:04:00Z,47.44,52.25
2025-08-07T03:05:00Z,43.31,59.32
2025-08-07T03:06:00Z,41.30,61.08
2025-08-07T03:07:00Z,44.72,58.45
2025-08-07T03:08:00Z,45.96,55.15
2025-08-07T03:09:00Z,46.20,54.47
2025-08-07T03:10:00Z,46.44,54.47
2025-08-07T03:11:00Z,46.12,55.31
2025-08-07T03:12:00Z,49.25,56.96
2025-08-07T03:13:00Z,50.93,53.62
2025-08-07T03:14:00Z,48.78,51.62
2025-08-07T03:15:00Z,47.73,52.00
2025-08-07T03:16:00Z,42.73,57.28
2025-08-07T03:17:00Z,46.10,56.30
2025-08-07T03:18:00Z,46.68,56.55
2025-08-07T03:19:00Z,43.99,56.83
2025-08-07T03:20:00Z,43.75,59.61
2025-08-07T03:21:00Z,42.00,59.64
2025-08-07T03:22:00Z,43.48,59.01
2025-08-07T03:23:00Z,45.00,57.00
2025-08-07T03:24:00Z,45.00,56.46
2025-08-07T03:25:00Z,46.00,54.00
2025-08-07T03:26:00Z,51.80,50.31
2025-08-07T03:27:00Z,60.06,37.89
2025-08-07T03:28:00Z,69.17,33.40
2025-08-07T03:29:00Z,65.63,37.82
2025-08-07T03:30:00Z,64.05,37.33
2025-08-07T03:31:00Z,64.05,34.66
2025-08-07T03:32:00Z,68.06,30.09
2025-08-07T03:33:00Z,69.78,30.41
2025-08-07T03:34:00Z,70.04,31.00
2025-08-07T03:35:00Z,74.43,25.84
2025-08-07T03:36:00Z,69.02,29.66
2025-08-07T03:37:00Z,68.43,31.94
2025-08-07T03:38:00Z,68.00,34.11
2025-08-07T03:39:00Z,65.24,37.87
2025-08-07T03:40:00Z,66.92,36.00
2025-08-07T03:41:00Z,67.45,32.96
2025-08-07T03:42:00Z,65.11,31.44
2025-08-07T03:43:00Z,74.18,27.46
2025-08-07T03:44:00Z,68.28,31.57
2025-08-07T03:45:00Z,67.00,32.52
2025-08-07T03:46:00Z,70.00,32.52
2025-08-07T03:47:00Z,66.12,34.44
2025-08-07T03:48:00Z,69.00,33.56
2025-08-07T03:49:00Z,71.19,28.71
2025-08-07T03:50:00Z,78.71,23.90
2025-08-07T03:51:00Z,84.87,13.75
2025-08-07T03:52:00Z,88.99,8.04
2025-08-07T03:53:00Z,92.21,8.65
2025-08-07T03:54:00Z,91.00,8.66
2025-08-07T03:55:00Z,92.48,6.62
2025-08-07T03:56:00Z,93.82,6.73
2025-08-07T03:57:00Z,94.44,7.00
2025-08-07T03:58:00Z,96.51,6.85
2025-08-07T03:59:00Z,95.09,4.10
2025-08-07T04:00:00Z,92.70,7.01
2025-08-07T04:01:00Z,91.65,8.00
2025-08-07T04:02:00Z,93.77,6.26
2025-08-07T04:03:00Z,96.31,4.80
2025-08-07T04:04:00Z,96.69,3.29
2025-08-07T04:05:00Z,98.30,1.93
2025-08-07T04:06:00Z,98.83,1.30
2025-08-07T04:07:00Z,98.95,1.00
2025-08-07T04:08:00Z,99.00,1.00
2025-08-07T04:09:00Z,99.00,1.00
2025-08-07T04:10:00Z,99.00,1.00
2025-08-07T04:11:00Z,99.00,1.00
