# event_ticker=KXATPMATCH-26APR26FILNAV
# final_score=7-6(2) 6-3
# score_resolution=6-7 3-6
# match_winner=Arthur Fils
# fav_player=Emilio Nava
# dog_player=Arthur Fils
# kalshi_date=2026-04-26
timestamp,Arthur Fils,Emilio Nava
2026-04-26T13:54:00Z,86.00,16.00
2026-04-26T13:55:00Z,86.00,16.00
2026-04-26T13:56:00Z,86.00,16.00
2026-04-26T13:57:00Z,86.00,16.00
2026-04-26T13:58:00Z,86.00,16.00
2026-04-26T13:59:00Z,85.00,16.00
2026-04-26T14:00:00Z,85.00,15.00
2026-04-26T14:01:00Z,85.00,16.00
2026-04-26T14:02:00Z,86.00,16.00
2026-04-26T14:04:00Z,86.00,16.00
2026-04-26T14:05:00Z,86.00,15.66
2026-04-26T14:06:00Z,86.00,16.00
2026-04-26T14:07:00Z,86.00,16.00
2026-04-26T14:08:00Z,85.00,16.00
2026-04-26T14:09:00Z,85.00,17.00
2026-04-26T14:10:00Z,85.00,17.00
2026-04-26T14:11:00Z,85.00,17.00
2026-04-26T14:12:00Z,85.00,17.00
2026-04-26T14:13:00Z,85.00,17.00
2026-04-26T14:14:00Z,85.00,16.66
2026-04-26T14:15:00Z,85.00,17.00
2026-04-26T14:16:00Z,85.00,17.00
2026-04-26T14:17:00Z,85.00,17.00
2026-04-26T14:18:00Z,85.00,17.00
2026-04-26T14:19:00Z,85.00,16.89
2026-04-26T14:20:00Z,85.00,16.03
2026-04-26T14:21:00Z,85.00,16.00
2026-04-26T14:22:00Z,85.00,16.00
2026-04-26T14:23:00Z,85.00,16.00
2026-04-26T14:24:00Z,84.00,16.00
2026-04-26T14:25:00Z,85.00,16.00
2026-04-26T14:26:00Z,85.00,16.00
2026-04-26T14:27:00Z,85.00,15.80
2026-04-26T14:28:00Z,85.00,16.00
2026-04-26T14:29:00Z,85.00,16.00
2026-04-26T14:30:00Z,85.00,16.00
2026-04-26T14:31:00Z,85.00,15.98
2026-04-26T14:32:00Z,85.00,16.00
2026-04-26T14:33:00Z,85.00,16.00
2026-04-26T14:35:00Z,85.00,16.00
2026-04-26T14:36:00Z,85.00,16.00
2026-04-26T14:37:00Z,85.00,16.00
2026-04-26T14:38:00Z,85.00,16.00
2026-04-26T14:39:00Z,85.00,15.97
2026-04-26T14:40:00Z,85.00,15.98
2026-04-26T14:41:00Z,85.00,16.00
2026-04-26T14:42:00Z,85.00,16.00
2026-04-26T14:43:00Z,85.00,16.00
2026-04-26T14:44:00Z,84.34,16.00
2026-04-26T14:45:00Z,84.98,16.00
2026-04-26T14:46:00Z,85.00,16.00
2026-04-26T14:47:00Z,85.60,16.00
2026-04-26T14:48:00Z,84.16,16.40
2026-04-26T14:49:00Z,83.80,17.28
2026-04-26T14:50:00Z,84.08,17.50
2026-04-26T14:51:00Z,84.27,16.74
2026-04-26T14:52:00Z,84.65,16.81
2026-04-26T14:53:00Z,84.59,16.86
2026-04-26T14:54:00Z,83.35,16.03
2026-04-26T14:55:00Z,83.00,19.29
2026-04-26T14:56:00Z,83.00,19.00
2026-04-26T14:57:00Z,81.04,20.71
2026-04-26T14:58:00Z,78.71,21.95
2026-04-26T14:59:00Z,80.06,20.85
2026-04-26T15:00:00Z,80.76,21.66
2026-04-26T15:01:00Z,79.50,21.11
2026-04-26T15:02:00Z,80.39,20.66
2026-04-26T15:03:00Z,81.88,19.77
2026-04-26T15:04:00Z,83.75,17.15
2026-04-26T15:05:00Z,80.43,21.55
2026-04-26T15:06:00Z,79.02,22.95
2026-04-26T15:07:00Z,79.00,22.98
2026-04-26T15:08:00Z,79.47,21.26
2026-04-26T15:09:00Z,81.02,20.09
2026-04-26T15:10:00Z,80.46,21.74
2026-04-26T15:11:00Z,80.63,20.98
2026-04-26T15:12:00Z,78.47,23.05
2026-04-26T15:13:00Z,78.49,22.33
2026-04-26T15:14:00Z,78.00,23.72
2026-04-26T15:15:00Z,78.01,23.02
2026-04-26T15:16:00Z,79.79,22.47
2026-04-26T15:17:00Z,81.00,20.38
2026-04-26T15:18:00Z,79.35,22.20
2026-04-26T15:19:00Z,77.04,24.17
2026-04-26T15:20:00Z,76.93,24.14
2026-04-26T15:21:00Z,76.38,24.17
2026-04-26T15:22:00Z,77.97,23.96
2026-04-26T15:23:00Z,79.99,20.95
2026-04-26T15:24:00Z,79.71,22.33
2026-04-26T15:25:00Z,79.06,21.16
2026-04-26T15:26:00Z,82.01,20.26
2026-04-26T15:27:00Z,81.81,21.73
2026-04-26T15:28:00Z,78.37,21.94
2026-04-26T15:29:00Z,77.03,23.66
2026-04-26T15:30:00Z,78.12,23.19
2026-04-26T15:31:00Z,75.22,25.56
2026-04-26T15:32:00Z,78.65,23.24
2026-04-26T15:33:00Z,78.74,21.41
2026-04-26T15:34:00Z,77.81,23.85
2026-04-26T15:35:00Z,78.52,20.92
2026-04-26T15:36:00Z,82.26,15.38
2026-04-26T15:37:00Z,87.31,13.79
2026-04-26T15:38:00Z,86.98,13.20
2026-04-26T15:39:00Z,89.22,8.84
2026-04-26T15:40:00Z,93.78,6.95
2026-04-26T15:41:00Z,93.84,6.84
2026-04-26T15:42:00Z,93.47,6.90
2026-04-26T15:43:00Z,94.20,6.95
2026-04-26T15:44:00Z,93.17,5.85
2026-04-26T15:45:00Z,94.06,6.53
2026-04-26T15:46:00Z,94.98,5.31
2026-04-26T15:47:00Z,93.95,5.05
2026-04-26T15:48:00Z,94.05,6.68
2026-04-26T15:49:00Z,93.75,7.31
2026-04-26T15:50:00Z,91.25,9.36
2026-04-26T15:51:00Z,93.22,8.41
2026-04-26T15:52:00Z,93.66,7.04
2026-04-26T15:53:00Z,94.00,6.77
2026-04-26T15:54:00Z,95.28,6.09
2026-04-26T15:55:00Z,96.05,4.37
2026-04-26T15:56:00Z,97.26,2.77
2026-04-26T15:57:00Z,96.07,3.50
2026-04-26T15:58:00Z,95.10,5.07
2026-04-26T15:59:00Z,98.23,1.84
2026-04-26T16:00:00Z,98.10,2.04
2026-04-26T16:01:00Z,98.02,1.88
2026-04-26T16:02:00Z,97.62,1.86
2026-04-26T16:03:00Z,96.07,3.73
2026-04-26T16:04:00Z,92.56,6.97
2026-04-26T16:05:00Z,91.69,8.63
2026-04-26T16:06:00Z,91.91,8.14
2026-04-26T16:07:00Z,95.07,6.02
2026-04-26T16:08:00Z,93.69,6.99
2026-04-26T16:09:00Z,93.54,7.12
2026-04-26T16:10:00Z,97.12,2.42
2026-04-26T16:11:00Z,98.38,1.87
2026-04-26T16:12:00Z,98.69,1.05
2026-04-26T16:13:00Z,99.00,1.00
2026-04-26T16:14:00Z,99.00,1.00
2026-04-26T16:15:00Z,99.00,1.03
2026-04-26T16:16:00Z,99.00,1.00
2026-04-26T16:17:00Z,99.00,1.00
2026-04-26T16:18:00Z,99.00,1.00
2026-04-26T16:19:00Z,99.00,1.00
2026-04-26T16:20:00Z,99.00,1.00
2026-04-26T16:21:00Z,99.00,1.00
2026-04-26T16:22:00Z,99.00,1.00
