# event_ticker=KXATPMATCH-26FEB23HALDRA
# final_score=7-6(8) 6-3
# score_resolution=7-6 6-3
# match_winner=Jack Draper
# fav_player=Jack Draper
# dog_player=Quentin Halys
# kalshi_date=2026-02-23
timestamp,Jack Draper,Quentin Halys
2026-02-23T15:13:00Z,74.00,28.00
2026-02-23T15:14:00Z,74.00,28.00
2026-02-23T15:18:00Z,74.00,28.00
2026-02-23T15:20:00Z,74.00,28.00
2026-02-23T15:21:00Z,74.00,28.00
2026-02-23T15:22:00Z,74.00,28.00
2026-02-23T15:23:00Z,74.00,28.00
2026-02-23T15:25:00Z,74.00,28.00
2026-02-23T15:28:00Z,74.00,28.00
2026-02-23T15:30:00Z,74.00,28.00
2026-02-23T15:31:00Z,74.00,28.00
2026-02-23T15:32:00Z,74.00,28.00
2026-02-23T15:35:00Z,74.00,28.00
2026-02-23T15:37:00Z,74.00,27.63
2026-02-23T15:42:00Z,74.00,27.00
2026-02-23T15:44:00Z,74.00,27.00
2026-02-23T15:46:00Z,74.00,27.00
2026-02-23T15:48:00Z,74.00,27.00
2026-02-23T15:52:00Z,74.00,27.00
2026-02-23T15:53:00Z,74.11,27.00
2026-02-23T15:54:00Z,75.00,27.00
2026-02-23T15:55:00Z,75.00,26.08
2026-02-23T15:56:00Z,75.00,27.00
2026-02-23T15:57:00Z,75.00,27.00
2026-02-23T15:58:00Z,74.54,27.00
2026-02-23T15:59:00Z,75.00,28.00
2026-02-23T16:00:00Z,75.00,28.00
2026-02-23T16:01:00Z,75.00,28.00
2026-02-23T16:02:00Z,75.00,28.00
2026-02-23T16:03:00Z,75.00,26.00
2026-02-23T16:04:00Z,75.00,28.00
2026-02-23T16:05:00Z,75.00,28.00
2026-02-23T16:06:00Z,75.00,27.77
2026-02-23T16:08:00Z,75.00,26.00
2026-02-23T16:09:00Z,75.00,26.00
2026-02-23T16:10:00Z,75.00,27.97
2026-02-23T16:11:00Z,74.96,28.00
2026-02-23T16:12:00Z,75.00,28.00
2026-02-23T16:13:00Z,75.00,28.00
2026-02-23T16:15:00Z,75.00,28.00
2026-02-23T16:16:00Z,75.00,28.00
2026-02-23T16:17:00Z,75.00,27.00
2026-02-23T16:18:00Z,75.00,25.00
2026-02-23T16:19:00Z,75.00,27.00
2026-02-23T16:20:00Z,75.00,27.41
2026-02-23T16:21:00Z,75.00,27.90
2026-02-23T16:22:00Z,75.00,27.90
2026-02-23T16:23:00Z,74.80,27.90
2026-02-23T16:25:00Z,75.00,27.90
2026-02-23T16:26:00Z,76.00,27.90
2026-02-23T16:29:00Z,76.00,27.90
2026-02-23T16:30:00Z,76.00,27.00
2026-02-23T16:31:00Z,76.00,27.00
2026-02-23T16:32:00Z,76.00,27.00
2026-02-23T16:33:00Z,76.00,27.00
2026-02-23T16:34:00Z,75.00,27.00
2026-02-23T16:36:00Z,75.00,27.00
2026-02-23T16:37:00Z,75.89,27.00
2026-02-23T16:38:00Z,75.84,27.00
2026-02-23T16:39:00Z,76.00,27.00
2026-02-23T16:40:00Z,76.00,27.00
2026-02-23T16:41:00Z,76.00,27.00
2026-02-23T16:42:00Z,76.00,26.85
2026-02-23T16:43:00Z,76.00,27.00
2026-02-23T16:44:00Z,76.00,27.00
2026-02-23T16:45:00Z,76.00,27.00
2026-02-23T16:47:00Z,76.00,27.00
2026-02-23T16:48:00Z,76.00,27.00
2026-02-23T16:49:00Z,76.00,27.00
2026-02-23T16:50:00Z,76.00,27.00
2026-02-23T16:51:00Z,76.00,27.00
2026-02-23T16:53:00Z,76.00,27.00
2026-02-23T16:54:00Z,76.00,26.00
2026-02-23T16:55:00Z,76.00,26.00
2026-02-23T16:57:00Z,76.00,26.00
2026-02-23T16:58:00Z,76.00,26.00
2026-02-23T16:59:00Z,76.00,26.00
2026-02-23T17:00:00Z,76.00,26.00
2026-02-23T17:01:00Z,76.00,26.00
2026-02-23T17:02:00Z,76.00,27.00
2026-02-23T17:03:00Z,76.00,27.00
2026-02-23T17:04:00Z,76.00,27.00
2026-02-23T17:05:00Z,76.00,27.00
2026-02-23T17:06:00Z,76.00,27.00
2026-02-23T17:07:00Z,75.12,27.00
2026-02-23T17:08:00Z,75.00,27.09
2026-02-23T17:09:00Z,75.00,25.39
2026-02-23T17:10:00Z,75.00,27.09
2026-02-23T17:11:00Z,75.34,27.06
2026-02-23T17:12:00Z,75.00,27.46
2026-02-23T17:13:00Z,74.03,28.00
2026-02-23T17:14:00Z,75.04,28.00
2026-02-23T17:15:00Z,75.90,27.00
2026-02-23T17:16:00Z,76.74,27.00
2026-02-23T17:17:00Z,76.16,27.00
2026-02-23T17:18:00Z,76.03,27.00
2026-02-23T17:19:00Z,76.12,27.00
2026-02-23T17:20:00Z,76.00,27.00
2026-02-23T17:21:00Z,75.00,27.00
2026-02-23T17:22:00Z,75.22,26.00
2026-02-23T17:23:00Z,75.12,27.00
2026-02-23T17:24:00Z,75.68,27.00
2026-02-23T17:25:00Z,75.00,27.00
2026-02-23T17:26:00Z,74.77,27.45
2026-02-23T17:27:00Z,75.61,27.08
2026-02-23T17:28:00Z,74.71,27.96
2026-02-23T17:29:00Z,75.62,25.97
2026-02-23T17:30:00Z,80.04,20.84
2026-02-23T17:31:00Z,79.06,22.67
2026-02-23T17:32:00Z,78.80,21.97
2026-02-23T17:33:00Z,74.28,27.41
2026-02-23T17:34:00Z,75.49,26.81
2026-02-23T17:35:00Z,76.92,24.62
2026-02-23T17:36:00Z,77.02,24.14
2026-02-23T17:37:00Z,74.39,26.80
2026-02-23T17:38:00Z,73.00,27.99
2026-02-23T17:39:00Z,72.74,28.28
2026-02-23T17:40:00Z,71.91,30.67
2026-02-23T17:41:00Z,68.42,32.62
2026-02-23T17:42:00Z,70.54,36.16
2026-02-23T17:43:00Z,66.09,32.30
2026-02-23T17:44:00Z,70.18,30.14
2026-02-23T17:45:00Z,68.99,32.24
2026-02-23T17:46:00Z,68.87,31.99
2026-02-23T17:47:00Z,68.74,32.55
2026-02-23T17:48:00Z,70.25,31.32
2026-02-23T17:49:00Z,71.80,30.92
2026-02-23T17:50:00Z,71.45,29.03
2026-02-23T17:51:00Z,70.09,30.67
2026-02-23T17:52:00Z,68.70,31.31
2026-02-23T17:53:00Z,69.11,32.32
2026-02-23T17:54:00Z,70.50,31.61
2026-02-23T17:55:00Z,71.00,30.75
2026-02-23T17:56:00Z,71.37,30.71
2026-02-23T17:57:00Z,73.35,27.23
2026-02-23T17:58:00Z,74.00,26.67
2026-02-23T17:59:00Z,80.43,22.22
2026-02-23T18:00:00Z,80.53,18.86
2026-02-23T18:01:00Z,74.05,26.75
2026-02-23T18:02:00Z,73.40,27.22
2026-02-23T18:03:00Z,73.88,29.10
2026-02-23T18:04:00Z,71.27,29.95
2026-02-23T18:05:00Z,70.81,33.11
2026-02-23T18:06:00Z,69.59,31.12
2026-02-23T18:07:00Z,70.65,30.46
2026-02-23T18:08:00Z,67.46,32.63
2026-02-23T18:09:00Z,67.51,34.43
2026-02-23T18:10:00Z,60.43,39.78
2026-02-23T18:11:00Z,67.10,33.63
2026-02-23T18:12:00Z,71.54,29.52
2026-02-23T18:13:00Z,72.21,29.21
2026-02-23T18:14:00Z,67.73,33.75
2026-02-23T18:15:00Z,67.22,33.33
2026-02-23T18:16:00Z,76.45,26.15
2026-02-23T18:17:00Z,73.93,27.21
2026-02-23T18:18:00Z,76.79,25.57
2026-02-23T18:19:00Z,69.43,31.99
2026-02-23T18:20:00Z,66.98,33.90
2026-02-23T18:21:00Z,67.08,34.56
2026-02-23T18:22:00Z,68.53,32.87
2026-02-23T18:23:00Z,70.04,30.48
2026-02-23T18:24:00Z,68.98,31.55
2026-02-23T18:25:00Z,74.35,23.96
2026-02-23T18:26:00Z,79.19,21.82
2026-02-23T18:27:00Z,80.69,18.95
2026-02-23T18:28:00Z,82.58,19.03
2026-02-23T18:29:00Z,81.89,20.09
2026-02-23T18:30:00Z,81.34,19.25
2026-02-23T18:31:00Z,68.98,29.90
2026-02-23T18:32:00Z,64.96,36.79
2026-02-23T18:33:00Z,55.71,45.49
2026-02-23T18:34:00Z,62.88,35.48
2026-02-23T18:35:00Z,84.24,18.68
2026-02-23T18:36:00Z,85.90,14.19
2026-02-23T18:37:00Z,85.45,14.45
2026-02-23T18:38:00Z,85.90,14.98
2026-02-23T18:39:00Z,85.79,14.91
2026-02-23T18:40:00Z,86.40,14.06
2026-02-23T18:41:00Z,86.83,14.26
2026-02-23T18:42:00Z,86.01,14.59
2026-02-23T18:43:00Z,84.61,16.47
2026-02-23T18:44:00Z,83.90,17.50
2026-02-23T18:45:00Z,85.00,15.51
2026-02-23T18:46:00Z,84.98,15.41
2026-02-23T18:47:00Z,83.86,16.06
2026-02-23T18:48:00Z,83.41,17.36
2026-02-23T18:49:00Z,89.26,11.30
2026-02-23T18:50:00Z,87.43,13.34
2026-02-23T18:51:00Z,95.32,5.67
2026-02-23T18:52:00Z,95.73,3.64
2026-02-23T18:53:00Z,96.84,4.42
2026-02-23T18:54:00Z,97.91,2.33
2026-02-23T18:55:00Z,97.69,2.16
2026-02-23T18:56:00Z,97.49,2.27
2026-02-23T18:57:00Z,96.86,3.08
2026-02-23T18:58:00Z,97.46,3.78
2026-02-23T18:59:00Z,97.78,2.51
2026-02-23T19:00:00Z,98.33,1.24
2026-02-23T19:01:00Z,98.98,1.06
2026-02-23T19:02:00Z,98.80,1.89
2026-02-23T19:03:00Z,98.70,1.28
2026-02-23T19:04:00Z,98.17,1.59
2026-02-23T19:05:00Z,99.00,1.88
2026-02-23T19:06:00Z,99.00,1.00
2026-02-23T19:07:00Z,99.00,1.00
2026-02-23T19:08:00Z,99.00,1.00
2026-02-23T19:09:00Z,99.00,1.00
2026-02-23T19:10:00Z,99.00,1.00
2026-02-23T19:11:00Z,99.00,1.00
2026-02-23T19:12:00Z,99.00,1.00
