# event_ticker=KXATPMATCH-26FEB01MARMAN
# final_score=7-6(3) 6-1
# score_resolution=7-6 6-1
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Pedro Martinez
# kalshi_date=2026-02-01
timestamp,Adrian Mannarino,Pedro Martinez
2026-02-02T15:54:00Z,59.61,42.00
2026-02-02T15:55:00Z,59.61,42.00
2026-02-02T15:56:00Z,60.35,42.00
2026-02-02T15:58:00Z,60.99,42.00
2026-02-02T15:59:00Z,60.97,42.00
2026-02-02T16:00:00Z,60.77,42.00
2026-02-02T16:02:00Z,61.00,41.95
2026-02-02T16:03:00Z,61.00,42.00
2026-02-02T16:04:00Z,61.00,42.00
2026-02-02T16:05:00Z,58.03,42.00
2026-02-02T16:06:00Z,59.23,42.00
2026-02-02T16:07:00Z,59.23,43.00
2026-02-02T16:09:00Z,59.23,43.00
2026-02-02T16:10:00Z,61.00,43.00
2026-02-02T16:11:00Z,61.00,43.00
2026-02-02T16:12:00Z,60.00,43.00
2026-02-02T16:13:00Z,60.00,43.00
2026-02-02T16:14:00Z,60.00,43.00
2026-02-02T16:16:00Z,60.00,43.00
2026-02-02T16:17:00Z,60.00,43.00
2026-02-02T16:18:00Z,60.00,43.00
2026-02-02T16:19:00Z,60.00,43.00
2026-02-02T16:20:00Z,60.00,43.00
2026-02-02T16:21:00Z,57.07,43.00
2026-02-02T16:23:00Z,60.62,43.00
2026-02-02T16:24:00Z,60.00,43.00
2026-02-02T16:25:00Z,60.29,43.00
2026-02-02T16:26:00Z,61.00,43.00
2026-02-02T16:27:00Z,61.00,43.00
2026-02-02T16:28:00Z,61.00,43.00
2026-02-02T16:29:00Z,61.00,41.15
2026-02-02T16:30:00Z,61.00,43.00
2026-02-02T16:31:00Z,61.00,42.12
2026-02-02T16:32:00Z,60.92,42.12
2026-02-02T16:33:00Z,60.92,43.00
2026-02-02T16:34:00Z,60.92,42.83
2026-02-02T16:35:00Z,60.00,42.94
2026-02-02T16:36:00Z,57.46,42.89
2026-02-02T16:37:00Z,57.93,43.06
2026-02-02T16:38:00Z,59.60,44.00
2026-02-02T16:39:00Z,59.00,44.00
2026-02-02T16:40:00Z,59.00,44.00
2026-02-02T16:41:00Z,59.00,44.00
2026-02-02T16:42:00Z,59.00,44.00
2026-02-02T16:43:00Z,58.69,44.00
2026-02-02T16:44:00Z,58.69,44.00
2026-02-02T16:45:00Z,59.00,43.80
2026-02-02T16:46:00Z,59.00,43.90
2026-02-02T16:47:00Z,59.48,43.92
2026-02-02T16:48:00Z,59.55,43.00
2026-02-02T16:49:00Z,60.00,41.38
2026-02-02T16:50:00Z,60.00,42.95
2026-02-02T16:51:00Z,59.92,43.00
2026-02-02T16:52:00Z,61.22,40.28
2026-02-02T16:53:00Z,60.67,40.03
2026-02-02T16:54:00Z,58.29,43.20
2026-02-02T16:55:00Z,55.98,46.22
2026-02-02T16:56:00Z,56.57,46.93
2026-02-02T16:57:00Z,59.43,44.76
2026-02-02T16:58:00Z,56.49,46.60
2026-02-02T16:59:00Z,55.76,46.84
2026-02-02T17:00:00Z,54.33,46.30
2026-02-02T17:01:00Z,54.41,45.70
2026-02-02T17:02:00Z,53.27,46.94
2026-02-02T17:03:00Z,49.94,53.03
2026-02-02T17:04:00Z,48.59,53.16
2026-02-02T17:05:00Z,48.16,51.14
2026-02-02T17:06:00Z,54.75,46.79
2026-02-02T17:07:00Z,51.65,48.90
2026-02-02T17:08:00Z,50.10,52.20
2026-02-02T17:09:00Z,45.54,55.15
2026-02-02T17:10:00Z,46.51,53.43
2026-02-02T17:11:00Z,49.77,53.56
2026-02-02T17:12:00Z,48.45,51.67
2026-02-02T17:13:00Z,52.86,53.67
2026-02-02T17:14:00Z,52.60,48.80
2026-02-02T17:15:00Z,50.80,50.61
2026-02-02T17:16:00Z,49.10,53.24
2026-02-02T17:17:00Z,48.11,51.97
2026-02-02T17:18:00Z,48.24,54.19
2026-02-02T17:19:00Z,47.26,54.25
2026-02-02T17:20:00Z,45.85,54.23
2026-02-02T17:21:00Z,48.16,56.92
2026-02-02T17:22:00Z,50.46,51.93
2026-02-02T17:23:00Z,54.59,49.94
2026-02-02T17:24:00Z,52.34,48.73
2026-02-02T17:25:00Z,56.79,44.80
2026-02-02T17:26:00Z,56.55,49.39
2026-02-02T17:27:00Z,49.86,52.70
2026-02-02T17:28:00Z,49.73,55.12
2026-02-02T17:29:00Z,46.90,55.18
2026-02-02T17:30:00Z,47.23,54.23
2026-02-02T17:31:00Z,50.90,51.72
2026-02-02T17:32:00Z,50.00,51.54
2026-02-02T17:33:00Z,50.51,53.07
2026-02-02T17:34:00Z,46.57,59.45
2026-02-02T17:35:00Z,46.42,57.78
2026-02-02T17:36:00Z,47.11,55.93
2026-02-02T17:37:00Z,47.10,54.13
2026-02-02T17:38:00Z,47.91,51.00
2026-02-02T17:39:00Z,50.25,50.22
2026-02-02T17:40:00Z,51.58,49.22
2026-02-02T17:41:00Z,48.01,52.96
2026-02-02T17:42:00Z,48.71,53.10
2026-02-02T17:43:00Z,50.56,51.26
2026-02-02T17:44:00Z,78.36,46.83
2026-02-02T17:45:00Z,49.70,51.09
2026-02-02T17:46:00Z,48.83,51.83
2026-02-02T17:47:00Z,50.02,51.05
2026-02-02T17:48:00Z,53.90,47.22
2026-02-02T17:49:00Z,54.95,46.56
2026-02-02T17:50:00Z,60.74,41.35
2026-02-02T17:51:00Z,67.23,39.74
2026-02-02T17:52:00Z,61.04,41.10
2026-02-02T17:53:00Z,68.60,35.44
2026-02-02T17:54:00Z,67.58,33.17
2026-02-02T17:55:00Z,71.29,29.62
2026-02-02T17:56:00Z,71.27,27.10
2026-02-02T17:57:00Z,78.34,25.07
2026-02-02T17:58:00Z,77.97,21.66
2026-02-02T17:59:00Z,79.38,21.48
2026-02-02T18:00:00Z,79.05,21.05
2026-02-02T18:01:00Z,80.51,20.33
2026-02-02T18:02:00Z,81.24,18.25
2026-02-02T18:03:00Z,83.40,18.08
2026-02-02T18:04:00Z,83.02,18.53
2026-02-02T18:05:00Z,79.77,19.76
2026-02-02T18:06:00Z,84.71,15.31
2026-02-02T18:07:00Z,91.41,7.10
2026-02-02T18:08:00Z,94.32,5.43
2026-02-02T18:09:00Z,92.34,9.87
2026-02-02T18:10:00Z,90.84,9.36
2026-02-02T18:11:00Z,94.14,5.74
2026-02-02T18:12:00Z,94.77,4.58
2026-02-02T18:13:00Z,95.36,5.32
2026-02-02T18:14:00Z,95.57,4.04
2026-02-02T18:15:00Z,94.98,6.76
2026-02-02T18:16:00Z,96.33,5.53
2026-02-02T18:17:00Z,96.68,3.94
2026-02-02T18:18:00Z,96.94,3.72
2026-02-02T18:19:00Z,96.92,3.89
2026-02-02T18:20:00Z,96.96,4.00
2026-02-02T18:21:00Z,97.37,3.76
2026-02-02T18:22:00Z,98.00,2.00
2026-02-02T18:23:00Z,97.58,1.69
2026-02-02T18:24:00Z,98.49,2.55
2026-02-02T18:25:00Z,99.00,1.37
2026-02-02T18:26:00Z,99.00,1.00
2026-02-02T18:27:00Z,99.00,1.00
2026-02-02T18:28:00Z,99.00,1.00
2026-02-02T18:29:00Z,99.00,1.00
2026-02-02T18:30:00Z,99.00,1.00
2026-02-02T18:31:00Z,99.00,1.00
2026-02-02T18:32:00Z,99.00,1.00
