# event_ticker=KXATPMATCH-26MAY17CERDE
# final_score=3-6 6-4 6-3
# score_resolution=6-3 4-6 3-6
# match_winner=Alex de Minaur
# fav_player=Francisco Cerundolo
# dog_player=Alex de Minaur
# kalshi_date=2026-05-17
timestamp,Francisco Cerundolo,Alex de Minaur
2026-05-18T10:17:00Z,69.72,32.12
2026-05-18T10:18:00Z,72.20,28.97
2026-05-18T10:19:00Z,71.00,30.98
2026-05-18T10:20:00Z,73.98,28.83
2026-05-18T10:21:00Z,78.47,23.03
2026-05-18T10:22:00Z,77.15,22.99
2026-05-18T10:23:00Z,78.90,24.88
2026-05-18T10:24:00Z,81.38,20.00
2026-05-18T10:25:00Z,82.00,19.00
2026-05-18T10:26:00Z,82.00,18.00
2026-05-18T10:27:00Z,83.99,17.98
2026-05-18T10:28:00Z,82.14,18.00
2026-05-18T10:29:00Z,81.00,20.00
2026-05-18T10:30:00Z,82.16,18.25
2026-05-18T10:31:00Z,85.00,16.00
2026-05-18T10:32:00Z,85.13,15.65
2026-05-18T10:33:00Z,86.35,14.72
2026-05-18T10:34:00Z,85.00,16.00
2026-05-18T10:35:00Z,84.00,16.57
2026-05-18T10:36:00Z,82.06,17.71
2026-05-18T10:37:00Z,77.46,24.45
2026-05-18T10:38:00Z,71.00,28.54
2026-05-18T10:39:00Z,70.14,30.00
2026-05-18T10:40:00Z,74.21,27.03
2026-05-18T10:41:00Z,79.04,20.70
2026-05-18T10:42:00Z,79.32,22.91
2026-05-18T10:43:00Z,82.00,23.57
2026-05-18T10:44:00Z,84.23,16.56
2026-05-18T10:45:00Z,86.89,15.00
2026-05-18T10:46:00Z,87.67,13.24
2026-05-18T10:47:00Z,87.99,12.73
2026-05-18T10:48:00Z,87.00,14.00
2026-05-18T10:49:00Z,85.73,15.72
2026-05-18T10:50:00Z,83.00,17.22
2026-05-18T10:51:00Z,83.90,16.84
2026-05-18T10:52:00Z,86.71,14.99
2026-05-18T10:53:00Z,87.00,14.73
2026-05-18T10:54:00Z,86.65,14.00
2026-05-18T10:55:00Z,86.65,11.26
2026-05-18T10:56:00Z,86.77,14.10
2026-05-18T10:57:00Z,83.77,16.00
2026-05-18T10:58:00Z,85.00,16.83
2026-05-18T10:59:00Z,81.72,19.74
2026-05-18T11:00:00Z,82.91,17.88
2026-05-18T11:01:00Z,85.31,15.14
2026-05-18T11:02:00Z,85.50,15.71
2026-05-18T11:03:00Z,84.41,15.93
2026-05-18T11:04:00Z,85.11,17.63
2026-05-18T11:05:00Z,86.90,14.27
2026-05-18T11:06:00Z,85.76,15.38
2026-05-18T11:07:00Z,88.29,12.83
2026-05-18T11:08:00Z,85.86,16.45
2026-05-18T11:09:00Z,83.97,17.00
2026-05-18T11:10:00Z,83.65,18.69
2026-05-18T11:11:00Z,81.68,19.87
2026-05-18T11:12:00Z,77.87,24.63
2026-05-18T11:13:00Z,68.09,32.22
2026-05-18T11:14:00Z,63.80,36.90
2026-05-18T11:15:00Z,63.35,37.09
2026-05-18T11:16:00Z,62.54,37.94
2026-05-18T11:17:00Z,62.74,38.22
2026-05-18T11:18:00Z,63.52,36.11
2026-05-18T11:19:00Z,64.45,36.13
2026-05-18T11:20:00Z,69.35,33.38
2026-05-18T11:21:00Z,70.54,30.70
2026-05-18T11:22:00Z,71.12,32.22
2026-05-18T11:23:00Z,71.43,27.77
2026-05-18T11:24:00Z,78.89,22.09
2026-05-18T11:25:00Z,79.00,21.04
2026-05-18T11:26:00Z,78.25,24.89
2026-05-18T11:27:00Z,66.40,31.05
2026-05-18T11:28:00Z,61.51,39.76
2026-05-18T11:29:00Z,60.88,39.72
2026-05-18T11:30:00Z,61.00,39.84
2026-05-18T11:31:00Z,59.24,42.78
2026-05-18T11:32:00Z,53.64,48.00
2026-05-18T11:33:00Z,52.99,47.59
2026-05-18T11:34:00Z,44.63,55.53
2026-05-18T11:35:00Z,46.99,55.28
2026-05-18T11:36:00Z,54.34,45.91
2026-05-18T11:37:00Z,46.60,53.28
2026-05-18T11:38:00Z,47.65,54.19
2026-05-18T11:39:00Z,48.05,55.54
2026-05-18T11:40:00Z,49.33,53.64
2026-05-18T11:41:00Z,35.01,63.24
2026-05-18T11:42:00Z,32.83,68.19
2026-05-18T11:43:00Z,33.36,67.84
2026-05-18T11:44:00Z,42.74,57.24
2026-05-18T11:45:00Z,42.51,59.59
2026-05-18T11:46:00Z,32.32,71.13
2026-05-18T11:47:00Z,22.00,75.64
2026-05-18T11:48:00Z,20.81,79.66
2026-05-18T11:49:00Z,20.75,78.94
2026-05-18T11:50:00Z,16.76,83.76
2026-05-18T11:51:00Z,20.52,78.54
2026-05-18T11:52:00Z,23.36,79.44
2026-05-18T11:53:00Z,16.78,83.31
2026-05-18T11:54:00Z,20.96,81.34
2026-05-18T11:55:00Z,11.53,90.85
2026-05-18T11:56:00Z,5.47,94.83
2026-05-18T11:57:00Z,8.83,92.81
2026-05-18T11:58:00Z,12.07,87.54
2026-05-18T11:59:00Z,8.61,93.75
2026-05-18T12:00:00Z,13.37,87.02
2026-05-18T12:01:00Z,16.43,83.71
2026-05-18T12:02:00Z,16.38,82.63
2026-05-18T12:03:00Z,16.59,84.74
2026-05-18T12:04:00Z,11.53,86.55
2026-05-18T12:05:00Z,12.25,89.37
2026-05-18T12:06:00Z,10.87,89.04
2026-05-18T12:07:00Z,3.32,97.30
2026-05-18T12:08:00Z,4.20,95.14
2026-05-18T12:09:00Z,3.85,97.83
2026-05-18T12:10:00Z,5.14,95.76
2026-05-18T12:11:00Z,8.91,91.79
2026-05-18T12:12:00Z,8.59,91.73
2026-05-18T12:13:00Z,7.35,93.04
2026-05-18T12:14:00Z,8.92,92.35
2026-05-18T12:15:00Z,8.79,93.01
2026-05-18T12:16:00Z,11.65,89.17
2026-05-18T12:17:00Z,13.71,86.65
2026-05-18T12:18:00Z,18.23,83.19
2026-05-18T12:19:00Z,6.05,94.05
2026-05-18T12:20:00Z,1.49,98.96
2026-05-18T12:21:00Z,1.00,99.00
2026-05-18T12:22:00Z,1.00,99.00
2026-05-18T12:23:00Z,1.00,99.00
