# event_ticker=KXATPMATCH-26MAY19PAUETC
# final_score=6-7(5) 7-6(5) 7-6(7)
# score_resolution=7-6 6-7 6-7
# match_winner=Tommy Paul
# fav_player=Tomas Martin Etcheverry
# dog_player=Tommy Paul
# kalshi_date=2026-05-19
timestamp,Tommy Paul,Tomas Martin Etcheverry
2026-05-20T08:28:00Z,57.81,43.00
2026-05-20T08:29:00Z,57.14,43.00
2026-05-20T08:30:00Z,57.00,43.00
2026-05-20T08:31:00Z,57.94,43.00
2026-05-20T08:32:00Z,57.43,42.00
2026-05-20T08:33:00Z,57.01,42.04
2026-05-20T08:34:00Z,58.47,42.04
2026-05-20T08:35:00Z,58.47,42.84
2026-05-20T08:36:00Z,57.98,43.00
2026-05-20T08:37:00Z,57.98,43.00
2026-05-20T08:38:00Z,57.76,42.00
2026-05-20T08:39:00Z,57.34,43.00
2026-05-20T08:40:00Z,58.00,43.00
2026-05-20T08:41:00Z,57.80,43.00
2026-05-20T08:42:00Z,57.00,43.00
2026-05-20T08:43:00Z,57.70,43.00
2026-05-20T08:44:00Z,57.95,43.00
2026-05-20T08:45:00Z,58.00,42.09
2026-05-20T08:46:00Z,58.00,43.00
2026-05-20T08:47:00Z,57.95,43.00
2026-05-20T08:48:00Z,57.00,42.91
2026-05-20T08:49:00Z,58.00,43.00
2026-05-20T08:50:00Z,58.00,43.00
2026-05-20T08:51:00Z,57.00,43.00
2026-05-20T08:52:00Z,57.08,42.00
2026-05-20T08:53:00Z,57.00,42.00
2026-05-20T08:55:00Z,57.00,42.02
2026-05-20T08:56:00Z,57.65,42.02
2026-05-20T08:57:00Z,57.38,42.02
2026-05-20T08:58:00Z,58.00,42.00
2026-05-20T08:59:00Z,57.00,42.00
2026-05-20T09:00:00Z,58.00,42.00
2026-05-20T09:01:00Z,57.00,42.00
2026-05-20T09:02:00Z,58.00,42.78
2026-05-20T09:03:00Z,57.05,42.00
2026-05-20T09:04:00Z,58.00,43.00
2026-05-20T09:05:00Z,58.00,43.00
2026-05-20T09:06:00Z,57.00,42.00
2026-05-20T09:07:00Z,58.00,43.00
2026-05-20T09:08:00Z,58.00,43.00
2026-05-20T09:10:00Z,57.68,43.00
2026-05-20T09:11:00Z,58.00,43.00
2026-05-20T09:12:00Z,58.00,43.00
2026-05-20T09:13:00Z,58.33,43.00
2026-05-20T09:14:00Z,57.00,43.00
2026-05-20T09:15:00Z,58.30,43.00
2026-05-20T09:16:00Z,58.80,43.00
2026-05-20T09:17:00Z,59.00,43.00
2026-05-20T09:18:00Z,58.99,43.00
2026-05-20T09:19:00Z,59.00,42.00
2026-05-20T09:20:00Z,59.00,43.00
2026-05-20T09:22:00Z,59.00,43.00
2026-05-20T09:23:00Z,57.00,43.00
2026-05-20T09:24:00Z,59.00,43.00
2026-05-20T09:25:00Z,59.00,42.00
2026-05-20T09:26:00Z,58.65,42.00
2026-05-20T09:28:00Z,58.69,42.23
2026-05-20T09:29:00Z,59.00,43.00
2026-05-20T09:30:00Z,59.00,42.00
2026-05-20T09:31:00Z,58.95,42.00
2026-05-20T09:32:00Z,58.70,42.00
2026-05-20T09:33:00Z,58.23,42.00
2026-05-20T09:34:00Z,58.00,42.00
2026-05-20T09:35:00Z,58.03,42.00
2026-05-20T09:36:00Z,58.99,42.00
2026-05-20T09:37:00Z,58.04,43.00
2026-05-20T09:38:00Z,58.88,43.00
2026-05-20T09:39:00Z,59.00,42.50
2026-05-20T09:40:00Z,59.00,42.00
2026-05-20T09:41:00Z,58.81,43.00
2026-05-20T09:42:00Z,58.47,42.33
2026-05-20T09:43:00Z,59.00,42.05
2026-05-20T09:44:00Z,59.00,43.00
2026-05-20T09:45:00Z,58.00,43.00
2026-05-20T09:46:00Z,58.18,43.00
2026-05-20T09:47:00Z,57.59,43.00
2026-05-20T09:48:00Z,58.00,43.00
2026-05-20T09:49:00Z,58.53,43.00
2026-05-20T09:50:00Z,58.49,43.00
2026-05-20T09:51:00Z,59.00,42.91
2026-05-20T09:52:00Z,59.00,43.00
2026-05-20T09:53:00Z,59.00,43.00
2026-05-20T09:54:00Z,57.51,43.00
2026-05-20T09:55:00Z,58.00,43.00
2026-05-20T09:56:00Z,58.00,43.00
2026-05-20T09:57:00Z,57.74,43.00
2026-05-20T09:58:00Z,58.00,43.00
2026-05-20T09:59:00Z,58.00,43.00
2026-05-20T10:00:00Z,58.00,43.00
2026-05-20T10:01:00Z,57.65,43.00
2026-05-20T10:02:00Z,58.00,43.00
2026-05-20T10:03:00Z,57.09,42.09
2026-05-20T10:04:00Z,57.09,43.00
2026-05-20T10:05:00Z,57.86,43.00
2026-05-20T10:06:00Z,57.07,42.00
2026-05-20T10:07:00Z,59.00,42.00
2026-05-20T10:08:00Z,57.95,42.00
2026-05-20T10:09:00Z,58.89,42.00
2026-05-20T10:10:00Z,58.89,43.00
2026-05-20T10:11:00Z,57.16,42.96
2026-05-20T10:12:00Z,57.16,43.00
2026-05-20T10:13:00Z,57.35,43.00
2026-05-20T10:14:00Z,58.00,42.96
2026-05-20T10:15:00Z,58.28,41.69
2026-05-20T10:16:00Z,58.66,43.00
2026-05-20T10:17:00Z,58.27,43.00
2026-05-20T10:18:00Z,57.14,43.00
2026-05-20T10:19:00Z,59.00,43.00
2026-05-20T10:20:00Z,59.00,43.00
2026-05-20T10:21:00Z,58.57,43.00
2026-05-20T10:22:00Z,58.57,41.00
2026-05-20T10:23:00Z,57.72,43.00
2026-05-20T10:24:00Z,57.45,42.03
2026-05-20T10:25:00Z,57.01,43.00
2026-05-20T10:26:00Z,58.00,43.00
2026-05-20T10:27:00Z,57.67,43.00
2026-05-20T10:28:00Z,58.00,43.00
2026-05-20T10:29:00Z,57.04,42.57
2026-05-20T10:30:00Z,58.00,42.93
2026-05-20T10:31:00Z,57.99,42.93
2026-05-20T10:32:00Z,57.47,42.00
2026-05-20T10:33:00Z,57.33,42.00
2026-05-20T10:34:00Z,57.00,43.00
2026-05-20T10:35:00Z,58.00,42.00
2026-05-20T10:36:00Z,58.00,43.00
2026-05-20T10:37:00Z,57.72,43.00
2026-05-20T10:38:00Z,57.42,43.00
2026-05-20T10:39:00Z,57.37,43.00
2026-05-20T10:40:00Z,57.73,43.00
2026-05-20T10:41:00Z,58.00,42.29
2026-05-20T10:42:00Z,57.28,42.29
2026-05-20T10:43:00Z,57.27,42.29
2026-05-20T10:44:00Z,58.69,42.29
2026-05-20T10:45:00Z,57.09,43.00
2026-05-20T10:46:00Z,57.38,42.43
2026-05-20T10:47:00Z,58.00,42.43
2026-05-20T10:48:00Z,58.00,43.00
2026-05-20T10:49:00Z,57.14,42.00
2026-05-20T10:50:00Z,58.17,43.00
2026-05-20T10:51:00Z,57.31,43.00
2026-05-20T10:52:00Z,59.00,43.00
2026-05-20T10:53:00Z,58.99,43.00
2026-05-20T10:54:00Z,58.71,43.00
2026-05-20T10:55:00Z,57.03,43.00
2026-05-20T10:56:00Z,57.90,43.00
2026-05-20T10:57:00Z,58.14,42.99
2026-05-20T10:58:00Z,58.52,42.99
2026-05-20T10:59:00Z,57.19,43.00
2026-05-20T11:00:00Z,58.96,41.00
2026-05-20T11:01:00Z,56.73,43.00
2026-05-20T11:02:00Z,59.00,43.00
2026-05-20T11:03:00Z,58.96,44.00
2026-05-20T11:04:00Z,57.05,44.00
2026-05-20T11:05:00Z,58.00,44.00
2026-05-20T11:06:00Z,57.96,42.00
2026-05-20T11:07:00Z,56.02,42.00
2026-05-20T11:08:00Z,58.00,44.00
2026-05-20T11:09:00Z,58.00,44.00
2026-05-20T11:10:00Z,56.37,44.00
2026-05-20T11:11:00Z,57.43,44.00
2026-05-20T11:12:00Z,58.00,42.65
2026-05-20T11:13:00Z,57.42,44.00
2026-05-20T11:14:00Z,56.07,42.01
2026-05-20T11:15:00Z,57.77,44.00
2026-05-20T11:16:00Z,58.00,44.00
2026-05-20T11:17:00Z,56.61,44.00
2026-05-20T11:18:00Z,57.87,44.00
2026-05-20T11:19:00Z,56.77,44.00
2026-05-20T11:20:00Z,56.42,42.00
2026-05-20T11:21:00Z,58.53,44.00
2026-05-20T11:22:00Z,58.49,44.00
2026-05-20T11:23:00Z,59.00,44.00
2026-05-20T11:24:00Z,59.91,42.00
2026-05-20T11:25:00Z,59.93,42.00
2026-05-20T11:26:00Z,60.00,42.00
2026-05-20T11:27:00Z,59.92,43.00
2026-05-20T11:28:00Z,58.44,43.00
2026-05-20T11:29:00Z,59.09,43.00
2026-05-20T11:30:00Z,58.00,43.00
2026-05-20T11:31:00Z,57.30,43.00
2026-05-20T11:32:00Z,57.96,43.00
2026-05-20T11:33:00Z,58.00,43.00
2026-05-20T11:34:00Z,57.16,43.00
2026-05-20T11:35:00Z,57.97,42.10
2026-05-20T11:36:00Z,57.16,43.00
2026-05-20T11:37:00Z,57.98,43.00
2026-05-20T11:38:00Z,57.05,43.00
2026-05-20T11:39:00Z,57.93,42.83
2026-05-20T11:40:00Z,57.14,42.83
2026-05-20T11:41:00Z,58.00,42.83
2026-05-20T11:42:00Z,57.81,42.09
2026-05-20T11:43:00Z,58.32,43.00
2026-05-20T11:44:00Z,59.00,43.00
2026-05-20T11:45:00Z,57.33,43.00
2026-05-20T11:46:00Z,57.18,43.00
2026-05-20T11:47:00Z,59.00,43.24
2026-05-20T11:48:00Z,58.90,43.00
2026-05-20T11:49:00Z,59.00,43.00
2026-05-20T11:50:00Z,57.10,41.54
2026-05-20T11:51:00Z,59.00,43.00
2026-05-20T11:52:00Z,58.53,43.00
2026-05-20T11:53:00Z,57.00,43.00
2026-05-20T11:54:00Z,58.20,41.05
2026-05-20T11:55:00Z,58.19,41.05
2026-05-20T11:56:00Z,57.06,43.00
2026-05-20T11:57:00Z,57.32,42.00
2026-05-20T11:58:00Z,57.63,41.11
2026-05-20T11:59:00Z,59.00,42.35
2026-05-20T12:00:00Z,58.39,41.04
2026-05-20T12:01:00Z,57.26,40.33
2026-05-20T12:02:00Z,58.00,42.29
2026-05-20T12:03:00Z,58.85,43.00
2026-05-20T12:04:00Z,58.51,43.00
2026-05-20T12:05:00Z,57.41,43.00
2026-05-20T12:06:00Z,58.00,43.00
2026-05-20T12:07:00Z,57.92,43.00
2026-05-20T12:08:00Z,57.61,43.00
2026-05-20T12:09:00Z,57.40,43.00
2026-05-20T12:10:00Z,57.95,42.00
2026-05-20T12:11:00Z,57.00,40.52
2026-05-20T12:12:00Z,57.11,42.62
2026-05-20T12:13:00Z,58.86,42.62
2026-05-20T12:14:00Z,58.92,42.15
2026-05-20T12:15:00Z,58.85,41.00
2026-05-20T12:16:00Z,57.02,40.28
2026-05-20T12:17:00Z,57.49,41.93
2026-05-20T12:18:00Z,57.00,42.23
2026-05-20T12:19:00Z,57.69,42.23
2026-05-20T12:20:00Z,57.09,42.23
2026-05-20T12:21:00Z,57.95,42.23
2026-05-20T12:22:00Z,57.83,41.94
2026-05-20T12:23:00Z,62.37,41.94
2026-05-20T12:24:00Z,58.88,36.05
2026-05-20T12:25:00Z,58.42,36.05
2026-05-20T12:26:00Z,61.66,40.00
2026-05-20T12:27:00Z,60.84,40.00
2026-05-20T12:28:00Z,60.13,39.28
2026-05-20T12:29:00Z,60.37,39.69
2026-05-20T12:30:00Z,60.56,41.91
2026-05-20T12:31:00Z,60.75,39.00
2026-05-20T12:32:00Z,60.98,40.20
2026-05-20T12:33:00Z,59.40,42.00
2026-05-20T12:34:00Z,60.71,42.00
2026-05-20T12:35:00Z,60.76,42.00
2026-05-20T12:36:00Z,60.41,42.00
2026-05-20T12:37:00Z,57.14,42.00
2026-05-20T12:38:00Z,60.73,42.00
2026-05-20T12:39:00Z,60.72,43.51
2026-05-20T12:40:00Z,60.80,42.70
2026-05-20T12:41:00Z,59.58,42.82
2026-05-20T12:42:00Z,57.13,44.00
2026-05-20T12:43:00Z,59.00,40.48
2026-05-20T12:44:00Z,59.00,43.00
2026-05-20T12:45:00Z,59.01,42.94
2026-05-20T12:46:00Z,59.24,40.40
2026-05-20T12:47:00Z,59.24,43.00
2026-05-20T12:48:00Z,56.95,43.33
2026-05-20T12:49:00Z,55.27,44.00
2026-05-20T12:50:00Z,58.72,39.31
2026-05-20T12:51:00Z,59.46,40.01
2026-05-20T12:52:00Z,55.68,45.27
2026-05-20T12:53:00Z,52.97,47.31
2026-05-20T12:54:00Z,52.72,47.78
2026-05-20T12:55:00Z,44.03,56.46
2026-05-20T12:56:00Z,49.17,50.85
2026-05-20T12:57:00Z,36.37,67.34
2026-05-20T12:58:00Z,26.46,74.15
2026-05-20T12:59:00Z,24.14,77.53
2026-05-20T13:00:00Z,20.57,80.18
2026-05-20T13:01:00Z,18.50,81.88
2026-05-20T13:02:00Z,18.66,81.81
2026-05-20T13:03:00Z,18.64,82.12
2026-05-20T13:04:00Z,21.80,79.51
2026-05-20T13:05:00Z,22.96,78.23
2026-05-20T13:06:00Z,23.43,77.96
2026-05-20T13:07:00Z,22.32,80.65
2026-05-20T13:08:00Z,25.42,77.20
2026-05-20T13:09:00Z,31.09,69.54
2026-05-20T13:10:00Z,28.64,74.15
2026-05-20T13:11:00Z,22.83,79.68
2026-05-20T13:12:00Z,38.36,57.93
2026-05-20T13:13:00Z,51.79,49.07
2026-05-20T13:14:00Z,53.19,46.98
2026-05-20T13:15:00Z,58.60,42.86
2026-05-20T13:16:00Z,61.04,39.30
2026-05-20T13:17:00Z,57.34,41.66
2026-05-20T13:18:00Z,54.28,47.02
2026-05-20T13:19:00Z,52.71,47.96
2026-05-20T13:20:00Z,53.73,46.77
2026-05-20T13:21:00Z,50.72,51.51
2026-05-20T13:22:00Z,54.94,46.74
2026-05-20T13:23:00Z,61.63,38.07
2026-05-20T13:24:00Z,61.29,40.46
2026-05-20T13:25:00Z,53.95,45.82
2026-05-20T13:26:00Z,52.31,47.67
2026-05-20T13:27:00Z,52.75,48.00
2026-05-20T13:28:00Z,53.83,45.18
2026-05-20T13:29:00Z,61.11,39.78
2026-05-20T13:30:00Z,60.78,41.37
2026-05-20T13:31:00Z,61.13,39.04
2026-05-20T13:32:00Z,61.23,43.82
2026-05-20T13:33:00Z,50.57,49.34
2026-05-20T13:34:00Z,51.18,48.89
2026-05-20T13:35:00Z,49.80,50.83
2026-05-20T13:36:00Z,49.45,56.25
2026-05-20T13:37:00Z,36.09,68.87
2026-05-20T13:38:00Z,33.10,65.74
2026-05-20T13:39:00Z,21.52,75.50
2026-05-20T13:40:00Z,32.37,71.74
2026-05-20T13:41:00Z,33.69,69.67
2026-05-20T13:42:00Z,42.87,66.55
2026-05-20T13:43:00Z,26.60,72.38
2026-05-20T13:44:00Z,43.68,58.54
2026-05-20T13:45:00Z,54.44,45.60
2026-05-20T13:46:00Z,48.18,49.77
2026-05-20T13:47:00Z,29.10,74.06
2026-05-20T13:48:00Z,20.98,79.56
2026-05-20T13:49:00Z,40.82,60.47
2026-05-20T13:50:00Z,54.63,45.09
2026-05-20T13:51:00Z,66.49,33.49
2026-05-20T13:52:00Z,57.03,45.31
2026-05-20T13:53:00Z,47.66,57.43
2026-05-20T13:54:00Z,72.12,28.06
2026-05-20T13:55:00Z,55.58,45.43
2026-05-20T13:56:00Z,40.17,60.98
2026-05-20T13:57:00Z,66.34,29.58
2026-05-20T13:58:00Z,96.22,8.88
2026-05-20T13:59:00Z,99.00,1.00
2026-05-20T14:00:00Z,99.00,1.00
2026-05-20T14:01:00Z,99.00,1.00
2026-05-20T14:02:00Z,99.00,1.00
2026-05-20T14:03:00Z,99.00,1.00
