# event_ticker=KXATPMATCH-26FEB12QUICIL
# final_score=7-6(4) 6-3
# score_resolution=7-6 6-3
# match_winner=Marin Cilic
# fav_player=Marin Cilic
# dog_player=Ethan Quinn
# kalshi_date=2026-02-12
timestamp,Marin Cilic,Ethan Quinn
2026-02-12T17:31:00Z,62.00,39.00
2026-02-12T17:32:00Z,62.00,39.00
2026-02-12T17:33:00Z,62.00,39.00
2026-02-12T17:36:00Z,62.00,38.98
2026-02-12T17:38:00Z,62.00,39.00
2026-02-12T17:39:00Z,62.00,39.00
2026-02-12T17:41:00Z,62.00,39.00
2026-02-12T17:42:00Z,62.00,39.00
2026-02-12T17:43:00Z,62.00,39.00
2026-02-12T17:44:00Z,62.26,39.00
2026-02-12T17:45:00Z,63.00,39.00
2026-02-12T17:46:00Z,64.00,39.00
2026-02-12T17:47:00Z,64.00,39.00
2026-02-12T17:48:00Z,64.00,39.00
2026-02-12T17:49:00Z,64.00,39.00
2026-02-12T17:50:00Z,62.00,39.00
2026-02-12T17:52:00Z,64.00,38.95
2026-02-12T17:53:00Z,64.00,39.00
2026-02-12T17:54:00Z,61.98,38.14
2026-02-12T17:55:00Z,61.98,39.00
2026-02-12T17:56:00Z,63.00,39.00
2026-02-12T17:57:00Z,63.00,39.00
2026-02-12T17:58:00Z,63.00,39.00
2026-02-12T17:59:00Z,63.00,39.00
2026-02-12T18:00:00Z,60.86,39.00
2026-02-12T18:01:00Z,60.58,39.00
2026-02-12T18:02:00Z,62.00,39.00
2026-02-12T18:03:00Z,62.00,39.00
2026-02-12T18:04:00Z,60.00,39.00
2026-02-12T18:05:00Z,62.00,39.00
2026-02-12T18:06:00Z,62.12,40.00
2026-02-12T18:07:00Z,62.98,40.00
2026-02-12T18:08:00Z,62.98,40.00
2026-02-12T18:09:00Z,62.00,40.79
2026-02-12T18:10:00Z,63.00,40.49
2026-02-12T18:11:00Z,64.00,37.34
2026-02-12T18:12:00Z,63.14,38.85
2026-02-12T18:13:00Z,60.65,40.24
2026-02-12T18:14:00Z,58.89,41.51
2026-02-12T18:15:00Z,60.59,40.76
2026-02-12T18:16:00Z,63.21,38.95
2026-02-12T18:17:00Z,64.05,36.11
2026-02-12T18:18:00Z,69.17,33.15
2026-02-12T18:19:00Z,61.22,38.65
2026-02-12T18:20:00Z,65.15,32.51
2026-02-12T18:21:00Z,71.44,34.13
2026-02-12T18:22:00Z,67.98,31.72
2026-02-12T18:23:00Z,62.90,37.46
2026-02-12T18:24:00Z,62.29,38.34
2026-02-12T18:25:00Z,64.67,37.89
2026-02-12T18:26:00Z,64.49,37.03
2026-02-12T18:27:00Z,64.08,36.10
2026-02-12T18:28:00Z,68.00,34.04
2026-02-12T18:29:00Z,62.16,36.16
2026-02-12T18:30:00Z,61.00,39.00
2026-02-12T18:31:00Z,60.59,40.31
2026-02-12T18:32:00Z,57.00,44.71
2026-02-12T18:33:00Z,60.23,41.22
2026-02-12T18:34:00Z,57.21,44.28
2026-02-12T18:35:00Z,59.41,42.56
2026-02-12T18:36:00Z,60.75,43.03
2026-02-12T18:37:00Z,61.30,37.92
2026-02-12T18:38:00Z,67.51,34.24
2026-02-12T18:39:00Z,62.00,38.86
2026-02-12T18:40:00Z,60.00,40.39
2026-02-12T18:41:00Z,67.14,36.75
2026-02-12T18:42:00Z,68.21,35.61
2026-02-12T18:43:00Z,60.57,38.41
2026-02-12T18:44:00Z,62.68,41.50
2026-02-12T18:45:00Z,58.37,42.99
2026-02-12T18:46:00Z,58.00,42.97
2026-02-12T18:47:00Z,60.40,40.55
2026-02-12T18:48:00Z,60.13,42.78
2026-02-12T18:49:00Z,59.67,40.03
2026-02-12T18:50:00Z,67.33,37.67
2026-02-12T18:51:00Z,61.82,43.14
2026-02-12T18:52:00Z,58.00,44.02
2026-02-12T18:53:00Z,58.06,43.77
2026-02-12T18:54:00Z,59.08,41.37
2026-02-12T18:55:00Z,61.05,39.82
2026-02-12T18:56:00Z,57.09,41.75
2026-02-12T18:57:00Z,57.00,43.64
2026-02-12T18:58:00Z,56.95,43.58
2026-02-12T18:59:00Z,59.00,44.13
2026-02-12T19:00:00Z,58.20,42.38
2026-02-12T19:01:00Z,57.19,43.11
2026-02-12T19:02:00Z,60.15,40.53
2026-02-12T19:03:00Z,64.00,37.91
2026-02-12T19:04:00Z,62.23,40.11
2026-02-12T19:05:00Z,60.80,42.06
2026-02-12T19:06:00Z,63.35,40.87
2026-02-12T19:07:00Z,66.07,35.29
2026-02-12T19:08:00Z,70.46,30.50
2026-02-12T19:09:00Z,80.26,20.47
2026-02-12T19:10:00Z,78.97,21.24
2026-02-12T19:11:00Z,80.65,20.91
2026-02-12T19:12:00Z,78.39,21.57
2026-02-12T19:13:00Z,80.36,20.03
2026-02-12T19:14:00Z,81.24,20.00
2026-02-12T19:15:00Z,82.00,17.90
2026-02-12T19:16:00Z,81.92,18.99
2026-02-12T19:17:00Z,82.98,18.24
2026-02-12T19:18:00Z,81.78,19.15
2026-02-12T19:19:00Z,80.95,20.17
2026-02-12T19:20:00Z,76.69,23.56
2026-02-12T19:21:00Z,76.41,23.25
2026-02-12T19:22:00Z,80.90,20.00
2026-02-12T19:23:00Z,78.91,20.94
2026-02-12T19:24:00Z,80.58,21.98
2026-02-12T19:25:00Z,80.24,20.82
2026-02-12T19:26:00Z,80.84,20.34
2026-02-12T19:27:00Z,81.60,20.00
2026-02-12T19:28:00Z,86.67,14.33
2026-02-12T19:29:00Z,93.38,5.64
2026-02-12T19:30:00Z,96.34,4.54
2026-02-12T19:31:00Z,96.79,3.83
2026-02-12T19:32:00Z,96.37,4.44
2026-02-12T19:33:00Z,95.75,4.00
2026-02-12T19:34:00Z,96.92,3.95
2026-02-12T19:35:00Z,96.59,4.44
2026-02-12T19:36:00Z,95.84,5.18
2026-02-12T19:37:00Z,96.95,4.00
2026-02-12T19:38:00Z,97.98,2.40
2026-02-12T19:39:00Z,97.03,3.37
2026-02-12T19:40:00Z,97.97,2.28
2026-02-12T19:41:00Z,98.99,2.61
2026-02-12T19:42:00Z,97.17,2.91
2026-02-12T19:43:00Z,97.96,2.22
2026-02-12T19:44:00Z,98.72,2.76
2026-02-12T19:45:00Z,98.55,2.16
2026-02-12T19:46:00Z,99.00,1.00
2026-02-12T19:47:00Z,99.00,1.00
2026-02-12T19:48:00Z,99.00,1.00
2026-02-12T19:49:00Z,99.00,1.00
2026-02-12T19:50:00Z,99.00,1.00
2026-02-12T19:51:00Z,99.00,1.00
