# event_ticker=KXATPMATCH-25NOV09ZVESHE
# final_score=6-3 7-6(6)
# score_resolution=6-3 7-6
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Ben Shelton
# kalshi_date=2025-11-09
timestamp,Alexander Zverev,Ben Shelton
2025-11-09T17:24:00Z,62.00,39.00
2025-11-09T17:25:00Z,62.00,39.00
2025-11-09T17:26:00Z,62.00,38.00
2025-11-09T17:27:00Z,62.00,38.00
2025-11-09T17:28:00Z,62.00,37.00
2025-11-09T17:29:00Z,62.00,37.00
2025-11-09T17:30:00Z,62.00,37.00
2025-11-09T17:31:00Z,62.95,37.00
2025-11-09T17:32:00Z,63.00,39.00
2025-11-09T17:34:00Z,63.00,39.00
2025-11-09T17:35:00Z,63.00,39.00
2025-11-09T17:36:00Z,63.00,39.00
2025-11-09T17:37:00Z,63.00,39.00
2025-11-09T17:38:00Z,62.00,39.00
2025-11-09T17:39:00Z,62.00,39.00
2025-11-09T17:40:00Z,63.00,39.00
2025-11-09T17:41:00Z,63.00,39.00
2025-11-09T17:42:00Z,63.00,39.00
2025-11-09T17:43:00Z,63.00,39.00
2025-11-09T17:44:00Z,63.00,39.00
2025-11-09T17:45:00Z,61.40,39.00
2025-11-09T17:47:00Z,61.40,39.00
2025-11-09T17:48:00Z,63.00,39.00
2025-11-09T17:49:00Z,61.00,39.00
2025-11-09T17:50:00Z,62.90,39.00
2025-11-09T17:51:00Z,63.00,39.00
2025-11-09T17:52:00Z,63.00,39.00
2025-11-09T17:53:00Z,63.00,39.00
2025-11-09T17:54:00Z,63.00,39.00
2025-11-09T17:55:00Z,63.00,39.00
2025-11-09T17:56:00Z,63.00,39.00
2025-11-09T17:57:00Z,63.00,39.00
2025-11-09T17:58:00Z,63.00,39.00
2025-11-09T17:59:00Z,63.00,39.00
2025-11-09T18:00:00Z,63.00,37.13
2025-11-09T18:01:00Z,63.00,37.13
2025-11-09T18:02:00Z,63.00,39.00
2025-11-09T18:03:00Z,63.00,39.00
2025-11-09T18:04:00Z,63.00,39.00
2025-11-09T18:06:00Z,63.00,39.00
2025-11-09T18:07:00Z,63.00,39.00
2025-11-09T18:08:00Z,63.00,39.00
2025-11-09T18:09:00Z,63.00,39.00
2025-11-09T18:11:00Z,63.00,39.00
2025-11-09T18:12:00Z,63.00,39.00
2025-11-09T18:13:00Z,63.00,39.00
2025-11-09T18:14:00Z,63.00,39.00
2025-11-09T18:15:00Z,63.00,38.00
2025-11-09T18:16:00Z,63.00,38.00
2025-11-09T18:17:00Z,63.00,38.00
2025-11-09T18:18:00Z,63.00,38.00
2025-11-09T18:19:00Z,63.00,38.00
2025-11-09T18:20:00Z,63.00,38.00
2025-11-09T18:21:00Z,63.00,38.00
2025-11-09T18:22:00Z,63.00,38.00
2025-11-09T18:23:00Z,63.00,38.00
2025-11-09T18:25:00Z,63.00,38.00
2025-11-09T18:26:00Z,63.00,38.00
2025-11-09T18:27:00Z,63.00,38.00
2025-11-09T18:28:00Z,63.00,38.00
2025-11-09T18:29:00Z,63.00,38.00
2025-11-09T18:30:00Z,63.00,38.00
2025-11-09T18:31:00Z,63.00,38.00
2025-11-09T18:32:00Z,63.00,38.00
2025-11-09T18:33:00Z,63.00,38.00
2025-11-09T18:34:00Z,63.00,38.00
2025-11-09T18:35:00Z,63.00,38.00
2025-11-09T18:36:00Z,63.00,38.00
2025-11-09T18:37:00Z,63.00,38.00
2025-11-09T18:39:00Z,63.00,38.00
2025-11-09T18:40:00Z,63.00,38.00
2025-11-09T18:41:00Z,63.00,38.00
2025-11-09T18:42:00Z,63.00,38.00
2025-11-09T18:43:00Z,63.00,38.00
2025-11-09T18:44:00Z,63.00,37.78
2025-11-09T18:45:00Z,63.00,38.00
2025-11-09T18:46:00Z,63.00,38.00
2025-11-09T18:49:00Z,63.00,38.00
2025-11-09T18:50:00Z,63.00,38.00
2025-11-09T18:51:00Z,63.00,38.00
2025-11-09T18:52:00Z,63.00,38.00
2025-11-09T18:53:00Z,63.00,37.98
2025-11-09T18:54:00Z,63.00,37.98
2025-11-09T18:55:00Z,63.00,38.00
2025-11-09T18:56:00Z,62.85,38.00
2025-11-09T18:57:00Z,63.00,37.05
2025-11-09T18:58:00Z,63.00,38.00
2025-11-09T18:59:00Z,63.00,38.00
2025-11-09T19:00:00Z,63.00,38.00
2025-11-09T19:01:00Z,63.00,38.00
2025-11-09T19:03:00Z,62.88,38.00
2025-11-09T19:04:00Z,63.66,36.03
2025-11-09T19:05:00Z,64.00,36.00
2025-11-09T19:06:00Z,64.00,37.00
2025-11-09T19:07:00Z,64.00,37.13
2025-11-09T19:08:00Z,64.00,38.00
2025-11-09T19:09:00Z,64.00,38.00
2025-11-09T19:10:00Z,64.00,38.00
2025-11-09T19:11:00Z,64.00,37.00
2025-11-09T19:12:00Z,64.00,37.00
2025-11-09T19:13:00Z,64.00,37.00
2025-11-09T19:14:00Z,64.00,37.00
2025-11-09T19:15:00Z,64.00,36.01
2025-11-09T19:16:00Z,64.00,36.01
2025-11-09T19:17:00Z,64.00,36.01
2025-11-09T19:18:00Z,64.00,36.01
2025-11-09T19:19:00Z,64.00,36.01
2025-11-09T19:20:00Z,64.00,36.48
2025-11-09T19:21:00Z,64.00,36.48
2025-11-09T19:22:00Z,64.11,36.48
2025-11-09T19:23:00Z,65.00,36.48
2025-11-09T19:25:00Z,64.00,37.00
2025-11-09T19:26:00Z,64.00,37.00
2025-11-09T19:27:00Z,64.31,37.00
2025-11-09T19:28:00Z,64.00,37.00
2025-11-09T19:29:00Z,64.00,37.00
2025-11-09T19:30:00Z,64.00,37.00
2025-11-09T19:31:00Z,63.77,37.00
2025-11-09T19:32:00Z,64.00,37.00
2025-11-09T19:33:00Z,65.00,37.00
2025-11-09T19:34:00Z,65.00,37.00
2025-11-09T19:35:00Z,65.00,36.33
2025-11-09T19:36:00Z,65.00,37.00
2025-11-09T19:37:00Z,65.00,37.00
2025-11-09T19:38:00Z,65.00,37.00
2025-11-09T19:39:00Z,65.00,37.00
2025-11-09T19:40:00Z,65.00,37.00
2025-11-09T19:41:00Z,65.00,37.00
2025-11-09T19:42:00Z,65.00,37.00
2025-11-09T19:43:00Z,65.00,37.00
2025-11-09T19:44:00Z,65.00,37.00
2025-11-09T19:45:00Z,64.21,37.17
2025-11-09T19:46:00Z,64.69,37.69
2025-11-09T19:47:00Z,63.11,37.83
2025-11-09T19:48:00Z,64.78,38.00
2025-11-09T19:49:00Z,64.10,37.30
2025-11-09T19:50:00Z,64.04,36.18
2025-11-09T19:51:00Z,63.71,38.00
2025-11-09T19:52:00Z,61.14,38.00
2025-11-09T19:53:00Z,62.00,38.00
2025-11-09T19:54:00Z,61.00,38.14
2025-11-09T19:55:00Z,58.80,42.63
2025-11-09T19:56:00Z,58.97,40.29
2025-11-09T19:57:00Z,62.00,39.00
2025-11-09T19:58:00Z,65.00,36.74
2025-11-09T19:59:00Z,71.72,29.56
2025-11-09T20:00:00Z,79.38,20.67
2025-11-09T20:01:00Z,82.13,19.05
2025-11-09T20:02:00Z,84.90,17.67
2025-11-09T20:03:00Z,85.00,15.79
2025-11-09T20:04:00Z,82.01,16.67
2025-11-09T20:05:00Z,84.90,17.06
2025-11-09T20:06:00Z,83.32,18.40
2025-11-09T20:07:00Z,85.00,17.05
2025-11-09T20:08:00Z,85.00,16.92
2025-11-09T20:09:00Z,84.45,14.43
2025-11-09T20:10:00Z,86.19,13.97
2025-11-09T20:11:00Z,88.06,12.87
2025-11-09T20:12:00Z,88.88,11.78
2025-11-09T20:13:00Z,88.66,12.00
2025-11-09T20:14:00Z,86.70,11.35
2025-11-09T20:15:00Z,88.82,12.37
2025-11-09T20:16:00Z,88.42,13.30
2025-11-09T20:17:00Z,85.32,15.48
2025-11-09T20:18:00Z,84.96,14.43
2025-11-09T20:19:00Z,88.80,12.54
2025-11-09T20:20:00Z,88.90,14.21
2025-11-09T20:21:00Z,87.66,14.00
2025-11-09T20:22:00Z,86.14,14.03
2025-11-09T20:23:00Z,89.01,11.50
2025-11-09T20:24:00Z,89.01,11.44
2025-11-09T20:25:00Z,88.94,11.02
2025-11-09T20:26:00Z,88.99,11.35
2025-11-09T20:27:00Z,90.75,9.88
2025-11-09T20:28:00Z,89.00,11.64
2025-11-09T20:29:00Z,90.79,11.26
2025-11-09T20:30:00Z,92.67,9.58
2025-11-09T20:31:00Z,93.83,7.61
2025-11-09T20:32:00Z,90.14,8.83
2025-11-09T20:33:00Z,92.02,12.33
2025-11-09T20:34:00Z,90.09,10.11
2025-11-09T20:35:00Z,90.00,10.43
2025-11-09T20:36:00Z,89.41,12.88
2025-11-09T20:37:00Z,85.40,16.45
2025-11-09T20:38:00Z,82.02,17.15
2025-11-09T20:39:00Z,86.79,15.16
2025-11-09T20:40:00Z,89.00,11.23
2025-11-09T20:41:00Z,89.59,12.17
2025-11-09T20:42:00Z,89.69,12.37
2025-11-09T20:43:00Z,87.56,13.84
2025-11-09T20:44:00Z,87.56,15.30
2025-11-09T20:45:00Z,83.89,17.74
2025-11-09T20:46:00Z,84.99,16.43
2025-11-09T20:47:00Z,86.19,15.73
2025-11-09T20:48:00Z,87.42,12.54
2025-11-09T20:49:00Z,88.30,12.48
2025-11-09T20:50:00Z,88.92,12.38
2025-11-09T20:51:00Z,87.04,14.64
2025-11-09T20:52:00Z,85.13,15.16
2025-11-09T20:53:00Z,86.04,12.04
2025-11-09T20:54:00Z,86.83,12.97
2025-11-09T20:55:00Z,87.00,12.00
2025-11-09T20:56:00Z,88.81,13.48
2025-11-09T20:57:00Z,87.66,11.72
2025-11-09T20:58:00Z,86.66,13.85
2025-11-09T20:59:00Z,84.30,14.43
2025-11-09T21:00:00Z,86.51,10.37
2025-11-09T21:01:00Z,88.64,12.17
2025-11-09T21:02:00Z,87.67,13.00
2025-11-09T21:03:00Z,88.13,12.10
2025-11-09T21:04:00Z,91.17,10.94
2025-11-09T21:05:00Z,92.25,13.36
2025-11-09T21:06:00Z,85.97,15.53
2025-11-09T21:07:00Z,79.01,22.46
2025-11-09T21:08:00Z,75.61,24.31
2025-11-09T21:09:00Z,71.45,31.00
2025-11-09T21:10:00Z,70.67,27.70
2025-11-09T21:11:00Z,72.27,29.40
2025-11-09T21:12:00Z,68.11,29.23
2025-11-09T21:13:00Z,65.29,33.79
2025-11-09T21:14:00Z,72.72,23.96
2025-11-09T21:15:00Z,82.27,19.05
2025-11-09T21:16:00Z,86.30,10.02
2025-11-09T21:17:00Z,96.53,6.90
2025-11-09T21:18:00Z,99.00,1.00
2025-11-09T21:19:00Z,99.00,1.00
2025-11-09T21:20:00Z,99.00,1.00
2025-11-09T21:21:00Z,99.00,1.00
