# event_ticker=KXATPMATCH-26MAY17PAUQUI
# final_score=6-1 6-3
# score_resolution=1-6 3-6
# match_winner=Tommy Paul
# fav_player=Ethan Quinn
# dog_player=Tommy Paul
# kalshi_date=2026-05-17
timestamp,Tommy Paul,Ethan Quinn
2026-05-17T15:44:00Z,92.61,8.56
2026-05-17T15:45:00Z,94.00,7.54
2026-05-17T15:46:00Z,94.00,7.00
2026-05-17T15:47:00Z,94.98,5.64
2026-05-17T15:48:00Z,97.35,2.30
2026-05-17T15:49:00Z,98.63,4.08
2026-05-17T15:50:00Z,98.94,1.13
2026-05-17T15:51:00Z,98.72,1.35
2026-05-17T15:52:00Z,98.93,1.24
2026-05-17T15:53:00Z,99.00,1.00
2026-05-17T15:54:00Z,99.00,1.00
2026-05-17T15:57:00Z,99.00,1.00
2026-05-17T15:59:00Z,99.00,1.00
2026-05-17T16:01:00Z,99.00,1.00
2026-05-17T16:02:00Z,99.00,1.00
2026-05-17T16:03:00Z,99.00,1.00
2026-05-17T16:04:00Z,99.00,1.00
