# event_ticker=KXATPMATCH-26MAY06ZHAALT
# final_score=4-6 7-6(3) 6-4
# score_resolution=4-6 7-6 6-4
# match_winner=Daniel Altmaier
# fav_player=Daniel Altmaier
# dog_player=Zhizhen Zhang
# kalshi_date=2026-05-06
timestamp,Zhizhen Zhang,Daniel Altmaier
2026-05-06T09:20:00Z,40.00,60.38
2026-05-06T09:21:00Z,50.14,51.89
2026-05-06T09:22:00Z,57.00,43.98
2026-05-06T09:23:00Z,57.00,44.00
2026-05-06T09:24:00Z,56.98,45.06
2026-05-06T09:25:00Z,59.14,43.09
2026-05-06T09:26:00Z,60.95,39.29
2026-05-06T09:27:00Z,60.76,42.72
2026-05-06T09:28:00Z,60.76,42.99
2026-05-06T09:29:00Z,59.00,43.00
2026-05-06T09:30:00Z,58.25,42.73
2026-05-06T09:31:00Z,63.14,36.31
2026-05-06T09:32:00Z,63.04,36.17
2026-05-06T09:33:00Z,62.61,37.64
2026-05-06T09:34:00Z,60.06,37.64
2026-05-06T09:35:00Z,61.29,42.00
2026-05-06T09:36:00Z,61.00,38.73
2026-05-06T09:37:00Z,60.57,38.79
2026-05-06T09:38:00Z,64.44,36.99
2026-05-06T09:39:00Z,64.00,37.01
2026-05-06T09:40:00Z,62.00,39.93
2026-05-06T09:41:00Z,62.90,39.06
2026-05-06T09:42:00Z,59.96,39.54
2026-05-06T09:43:00Z,60.63,38.81
2026-05-06T09:44:00Z,65.03,36.32
2026-05-06T09:45:00Z,61.24,36.07
2026-05-06T09:46:00Z,66.33,34.03
2026-05-06T09:47:00Z,67.00,34.65
2026-05-06T09:48:00Z,67.00,34.09
2026-05-06T09:49:00Z,66.97,34.60
2026-05-06T09:50:00Z,66.39,38.00
2026-05-06T09:51:00Z,61.98,38.55
2026-05-06T09:52:00Z,64.63,34.43
2026-05-06T09:53:00Z,72.59,25.79
2026-05-06T09:54:00Z,71.91,28.62
2026-05-06T09:55:00Z,65.00,36.49
2026-05-06T09:56:00Z,65.00,37.93
2026-05-06T09:57:00Z,64.40,37.04
2026-05-06T09:58:00Z,70.08,31.54
2026-05-06T09:59:00Z,69.15,32.45
2026-05-06T10:00:00Z,69.39,34.63
2026-05-06T10:01:00Z,66.32,34.47
2026-05-06T10:02:00Z,64.00,37.78
2026-05-06T10:03:00Z,63.68,38.03
2026-05-06T10:04:00Z,62.09,36.45
2026-05-06T10:05:00Z,66.83,35.43
2026-05-06T10:06:00Z,68.37,34.52
2026-05-06T10:07:00Z,69.43,32.28
2026-05-06T10:08:00Z,67.83,34.06
2026-05-06T10:09:00Z,73.31,32.73
2026-05-06T10:10:00Z,81.54,18.63
2026-05-06T10:11:00Z,89.86,10.82
2026-05-06T10:12:00Z,88.48,14.60
2026-05-06T10:13:00Z,82.47,19.36
2026-05-06T10:14:00Z,81.08,18.52
2026-05-06T10:15:00Z,74.66,26.57
2026-05-06T10:16:00Z,77.29,23.28
2026-05-06T10:17:00Z,69.18,32.27
2026-05-06T10:18:00Z,83.57,19.47
2026-05-06T10:19:00Z,91.23,9.53
2026-05-06T10:20:00Z,91.25,8.18
2026-05-06T10:21:00Z,91.43,8.88
2026-05-06T10:22:00Z,93.16,5.91
2026-05-06T10:23:00Z,94.18,6.00
2026-05-06T10:24:00Z,95.27,3.89
2026-05-06T10:25:00Z,97.26,2.13
2026-05-06T10:26:00Z,97.27,1.65
2026-05-06T10:27:00Z,96.78,4.64
2026-05-06T10:28:00Z,94.92,5.99
2026-05-06T10:29:00Z,94.49,6.06
2026-05-06T10:30:00Z,88.08,13.27
2026-05-06T10:31:00Z,76.98,24.03
2026-05-06T10:32:00Z,76.74,20.45
2026-05-06T10:33:00Z,76.61,29.45
2026-05-06T10:34:00Z,69.95,32.73
2026-05-06T10:35:00Z,68.35,33.97
2026-05-06T10:36:00Z,64.87,35.64
2026-05-06T10:37:00Z,65.46,35.85
2026-05-06T10:38:00Z,69.70,28.87
2026-05-06T10:39:00Z,70.41,28.21
2026-05-06T10:40:00Z,71.87,29.35
2026-05-06T10:41:00Z,76.07,25.38
2026-05-06T10:42:00Z,78.25,25.89
2026-05-06T10:43:00Z,64.90,36.65
2026-05-06T10:44:00Z,66.43,31.90
2026-05-06T10:45:00Z,78.33,31.28
2026-05-06T10:46:00Z,67.86,33.78
2026-05-06T10:47:00Z,52.81,46.57
2026-05-06T10:48:00Z,44.58,55.77
2026-05-06T10:49:00Z,43.02,58.53
2026-05-06T10:50:00Z,43.01,57.20
2026-05-06T10:51:00Z,42.94,57.43
2026-05-06T10:52:00Z,42.76,56.60
2026-05-06T10:53:00Z,43.61,57.79
2026-05-06T10:54:00Z,44.20,57.30
2026-05-06T10:55:00Z,44.97,57.76
2026-05-06T10:56:00Z,45.91,56.91
2026-05-06T10:57:00Z,49.70,50.29
2026-05-06T10:58:00Z,49.28,51.71
2026-05-06T10:59:00Z,47.10,53.02
2026-05-06T11:00:00Z,46.18,55.98
2026-05-06T11:01:00Z,48.68,55.14
2026-05-06T11:02:00Z,48.50,53.04
2026-05-06T11:03:00Z,45.07,55.78
2026-05-06T11:04:00Z,33.53,64.26
2026-05-06T11:05:00Z,17.74,81.90
2026-05-06T11:06:00Z,17.47,82.00
2026-05-06T11:07:00Z,13.30,86.27
2026-05-06T11:08:00Z,12.82,88.20
2026-05-06T11:09:00Z,11.34,89.64
2026-05-06T11:10:00Z,12.25,87.81
2026-05-06T11:11:00Z,15.27,85.60
2026-05-06T11:12:00Z,14.48,86.76
2026-05-06T11:13:00Z,15.00,85.40
2026-05-06T11:14:00Z,15.30,86.71
2026-05-06T11:15:00Z,12.06,89.11
2026-05-06T11:16:00Z,14.12,84.78
2026-05-06T11:17:00Z,17.41,83.55
2026-05-06T11:18:00Z,13.11,88.49
2026-05-06T11:19:00Z,9.18,91.66
2026-05-06T11:20:00Z,10.04,91.00
2026-05-06T11:21:00Z,10.42,90.36
2026-05-06T11:22:00Z,13.00,87.86
2026-05-06T11:23:00Z,13.11,88.05
2026-05-06T11:24:00Z,11.46,88.02
2026-05-06T11:25:00Z,9.15,91.05
2026-05-06T11:26:00Z,5.75,94.07
2026-05-06T11:27:00Z,6.22,93.85
2026-05-06T11:28:00Z,7.91,92.83
2026-05-06T11:29:00Z,7.70,92.58
2026-05-06T11:30:00Z,5.83,94.65
2026-05-06T11:31:00Z,4.27,96.94
2026-05-06T11:32:00Z,1.00,99.00
2026-05-06T11:33:00Z,1.00,99.00
2026-05-06T11:34:00Z,1.00,99.00
2026-05-06T11:35:00Z,1.00,99.00
2026-05-06T11:36:00Z,1.00,99.00
2026-05-06T11:37:00Z,1.00,99.00
