# event_ticker=KXATPMATCH-26FEB25MENPOP
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Jakub Mensik
# fav_player=Alexei Popyrin
# dog_player=Jakub Mensik
# kalshi_date=2026-02-25
timestamp,Alexei Popyrin,Jakub Mensik
2026-02-25T12:00:00Z,28.00,73.00
2026-02-25T12:08:00Z,28.00,73.00
2026-02-25T12:12:00Z,28.00,73.00
2026-02-25T12:14:00Z,28.00,73.00
2026-02-25T12:17:00Z,28.00,74.00
2026-02-25T12:18:00Z,28.00,74.00
2026-02-25T12:22:00Z,28.00,74.00
2026-02-25T12:31:00Z,28.00,72.00
2026-02-25T12:34:00Z,28.00,72.00
2026-02-25T12:37:00Z,28.00,74.00
2026-02-25T12:40:00Z,28.00,74.00
2026-02-25T12:44:00Z,28.00,74.00
2026-02-25T12:48:00Z,28.00,74.00
2026-02-25T12:50:00Z,28.00,74.00
2026-02-25T12:51:00Z,28.00,74.00
2026-02-25T12:55:00Z,28.00,74.00
2026-02-25T13:01:00Z,28.00,74.00
2026-02-25T13:03:00Z,28.00,74.00
2026-02-25T13:06:00Z,28.00,74.00
2026-02-25T13:08:00Z,28.00,74.00
2026-02-25T13:11:00Z,28.00,73.00
2026-02-25T13:13:00Z,28.00,73.00
2026-02-25T13:16:00Z,28.00,73.00
2026-02-25T13:20:00Z,28.00,73.00
2026-02-25T13:22:00Z,28.00,73.00
2026-02-25T13:25:00Z,29.00,73.00
2026-02-25T13:27:00Z,28.00,73.00
2026-02-25T13:28:00Z,28.00,74.00
2026-02-25T13:30:00Z,27.00,74.00
2026-02-25T13:32:00Z,27.00,74.00
2026-02-25T13:35:00Z,27.00,74.00
2026-02-25T13:39:00Z,27.00,74.00
2026-02-25T13:40:00Z,27.00,74.00
2026-02-25T13:41:00Z,27.00,74.00
2026-02-25T13:42:00Z,28.00,74.00
2026-02-25T13:43:00Z,28.00,74.00
2026-02-25T13:44:00Z,28.00,74.00
2026-02-25T13:45:00Z,28.00,74.00
2026-02-25T13:48:00Z,28.00,74.00
2026-02-25T13:49:00Z,28.00,74.00
2026-02-25T13:50:00Z,28.00,74.00
2026-02-25T13:51:00Z,28.00,74.00
2026-02-25T13:52:00Z,28.00,74.00
2026-02-25T13:53:00Z,28.00,74.00
2026-02-25T13:54:00Z,28.00,74.00
2026-02-25T13:55:00Z,28.00,74.00
2026-02-25T13:56:00Z,28.00,74.00
2026-02-25T13:57:00Z,28.00,74.00
2026-02-25T14:01:00Z,28.00,74.00
2026-02-25T14:02:00Z,28.00,74.00
2026-02-25T14:03:00Z,28.00,74.00
2026-02-25T14:04:00Z,28.00,74.00
2026-02-25T14:05:00Z,28.00,74.00
2026-02-25T14:08:00Z,28.00,74.00
2026-02-25T14:09:00Z,28.00,74.00
2026-02-25T14:11:00Z,26.91,74.00
2026-02-25T14:13:00Z,26.91,74.00
2026-02-25T14:14:00Z,26.91,74.00
2026-02-25T14:15:00Z,26.91,74.00
2026-02-25T14:16:00Z,26.91,74.00
2026-02-25T14:19:00Z,27.00,74.00
2026-02-25T14:20:00Z,27.00,74.00
2026-02-25T14:21:00Z,27.00,74.00
2026-02-25T14:22:00Z,27.00,74.00
2026-02-25T14:23:00Z,26.00,74.00
2026-02-25T14:24:00Z,26.00,74.00
2026-02-25T14:25:00Z,26.00,74.00
2026-02-25T14:26:00Z,26.00,74.00
2026-02-25T14:28:00Z,27.00,74.00
2026-02-25T14:29:00Z,27.00,74.00
2026-02-25T14:31:00Z,27.00,74.00
2026-02-25T14:32:00Z,27.00,74.00
2026-02-25T14:33:00Z,27.00,74.00
2026-02-25T14:34:00Z,27.00,74.00
2026-02-25T14:36:00Z,27.00,74.00
2026-02-25T14:37:00Z,27.00,73.74
2026-02-25T14:39:00Z,27.00,74.00
2026-02-25T14:40:00Z,27.00,74.00
2026-02-25T14:41:00Z,27.00,73.00
2026-02-25T14:42:00Z,27.00,73.00
2026-02-25T14:43:00Z,27.00,74.00
2026-02-25T14:44:00Z,27.00,74.00
2026-02-25T14:45:00Z,27.00,74.00
2026-02-25T14:49:00Z,27.00,74.00
2026-02-25T14:51:00Z,27.00,74.00
2026-02-25T14:52:00Z,27.00,74.00
2026-02-25T14:53:00Z,27.00,74.00
2026-02-25T14:54:00Z,27.00,74.00
2026-02-25T14:55:00Z,27.00,74.00
2026-02-25T14:56:00Z,27.00,74.00
2026-02-25T14:58:00Z,27.00,74.00
2026-02-25T14:59:00Z,26.33,74.00
2026-02-25T15:00:00Z,26.33,74.00
2026-02-25T15:01:00Z,27.00,74.00
2026-02-25T15:02:00Z,27.00,74.00
2026-02-25T15:04:00Z,27.00,74.00
2026-02-25T15:05:00Z,27.00,74.00
2026-02-25T15:06:00Z,27.00,74.00
2026-02-25T15:07:00Z,27.00,74.00
2026-02-25T15:09:00Z,27.00,74.00
2026-02-25T15:10:00Z,27.00,74.00
2026-02-25T15:11:00Z,27.00,74.00
2026-02-25T15:12:00Z,27.00,74.00
2026-02-25T15:14:00Z,27.00,74.00
2026-02-25T15:15:00Z,26.79,74.00
2026-02-25T15:16:00Z,27.00,74.00
2026-02-25T15:17:00Z,26.64,74.01
2026-02-25T15:18:00Z,26.64,75.00
2026-02-25T15:19:00Z,26.00,74.00
2026-02-25T15:20:00Z,26.00,75.00
2026-02-25T15:21:00Z,26.00,74.90
2026-02-25T15:22:00Z,26.00,75.00
2026-02-25T15:24:00Z,26.00,75.00
2026-02-25T15:25:00Z,26.00,75.00
2026-02-25T15:26:00Z,26.00,75.00
2026-02-25T15:27:00Z,26.00,75.00
2026-02-25T15:28:00Z,26.00,75.00
2026-02-25T15:30:00Z,26.00,75.00
2026-02-25T15:31:00Z,26.00,75.00
2026-02-25T15:33:00Z,26.00,75.00
2026-02-25T15:34:00Z,26.00,75.00
2026-02-25T15:38:00Z,26.00,75.00
2026-02-25T15:41:00Z,26.00,75.00
2026-02-25T15:45:00Z,26.18,75.00
2026-02-25T15:46:00Z,26.18,75.00
2026-02-25T15:47:00Z,26.18,75.00
2026-02-25T15:48:00Z,26.18,75.00
2026-02-25T15:49:00Z,26.18,75.00
2026-02-25T15:51:00Z,25.62,75.00
2026-02-25T15:53:00Z,25.62,75.00
2026-02-25T15:55:00Z,25.62,75.00
2026-02-25T15:56:00Z,25.62,75.00
2026-02-25T15:57:00Z,27.00,75.00
2026-02-25T15:58:00Z,27.65,75.00
2026-02-25T15:59:00Z,27.86,74.50
2026-02-25T16:00:00Z,28.27,74.12
2026-02-25T16:01:00Z,28.08,74.53
2026-02-25T16:02:00Z,27.79,74.00
2026-02-25T16:03:00Z,26.64,74.00
2026-02-25T16:04:00Z,27.00,74.00
2026-02-25T16:05:00Z,26.98,74.00
2026-02-25T16:06:00Z,27.00,73.92
2026-02-25T16:07:00Z,27.36,74.00
2026-02-25T16:08:00Z,27.00,74.00
2026-02-25T16:09:00Z,27.79,73.67
2026-02-25T16:10:00Z,28.00,74.00
2026-02-25T16:11:00Z,28.00,74.00
2026-02-25T16:12:00Z,28.00,74.00
2026-02-25T16:13:00Z,28.00,74.00
2026-02-25T16:14:00Z,28.00,74.00
2026-02-25T16:15:00Z,28.00,74.00
2026-02-25T16:16:00Z,27.36,74.11
2026-02-25T16:17:00Z,26.65,74.34
2026-02-25T16:18:00Z,27.44,74.21
2026-02-25T16:19:00Z,27.67,75.00
2026-02-25T16:20:00Z,27.93,74.99
2026-02-25T16:21:00Z,27.00,75.00
2026-02-25T16:22:00Z,25.01,74.87
2026-02-25T16:23:00Z,25.95,75.40
2026-02-25T16:24:00Z,24.23,76.01
2026-02-25T16:25:00Z,24.73,76.44
2026-02-25T16:26:00Z,25.21,76.00
2026-02-25T16:27:00Z,27.07,75.24
2026-02-25T16:28:00Z,26.83,74.02
2026-02-25T16:29:00Z,30.90,73.59
2026-02-25T16:30:00Z,26.66,75.26
2026-02-25T16:31:00Z,26.00,76.00
2026-02-25T16:32:00Z,26.59,75.93
2026-02-25T16:33:00Z,26.47,73.76
2026-02-25T16:34:00Z,25.18,77.37
2026-02-25T16:35:00Z,25.76,77.61
2026-02-25T16:36:00Z,25.05,78.36
2026-02-25T16:37:00Z,26.59,76.00
2026-02-25T16:38:00Z,27.04,75.52
2026-02-25T16:39:00Z,26.47,76.00
2026-02-25T16:40:00Z,25.66,76.00
2026-02-25T16:41:00Z,25.00,76.06
2026-02-25T16:42:00Z,26.00,77.13
2026-02-25T16:43:00Z,25.97,77.12
2026-02-25T16:44:00Z,28.33,76.00
2026-02-25T16:45:00Z,23.09,76.47
2026-02-25T16:46:00Z,19.61,81.02
2026-02-25T16:47:00Z,14.19,86.48
2026-02-25T16:48:00Z,10.70,88.60
2026-02-25T16:49:00Z,9.08,89.81
2026-02-25T16:50:00Z,10.72,89.56
2026-02-25T16:51:00Z,9.80,89.97
2026-02-25T16:52:00Z,10.00,89.93
2026-02-25T16:53:00Z,9.84,90.37
2026-02-25T16:54:00Z,12.22,90.74
2026-02-25T16:55:00Z,11.18,89.40
2026-02-25T16:56:00Z,12.70,88.71
2026-02-25T16:57:00Z,10.15,90.69
2026-02-25T16:58:00Z,9.65,90.86
2026-02-25T16:59:00Z,10.14,90.97
2026-02-25T17:00:00Z,12.00,90.40
2026-02-25T17:01:00Z,11.56,89.41
2026-02-25T17:02:00Z,11.08,89.63
2026-02-25T17:03:00Z,12.21,89.63
2026-02-25T17:04:00Z,14.22,86.04
2026-02-25T17:05:00Z,14.69,86.36
2026-02-25T17:06:00Z,12.00,88.50
2026-02-25T17:07:00Z,10.19,90.00
2026-02-25T17:08:00Z,8.92,92.47
2026-02-25T17:09:00Z,5.46,95.92
2026-02-25T17:10:00Z,4.54,97.32
2026-02-25T17:11:00Z,4.27,97.09
2026-02-25T17:12:00Z,2.80,97.38
2026-02-25T17:13:00Z,1.90,97.98
2026-02-25T17:14:00Z,3.64,98.63
2026-02-25T17:15:00Z,1.00,99.00
2026-02-25T17:16:00Z,1.08,99.00
2026-02-25T17:17:00Z,1.27,99.00
2026-02-25T17:18:00Z,1.00,99.00
2026-02-25T17:19:00Z,1.54,99.00
2026-02-25T17:20:00Z,1.33,99.00
2026-02-25T17:21:00Z,1.00,99.00
2026-02-25T17:22:00Z,1.00,99.00
2026-02-25T17:23:00Z,1.00,99.00
2026-02-25T17:24:00Z,1.00,99.00
2026-02-25T17:25:00Z,1.00,99.00
2026-02-25T17:26:00Z,1.00,99.00
2026-02-25T17:29:00Z,1.00,99.00
2026-02-25T17:30:00Z,1.00,99.00
2026-02-25T17:31:00Z,1.00,99.00
2026-02-25T17:32:00Z,1.00,99.00
