# event_ticker=KXATPMATCH-26MAR06SHEOPE
# final_score=6-7(3) 7-6(4) 6-3
# score_resolution=6-7 7-6 6-3
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Reilly Opelka
# kalshi_date=2026-03-06
timestamp,Ben Shelton,Reilly Opelka
2026-03-06T23:15:00Z,98.62,1.00
2026-03-06T23:16:00Z,98.46,1.00
2026-03-06T23:17:00Z,98.64,1.12
2026-03-06T23:18:00Z,97.54,2.70
2026-03-06T23:19:00Z,98.09,2.39
2026-03-06T23:20:00Z,96.74,2.49
2026-03-06T23:21:00Z,97.90,2.77
2026-03-06T23:22:00Z,96.97,3.04
2026-03-06T23:23:00Z,98.89,1.16
2026-03-06T23:24:00Z,99.00,1.00
2026-03-06T23:25:00Z,99.00,1.00
2026-03-06T23:26:00Z,99.00,1.00
2026-03-06T23:27:00Z,99.00,1.00
