# event_ticker=KXATPMATCH-25AUG01DIAFRI
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Taylor Fritz
# fav_player=Gabriel Diallo
# dog_player=Taylor Fritz
# kalshi_date=2025-08-01
timestamp,Gabriel Diallo,Taylor Fritz
2025-08-01T23:57:00Z,13.98,88.00
2025-08-01T23:58:00Z,14.00,88.00
2025-08-01T23:59:00Z,12.87,88.00
2025-08-02T00:00:00Z,9.58,91.33
2025-08-02T00:01:00Z,9.58,93.74
2025-08-02T00:02:00Z,3.75,96.07
2025-08-02T00:03:00Z,6.49,95.96
2025-08-02T00:04:00Z,4.55,96.00
2025-08-02T00:05:00Z,11.99,96.00
2025-08-02T00:07:00Z,3.66,96.00
2025-08-02T00:08:00Z,3.96,96.00
2025-08-02T00:09:00Z,5.70,98.98
2025-08-02T00:10:00Z,4.79,98.00
2025-08-02T00:11:00Z,3.05,98.91
2025-08-02T00:13:00Z,2.00,98.91
2025-08-02T00:15:00Z,2.00,98.91
2025-08-02T00:17:00Z,1.00,98.00
2025-08-02T00:18:00Z,2.00,98.00
2025-08-02T00:19:00Z,2.00,98.00
2025-08-02T00:22:00Z,2.00,99.00
2025-08-02T00:23:00Z,2.00,99.00
2025-08-02T00:24:00Z,2.31,99.00
2025-08-02T00:26:00Z,2.31,99.00
2025-08-02T00:30:00Z,2.31,99.00
