# event_ticker=KXATPMATCH-26FEB25NAKKYP
# final_score=6-4 6-4
# match_winner=Brandon Nakashima
# fav_player=Brandon Nakashima
# dog_player=Patrick Kypson
# kalshi_date=2026-02-25
timestamp,Brandon Nakashima,Patrick Kypson
2026-02-26T02:08:00Z,67.87,32.27
2026-02-26T02:09:00Z,74.81,27.06
2026-02-26T02:10:00Z,79.48,24.89
2026-02-26T02:11:00Z,79.31,22.97
2026-02-26T02:12:00Z,75.34,25.22
2026-02-26T02:13:00Z,78.00,24.52
2026-02-26T02:14:00Z,75.54,26.62
2026-02-26T02:15:00Z,75.69,23.22
2026-02-26T02:16:00Z,75.97,25.55
2026-02-26T02:17:00Z,74.38,31.07
2026-02-26T02:18:00Z,77.98,22.67
2026-02-26T02:19:00Z,79.93,21.90
2026-02-26T02:20:00Z,79.00,22.58
2026-02-26T02:21:00Z,79.56,22.10
2026-02-26T02:22:00Z,79.07,22.89
2026-02-26T02:23:00Z,79.00,22.00
2026-02-26T02:24:00Z,79.00,22.02
2026-02-26T02:25:00Z,80.50,19.11
2026-02-26T02:26:00Z,80.50,18.99
2026-02-26T02:27:00Z,86.87,14.17
2026-02-26T02:28:00Z,87.97,12.49
2026-02-26T02:29:00Z,84.53,17.24
2026-02-26T02:30:00Z,84.53,18.77
2026-02-26T02:31:00Z,81.89,20.33
2026-02-26T02:32:00Z,81.89,20.00
2026-02-26T02:33:00Z,81.00,19.90
2026-02-26T02:34:00Z,81.00,19.85
2026-02-26T02:35:00Z,76.93,24.13
2026-02-26T02:36:00Z,79.00,20.51
2026-02-26T02:37:00Z,78.78,22.14
2026-02-26T02:38:00Z,81.49,19.94
2026-02-26T02:39:00Z,83.00,17.66
2026-02-26T02:40:00Z,83.00,18.22
2026-02-26T02:41:00Z,83.00,19.09
2026-02-26T02:42:00Z,82.46,18.40
2026-02-26T02:43:00Z,82.00,20.00
2026-02-26T02:44:00Z,82.00,19.71
2026-02-26T02:45:00Z,83.00,19.00
2026-02-26T02:46:00Z,82.01,18.18
2026-02-26T02:47:00Z,82.01,16.17
2026-02-26T02:48:00Z,84.33,17.30
2026-02-26T02:49:00Z,83.00,18.00
2026-02-26T02:50:00Z,84.00,17.04
2026-02-26T02:51:00Z,84.00,16.26
2026-02-26T02:52:00Z,84.30,16.86
2026-02-26T02:53:00Z,83.99,16.99
2026-02-26T02:54:00Z,84.00,17.12
2026-02-26T02:55:00Z,85.00,16.30
2026-02-26T02:56:00Z,85.00,16.10
2026-02-26T02:57:00Z,85.46,15.97
2026-02-26T02:58:00Z,85.04,15.99
2026-02-26T02:59:00Z,85.57,16.00
2026-02-26T03:00:00Z,84.98,15.43
2026-02-26T03:01:00Z,90.73,10.15
2026-02-26T03:02:00Z,91.07,7.21
2026-02-26T03:03:00Z,94.99,5.51
2026-02-26T03:04:00Z,97.10,3.76
2026-02-26T03:05:00Z,96.17,5.15
2026-02-26T03:06:00Z,95.59,5.94
2026-02-26T03:07:00Z,95.00,6.00
2026-02-26T03:08:00Z,94.94,6.25
2026-02-26T03:09:00Z,94.20,5.53
2026-02-26T03:10:00Z,96.06,4.75
2026-02-26T03:11:00Z,95.86,4.71
2026-02-26T03:12:00Z,96.00,4.00
2026-02-26T03:13:00Z,96.00,4.66
2026-02-26T03:14:00Z,95.22,5.00
2026-02-26T03:15:00Z,96.00,4.24
2026-02-26T03:16:00Z,96.00,4.23
2026-02-26T03:17:00Z,96.00,4.80
2026-02-26T03:18:00Z,94.83,4.82
2026-02-26T03:19:00Z,96.00,3.98
2026-02-26T03:20:00Z,94.25,5.10
2026-02-26T03:21:00Z,95.18,5.99
2026-02-26T03:22:00Z,96.91,3.52
2026-02-26T03:23:00Z,97.02,2.99
2026-02-26T03:24:00Z,97.43,2.67
2026-02-26T03:25:00Z,98.98,1.96
2026-02-26T03:26:00Z,98.00,2.99
2026-02-26T03:27:00Z,97.00,2.68
2026-02-26T03:28:00Z,97.71,3.62
2026-02-26T03:29:00Z,96.17,4.00
2026-02-26T03:30:00Z,96.00,4.03
2026-02-26T03:31:00Z,97.64,3.22
2026-02-26T03:32:00Z,98.01,2.39
2026-02-26T03:33:00Z,96.97,3.07
2026-02-26T03:34:00Z,98.06,2.09
2026-02-26T03:35:00Z,98.59,2.00
2026-02-26T03:36:00Z,98.02,2.00
2026-02-26T03:37:00Z,98.15,2.51
2026-02-26T03:38:00Z,98.94,1.75
2026-02-26T03:39:00Z,98.00,2.12
2026-02-26T03:40:00Z,98.80,1.48
2026-02-26T03:41:00Z,99.00,1.00
2026-02-26T03:42:00Z,99.00,1.00
2026-02-26T03:43:00Z,99.00,1.00
2026-02-26T03:44:00Z,99.00,1.00
2026-02-26T03:45:00Z,99.00,1.00
2026-02-26T03:46:00Z,99.00,1.00
2026-02-26T03:47:00Z,99.00,1.00
