# event_ticker=KXATPMATCH-26FEB15NAKCIL
# final_score=7-6(4) 7-6(5)
# score_resolution=7-6 7-6
# match_winner=Brandon Nakashima
# fav_player=Brandon Nakashima
# dog_player=Marin Cilic
# kalshi_date=2026-02-15
timestamp,Brandon Nakashima,Marin Cilic
2026-02-17T17:06:00Z,61.00,41.00
2026-02-17T17:07:00Z,61.00,41.00
2026-02-17T17:08:00Z,61.00,41.00
2026-02-17T17:09:00Z,61.00,41.00
2026-02-17T17:10:00Z,61.00,41.00
2026-02-17T17:13:00Z,61.00,41.00
2026-02-17T17:14:00Z,61.00,41.00
2026-02-17T17:16:00Z,61.00,42.00
2026-02-17T17:17:00Z,61.00,42.00
2026-02-17T17:18:00Z,61.00,41.00
2026-02-17T17:19:00Z,61.00,42.00
2026-02-17T17:20:00Z,60.00,42.00
2026-02-17T17:22:00Z,60.94,42.00
2026-02-17T17:23:00Z,61.99,42.00
2026-02-17T17:24:00Z,62.00,41.00
2026-02-17T17:26:00Z,62.00,41.00
2026-02-17T17:27:00Z,61.84,41.00
2026-02-17T17:28:00Z,60.00,41.00
2026-02-17T17:30:00Z,60.00,41.00
2026-02-17T17:31:00Z,59.04,41.00
2026-02-17T17:32:00Z,60.00,41.00
2026-02-17T17:33:00Z,57.89,44.43
2026-02-17T17:34:00Z,57.89,42.00
2026-02-17T17:35:00Z,59.00,42.00
2026-02-17T17:36:00Z,59.00,42.00
2026-02-17T17:37:00Z,59.00,42.00
2026-02-17T17:39:00Z,59.00,42.00
2026-02-17T17:40:00Z,59.00,42.00
2026-02-17T17:41:00Z,59.00,42.00
2026-02-17T17:42:00Z,59.00,42.00
2026-02-17T17:43:00Z,59.00,42.00
2026-02-17T17:44:00Z,59.00,42.00
2026-02-17T17:47:00Z,59.00,42.00
2026-02-17T17:48:00Z,59.00,42.00
2026-02-17T17:49:00Z,59.00,42.00
2026-02-17T17:50:00Z,59.00,42.00
2026-02-17T17:51:00Z,59.00,42.00
2026-02-17T17:52:00Z,59.00,42.00
2026-02-17T17:53:00Z,59.00,42.00
2026-02-17T17:54:00Z,59.00,42.00
2026-02-17T17:57:00Z,59.00,42.00
2026-02-17T17:59:00Z,59.00,42.00
2026-02-17T18:00:00Z,59.00,42.00
2026-02-17T18:01:00Z,59.00,42.00
2026-02-17T18:02:00Z,59.00,42.00
2026-02-17T18:05:00Z,59.00,42.00
2026-02-17T18:06:00Z,59.00,42.00
2026-02-17T18:07:00Z,59.00,42.00
2026-02-17T18:08:00Z,59.00,42.00
2026-02-17T18:09:00Z,59.00,42.00
2026-02-17T18:10:00Z,58.53,42.00
2026-02-17T18:11:00Z,60.00,42.00
2026-02-17T18:12:00Z,60.00,42.00
2026-02-17T18:14:00Z,60.00,42.00
2026-02-17T18:15:00Z,60.00,42.00
2026-02-17T18:16:00Z,60.00,42.00
2026-02-17T18:17:00Z,60.00,42.00
2026-02-17T18:18:00Z,60.00,42.00
2026-02-17T18:19:00Z,60.00,42.00
2026-02-17T18:20:00Z,60.00,42.00
2026-02-17T18:21:00Z,60.00,42.00
2026-02-17T18:23:00Z,60.00,42.00
2026-02-17T18:24:00Z,60.00,42.00
2026-02-17T18:26:00Z,60.00,42.00
2026-02-17T18:27:00Z,60.00,41.61
2026-02-17T18:28:00Z,60.00,41.61
2026-02-17T18:30:00Z,60.00,42.00
2026-02-17T18:32:00Z,60.00,42.00
2026-02-17T18:33:00Z,60.00,42.00
2026-02-17T18:34:00Z,60.00,41.19
2026-02-17T18:36:00Z,60.00,42.00
2026-02-17T18:37:00Z,60.23,41.97
2026-02-17T18:39:00Z,60.00,42.00
2026-02-17T18:40:00Z,60.00,42.00
2026-02-17T18:41:00Z,60.00,42.00
2026-02-17T18:42:00Z,60.00,42.00
2026-02-17T18:43:00Z,60.00,42.00
2026-02-17T18:44:00Z,60.00,42.00
2026-02-17T18:45:00Z,60.00,42.00
2026-02-17T18:46:00Z,60.00,42.00
2026-02-17T18:47:00Z,61.00,42.00
2026-02-17T18:48:00Z,60.24,41.00
2026-02-17T18:49:00Z,60.24,41.00
2026-02-17T18:50:00Z,61.00,42.00
2026-02-17T18:51:00Z,61.00,42.00
2026-02-17T18:52:00Z,60.17,42.00
2026-02-17T18:53:00Z,60.00,42.00
2026-02-17T18:54:00Z,60.80,42.00
2026-02-17T18:55:00Z,61.00,41.69
2026-02-17T18:56:00Z,61.00,42.00
2026-02-17T18:57:00Z,58.11,42.00
2026-02-17T18:58:00Z,58.11,42.00
2026-02-17T18:59:00Z,58.11,42.00
2026-02-17T19:00:00Z,58.11,42.00
2026-02-17T19:02:00Z,58.11,41.00
2026-02-17T19:03:00Z,58.11,42.00
2026-02-17T19:05:00Z,58.11,42.00
2026-02-17T19:06:00Z,61.00,39.37
2026-02-17T19:07:00Z,61.00,42.00
2026-02-17T19:08:00Z,60.00,42.00
2026-02-17T19:09:00Z,60.00,42.00
2026-02-17T19:11:00Z,60.00,42.00
2026-02-17T19:12:00Z,60.00,42.00
2026-02-17T19:13:00Z,60.00,42.00
2026-02-17T19:14:00Z,60.00,42.00
2026-02-17T19:15:00Z,60.00,42.00
2026-02-17T19:17:00Z,60.00,42.00
2026-02-17T19:19:00Z,60.00,40.65
2026-02-17T19:20:00Z,60.00,41.00
2026-02-17T19:21:00Z,60.00,41.00
2026-02-17T19:22:00Z,60.00,41.00
2026-02-17T19:23:00Z,60.00,41.00
2026-02-17T19:24:00Z,60.00,41.00
2026-02-17T19:25:00Z,60.00,41.00
2026-02-17T19:26:00Z,61.00,42.00
2026-02-17T19:27:00Z,61.00,42.00
2026-02-17T19:28:00Z,61.00,42.00
2026-02-17T19:29:00Z,61.00,42.00
2026-02-17T19:30:00Z,61.00,42.00
2026-02-17T19:31:00Z,61.00,41.88
2026-02-17T19:32:00Z,61.00,40.73
2026-02-17T19:33:00Z,61.00,42.00
2026-02-17T19:34:00Z,61.00,42.00
2026-02-17T19:35:00Z,60.85,42.00
2026-02-17T19:36:00Z,60.00,42.00
2026-02-17T19:37:00Z,60.00,42.00
2026-02-17T19:38:00Z,60.00,41.00
2026-02-17T19:39:00Z,60.00,41.00
2026-02-17T19:40:00Z,60.00,41.00
2026-02-17T19:41:00Z,60.00,41.00
2026-02-17T19:42:00Z,60.00,41.00
2026-02-17T19:43:00Z,60.00,41.00
2026-02-17T19:44:00Z,60.00,41.00
2026-02-17T19:45:00Z,60.00,41.00
2026-02-17T19:46:00Z,60.00,40.97
2026-02-17T19:47:00Z,60.00,41.00
2026-02-17T19:48:00Z,60.00,41.00
2026-02-17T19:49:00Z,60.00,41.00
2026-02-17T19:50:00Z,60.00,40.95
2026-02-17T19:51:00Z,60.00,41.00
2026-02-17T19:52:00Z,60.00,41.00
2026-02-17T19:53:00Z,60.42,41.00
2026-02-17T19:54:00Z,60.00,41.00
2026-02-17T19:55:00Z,60.00,41.00
2026-02-17T19:56:00Z,60.00,41.00
2026-02-17T19:57:00Z,60.00,41.00
2026-02-17T19:58:00Z,60.00,41.00
2026-02-17T19:59:00Z,60.00,41.00
2026-02-17T20:00:00Z,60.00,42.00
2026-02-17T20:01:00Z,60.00,41.00
2026-02-17T20:02:00Z,60.00,41.07
2026-02-17T20:04:00Z,60.09,42.00
2026-02-17T20:05:00Z,60.00,42.00
2026-02-17T20:08:00Z,60.00,42.00
2026-02-17T20:09:00Z,60.00,42.00
2026-02-17T20:10:00Z,60.00,41.00
2026-02-17T20:11:00Z,60.00,41.00
2026-02-17T20:12:00Z,60.00,41.00
2026-02-17T20:13:00Z,60.00,41.00
2026-02-17T20:14:00Z,60.00,41.00
2026-02-17T20:15:00Z,60.00,41.00
2026-02-17T20:16:00Z,60.00,41.00
2026-02-17T20:17:00Z,60.00,40.97
2026-02-17T20:18:00Z,60.00,41.00
2026-02-17T20:19:00Z,60.00,41.00
2026-02-17T20:20:00Z,60.00,41.00
2026-02-17T20:21:00Z,60.00,40.94
2026-02-17T20:22:00Z,60.00,41.61
2026-02-17T20:23:00Z,60.00,45.01
2026-02-17T20:24:00Z,60.00,43.00
2026-02-17T20:25:00Z,60.00,43.00
2026-02-17T20:26:00Z,60.00,43.00
2026-02-17T20:27:00Z,60.00,43.00
2026-02-17T20:28:00Z,60.00,43.00
2026-02-17T20:29:00Z,59.84,43.02
2026-02-17T20:30:00Z,58.53,43.48
2026-02-17T20:31:00Z,58.34,43.38
2026-02-17T20:32:00Z,59.00,43.14
2026-02-17T20:33:00Z,59.74,43.02
2026-02-17T20:34:00Z,58.02,44.49
2026-02-17T20:35:00Z,60.35,41.29
2026-02-17T20:36:00Z,58.38,43.01
2026-02-17T20:37:00Z,57.73,43.93
2026-02-17T20:38:00Z,61.15,40.56
2026-02-17T20:39:00Z,62.09,40.06
2026-02-17T20:40:00Z,60.98,41.43
2026-02-17T20:41:00Z,61.55,41.65
2026-02-17T20:42:00Z,59.04,43.02
2026-02-17T20:43:00Z,59.00,41.95
2026-02-17T20:44:00Z,59.94,42.00
2026-02-17T20:45:00Z,60.55,42.19
2026-02-17T20:46:00Z,61.19,41.74
2026-02-17T20:47:00Z,60.91,41.55
2026-02-17T20:48:00Z,58.48,42.82
2026-02-17T20:49:00Z,56.96,43.63
2026-02-17T20:50:00Z,56.48,44.58
2026-02-17T20:51:00Z,57.41,44.53
2026-02-17T20:52:00Z,56.03,47.35
2026-02-17T20:53:00Z,59.07,44.47
2026-02-17T20:54:00Z,58.40,44.00
2026-02-17T20:55:00Z,57.87,45.36
2026-02-17T20:56:00Z,56.99,44.60
2026-02-17T20:57:00Z,54.49,46.33
2026-02-17T20:58:00Z,56.83,45.15
2026-02-17T20:59:00Z,59.93,42.86
2026-02-17T21:00:00Z,57.74,42.93
2026-02-17T21:01:00Z,57.01,48.00
2026-02-17T21:02:00Z,56.14,44.48
2026-02-17T21:03:00Z,61.74,42.95
2026-02-17T21:04:00Z,54.96,46.99
2026-02-17T21:05:00Z,55.72,46.20
2026-02-17T21:06:00Z,57.37,45.70
2026-02-17T21:07:00Z,56.67,44.05
2026-02-17T21:08:00Z,60.45,44.19
2026-02-17T21:09:00Z,57.89,42.74
2026-02-17T21:10:00Z,56.79,44.00
2026-02-17T21:11:00Z,57.14,47.11
2026-02-17T21:12:00Z,59.18,40.33
2026-02-17T21:13:00Z,59.83,41.16
2026-02-17T21:14:00Z,58.96,42.52
2026-02-17T21:15:00Z,60.38,41.74
2026-02-17T21:16:00Z,57.27,44.12
2026-02-17T21:17:00Z,58.13,43.40
2026-02-17T21:18:00Z,57.30,45.24
2026-02-17T21:19:00Z,56.83,43.71
2026-02-17T21:20:00Z,62.74,43.47
2026-02-17T21:21:00Z,58.06,43.55
2026-02-17T21:22:00Z,58.42,42.53
2026-02-17T21:23:00Z,58.78,42.18
2026-02-17T21:24:00Z,67.21,32.72
2026-02-17T21:25:00Z,74.92,25.80
2026-02-17T21:26:00Z,76.81,29.12
2026-02-17T21:27:00Z,74.46,31.43
2026-02-17T21:28:00Z,67.49,30.44
2026-02-17T21:29:00Z,67.78,30.61
2026-02-17T21:30:00Z,76.30,25.65
2026-02-17T21:31:00Z,77.00,22.67
2026-02-17T21:32:00Z,83.69,17.48
2026-02-17T21:33:00Z,84.01,17.26
2026-02-17T21:34:00Z,81.79,17.98
2026-02-17T21:35:00Z,80.59,20.29
2026-02-17T21:36:00Z,84.59,19.50
2026-02-17T21:37:00Z,81.04,19.34
2026-02-17T21:38:00Z,81.31,19.12
2026-02-17T21:39:00Z,79.59,19.61
2026-02-17T21:40:00Z,78.68,22.28
2026-02-17T21:41:00Z,82.33,20.66
2026-02-17T21:42:00Z,79.01,21.61
2026-02-17T21:43:00Z,81.37,18.88
2026-02-17T21:44:00Z,81.93,19.05
2026-02-17T21:45:00Z,85.83,16.55
2026-02-17T21:46:00Z,84.00,18.31
2026-02-17T21:47:00Z,81.45,19.40
2026-02-17T21:48:00Z,79.90,21.43
2026-02-17T21:49:00Z,55.58,23.07
2026-02-17T21:50:00Z,78.00,23.16
2026-02-17T21:51:00Z,80.25,21.97
2026-02-17T21:52:00Z,80.52,19.69
2026-02-17T21:53:00Z,81.28,19.37
2026-02-17T21:54:00Z,80.50,19.98
2026-02-17T21:55:00Z,82.99,18.83
2026-02-17T21:56:00Z,82.95,18.06
2026-02-17T21:57:00Z,82.90,17.79
2026-02-17T21:58:00Z,81.80,20.65
2026-02-17T21:59:00Z,83.00,18.67
2026-02-17T22:00:00Z,81.97,18.90
2026-02-17T22:01:00Z,80.30,22.00
2026-02-17T22:02:00Z,73.92,25.95
2026-02-17T22:03:00Z,74.44,24.67
2026-02-17T22:04:00Z,75.69,25.40
2026-02-17T22:05:00Z,80.01,20.20
2026-02-17T22:06:00Z,80.71,18.73
2026-02-17T22:07:00Z,82.01,18.91
2026-02-17T22:08:00Z,84.85,18.59
2026-02-17T22:09:00Z,83.22,19.01
2026-02-17T22:10:00Z,84.76,15.05
2026-02-17T22:11:00Z,86.03,12.64
2026-02-17T22:12:00Z,82.82,17.92
2026-02-17T22:13:00Z,80.00,19.98
2026-02-17T22:14:00Z,79.84,21.58
2026-02-17T22:15:00Z,83.42,17.35
2026-02-17T22:16:00Z,83.82,17.91
2026-02-17T22:17:00Z,83.25,18.21
2026-02-17T22:18:00Z,81.54,21.17
2026-02-17T22:19:00Z,81.08,19.99
2026-02-17T22:20:00Z,81.17,19.86
2026-02-17T22:21:00Z,84.00,16.73
2026-02-17T22:22:00Z,84.47,15.48
2026-02-17T22:23:00Z,83.90,17.17
2026-02-17T22:24:00Z,82.56,18.95
2026-02-17T22:25:00Z,80.65,20.45
2026-02-17T22:26:00Z,81.13,20.16
2026-02-17T22:27:00Z,82.69,20.37
2026-02-17T22:28:00Z,83.75,16.85
2026-02-17T22:29:00Z,84.27,15.26
2026-02-17T22:30:00Z,84.56,16.94
2026-02-17T22:31:00Z,83.53,16.29
2026-02-17T22:32:00Z,84.59,16.37
2026-02-17T22:33:00Z,88.42,10.19
2026-02-17T22:34:00Z,89.92,10.79
2026-02-17T22:35:00Z,85.48,15.81
2026-02-17T22:36:00Z,83.93,17.79
2026-02-17T22:37:00Z,85.21,16.84
2026-02-17T22:38:00Z,80.82,20.46
2026-02-17T22:39:00Z,84.51,15.00
2026-02-17T22:40:00Z,93.47,7.63
2026-02-17T22:41:00Z,97.22,3.02
2026-02-17T22:42:00Z,96.80,3.37
2026-02-17T22:43:00Z,98.01,2.60
2026-02-17T22:44:00Z,97.15,3.82
2026-02-17T22:45:00Z,99.00,1.00
2026-02-17T22:46:00Z,99.00,1.00
2026-02-17T22:47:00Z,99.00,1.00
