# event_ticker=KXATPMATCH-26FEB05NARCOB
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Luca Nardi
# fav_player=Flavio Cobolli
# dog_player=Luca Nardi
# kalshi_date=2026-02-05
timestamp,Flavio Cobolli,Luca Nardi
2026-02-05T15:50:00Z,14.67,87.87
2026-02-05T15:51:00Z,13.31,86.79
2026-02-05T15:52:00Z,18.37,85.01
2026-02-05T15:53:00Z,20.66,80.06
2026-02-05T15:54:00Z,21.04,81.00
2026-02-05T15:55:00Z,21.47,80.11
2026-02-05T15:56:00Z,22.42,79.62
2026-02-05T15:57:00Z,29.11,72.41
2026-02-05T15:58:00Z,27.53,73.43
2026-02-05T15:59:00Z,28.30,74.83
2026-02-05T16:00:00Z,22.91,78.86
2026-02-05T16:01:00Z,25.86,75.96
2026-02-05T16:02:00Z,28.02,72.87
2026-02-05T16:03:00Z,27.97,72.97
2026-02-05T16:04:00Z,37.04,67.12
2026-02-05T16:05:00Z,36.49,61.54
2026-02-05T16:06:00Z,31.92,67.39
2026-02-05T16:07:00Z,34.69,65.42
2026-02-05T16:08:00Z,29.32,73.13
2026-02-05T16:09:00Z,20.75,80.29
2026-02-05T16:10:00Z,17.38,85.23
2026-02-05T16:11:00Z,13.09,84.77
2026-02-05T16:12:00Z,8.85,92.07
2026-02-05T16:13:00Z,8.63,92.13
2026-02-05T16:14:00Z,12.02,89.53
2026-02-05T16:15:00Z,5.00,93.11
2026-02-05T16:16:00Z,4.90,95.71
2026-02-05T16:17:00Z,3.95,95.80
2026-02-05T16:18:00Z,2.24,97.61
2026-02-05T16:19:00Z,1.02,98.98
2026-02-05T16:20:00Z,1.02,99.00
2026-02-05T16:21:00Z,1.02,99.00
2026-02-05T16:22:00Z,1.02,99.00
