# event_ticker=KXATPMATCH-26APR01SHEZHA
# final_score=7-6(5) 7-6(3)
# score_resolution=6-7 6-7
# match_winner=Ben Shelton
# fav_player=Zhizhen Zhang
# dog_player=Ben Shelton
# kalshi_date=2026-04-01
timestamp,Zhizhen Zhang,Ben Shelton
2026-04-01T19:09:00Z,28.00,72.00
2026-04-01T19:10:00Z,28.00,72.00
2026-04-01T19:11:00Z,28.00,72.00
2026-04-01T19:13:00Z,28.00,72.00
2026-04-01T19:16:00Z,29.00,72.00
2026-04-01T19:18:00Z,29.00,72.00
2026-04-01T19:19:00Z,29.00,72.00
2026-04-01T19:20:00Z,29.00,72.00
2026-04-01T19:21:00Z,29.00,72.00
2026-04-01T19:23:00Z,29.00,72.00
2026-04-01T19:29:00Z,29.00,71.53
2026-04-01T19:30:00Z,29.00,72.00
2026-04-01T19:31:00Z,29.00,71.00
2026-04-01T19:32:00Z,29.00,72.00
2026-04-01T19:40:00Z,29.00,73.00
2026-04-01T19:41:00Z,29.00,73.00
2026-04-01T19:42:00Z,29.00,73.00
2026-04-01T19:44:00Z,29.00,73.00
2026-04-01T19:46:00Z,29.00,73.00
2026-04-01T19:47:00Z,29.00,73.00
2026-04-01T19:48:00Z,29.00,73.00
2026-04-01T19:52:00Z,29.00,71.00
2026-04-01T19:54:00Z,29.00,73.00
2026-04-01T19:55:00Z,29.00,73.00
2026-04-01T20:02:00Z,29.00,73.00
2026-04-01T20:05:00Z,29.00,72.00
2026-04-01T20:06:00Z,29.00,72.00
2026-04-01T20:07:00Z,29.00,72.00
2026-04-01T20:09:00Z,29.00,72.00
2026-04-01T20:11:00Z,29.00,72.00
2026-04-01T20:12:00Z,29.00,72.00
2026-04-01T20:13:00Z,29.00,72.00
2026-04-01T20:15:00Z,29.00,72.00
2026-04-01T20:19:00Z,29.00,72.00
2026-04-01T20:20:00Z,29.00,72.00
2026-04-01T20:21:00Z,29.00,72.00
2026-04-01T20:22:00Z,29.00,72.00
2026-04-01T20:23:00Z,29.00,72.00
2026-04-01T20:24:00Z,29.00,72.00
2026-04-01T20:25:00Z,29.00,71.01
2026-04-01T20:26:00Z,29.00,72.00
2026-04-01T20:28:00Z,29.00,72.00
2026-04-01T20:30:00Z,29.00,72.00
2026-04-01T20:31:00Z,29.00,72.00
2026-04-01T20:32:00Z,29.00,72.00
2026-04-01T20:33:00Z,29.00,72.00
2026-04-01T20:34:00Z,29.00,72.00
2026-04-01T20:35:00Z,29.00,72.00
2026-04-01T20:38:00Z,29.00,72.00
2026-04-01T20:39:00Z,29.00,72.00
2026-04-01T20:40:00Z,29.00,72.00
2026-04-01T20:43:00Z,29.00,72.00
2026-04-01T20:44:00Z,29.00,72.00
2026-04-01T20:45:00Z,29.00,72.00
2026-04-01T20:46:00Z,29.00,72.00
2026-04-01T20:47:00Z,29.00,72.00
2026-04-01T20:48:00Z,29.00,72.00
2026-04-01T20:49:00Z,29.00,72.00
2026-04-01T20:50:00Z,29.00,72.00
2026-04-01T20:54:00Z,29.00,72.00
2026-04-01T20:55:00Z,29.00,72.00
2026-04-01T20:57:00Z,29.00,72.00
2026-04-01T20:59:00Z,29.00,72.00
2026-04-01T21:00:00Z,29.00,72.00
2026-04-01T21:01:00Z,29.00,72.00
2026-04-01T21:02:00Z,29.00,72.00
2026-04-01T21:03:00Z,29.00,72.00
2026-04-01T21:04:00Z,29.00,72.00
2026-04-01T21:05:00Z,29.00,72.00
2026-04-01T21:06:00Z,29.00,72.00
2026-04-01T21:08:00Z,29.00,72.00
2026-04-01T21:10:00Z,29.00,72.00
2026-04-01T21:11:00Z,29.00,71.80
2026-04-01T21:12:00Z,29.00,72.00
2026-04-01T21:13:00Z,29.00,72.00
2026-04-01T21:14:00Z,29.00,72.00
2026-04-01T21:16:00Z,29.00,72.00
2026-04-01T21:17:00Z,29.00,72.00
2026-04-01T21:19:00Z,29.00,72.00
2026-04-01T21:20:00Z,29.00,72.00
2026-04-01T21:21:00Z,29.00,72.00
2026-04-01T21:22:00Z,29.00,72.00
2026-04-01T21:23:00Z,29.00,72.00
2026-04-01T21:24:00Z,29.00,72.00
2026-04-01T21:25:00Z,29.00,72.00
2026-04-01T21:26:00Z,29.00,72.00
2026-04-01T21:27:00Z,29.00,72.00
2026-04-01T21:28:00Z,29.00,72.00
2026-04-01T21:29:00Z,29.00,72.00
2026-04-01T21:30:00Z,29.00,72.00
2026-04-01T21:31:00Z,29.00,72.00
2026-04-01T21:32:00Z,29.00,72.00
2026-04-01T21:33:00Z,29.00,72.00
2026-04-01T21:34:00Z,29.00,72.00
2026-04-01T21:35:00Z,29.00,72.00
2026-04-01T21:36:00Z,29.00,72.00
2026-04-01T21:37:00Z,29.00,71.00
2026-04-01T21:38:00Z,28.00,72.00
2026-04-01T21:39:00Z,29.00,72.00
2026-04-01T21:40:00Z,29.00,72.00
2026-04-01T21:41:00Z,29.00,72.00
2026-04-01T21:42:00Z,29.00,72.00
2026-04-01T21:43:00Z,29.00,71.79
2026-04-01T21:44:00Z,29.00,72.00
2026-04-01T21:45:00Z,28.00,72.00
2026-04-01T21:47:00Z,28.00,72.00
2026-04-01T21:48:00Z,28.00,72.00
2026-04-01T21:49:00Z,28.00,72.00
2026-04-01T21:50:00Z,28.00,73.00
2026-04-01T21:52:00Z,29.00,73.00
2026-04-01T21:53:00Z,29.00,73.00
2026-04-01T21:54:00Z,29.00,73.00
2026-04-01T21:55:00Z,28.00,73.00
2026-04-01T21:56:00Z,28.00,73.00
2026-04-01T21:57:00Z,28.00,73.00
2026-04-01T21:58:00Z,28.00,73.00
2026-04-01T21:59:00Z,28.00,73.00
2026-04-01T22:00:00Z,29.00,73.00
2026-04-01T22:01:00Z,29.00,73.00
2026-04-01T22:02:00Z,28.00,72.96
2026-04-01T22:03:00Z,28.00,72.00
2026-04-01T22:04:00Z,28.00,72.00
2026-04-01T22:05:00Z,28.00,72.00
2026-04-01T22:06:00Z,28.00,72.00
2026-04-01T22:07:00Z,27.73,72.00
2026-04-01T22:08:00Z,28.00,72.00
2026-04-01T22:09:00Z,28.00,72.00
2026-04-01T22:10:00Z,28.00,72.07
2026-04-01T22:11:00Z,28.00,73.00
2026-04-01T22:12:00Z,28.00,73.00
2026-04-01T22:13:00Z,28.00,73.00
2026-04-01T22:14:00Z,28.00,73.00
2026-04-01T22:15:00Z,28.00,73.00
2026-04-01T22:16:00Z,28.00,73.00
2026-04-01T22:17:00Z,27.00,73.00
2026-04-01T22:18:00Z,27.00,73.00
2026-04-01T22:19:00Z,28.00,73.00
2026-04-01T22:20:00Z,28.00,73.00
2026-04-01T22:21:00Z,28.00,72.96
2026-04-01T22:22:00Z,28.00,73.00
2026-04-01T22:23:00Z,28.00,73.00
2026-04-01T22:24:00Z,28.00,73.00
2026-04-01T22:25:00Z,28.00,73.00
2026-04-01T22:26:00Z,28.00,73.00
2026-04-01T22:27:00Z,28.00,73.00
2026-04-01T22:28:00Z,28.00,73.00
2026-04-01T22:29:00Z,27.65,73.00
2026-04-01T22:30:00Z,27.65,73.00
2026-04-01T22:31:00Z,28.00,73.00
2026-04-01T22:32:00Z,28.00,73.00
2026-04-01T22:33:00Z,28.00,73.00
2026-04-01T22:34:00Z,28.00,73.00
2026-04-01T22:35:00Z,27.00,73.00
2026-04-01T22:36:00Z,27.00,73.00
2026-04-01T22:37:00Z,27.00,73.00
2026-04-01T22:38:00Z,27.00,73.00
2026-04-01T22:39:00Z,28.00,73.00
2026-04-01T22:40:00Z,28.00,73.00
2026-04-01T22:41:00Z,28.00,73.00
2026-04-01T22:42:00Z,28.00,73.00
2026-04-01T22:43:00Z,28.00,72.04
2026-04-01T22:44:00Z,28.00,73.00
2026-04-01T22:45:00Z,27.00,73.90
2026-04-01T22:46:00Z,27.00,74.58
2026-04-01T22:47:00Z,27.00,74.83
2026-04-01T22:48:00Z,27.00,74.00
2026-04-01T22:49:00Z,27.00,74.77
2026-04-01T22:50:00Z,27.00,75.00
2026-04-01T22:51:00Z,25.45,75.00
2026-04-01T22:52:00Z,25.45,75.00
2026-04-01T22:53:00Z,27.00,75.00
2026-04-01T22:54:00Z,27.00,75.00
2026-04-01T22:55:00Z,26.16,75.00
2026-04-01T22:56:00Z,27.00,75.00
2026-04-01T22:57:00Z,27.00,75.00
2026-04-01T22:58:00Z,27.00,75.00
2026-04-01T22:59:00Z,27.00,74.00
2026-04-01T23:00:00Z,27.00,74.07
2026-04-01T23:01:00Z,26.68,74.69
2026-04-01T23:02:00Z,26.29,73.76
2026-04-01T23:03:00Z,25.40,76.00
2026-04-01T23:04:00Z,25.40,76.00
2026-04-01T23:05:00Z,25.40,76.00
2026-04-01T23:06:00Z,25.40,75.99
2026-04-01T23:07:00Z,26.00,77.04
2026-04-01T23:08:00Z,24.86,77.93
2026-04-01T23:09:00Z,24.61,76.51
2026-04-01T23:10:00Z,25.00,76.99
2026-04-01T23:11:00Z,24.99,77.00
2026-04-01T23:12:00Z,24.00,77.07
2026-04-01T23:13:00Z,24.00,77.58
2026-04-01T23:14:00Z,22.86,78.67
2026-04-01T23:15:00Z,23.65,78.04
2026-04-01T23:16:00Z,24.47,78.09
2026-04-01T23:17:00Z,24.45,77.26
2026-04-01T23:18:00Z,23.54,77.33
2026-04-01T23:19:00Z,23.72,77.12
2026-04-01T23:20:00Z,21.57,79.88
2026-04-01T23:21:00Z,23.88,78.72
2026-04-01T23:22:00Z,23.28,78.21
2026-04-01T23:23:00Z,25.00,76.27
2026-04-01T23:24:00Z,25.88,75.40
2026-04-01T23:25:00Z,27.72,74.72
2026-04-01T23:26:00Z,26.61,76.69
2026-04-01T23:27:00Z,24.93,77.06
2026-04-01T23:28:00Z,25.00,76.00
2026-04-01T23:29:00Z,24.05,78.43
2026-04-01T23:30:00Z,24.94,76.18
2026-04-01T23:31:00Z,27.30,74.03
2026-04-01T23:32:00Z,28.54,73.12
2026-04-01T23:33:00Z,28.89,72.25
2026-04-01T23:34:00Z,26.87,74.79
2026-04-01T23:35:00Z,25.99,74.44
2026-04-01T23:36:00Z,25.86,75.03
2026-04-01T23:37:00Z,25.18,75.18
2026-04-01T23:38:00Z,24.85,75.20
2026-04-01T23:39:00Z,24.52,76.32
2026-04-01T23:40:00Z,24.63,75.75
2026-04-01T23:41:00Z,25.70,75.49
2026-04-01T23:42:00Z,25.41,75.04
2026-04-01T23:43:00Z,27.21,74.34
2026-04-01T23:44:00Z,26.89,75.05
2026-04-01T23:45:00Z,27.23,73.11
2026-04-01T23:46:00Z,25.25,75.89
2026-04-01T23:47:00Z,24.76,75.83
2026-04-01T23:48:00Z,25.05,75.72
2026-04-01T23:49:00Z,28.73,72.64
2026-04-01T23:50:00Z,26.63,74.06
2026-04-01T23:51:00Z,24.82,75.38
2026-04-01T23:52:00Z,25.12,75.54
2026-04-01T23:53:00Z,26.31,74.51
2026-04-01T23:54:00Z,26.43,73.97
2026-04-01T23:55:00Z,27.71,72.95
2026-04-01T23:56:00Z,28.00,73.07
2026-04-01T23:57:00Z,28.28,72.79
2026-04-01T23:58:00Z,26.87,74.77
2026-04-01T23:59:00Z,26.13,74.20
2026-04-02T00:00:00Z,27.00,74.04
2026-04-02T00:01:00Z,28.45,74.74
2026-04-02T00:02:00Z,29.83,71.11
2026-04-02T00:03:00Z,29.13,71.02
2026-04-02T00:04:00Z,28.20,72.34
2026-04-02T00:05:00Z,31.99,70.03
2026-04-02T00:06:00Z,38.07,64.84
2026-04-02T00:07:00Z,42.78,59.21
2026-04-02T00:08:00Z,46.66,54.61
2026-04-02T00:09:00Z,47.07,55.08
2026-04-02T00:10:00Z,32.70,72.25
2026-04-02T00:11:00Z,15.46,86.14
2026-04-02T00:12:00Z,12.51,86.76
2026-04-02T00:13:00Z,12.84,86.90
2026-04-02T00:14:00Z,13.37,86.89
2026-04-02T00:15:00Z,14.38,86.60
2026-04-02T00:16:00Z,14.68,86.76
2026-04-02T00:17:00Z,14.24,85.45
2026-04-02T00:18:00Z,13.03,87.84
2026-04-02T00:19:00Z,12.17,87.49
2026-04-02T00:20:00Z,12.43,87.67
2026-04-02T00:21:00Z,13.47,87.98
2026-04-02T00:22:00Z,13.06,87.07
2026-04-02T00:23:00Z,13.88,87.53
2026-04-02T00:24:00Z,14.00,86.59
2026-04-02T00:25:00Z,17.84,85.64
2026-04-02T00:26:00Z,13.98,86.93
2026-04-02T00:27:00Z,14.94,86.37
2026-04-02T00:28:00Z,15.91,85.71
2026-04-02T00:29:00Z,17.62,80.38
2026-04-02T00:30:00Z,16.39,85.02
2026-04-02T00:31:00Z,14.67,85.96
2026-04-02T00:32:00Z,15.88,84.40
2026-04-02T00:33:00Z,16.25,84.51
2026-04-02T00:34:00Z,14.02,87.52
2026-04-02T00:35:00Z,10.98,88.15
2026-04-02T00:36:00Z,15.23,84.44
2026-04-02T00:37:00Z,16.00,84.51
2026-04-02T00:38:00Z,15.18,84.81
2026-04-02T00:39:00Z,13.47,86.01
2026-04-02T00:40:00Z,13.79,87.11
2026-04-02T00:41:00Z,14.68,86.69
2026-04-02T00:42:00Z,14.93,85.30
2026-04-02T00:43:00Z,14.95,85.91
2026-04-02T00:44:00Z,16.02,85.54
2026-04-02T00:45:00Z,15.32,84.41
2026-04-02T00:46:00Z,15.93,84.30
2026-04-02T00:47:00Z,15.65,84.36
2026-04-02T00:48:00Z,15.66,83.40
2026-04-02T00:49:00Z,16.83,84.00
2026-04-02T00:50:00Z,16.25,84.31
2026-04-02T00:51:00Z,16.98,84.00
2026-04-02T00:52:00Z,17.12,83.26
2026-04-02T00:53:00Z,15.47,84.29
2026-04-02T00:54:00Z,14.35,86.31
2026-04-02T00:55:00Z,15.73,85.81
2026-04-02T00:56:00Z,16.78,84.23
2026-04-02T00:57:00Z,17.00,84.00
2026-04-02T00:58:00Z,16.60,83.86
2026-04-02T00:59:00Z,16.97,83.65
2026-04-02T01:00:00Z,17.11,84.84
2026-04-02T01:01:00Z,15.40,85.35
2026-04-02T01:02:00Z,17.28,83.41
2026-04-02T01:03:00Z,13.17,87.62
2026-04-02T01:04:00Z,8.58,91.06
2026-04-02T01:05:00Z,4.56,96.48
2026-04-02T01:06:00Z,2.46,97.94
2026-04-02T01:07:00Z,1.03,99.00
2026-04-02T01:08:00Z,1.00,99.00
2026-04-02T01:09:00Z,1.00,99.00
2026-04-02T01:10:00Z,1.00,99.00
2026-04-02T01:11:00Z,1.00,99.00
2026-04-02T01:12:00Z,1.00,99.00
