# event_ticker=KXATPMATCH-25AUG11MICRUN
# final_score=7-6(4) 6-3
# score_resolution=6-7 3-6
# match_winner=Holger Rune
# fav_player=Alex Michelsen
# dog_player=Holger Rune
# kalshi_date=2025-08-11
timestamp,Alex Michelsen,Holger Rune
2025-08-11T14:51:00Z,38.00,63.00
2025-08-11T14:52:00Z,38.00,63.00
2025-08-11T14:53:00Z,38.70,63.00
2025-08-11T14:54:00Z,39.00,62.12
2025-08-11T14:55:00Z,39.00,62.12
2025-08-11T14:56:00Z,39.00,62.84
2025-08-11T14:57:00Z,39.00,63.00
2025-08-11T14:58:00Z,38.00,63.00
2025-08-11T15:00:00Z,38.16,63.00
2025-08-11T15:02:00Z,38.09,63.00
2025-08-11T15:03:00Z,38.09,64.00
2025-08-11T15:05:00Z,38.09,63.00
2025-08-11T15:06:00Z,39.00,63.00
2025-08-11T15:07:00Z,39.00,63.00
2025-08-11T15:08:00Z,39.00,63.00
2025-08-11T15:09:00Z,39.00,63.00
2025-08-11T15:10:00Z,39.00,63.00
2025-08-11T15:11:00Z,39.00,63.00
2025-08-11T15:12:00Z,39.69,63.00
2025-08-11T15:13:00Z,40.00,62.00
2025-08-11T15:14:00Z,40.00,63.72
2025-08-11T15:15:00Z,40.00,62.18
2025-08-11T15:16:00Z,43.00,61.94
2025-08-11T15:17:00Z,39.57,64.73
2025-08-11T15:18:00Z,40.00,62.84
2025-08-11T15:19:00Z,40.00,62.84
2025-08-11T15:20:00Z,43.00,60.00
2025-08-11T15:21:00Z,47.01,60.78
2025-08-11T15:22:00Z,54.00,51.71
2025-08-11T15:23:00Z,58.55,44.92
2025-08-11T15:24:00Z,62.26,44.00
2025-08-11T15:25:00Z,52.13,49.20
2025-08-11T15:26:00Z,47.61,55.20
2025-08-11T15:27:00Z,48.00,58.46
2025-08-11T15:28:00Z,48.00,59.68
2025-08-11T15:29:00Z,45.00,60.76
2025-08-11T15:30:00Z,42.44,62.87
2025-08-11T15:31:00Z,29.00,61.87
2025-08-11T15:32:00Z,40.00,61.00
2025-08-11T15:33:00Z,40.00,61.00
2025-08-11T15:34:00Z,39.00,65.00
2025-08-11T15:35:00Z,39.94,65.00
2025-08-11T15:36:00Z,44.09,65.00
2025-08-11T15:37:00Z,45.65,56.00
2025-08-11T15:38:00Z,51.00,56.00
2025-08-11T15:39:00Z,47.00,62.83
2025-08-11T15:40:00Z,41.00,67.96
2025-08-11T15:41:00Z,29.61,71.54
2025-08-11T15:42:00Z,27.51,73.00
2025-08-11T15:43:00Z,39.73,65.00
2025-08-11T15:44:00Z,43.00,62.00
2025-08-11T15:45:00Z,43.00,57.45
2025-08-11T15:46:00Z,43.27,57.45
2025-08-11T15:47:00Z,44.00,62.00
2025-08-11T15:48:00Z,44.00,60.24
2025-08-11T15:49:00Z,44.00,55.00
2025-08-11T15:50:00Z,48.13,57.16
2025-08-11T15:51:00Z,37.85,57.16
2025-08-11T15:52:00Z,44.00,57.16
2025-08-11T15:53:00Z,42.00,63.00
2025-08-11T15:54:00Z,44.41,58.00
2025-08-11T15:55:00Z,44.00,57.98
2025-08-11T15:56:00Z,45.51,57.50
2025-08-11T15:57:00Z,47.67,59.48
2025-08-11T15:58:00Z,42.91,62.47
2025-08-11T15:59:00Z,42.00,57.82
2025-08-11T16:01:00Z,40.24,60.03
2025-08-11T16:02:00Z,43.43,60.03
2025-08-11T16:03:00Z,39.00,74.00
2025-08-11T16:04:00Z,39.00,78.68
2025-08-11T16:05:00Z,17.00,77.09
2025-08-11T16:06:00Z,20.92,81.10
2025-08-11T16:07:00Z,21.00,79.60
2025-08-11T16:08:00Z,20.26,79.60
2025-08-11T16:09:00Z,26.74,81.49
2025-08-11T16:10:00Z,22.00,79.00
2025-08-11T16:11:00Z,22.33,79.00
2025-08-11T16:12:00Z,22.00,81.00
2025-08-11T16:14:00Z,17.28,85.10
2025-08-11T16:15:00Z,18.79,84.69
2025-08-11T16:16:00Z,22.42,81.49
2025-08-11T16:17:00Z,18.74,84.20
2025-08-11T16:18:00Z,18.94,82.00
2025-08-11T16:19:00Z,17.08,84.71
2025-08-11T16:20:00Z,14.70,88.38
2025-08-11T16:21:00Z,5.68,93.96
2025-08-11T16:22:00Z,5.87,94.41
2025-08-11T16:23:00Z,6.80,96.32
2025-08-11T16:24:00Z,3.84,93.44
2025-08-11T16:25:00Z,4.00,97.88
2025-08-11T16:26:00Z,4.82,95.67
2025-08-11T16:27:00Z,4.46,96.93
2025-08-11T16:28:00Z,4.46,94.98
2025-08-11T16:29:00Z,6.85,95.00
2025-08-11T16:30:00Z,6.85,93.17
2025-08-11T16:31:00Z,7.00,95.00
2025-08-11T16:32:00Z,3.82,96.00
2025-08-11T16:33:00Z,5.00,96.00
2025-08-11T16:34:00Z,5.00,95.37
2025-08-11T16:35:00Z,5.00,97.00
2025-08-11T16:36:00Z,4.09,97.00
2025-08-11T16:37:00Z,4.86,98.64
2025-08-11T16:38:00Z,3.00,99.00
2025-08-11T16:39:00Z,3.00,98.95
2025-08-11T16:40:00Z,3.00,98.74
2025-08-11T16:41:00Z,3.00,98.02
2025-08-11T16:42:00Z,1.00,98.87
2025-08-11T16:43:00Z,2.96,98.87
2025-08-11T16:44:00Z,1.15,98.87
2025-08-11T16:45:00Z,1.00,99.00
2025-08-11T16:46:00Z,1.00,99.00
2025-08-11T16:47:00Z,1.00,99.00
2025-08-11T16:48:00Z,1.00,99.00
2025-08-11T16:50:00Z,1.00,99.00
