# event_ticker=KXATPMATCH-26APR04MARMER
# final_score=6-7(4) 6-3 6-1
# score_resolution=6-7 6-3 6-1
# match_winner=Daniel Merida
# fav_player=Daniel Merida
# dog_player=Fabian Marozsan
# kalshi_date=2026-04-04
timestamp,Daniel Merida,Fabian Marozsan
2026-04-04T14:52:00Z,25.26,73.98
2026-04-04T14:53:00Z,22.95,76.99
2026-04-04T14:54:00Z,23.65,76.91
2026-04-04T14:55:00Z,18.91,82.23
2026-04-04T14:56:00Z,11.81,87.62
2026-04-04T14:57:00Z,21.25,82.97
2026-04-04T14:58:00Z,19.08,80.50
2026-04-04T14:59:00Z,27.54,70.76
2026-04-04T15:00:00Z,27.64,73.38
2026-04-04T15:01:00Z,26.33,72.60
2026-04-04T15:02:00Z,30.43,73.17
2026-04-04T15:03:00Z,20.78,80.94
2026-04-04T15:04:00Z,23.48,80.34
2026-04-04T15:05:00Z,15.11,85.69
2026-04-04T15:06:00Z,11.86,88.05
2026-04-04T15:07:00Z,11.80,88.60
2026-04-04T15:08:00Z,11.90,87.68
2026-04-04T15:09:00Z,11.95,87.89
2026-04-04T15:10:00Z,14.78,87.32
2026-04-04T15:11:00Z,16.98,83.97
2026-04-04T15:12:00Z,16.29,84.84
2026-04-04T15:13:00Z,14.72,86.14
2026-04-04T15:14:00Z,12.04,87.45
2026-04-04T15:15:00Z,9.12,91.63
2026-04-04T15:16:00Z,8.17,92.13
2026-04-04T15:17:00Z,15.62,85.08
2026-04-04T15:18:00Z,15.03,84.97
2026-04-04T15:19:00Z,18.99,82.22
2026-04-04T15:20:00Z,16.70,83.88
2026-04-04T15:21:00Z,14.02,85.04
2026-04-04T15:22:00Z,14.42,85.57
2026-04-04T15:23:00Z,15.22,87.56
2026-04-04T15:24:00Z,18.05,82.97
2026-04-04T15:25:00Z,18.98,81.93
2026-04-04T15:26:00Z,18.02,83.67
2026-04-04T15:27:00Z,25.82,79.22
2026-04-04T15:28:00Z,23.74,78.80
2026-04-04T15:29:00Z,23.44,76.61
2026-04-04T15:30:00Z,33.78,69.71
2026-04-04T15:31:00Z,38.86,61.36
2026-04-04T15:32:00Z,40.82,58.88
2026-04-04T15:33:00Z,40.75,59.74
2026-04-04T15:34:00Z,38.68,63.27
2026-04-04T15:35:00Z,38.47,62.76
2026-04-04T15:36:00Z,37.89,63.98
2026-04-04T15:37:00Z,41.78,58.52
2026-04-04T15:38:00Z,45.24,56.06
2026-04-04T15:39:00Z,46.14,55.28
2026-04-04T15:40:00Z,45.94,55.38
2026-04-04T15:41:00Z,44.85,56.11
2026-04-04T15:42:00Z,48.29,53.95
2026-04-04T15:43:00Z,62.74,40.30
2026-04-04T15:44:00Z,60.88,39.19
2026-04-04T15:45:00Z,67.20,30.83
2026-04-04T15:46:00Z,71.70,29.24
2026-04-04T15:47:00Z,71.01,30.34
2026-04-04T15:48:00Z,67.40,31.64
2026-04-04T15:49:00Z,69.40,31.79
2026-04-04T15:50:00Z,60.88,41.73
2026-04-04T15:51:00Z,71.89,30.52
2026-04-04T15:52:00Z,72.91,29.08
2026-04-04T15:53:00Z,67.91,32.23
2026-04-04T15:54:00Z,65.78,34.76
2026-04-04T15:55:00Z,66.98,33.70
2026-04-04T15:56:00Z,73.18,26.24
2026-04-04T15:57:00Z,75.18,24.21
2026-04-04T15:58:00Z,78.03,22.45
2026-04-04T15:59:00Z,88.43,10.23
2026-04-04T16:00:00Z,95.88,5.05
2026-04-04T16:01:00Z,95.82,4.49
2026-04-04T16:02:00Z,96.83,2.70
2026-04-04T16:03:00Z,98.33,1.71
2026-04-04T16:04:00Z,97.72,1.84
2026-04-04T16:05:00Z,98.04,1.81
2026-04-04T16:06:00Z,99.00,1.00
2026-04-04T16:07:00Z,99.00,1.00
2026-04-04T16:08:00Z,99.00,1.00
2026-04-04T16:09:00Z,99.00,1.00
2026-04-04T16:10:00Z,99.00,1.00
2026-04-04T16:11:00Z,99.00,1.00
2026-04-04T16:12:00Z,99.00,1.00
