# event_ticker=KXATPMATCH-26APR08ETCATM
# final_score=3-6 6-3 6-2
# match_winner=Tomas Martin Etcheverry
# fav_player=Tomas Martin Etcheverry
# dog_player=Terence Atmane
# kalshi_date=2026-04-08
timestamp,Tomas Martin Etcheverry,Terence Atmane
2026-04-08T13:42:00Z,71.00,30.53
2026-04-08T13:44:00Z,72.00,30.53
2026-04-08T13:46:00Z,72.00,29.04
2026-04-08T13:47:00Z,72.00,29.04
2026-04-08T13:48:00Z,72.00,29.04
2026-04-08T13:50:00Z,72.00,29.04
2026-04-08T13:51:00Z,72.00,29.04
2026-04-08T13:52:00Z,72.00,29.04
2026-04-08T13:54:00Z,72.00,30.00
2026-04-08T13:55:00Z,72.00,30.00
2026-04-08T13:57:00Z,72.00,30.00
2026-04-08T13:58:00Z,72.00,30.00
2026-04-08T13:59:00Z,72.00,30.00
2026-04-08T14:00:00Z,72.00,30.00
2026-04-08T14:01:00Z,72.00,30.00
2026-04-08T14:02:00Z,72.00,30.57
2026-04-08T14:03:00Z,72.00,30.53
2026-04-08T14:05:00Z,72.00,30.53
2026-04-08T14:07:00Z,72.00,29.40
2026-04-08T14:08:00Z,72.00,30.00
2026-04-08T14:09:00Z,72.00,30.00
2026-04-08T14:11:00Z,72.00,30.00
2026-04-08T14:13:00Z,72.00,30.00
2026-04-08T14:14:00Z,72.00,29.03
2026-04-08T14:15:00Z,73.00,29.07
2026-04-08T14:16:00Z,73.00,29.52
2026-04-08T14:17:00Z,72.00,30.00
2026-04-08T14:18:00Z,70.76,32.35
2026-04-08T14:19:00Z,67.14,33.91
2026-04-08T14:20:00Z,66.18,33.21
2026-04-08T14:21:00Z,69.00,31.48
2026-04-08T14:22:00Z,69.00,30.99
2026-04-08T14:23:00Z,66.00,30.99
2026-04-08T14:24:00Z,66.30,35.78
2026-04-08T14:25:00Z,65.04,34.95
2026-04-08T14:26:00Z,63.39,37.04
2026-04-08T14:27:00Z,64.00,37.00
2026-04-08T14:28:00Z,65.95,35.71
2026-04-08T14:29:00Z,63.72,40.36
2026-04-08T14:30:00Z,61.00,39.66
2026-04-08T14:31:00Z,61.00,40.36
2026-04-08T14:32:00Z,56.46,47.16
2026-04-08T14:33:00Z,53.36,47.56
2026-04-08T14:34:00Z,50.71,50.94
2026-04-08T14:35:00Z,48.82,53.19
2026-04-08T14:36:00Z,46.28,54.24
2026-04-08T14:37:00Z,46.63,54.55
2026-04-08T14:38:00Z,45.77,55.63
2026-04-08T14:39:00Z,46.10,54.29
2026-04-08T14:40:00Z,47.60,53.50
2026-04-08T14:41:00Z,48.84,53.13
2026-04-08T14:42:00Z,45.43,56.18
2026-04-08T14:43:00Z,50.39,56.56
2026-04-08T14:44:00Z,44.75,56.29
2026-04-08T14:45:00Z,44.98,56.97
2026-04-08T14:46:00Z,44.97,56.25
2026-04-08T14:47:00Z,45.73,56.03
2026-04-08T14:48:00Z,46.50,55.59
2026-04-08T14:49:00Z,44.59,57.52
2026-04-08T14:50:00Z,44.15,57.04
2026-04-08T14:51:00Z,47.65,54.89
2026-04-08T14:52:00Z,44.11,57.52
2026-04-08T14:53:00Z,45.00,56.04
2026-04-08T14:54:00Z,44.99,55.88
2026-04-08T14:55:00Z,45.30,55.95
2026-04-08T14:56:00Z,46.72,55.88
2026-04-08T14:57:00Z,49.35,52.79
2026-04-08T14:58:00Z,50.19,51.40
2026-04-08T14:59:00Z,51.23,51.24
2026-04-08T15:00:00Z,48.64,52.19
2026-04-08T15:01:00Z,45.54,56.49
2026-04-08T15:02:00Z,43.77,56.91
2026-04-08T15:03:00Z,39.63,60.99
2026-04-08T15:04:00Z,41.98,59.57
2026-04-08T15:05:00Z,43.65,59.35
2026-04-08T15:06:00Z,44.86,57.26
2026-04-08T15:07:00Z,47.13,54.64
2026-04-08T15:08:00Z,45.99,54.30
2026-04-08T15:09:00Z,43.06,57.11
2026-04-08T15:10:00Z,46.25,53.88
2026-04-08T15:11:00Z,51.88,51.26
2026-04-08T15:12:00Z,50.28,46.64
2026-04-08T15:13:00Z,64.49,35.52
2026-04-08T15:14:00Z,59.59,43.00
2026-04-08T15:15:00Z,50.96,50.51
2026-04-08T15:16:00Z,46.13,54.80
2026-04-08T15:17:00Z,46.00,55.28
2026-04-08T15:18:00Z,48.12,52.64
2026-04-08T15:19:00Z,45.23,55.37
2026-04-08T15:20:00Z,42.64,59.17
2026-04-08T15:21:00Z,41.17,59.55
2026-04-08T15:22:00Z,42.58,57.27
2026-04-08T15:23:00Z,48.88,52.58
2026-04-08T15:24:00Z,50.22,52.96
2026-04-08T15:25:00Z,49.19,51.98
2026-04-08T15:26:00Z,48.15,54.53
2026-04-08T15:27:00Z,52.10,51.43
2026-04-08T15:28:00Z,58.82,42.38
2026-04-08T15:29:00Z,61.68,38.22
2026-04-08T15:30:00Z,69.86,30.69
2026-04-08T15:31:00Z,71.94,27.48
2026-04-08T15:32:00Z,73.30,27.31
2026-04-08T15:33:00Z,73.84,27.19
2026-04-08T15:34:00Z,72.03,27.15
2026-04-08T15:35:00Z,71.75,27.85
2026-04-08T15:36:00Z,70.91,28.00
2026-04-08T15:37:00Z,74.25,25.18
2026-04-08T15:38:00Z,81.00,18.09
2026-04-08T15:39:00Z,88.13,10.53
2026-04-08T15:40:00Z,89.83,9.46
2026-04-08T15:41:00Z,92.56,7.81
2026-04-08T15:42:00Z,93.02,6.90
2026-04-08T15:43:00Z,92.17,8.13
2026-04-08T15:44:00Z,91.65,7.76
2026-04-08T15:45:00Z,92.84,9.03
2026-04-08T15:46:00Z,94.25,6.85
2026-04-08T15:47:00Z,97.42,2.33
2026-04-08T15:48:00Z,98.29,1.64
2026-04-08T15:49:00Z,98.94,1.08
2026-04-08T15:50:00Z,98.55,1.93
2026-04-08T15:51:00Z,96.68,2.32
2026-04-08T15:52:00Z,94.51,4.27
2026-04-08T15:53:00Z,97.20,3.51
2026-04-08T15:54:00Z,98.29,1.94
2026-04-08T15:55:00Z,97.19,3.02
2026-04-08T15:56:00Z,97.18,3.25
2026-04-08T15:57:00Z,98.69,1.22
2026-04-08T15:58:00Z,98.75,1.23
2026-04-08T15:59:00Z,98.99,1.00
2026-04-08T16:00:00Z,98.06,1.26
2026-04-08T16:01:00Z,98.62,1.96
2026-04-08T16:02:00Z,98.00,1.99
2026-04-08T16:03:00Z,98.92,1.12
2026-04-08T16:04:00Z,99.00,1.00
2026-04-08T16:05:00Z,99.00,1.00
2026-04-08T16:06:00Z,99.00,1.00
2026-04-08T16:07:00Z,99.00,1.00
2026-04-08T16:08:00Z,99.00,1.00
2026-04-08T16:09:00Z,99.00,1.00
2026-04-08T16:10:00Z,99.00,1.00
2026-04-08T16:11:00Z,99.00,1.00
2026-04-08T16:12:00Z,99.00,1.00
2026-04-08T16:13:00Z,99.00,1.03
2026-04-08T16:14:00Z,99.00,1.07
2026-04-08T16:15:00Z,99.00,1.07
2026-04-08T16:16:00Z,99.00,1.00
2026-04-08T16:17:00Z,99.00,1.00
2026-04-08T16:18:00Z,99.00,1.00
2026-04-08T16:19:00Z,99.00,1.00
2026-04-08T16:20:00Z,99.00,1.00
2026-04-08T16:21:00Z,99.00,1.00
2026-04-08T16:22:00Z,99.00,1.00
