# event_ticker=KXATPMATCH-25AUG07FONYUN
# final_score=4-6 6-2 7-5
# match_winner=Joao Fonseca
# fav_player=Joao Fonseca
# dog_player=Yunchaokete Bu
# kalshi_date=2025-08-07
timestamp,Joao Fonseca,Yunchaokete Bu
2025-08-07T15:39:00Z,70.00,32.00
2025-08-07T15:40:00Z,70.00,37.00
2025-08-07T15:41:00Z,70.00,36.08
2025-08-07T15:43:00Z,70.00,32.00
2025-08-07T15:44:00Z,74.00,32.00
2025-08-07T15:45:00Z,74.00,31.00
2025-08-07T15:46:00Z,74.00,34.13
2025-08-07T15:47:00Z,74.00,37.00
2025-08-07T15:48:00Z,74.00,37.00
2025-08-07T15:49:00Z,66.00,37.00
2025-08-07T15:50:00Z,65.00,35.00
2025-08-07T15:51:00Z,57.48,42.77
2025-08-07T15:52:00Z,53.45,59.56
2025-08-07T15:53:00Z,41.25,62.42
2025-08-07T15:54:00Z,41.00,62.42
2025-08-07T15:55:00Z,42.63,62.49
2025-08-07T15:56:00Z,40.00,61.15
2025-08-07T15:57:00Z,41.00,64.00
2025-08-07T15:58:00Z,39.32,66.21
2025-08-07T15:59:00Z,38.23,65.77
2025-08-07T16:00:00Z,41.00,60.54
2025-08-07T16:01:00Z,40.91,59.08
2025-08-07T16:02:00Z,46.77,59.08
2025-08-07T16:03:00Z,51.72,59.08
2025-08-07T16:04:00Z,47.53,51.01
2025-08-07T16:05:00Z,55.75,51.01
2025-08-07T16:06:00Z,55.75,42.57
2025-08-07T16:07:00Z,60.64,43.29
2025-08-07T16:08:00Z,58.00,44.98
2025-08-07T16:09:00Z,57.49,48.99
2025-08-07T16:10:00Z,56.35,45.15
2025-08-07T16:11:00Z,59.34,45.00
2025-08-07T16:12:00Z,57.10,45.00
2025-08-07T16:13:00Z,60.00,42.00
2025-08-07T16:14:00Z,60.00,41.74
2025-08-07T16:15:00Z,68.50,41.74
2025-08-07T16:16:00Z,67.31,31.65
2025-08-07T16:17:00Z,67.31,38.75
2025-08-07T16:18:00Z,62.47,38.75
2025-08-07T16:20:00Z,63.92,42.00
2025-08-07T16:21:00Z,67.00,42.00
2025-08-07T16:23:00Z,67.00,42.00
2025-08-07T16:24:00Z,65.00,42.00
2025-08-07T16:25:00Z,72.00,42.00
2025-08-07T16:26:00Z,72.00,42.00
2025-08-07T16:27:00Z,72.00,23.13
2025-08-07T16:28:00Z,71.48,29.95
2025-08-07T16:30:00Z,67.00,29.95
2025-08-07T16:31:00Z,77.20,28.76
2025-08-07T16:32:00Z,71.75,28.76
2025-08-07T16:34:00Z,74.00,28.76
2025-08-07T16:35:00Z,74.00,26.00
2025-08-07T16:36:00Z,74.00,26.00
2025-08-07T16:37:00Z,69.00,31.00
2025-08-07T16:38:00Z,69.00,31.00
2025-08-07T16:39:00Z,69.00,30.72
2025-08-07T16:40:00Z,69.00,31.00
2025-08-07T16:42:00Z,74.00,31.00
2025-08-07T16:43:00Z,74.00,24.64
2025-08-07T16:44:00Z,82.22,21.48
2025-08-07T16:45:00Z,82.22,30.59
2025-08-07T16:46:00Z,67.01,29.36
2025-08-07T16:47:00Z,68.01,36.32
2025-08-07T16:48:00Z,68.01,38.96
2025-08-07T16:49:00Z,71.25,32.00
2025-08-07T16:50:00Z,73.58,32.00
2025-08-07T16:51:00Z,80.49,22.80
2025-08-07T16:52:00Z,75.13,34.00
2025-08-07T16:53:00Z,67.29,32.65
2025-08-07T16:54:00Z,67.29,38.36
2025-08-07T16:55:00Z,67.00,38.36
2025-08-07T16:56:00Z,75.54,29.04
2025-08-07T16:57:00Z,75.54,28.00
2025-08-07T16:58:00Z,78.00,24.71
2025-08-07T16:59:00Z,72.00,30.83
2025-08-07T17:00:00Z,72.00,34.74
2025-08-07T17:01:00Z,72.00,36.17
2025-08-07T17:02:00Z,65.00,38.03
2025-08-07T17:03:00Z,65.00,37.00
2025-08-07T17:04:00Z,71.00,34.00
2025-08-07T17:05:00Z,71.40,27.70
2025-08-07T17:06:00Z,71.40,33.00
2025-08-07T17:07:00Z,63.98,40.88
2025-08-07T17:08:00Z,60.75,37.73
2025-08-07T17:09:00Z,61.00,39.35
2025-08-07T17:10:00Z,61.00,42.00
2025-08-07T17:11:00Z,58.00,42.94
2025-08-07T17:12:00Z,69.94,40.00
2025-08-07T17:13:00Z,68.00,33.00
2025-08-07T17:14:00Z,68.00,33.79
2025-08-07T17:15:00Z,67.79,33.03
2025-08-07T17:16:00Z,67.79,40.86
2025-08-07T17:17:00Z,63.00,42.12
2025-08-07T17:18:00Z,58.87,45.00
2025-08-07T17:19:00Z,58.22,45.00
2025-08-07T17:21:00Z,64.19,38.42
2025-08-07T17:22:00Z,64.19,39.36
2025-08-07T17:23:00Z,64.00,40.07
2025-08-07T17:24:00Z,64.79,47.50
2025-08-07T17:25:00Z,65.10,32.49
2025-08-07T17:26:00Z,87.65,20.41
2025-08-07T17:27:00Z,95.14,5.00
2025-08-07T17:28:00Z,94.58,6.00
2025-08-07T17:29:00Z,97.57,2.98
2025-08-07T17:30:00Z,98.98,1.49
2025-08-07T17:31:00Z,99.00,1.49
2025-08-07T17:32:00Z,99.00,1.49
2025-08-07T17:35:00Z,99.00,1.49
2025-08-07T17:36:00Z,99.00,1.49
