# event_ticker=KXATPCHALLENGERMATCH-26MAY28MONMAY
# final_score=7-6(3) 7-5
# score_resolution=7-6 7-5
# match_winner=Aidan Mayo
# fav_player=Aidan Mayo
# dog_player=Johannus Monday
# kalshi_date=2026-05-28
timestamp,Johannus Monday,Aidan Mayo
2026-05-29T20:33:00Z,59.74,43.09
2026-05-29T20:34:00Z,60.91,40.00
2026-05-29T20:35:00Z,59.26,41.86
2026-05-29T20:36:00Z,55.98,44.64
2026-05-29T20:37:00Z,53.85,47.11
2026-05-29T20:38:00Z,51.70,48.28
2026-05-29T20:39:00Z,53.95,47.20
2026-05-29T20:40:00Z,51.83,49.43
2026-05-29T20:41:00Z,54.98,45.74
2026-05-29T20:42:00Z,51.01,48.63
2026-05-29T20:43:00Z,46.96,53.20
2026-05-29T20:44:00Z,50.87,50.50
2026-05-29T20:45:00Z,58.28,43.38
2026-05-29T20:46:00Z,58.00,41.99
2026-05-29T20:47:00Z,56.52,42.49
2026-05-29T20:48:00Z,53.90,47.12
2026-05-29T20:49:00Z,51.21,49.54
2026-05-29T20:50:00Z,55.18,45.78
2026-05-29T20:51:00Z,44.81,55.04
2026-05-29T20:52:00Z,40.51,59.26
2026-05-29T20:53:00Z,36.93,62.91
2026-05-29T20:54:00Z,33.74,67.66
2026-05-29T20:55:00Z,32.33,65.98
2026-05-29T20:56:00Z,26.81,73.06
2026-05-29T20:57:00Z,27.83,72.73
2026-05-29T20:58:00Z,26.38,73.63
2026-05-29T20:59:00Z,26.16,74.68
2026-05-29T21:00:00Z,26.04,74.91
2026-05-29T21:01:00Z,27.01,74.28
2026-05-29T21:02:00Z,27.18,74.50
2026-05-29T21:03:00Z,26.70,74.51
2026-05-29T21:04:00Z,27.34,74.55
2026-05-29T21:05:00Z,26.82,74.40
2026-05-29T21:06:00Z,26.79,74.43
2026-05-29T21:07:00Z,23.19,77.24
2026-05-29T21:08:00Z,22.63,77.97
2026-05-29T21:09:00Z,21.97,78.93
2026-05-29T21:10:00Z,22.71,79.29
2026-05-29T21:11:00Z,23.39,77.85
2026-05-29T21:12:00Z,24.81,75.93
2026-05-29T21:13:00Z,29.44,71.97
2026-05-29T21:14:00Z,30.19,67.87
2026-05-29T21:15:00Z,27.84,71.79
2026-05-29T21:16:00Z,30.77,68.80
2026-05-29T21:17:00Z,30.14,70.80
2026-05-29T21:18:00Z,30.94,72.09
2026-05-29T21:19:00Z,32.57,69.98
2026-05-29T21:20:00Z,29.84,72.73
2026-05-29T21:21:00Z,27.50,74.28
2026-05-29T21:22:00Z,29.96,72.58
2026-05-29T21:23:00Z,31.28,70.63
2026-05-29T21:24:00Z,32.01,70.25
2026-05-29T21:25:00Z,31.00,70.22
2026-05-29T21:26:00Z,31.83,70.44
2026-05-29T21:27:00Z,28.93,72.43
2026-05-29T21:28:00Z,27.40,73.41
2026-05-29T21:29:00Z,29.62,73.61
2026-05-29T21:30:00Z,27.58,73.15
2026-05-29T21:31:00Z,27.50,75.09
2026-05-29T21:32:00Z,26.40,76.27
2026-05-29T21:33:00Z,25.19,75.79
2026-05-29T21:34:00Z,31.21,71.43
2026-05-29T21:35:00Z,31.38,70.46
2026-05-29T21:36:00Z,30.21,71.65
2026-05-29T21:37:00Z,31.16,70.82
2026-05-29T21:38:00Z,29.05,71.71
2026-05-29T21:39:00Z,27.37,73.83
2026-05-29T21:40:00Z,26.36,73.79
2026-05-29T21:41:00Z,26.13,73.98
2026-05-29T21:42:00Z,27.00,76.51
2026-05-29T21:43:00Z,29.06,71.34
2026-05-29T21:44:00Z,27.93,72.11
2026-05-29T21:45:00Z,20.74,79.55
2026-05-29T21:46:00Z,16.80,81.53
2026-05-29T21:47:00Z,19.72,81.26
2026-05-29T21:48:00Z,20.42,79.04
2026-05-29T21:49:00Z,24.59,76.72
2026-05-29T21:50:00Z,21.94,79.65
2026-05-29T21:51:00Z,24.13,77.25
2026-05-29T21:52:00Z,24.18,75.33
2026-05-29T21:53:00Z,27.63,72.92
2026-05-29T21:54:00Z,26.65,74.22
2026-05-29T21:55:00Z,30.83,67.62
2026-05-29T21:56:00Z,28.46,72.99
2026-05-29T21:57:00Z,28.48,73.91
2026-05-29T21:58:00Z,22.11,77.88
2026-05-29T21:59:00Z,22.05,77.95
2026-05-29T22:00:00Z,25.04,76.32
2026-05-29T22:01:00Z,26.86,74.09
2026-05-29T22:02:00Z,26.98,73.89
2026-05-29T22:03:00Z,22.26,77.44
2026-05-29T22:04:00Z,21.43,78.76
2026-05-29T22:05:00Z,21.71,78.91
2026-05-29T22:06:00Z,17.43,83.03
2026-05-29T22:07:00Z,9.67,90.21
2026-05-29T22:08:00Z,7.30,93.89
2026-05-29T22:09:00Z,9.94,91.75
2026-05-29T22:10:00Z,6.57,96.70
2026-05-29T22:11:00Z,1.00,99.00
2026-05-29T22:12:00Z,1.00,99.00
