# event_ticker=KXATPMATCH-26APR18MOLSHE
# final_score=6-3 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Alex Molcan
# kalshi_date=2026-04-18
timestamp,Alex Molcan,Ben Shelton
2026-04-18T07:21:00Z,28.00,74.00
2026-04-18T07:22:00Z,28.00,74.00
2026-04-18T07:26:00Z,28.00,74.00
2026-04-18T07:29:00Z,28.00,74.00
2026-04-18T07:30:00Z,28.00,74.00
2026-04-18T07:31:00Z,28.00,73.00
2026-04-18T07:34:00Z,28.00,73.00
2026-04-18T07:35:00Z,28.45,73.00
2026-04-18T07:37:00Z,28.45,73.00
2026-04-18T07:38:00Z,28.45,73.00
2026-04-18T07:39:00Z,28.00,73.00
2026-04-18T07:41:00Z,27.00,72.17
2026-04-18T07:42:00Z,27.00,73.00
2026-04-18T07:43:00Z,27.00,73.00
2026-04-18T07:44:00Z,27.00,73.00
2026-04-18T07:48:00Z,27.00,73.00
2026-04-18T07:50:00Z,27.00,73.00
2026-04-18T07:51:00Z,27.00,73.00
2026-04-18T07:56:00Z,27.00,73.00
2026-04-18T08:01:00Z,27.00,73.00
2026-04-18T08:03:00Z,27.00,74.00
2026-04-18T08:09:00Z,27.00,74.00
2026-04-18T08:11:00Z,27.00,74.00
2026-04-18T08:12:00Z,27.00,74.00
2026-04-18T08:13:00Z,27.00,74.00
2026-04-18T08:17:00Z,27.00,74.00
2026-04-18T08:23:00Z,27.00,74.00
2026-04-18T08:29:00Z,27.00,74.00
2026-04-18T08:32:00Z,27.00,74.00
2026-04-18T08:34:00Z,28.00,74.00
2026-04-18T08:35:00Z,29.00,74.00
2026-04-18T08:39:00Z,29.00,74.00
2026-04-18T08:40:00Z,28.00,74.00
2026-04-18T08:41:00Z,28.00,74.00
2026-04-18T08:42:00Z,27.80,74.00
2026-04-18T08:44:00Z,27.80,74.00
2026-04-18T08:45:00Z,28.97,74.00
2026-04-18T08:46:00Z,28.97,74.00
2026-04-18T08:48:00Z,28.97,74.00
2026-04-18T08:55:00Z,28.97,74.00
2026-04-18T08:56:00Z,29.00,74.00
2026-04-18T08:57:00Z,29.00,74.00
2026-04-18T08:58:00Z,28.97,74.00
2026-04-18T09:00:00Z,28.97,74.00
2026-04-18T09:04:00Z,28.97,74.00
2026-04-18T09:07:00Z,28.00,74.00
2026-04-18T09:08:00Z,28.00,74.00
2026-04-18T09:12:00Z,28.00,74.00
2026-04-18T09:14:00Z,28.00,72.00
2026-04-18T09:16:00Z,28.00,73.00
2026-04-18T09:20:00Z,28.00,73.00
2026-04-18T09:22:00Z,28.00,73.00
2026-04-18T09:25:00Z,28.00,73.00
2026-04-18T09:30:00Z,28.00,73.00
2026-04-18T09:31:00Z,28.00,73.00
2026-04-18T09:40:00Z,28.00,73.00
2026-04-18T09:43:00Z,28.00,74.00
2026-04-18T09:46:00Z,28.00,74.00
2026-04-18T09:47:00Z,27.90,74.00
2026-04-18T09:50:00Z,28.00,74.00
2026-04-18T09:56:00Z,27.00,74.00
2026-04-18T09:57:00Z,28.00,74.00
2026-04-18T09:59:00Z,28.00,74.00
2026-04-18T10:00:00Z,28.00,74.00
2026-04-18T10:01:00Z,28.00,74.00
2026-04-18T10:03:00Z,27.50,74.00
2026-04-18T10:07:00Z,27.50,73.00
2026-04-18T10:11:00Z,27.50,73.00
2026-04-18T10:12:00Z,27.50,73.00
2026-04-18T10:15:00Z,27.50,73.00
2026-04-18T10:16:00Z,27.50,73.00
2026-04-18T10:17:00Z,27.50,73.00
2026-04-18T10:19:00Z,28.00,73.00
2026-04-18T10:21:00Z,28.00,73.00
2026-04-18T10:24:00Z,28.00,73.00
2026-04-18T10:28:00Z,28.00,73.00
2026-04-18T10:29:00Z,28.00,73.00
2026-04-18T10:31:00Z,28.00,73.00
2026-04-18T10:32:00Z,28.00,73.00
2026-04-18T10:33:00Z,29.00,73.00
2026-04-18T10:35:00Z,29.00,72.89
2026-04-18T10:38:00Z,29.00,73.00
2026-04-18T10:40:00Z,29.00,73.00
2026-04-18T10:41:00Z,29.00,73.00
2026-04-18T10:43:00Z,29.00,73.00
2026-04-18T10:46:00Z,28.99,73.00
2026-04-18T10:50:00Z,28.99,73.00
2026-04-18T10:51:00Z,28.99,73.00
2026-04-18T10:55:00Z,28.99,73.00
2026-04-18T10:56:00Z,28.99,73.00
2026-04-18T10:57:00Z,28.99,73.00
2026-04-18T10:59:00Z,28.99,73.00
2026-04-18T11:00:00Z,29.00,73.00
2026-04-18T11:02:00Z,28.00,73.00
2026-04-18T11:03:00Z,28.00,73.00
2026-04-18T11:04:00Z,28.00,73.00
2026-04-18T11:07:00Z,28.00,73.00
2026-04-18T11:08:00Z,28.00,73.00
2026-04-18T11:10:00Z,28.00,73.00
2026-04-18T11:12:00Z,28.00,73.00
2026-04-18T11:16:00Z,28.00,72.05
2026-04-18T11:17:00Z,27.98,72.05
2026-04-18T11:18:00Z,27.98,73.00
2026-04-18T11:28:00Z,27.98,73.00
2026-04-18T11:30:00Z,27.98,72.54
2026-04-18T11:31:00Z,28.00,72.54
2026-04-18T11:32:00Z,28.00,73.00
2026-04-18T11:33:00Z,28.00,73.00
2026-04-18T11:34:00Z,28.00,73.00
2026-04-18T11:35:00Z,28.00,73.00
2026-04-18T11:36:00Z,28.00,73.00
2026-04-18T11:38:00Z,28.00,73.00
2026-04-18T11:39:00Z,28.00,73.00
2026-04-18T11:41:00Z,28.00,73.00
2026-04-18T11:42:00Z,28.00,73.00
2026-04-18T11:43:00Z,28.00,73.00
2026-04-18T11:50:00Z,28.00,73.00
2026-04-18T11:51:00Z,28.00,73.00
2026-04-18T11:52:00Z,28.00,73.00
2026-04-18T11:53:00Z,28.00,73.00
2026-04-18T11:54:00Z,28.00,73.00
2026-04-18T11:55:00Z,28.00,73.00
2026-04-18T11:56:00Z,28.00,73.00
2026-04-18T11:57:00Z,28.00,73.00
2026-04-18T11:59:00Z,28.00,73.00
2026-04-18T12:00:00Z,28.00,73.00
2026-04-18T12:01:00Z,28.00,73.00
2026-04-18T12:03:00Z,28.00,73.00
2026-04-18T12:06:00Z,28.00,73.00
2026-04-18T12:08:00Z,27.65,73.00
2026-04-18T12:09:00Z,28.00,73.00
2026-04-18T12:10:00Z,28.00,73.00
2026-04-18T12:12:00Z,28.00,73.00
2026-04-18T12:13:00Z,28.00,73.00
2026-04-18T12:14:00Z,28.00,73.00
2026-04-18T12:16:00Z,28.00,73.00
2026-04-18T12:18:00Z,27.00,73.00
2026-04-18T12:20:00Z,28.00,73.00
2026-04-18T12:21:00Z,28.39,73.00
2026-04-18T12:22:00Z,28.39,73.00
2026-04-18T12:23:00Z,28.39,73.00
2026-04-18T12:25:00Z,28.39,73.00
2026-04-18T12:26:00Z,29.00,73.00
2026-04-18T12:27:00Z,28.94,72.00
2026-04-18T12:28:00Z,29.00,73.00
2026-04-18T12:30:00Z,27.08,73.00
2026-04-18T12:31:00Z,28.94,72.73
2026-04-18T12:32:00Z,29.00,73.00
2026-04-18T12:33:00Z,28.22,73.00
2026-04-18T12:36:00Z,29.00,73.00
2026-04-18T12:39:00Z,29.00,73.00
2026-04-18T12:40:00Z,29.00,73.00
2026-04-18T12:41:00Z,27.00,73.00
2026-04-18T12:42:00Z,29.00,73.00
2026-04-18T12:43:00Z,29.00,73.00
2026-04-18T12:44:00Z,29.00,73.00
2026-04-18T12:45:00Z,29.00,73.00
2026-04-18T12:46:00Z,28.00,73.00
2026-04-18T12:47:00Z,28.00,73.00
2026-04-18T12:48:00Z,28.00,73.00
2026-04-18T12:49:00Z,28.00,73.00
2026-04-18T12:50:00Z,28.00,73.00
2026-04-18T12:51:00Z,28.24,73.00
2026-04-18T12:52:00Z,28.97,73.00
2026-04-18T12:53:00Z,28.97,73.00
2026-04-18T12:54:00Z,29.00,72.38
2026-04-18T12:55:00Z,28.97,73.00
2026-04-18T12:56:00Z,28.65,73.00
2026-04-18T12:57:00Z,28.00,73.00
2026-04-18T12:58:00Z,29.00,73.00
2026-04-18T12:59:00Z,29.00,73.00
2026-04-18T13:00:00Z,29.85,73.00
2026-04-18T13:01:00Z,30.09,71.20
2026-04-18T13:02:00Z,31.00,71.00
2026-04-18T13:03:00Z,30.74,71.00
2026-04-18T13:04:00Z,30.99,71.00
2026-04-18T13:05:00Z,31.00,71.87
2026-04-18T13:06:00Z,30.77,72.00
2026-04-18T13:07:00Z,30.00,72.00
2026-04-18T13:08:00Z,30.00,72.00
2026-04-18T13:09:00Z,30.00,72.00
2026-04-18T13:10:00Z,30.00,72.00
2026-04-18T13:11:00Z,30.00,71.95
2026-04-18T13:12:00Z,30.00,72.00
2026-04-18T13:13:00Z,30.00,72.00
2026-04-18T13:14:00Z,30.00,72.00
2026-04-18T13:15:00Z,30.00,72.00
2026-04-18T13:16:00Z,30.00,71.86
2026-04-18T13:17:00Z,30.00,72.00
2026-04-18T13:18:00Z,29.51,71.73
2026-04-18T13:19:00Z,30.00,71.25
2026-04-18T13:20:00Z,30.00,71.92
2026-04-18T13:21:00Z,30.00,72.00
2026-04-18T13:22:00Z,30.00,72.00
2026-04-18T13:23:00Z,30.00,72.00
2026-04-18T13:24:00Z,29.15,72.00
2026-04-18T13:25:00Z,29.86,71.00
2026-04-18T13:26:00Z,31.00,71.00
2026-04-18T13:27:00Z,30.31,71.00
2026-04-18T13:28:00Z,31.00,71.00
2026-04-18T13:29:00Z,31.00,71.00
2026-04-18T13:30:00Z,31.00,71.00
2026-04-18T13:31:00Z,31.00,71.00
2026-04-18T13:32:00Z,30.65,71.00
2026-04-18T13:33:00Z,31.00,70.98
2026-04-18T13:34:00Z,31.99,71.04
2026-04-18T13:35:00Z,30.75,71.11
2026-04-18T13:36:00Z,32.91,70.06
2026-04-18T13:37:00Z,33.62,68.39
2026-04-18T13:38:00Z,31.34,70.40
2026-04-18T13:39:00Z,31.39,69.35
2026-04-18T13:40:00Z,33.42,68.44
2026-04-18T13:41:00Z,32.73,67.82
2026-04-18T13:42:00Z,30.65,71.25
2026-04-18T13:43:00Z,32.04,68.29
2026-04-18T13:44:00Z,36.49,64.82
2026-04-18T13:45:00Z,35.77,65.35
2026-04-18T13:46:00Z,36.27,66.52
2026-04-18T13:47:00Z,35.13,64.63
2026-04-18T13:48:00Z,34.81,69.25
2026-04-18T13:49:00Z,32.07,67.95
2026-04-18T13:50:00Z,31.18,70.45
2026-04-18T13:51:00Z,30.10,70.82
2026-04-18T13:52:00Z,30.03,70.44
2026-04-18T13:53:00Z,33.83,69.33
2026-04-18T13:54:00Z,34.95,67.67
2026-04-18T13:55:00Z,33.05,67.87
2026-04-18T13:56:00Z,35.94,67.11
2026-04-18T13:57:00Z,31.13,70.05
2026-04-18T13:58:00Z,32.57,68.42
2026-04-18T13:59:00Z,32.88,68.01
2026-04-18T14:00:00Z,30.37,70.47
2026-04-18T14:01:00Z,27.69,73.64
2026-04-18T14:02:00Z,24.53,76.68
2026-04-18T14:03:00Z,28.50,72.30
2026-04-18T14:04:00Z,27.01,72.45
2026-04-18T14:05:00Z,31.21,70.54
2026-04-18T14:06:00Z,29.33,73.66
2026-04-18T14:07:00Z,21.72,77.73
2026-04-18T14:08:00Z,17.92,84.23
2026-04-18T14:09:00Z,17.55,83.97
2026-04-18T14:10:00Z,14.68,85.51
2026-04-18T14:11:00Z,14.03,86.64
2026-04-18T14:12:00Z,13.83,87.21
2026-04-18T14:13:00Z,13.29,87.48
2026-04-18T14:14:00Z,15.00,85.64
2026-04-18T14:15:00Z,14.90,86.02
2026-04-18T14:16:00Z,14.84,86.03
2026-04-18T14:17:00Z,14.95,85.86
2026-04-18T14:18:00Z,14.33,86.33
2026-04-18T14:19:00Z,14.92,87.52
2026-04-18T14:20:00Z,13.00,86.85
2026-04-18T14:21:00Z,13.99,85.65
2026-04-18T14:22:00Z,14.93,86.12
2026-04-18T14:23:00Z,15.55,83.77
2026-04-18T14:24:00Z,17.81,83.61
2026-04-18T14:25:00Z,17.42,83.88
2026-04-18T14:26:00Z,16.01,85.26
2026-04-18T14:27:00Z,14.81,85.30
2026-04-18T14:28:00Z,15.91,84.00
2026-04-18T14:29:00Z,15.38,86.80
2026-04-18T14:30:00Z,15.56,86.69
2026-04-18T14:31:00Z,12.43,88.85
2026-04-18T14:32:00Z,9.15,91.41
2026-04-18T14:33:00Z,9.58,91.72
2026-04-18T14:34:00Z,10.87,89.29
2026-04-18T14:35:00Z,11.56,89.48
2026-04-18T14:36:00Z,9.06,90.86
2026-04-18T14:37:00Z,11.56,88.72
2026-04-18T14:38:00Z,13.36,87.44
2026-04-18T14:39:00Z,13.77,86.97
2026-04-18T14:40:00Z,13.88,87.65
2026-04-18T14:41:00Z,14.60,87.00
2026-04-18T14:42:00Z,13.32,88.48
2026-04-18T14:43:00Z,13.39,86.31
2026-04-18T14:44:00Z,15.79,85.30
2026-04-18T14:45:00Z,15.93,85.36
2026-04-18T14:46:00Z,14.99,85.30
2026-04-18T14:47:00Z,13.87,86.99
2026-04-18T14:48:00Z,14.91,86.09
2026-04-18T14:49:00Z,15.51,85.84
2026-04-18T14:50:00Z,15.58,84.64
2026-04-18T14:51:00Z,14.04,86.94
2026-04-18T14:52:00Z,14.48,86.46
2026-04-18T14:53:00Z,15.14,85.50
2026-04-18T14:54:00Z,17.53,84.76
2026-04-18T14:55:00Z,17.54,83.80
2026-04-18T14:56:00Z,17.59,84.70
2026-04-18T14:57:00Z,15.87,85.97
2026-04-18T14:58:00Z,15.19,86.07
2026-04-18T14:59:00Z,12.02,88.58
2026-04-18T15:00:00Z,9.22,90.68
2026-04-18T15:01:00Z,14.51,88.93
2026-04-18T15:02:00Z,13.29,87.79
2026-04-18T15:03:00Z,4.65,95.46
2026-04-18T15:04:00Z,2.00,98.24
2026-04-18T15:05:00Z,1.77,98.27
2026-04-18T15:06:00Z,1.85,98.50
2026-04-18T15:07:00Z,1.07,98.88
2026-04-18T15:08:00Z,1.00,99.00
2026-04-18T15:09:00Z,2.43,98.29
2026-04-18T15:10:00Z,1.00,98.96
2026-04-18T15:11:00Z,1.00,99.00
2026-04-18T15:12:00Z,1.00,99.00
