# event_ticker=KXATPMATCH-26MAR22PAUCOL
# final_score=6-2 3-6 7-6(5)
# score_resolution=2-6 6-3 6-7
# match_winner=Tommy Paul
# fav_player=Raphael Collignon
# dog_player=Tommy Paul
# kalshi_date=2026-03-22
timestamp,Raphael Collignon,Tommy Paul
2026-03-22T21:14:00Z,22.12,81.54
2026-03-22T21:15:00Z,27.67,75.24
2026-03-22T21:16:00Z,35.28,66.33
2026-03-22T21:17:00Z,32.97,66.04
2026-03-22T21:18:00Z,24.19,71.13
2026-03-22T21:19:00Z,29.68,75.39
2026-03-22T21:20:00Z,37.92,63.68
2026-03-22T21:21:00Z,38.14,62.79
2026-03-22T21:22:00Z,37.52,62.99
2026-03-22T21:23:00Z,38.66,63.00
2026-03-22T21:24:00Z,39.56,63.36
2026-03-22T21:25:00Z,37.77,65.70
2026-03-22T21:26:00Z,39.45,66.64
2026-03-22T21:27:00Z,49.87,65.00
2026-03-22T21:28:00Z,31.56,67.32
2026-03-22T21:29:00Z,35.79,70.11
2026-03-22T21:30:00Z,31.72,69.01
2026-03-22T21:31:00Z,30.92,70.38
2026-03-22T21:32:00Z,30.73,70.19
2026-03-22T21:33:00Z,33.31,68.81
2026-03-22T21:34:00Z,29.42,69.04
2026-03-22T21:35:00Z,29.72,70.88
2026-03-22T21:36:00Z,19.47,77.29
2026-03-22T21:37:00Z,28.42,74.58
2026-03-22T21:38:00Z,34.37,66.13
2026-03-22T21:39:00Z,34.76,63.20
2026-03-22T21:40:00Z,33.17,66.78
2026-03-22T21:41:00Z,35.96,66.19
2026-03-22T21:42:00Z,30.90,71.45
2026-03-22T21:43:00Z,30.01,70.67
2026-03-22T21:44:00Z,30.66,71.25
2026-03-22T21:45:00Z,30.33,71.20
2026-03-22T21:46:00Z,23.89,75.15
2026-03-22T21:47:00Z,29.22,71.35
2026-03-22T21:48:00Z,33.90,67.40
2026-03-22T21:49:00Z,32.82,66.16
2026-03-22T21:50:00Z,29.31,70.82
2026-03-22T21:51:00Z,29.38,71.58
2026-03-22T21:52:00Z,29.00,72.49
2026-03-22T21:53:00Z,24.47,71.07
2026-03-22T21:54:00Z,27.06,74.04
2026-03-22T21:55:00Z,29.61,69.95
2026-03-22T21:56:00Z,36.24,64.97
2026-03-22T21:57:00Z,32.99,68.68
2026-03-22T21:58:00Z,28.69,71.97
2026-03-22T21:59:00Z,28.99,72.47
2026-03-22T22:00:00Z,28.43,71.75
2026-03-22T22:01:00Z,30.94,69.30
2026-03-22T22:02:00Z,24.96,77.26
2026-03-22T22:03:00Z,23.17,81.36
2026-03-22T22:04:00Z,26.24,75.34
2026-03-22T22:05:00Z,14.80,87.62
2026-03-22T22:06:00Z,28.27,74.64
2026-03-22T22:07:00Z,35.63,65.02
2026-03-22T22:08:00Z,39.76,58.84
2026-03-22T22:09:00Z,36.86,64.96
2026-03-22T22:10:00Z,31.80,69.30
2026-03-22T22:11:00Z,28.49,72.68
2026-03-22T22:12:00Z,28.04,72.20
2026-03-22T22:13:00Z,27.72,72.99
2026-03-22T22:14:00Z,25.91,72.44
2026-03-22T22:15:00Z,34.92,65.18
2026-03-22T22:16:00Z,36.70,61.77
2026-03-22T22:17:00Z,31.78,68.58
2026-03-22T22:18:00Z,29.71,70.44
2026-03-22T22:19:00Z,30.48,69.15
2026-03-22T22:20:00Z,29.75,70.99
2026-03-22T22:21:00Z,31.56,69.48
2026-03-22T22:22:00Z,37.18,62.11
2026-03-22T22:23:00Z,38.08,61.22
2026-03-22T22:24:00Z,32.81,68.27
2026-03-22T22:25:00Z,22.52,77.08
2026-03-22T22:26:00Z,18.06,81.49
2026-03-22T22:27:00Z,12.40,87.14
2026-03-22T22:28:00Z,9.04,93.46
2026-03-22T22:29:00Z,2.12,96.29
2026-03-22T22:30:00Z,4.81,96.14
2026-03-22T22:31:00Z,11.13,88.12
2026-03-22T22:32:00Z,9.01,98.42
2026-03-22T22:33:00Z,1.00,99.00
2026-03-22T22:34:00Z,1.00,99.00
2026-03-22T22:35:00Z,1.00,99.00
2026-03-22T22:36:00Z,1.00,99.00
2026-03-22T22:37:00Z,1.00,99.00
2026-03-22T22:38:00Z,1.00,99.00
2026-03-22T22:39:00Z,1.00,99.00
2026-03-22T22:40:00Z,1.00,99.00
2026-03-22T22:41:00Z,1.00,99.00
2026-03-22T22:42:00Z,1.00,99.00
