# event_ticker=KXATPCHALLENGERMATCH-26MAR06GASKOU
# final_score=3-6 6-3 6-4
# match_winner=Hugo Gaston
# fav_player=Hugo Gaston
# dog_player=Moise Kouame
# kalshi_date=2026-03-06
timestamp,Hugo Gaston,Moise Kouame
2026-03-06T14:48:00Z,59.41,42.00
2026-03-06T14:50:00Z,60.00,42.00
2026-03-06T14:51:00Z,60.00,42.00
2026-03-06T14:52:00Z,60.00,42.00
2026-03-06T14:53:00Z,60.00,42.00
2026-03-06T14:54:00Z,60.00,42.00
2026-03-06T14:55:00Z,60.00,42.00
2026-03-06T14:56:00Z,60.79,41.00
2026-03-06T14:58:00Z,60.00,41.00
2026-03-06T14:59:00Z,60.20,41.00
2026-03-06T15:00:00Z,61.00,41.00
2026-03-06T15:01:00Z,60.16,41.00
2026-03-06T15:02:00Z,61.00,41.00
2026-03-06T15:03:00Z,61.02,41.00
2026-03-06T15:04:00Z,64.00,38.00
2026-03-06T15:05:00Z,64.81,38.00
2026-03-06T15:06:00Z,65.00,38.00
2026-03-06T15:07:00Z,65.83,37.00
2026-03-06T15:08:00Z,66.00,37.00
2026-03-06T15:09:00Z,66.00,36.00
2026-03-06T15:10:00Z,65.25,37.00
2026-03-06T15:11:00Z,65.06,37.00
2026-03-06T15:12:00Z,65.00,36.00
2026-03-06T15:13:00Z,65.00,36.00
2026-03-06T15:14:00Z,65.00,36.00
2026-03-06T15:15:00Z,65.00,36.00
2026-03-06T15:16:00Z,65.00,36.00
2026-03-06T15:17:00Z,65.64,36.00
2026-03-06T15:18:00Z,66.06,35.91
2026-03-06T15:19:00Z,66.00,36.00
2026-03-06T15:20:00Z,66.00,35.00
2026-03-06T15:21:00Z,66.00,35.00
2026-03-06T15:22:00Z,66.00,35.00
2026-03-06T15:23:00Z,66.00,37.00
2026-03-06T15:24:00Z,66.00,37.00
2026-03-06T15:25:00Z,66.00,37.00
2026-03-06T15:27:00Z,65.00,37.00
2026-03-06T15:28:00Z,65.00,37.00
2026-03-06T15:29:00Z,64.00,37.00
2026-03-06T15:30:00Z,64.00,37.00
2026-03-06T15:31:00Z,64.00,37.00
2026-03-06T15:32:00Z,64.00,37.00
2026-03-06T15:33:00Z,64.71,37.00
2026-03-06T15:34:00Z,65.00,37.00
2026-03-06T15:36:00Z,65.00,37.00
2026-03-06T15:37:00Z,65.00,37.00
2026-03-06T15:38:00Z,65.00,37.00
2026-03-06T15:39:00Z,64.89,36.74
2026-03-06T15:40:00Z,65.00,36.74
2026-03-06T15:41:00Z,65.00,37.00
2026-03-06T15:42:00Z,65.02,37.00
2026-03-06T15:43:00Z,66.00,37.00
2026-03-06T15:44:00Z,65.23,36.73
2026-03-06T15:45:00Z,65.87,37.00
2026-03-06T15:46:00Z,65.37,36.81
2026-03-06T15:47:00Z,65.00,37.00
2026-03-06T15:48:00Z,64.95,36.04
2026-03-06T15:49:00Z,64.76,37.00
2026-03-06T15:50:00Z,65.63,36.81
2026-03-06T15:51:00Z,66.19,37.10
2026-03-06T15:52:00Z,65.21,37.00
2026-03-06T15:53:00Z,66.00,36.00
2026-03-06T15:54:00Z,65.94,34.60
2026-03-06T15:55:00Z,64.95,37.61
2026-03-06T15:56:00Z,65.35,37.44
2026-03-06T15:57:00Z,64.77,37.72
2026-03-06T15:58:00Z,65.00,37.89
2026-03-06T15:59:00Z,65.00,37.96
2026-03-06T16:00:00Z,64.40,38.51
2026-03-06T16:01:00Z,64.00,39.07
2026-03-06T16:02:00Z,61.64,39.57
2026-03-06T16:03:00Z,63.02,39.70
2026-03-06T16:04:00Z,63.65,37.91
2026-03-06T16:05:00Z,63.39,39.09
2026-03-06T16:06:00Z,63.71,39.14
2026-03-06T16:07:00Z,64.12,38.00
2026-03-06T16:08:00Z,64.66,37.93
2026-03-06T16:09:00Z,64.33,38.20
2026-03-06T16:10:00Z,63.98,38.72
2026-03-06T16:11:00Z,63.42,39.50
2026-03-06T16:12:00Z,64.71,36.17
2026-03-06T16:13:00Z,66.82,32.66
2026-03-06T16:14:00Z,64.47,36.33
2026-03-06T16:15:00Z,64.85,37.51
2026-03-06T16:16:00Z,65.35,35.89
2026-03-06T16:17:00Z,63.00,38.26
2026-03-06T16:18:00Z,62.41,40.47
2026-03-06T16:19:00Z,61.59,38.76
2026-03-06T16:20:00Z,61.64,38.97
2026-03-06T16:21:00Z,64.94,35.95
2026-03-06T16:22:00Z,70.42,30.56
2026-03-06T16:23:00Z,75.54,26.82
2026-03-06T16:24:00Z,77.50,22.51
2026-03-06T16:25:00Z,79.05,21.43
2026-03-06T16:26:00Z,73.78,26.57
2026-03-06T16:27:00Z,68.73,30.22
2026-03-06T16:28:00Z,74.34,28.03
2026-03-06T16:29:00Z,78.19,21.06
2026-03-06T16:30:00Z,77.09,22.84
2026-03-06T16:31:00Z,71.56,35.39
2026-03-06T16:32:00Z,64.45,36.60
2026-03-06T16:33:00Z,57.21,42.69
2026-03-06T16:34:00Z,56.09,44.59
2026-03-06T16:35:00Z,56.48,45.30
2026-03-06T16:36:00Z,53.70,45.80
2026-03-06T16:37:00Z,47.70,50.87
2026-03-06T16:38:00Z,44.22,56.39
2026-03-06T16:39:00Z,43.41,57.00
2026-03-06T16:40:00Z,37.59,62.25
2026-03-06T16:41:00Z,38.59,61.00
2026-03-06T16:42:00Z,37.76,63.37
2026-03-06T16:43:00Z,40.99,59.57
2026-03-06T16:44:00Z,41.97,58.92
2026-03-06T16:45:00Z,41.52,60.60
2026-03-06T16:46:00Z,41.44,58.71
2026-03-06T16:47:00Z,37.42,63.32
2026-03-06T16:48:00Z,35.96,64.14
2026-03-06T16:49:00Z,35.81,65.08
2026-03-06T16:50:00Z,33.07,66.04
2026-03-06T16:51:00Z,39.60,62.85
2026-03-06T16:52:00Z,40.13,60.92
2026-03-06T16:53:00Z,40.70,59.20
2026-03-06T16:54:00Z,40.41,57.88
2026-03-06T16:55:00Z,41.37,59.42
2026-03-06T16:56:00Z,42.78,57.62
2026-03-06T16:57:00Z,43.66,55.96
2026-03-06T16:58:00Z,55.98,45.63
2026-03-06T16:59:00Z,57.74,44.44
2026-03-06T17:00:00Z,59.15,40.91
2026-03-06T17:01:00Z,61.08,38.55
2026-03-06T17:02:00Z,60.82,38.32
2026-03-06T17:03:00Z,65.34,36.84
2026-03-06T17:04:00Z,65.66,38.25
2026-03-06T17:05:00Z,61.26,39.73
2026-03-06T17:06:00Z,65.97,36.15
2026-03-06T17:07:00Z,66.88,34.52
2026-03-06T17:08:00Z,64.84,35.17
2026-03-06T17:09:00Z,62.12,38.50
2026-03-06T17:10:00Z,62.78,38.30
2026-03-06T17:11:00Z,61.10,39.24
2026-03-06T17:12:00Z,62.26,37.11
2026-03-06T17:13:00Z,62.12,38.28
2026-03-06T17:14:00Z,63.74,36.19
2026-03-06T17:15:00Z,64.15,35.47
2026-03-06T17:16:00Z,68.62,30.71
2026-03-06T17:17:00Z,69.33,30.74
2026-03-06T17:18:00Z,70.42,29.33
2026-03-06T17:19:00Z,70.16,30.91
2026-03-06T17:20:00Z,68.92,32.25
2026-03-06T17:21:00Z,65.99,35.27
2026-03-06T17:22:00Z,64.92,35.26
2026-03-06T17:23:00Z,63.65,36.51
2026-03-06T17:24:00Z,61.30,38.42
2026-03-06T17:25:00Z,59.91,39.34
2026-03-06T17:26:00Z,55.40,41.57
2026-03-06T17:27:00Z,55.62,43.68
2026-03-06T17:28:00Z,60.85,39.98
2026-03-06T17:29:00Z,55.86,40.13
2026-03-06T17:30:00Z,57.97,42.82
2026-03-06T17:31:00Z,60.81,40.59
2026-03-06T17:32:00Z,59.32,39.50
2026-03-06T17:33:00Z,59.75,40.66
2026-03-06T17:34:00Z,63.18,36.99
2026-03-06T17:35:00Z,63.45,36.60
2026-03-06T17:36:00Z,63.85,37.85
2026-03-06T17:37:00Z,64.21,36.92
2026-03-06T17:38:00Z,65.46,34.78
2026-03-06T17:39:00Z,67.88,33.22
2026-03-06T17:40:00Z,56.30,41.87
2026-03-06T17:41:00Z,56.70,44.09
2026-03-06T17:42:00Z,60.51,40.54
2026-03-06T17:43:00Z,63.54,36.29
2026-03-06T17:44:00Z,71.61,30.20
2026-03-06T17:45:00Z,69.80,31.73
2026-03-06T17:46:00Z,63.75,40.04
2026-03-06T17:47:00Z,61.60,37.00
2026-03-06T17:48:00Z,62.49,38.86
2026-03-06T17:49:00Z,71.01,27.90
2026-03-06T17:50:00Z,70.39,28.21
2026-03-06T17:51:00Z,81.14,18.56
2026-03-06T17:52:00Z,81.99,18.97
2026-03-06T17:53:00Z,77.87,22.64
2026-03-06T17:54:00Z,74.33,25.26
2026-03-06T17:55:00Z,62.73,37.95
2026-03-06T17:56:00Z,58.29,42.84
2026-03-06T17:57:00Z,51.62,51.17
2026-03-06T17:58:00Z,49.15,51.92
2026-03-06T17:59:00Z,49.33,51.72
2026-03-06T18:00:00Z,53.35,44.06
2026-03-06T18:01:00Z,57.98,44.61
2026-03-06T18:02:00Z,58.06,42.35
2026-03-06T18:03:00Z,64.56,35.42
2026-03-06T18:04:00Z,75.52,19.53
2026-03-06T18:05:00Z,84.99,15.78
2026-03-06T18:06:00Z,76.27,24.33
2026-03-06T18:07:00Z,64.64,36.10
2026-03-06T18:08:00Z,72.17,28.64
2026-03-06T18:09:00Z,84.52,16.88
2026-03-06T18:10:00Z,86.87,13.38
2026-03-06T18:11:00Z,78.42,22.06
2026-03-06T18:12:00Z,80.70,18.83
2026-03-06T18:13:00Z,90.64,8.26
2026-03-06T18:14:00Z,91.26,8.33
2026-03-06T18:15:00Z,88.46,11.44
2026-03-06T18:16:00Z,88.64,11.71
2026-03-06T18:17:00Z,89.10,12.87
2026-03-06T18:18:00Z,91.22,8.26
2026-03-06T18:19:00Z,82.91,18.36
2026-03-06T18:20:00Z,90.72,8.26
2026-03-06T18:21:00Z,98.36,2.31
2026-03-06T18:22:00Z,99.00,2.31
2026-03-06T18:23:00Z,99.00,2.31
2026-03-06T18:24:00Z,99.00,1.00
2026-03-06T18:25:00Z,99.00,1.00
2026-03-06T18:26:00Z,99.00,1.00
