# event_ticker=KXATPMATCH-26MAY08ETCBEL
# final_score=5-7 6-2 6-3
# match_winner=Mattia Bellucci
# fav_player=Mattia Bellucci
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-05-08
timestamp,Tomas Martin Etcheverry,Mattia Bellucci
2026-05-09T13:51:00Z,80.95,19.13
2026-05-09T13:52:00Z,82.57,18.55
2026-05-09T13:53:00Z,80.67,20.35
2026-05-09T13:54:00Z,79.78,21.00
2026-05-09T13:55:00Z,80.00,20.97
2026-05-09T13:56:00Z,77.83,22.48
2026-05-09T13:57:00Z,75.05,25.19
2026-05-09T13:58:00Z,70.28,29.90
2026-05-09T13:59:00Z,70.00,31.15
2026-05-09T14:00:00Z,69.60,31.73
2026-05-09T14:01:00Z,70.00,30.77
2026-05-09T14:02:00Z,70.52,31.34
2026-05-09T14:03:00Z,69.08,32.16
2026-05-09T14:04:00Z,69.04,33.50
2026-05-09T14:05:00Z,69.00,33.53
2026-05-09T14:06:00Z,68.23,33.60
2026-05-09T14:07:00Z,68.00,32.86
2026-05-09T14:08:00Z,68.00,32.58
2026-05-09T14:09:00Z,69.07,31.17
2026-05-09T14:10:00Z,68.23,31.92
2026-05-09T14:11:00Z,67.53,31.59
2026-05-09T14:12:00Z,66.99,33.65
2026-05-09T14:13:00Z,66.99,33.85
2026-05-09T14:14:00Z,66.95,33.96
2026-05-09T14:15:00Z,66.95,33.55
2026-05-09T14:16:00Z,65.51,34.95
2026-05-09T14:17:00Z,66.08,34.80
2026-05-09T14:18:00Z,67.00,34.11
2026-05-09T14:19:00Z,64.80,37.25
2026-05-09T14:20:00Z,63.62,38.75
2026-05-09T14:21:00Z,63.93,37.87
2026-05-09T14:22:00Z,67.20,32.61
2026-05-09T14:23:00Z,64.71,34.43
2026-05-09T14:24:00Z,69.63,30.91
2026-05-09T14:25:00Z,70.60,30.18
2026-05-09T14:26:00Z,75.30,22.28
2026-05-09T14:27:00Z,82.92,17.95
2026-05-09T14:28:00Z,84.90,14.93
2026-05-09T14:29:00Z,81.14,19.97
2026-05-09T14:30:00Z,74.05,26.53
2026-05-09T14:31:00Z,69.22,31.38
2026-05-09T14:32:00Z,66.92,33.74
2026-05-09T14:33:00Z,63.00,37.92
2026-05-09T14:34:00Z,64.59,36.81
2026-05-09T14:35:00Z,66.40,34.41
2026-05-09T14:36:00Z,67.78,34.39
2026-05-09T14:37:00Z,70.97,30.02
2026-05-09T14:38:00Z,71.00,29.99
2026-05-09T14:39:00Z,71.20,31.58
2026-05-09T14:40:00Z,67.31,34.76
2026-05-09T14:41:00Z,67.99,33.62
2026-05-09T14:42:00Z,64.26,36.29
2026-05-09T14:43:00Z,60.59,42.79
2026-05-09T14:44:00Z,49.80,51.47
2026-05-09T14:45:00Z,53.54,47.99
2026-05-09T14:46:00Z,42.86,55.29
2026-05-09T14:47:00Z,53.55,44.94
2026-05-09T14:48:00Z,63.14,38.93
2026-05-09T14:49:00Z,60.85,40.80
2026-05-09T14:50:00Z,63.91,37.13
2026-05-09T14:51:00Z,58.51,42.98
2026-05-09T14:52:00Z,63.68,37.44
2026-05-09T14:53:00Z,65.93,35.08
2026-05-09T14:54:00Z,66.61,34.34
2026-05-09T14:55:00Z,61.44,38.78
2026-05-09T14:56:00Z,61.09,39.81
2026-05-09T14:57:00Z,58.88,41.08
2026-05-09T14:58:00Z,50.04,50.65
2026-05-09T14:59:00Z,43.38,57.35
2026-05-09T15:00:00Z,43.20,59.29
2026-05-09T15:01:00Z,21.48,79.36
2026-05-09T15:02:00Z,20.80,79.73
2026-05-09T15:03:00Z,17.26,83.21
2026-05-09T15:04:00Z,11.50,89.65
2026-05-09T15:05:00Z,9.85,90.07
2026-05-09T15:06:00Z,10.29,90.40
2026-05-09T15:07:00Z,9.72,90.73
2026-05-09T15:08:00Z,8.89,91.00
2026-05-09T15:09:00Z,4.65,97.53
2026-05-09T15:10:00Z,1.00,99.00
2026-05-09T15:11:00Z,1.00,99.00
2026-05-09T15:12:00Z,1.00,99.00
