# event_ticker=KXATPMATCH-25SEP29BROFRI
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Taylor Fritz
# fav_player=Jenson Brooksby
# dog_player=Taylor Fritz
# kalshi_date=2025-09-29
timestamp,Jenson Brooksby,Taylor Fritz
2025-09-29T07:54:00Z,28.47,75.00
2025-09-29T07:55:00Z,29.10,73.31
2025-09-29T07:56:00Z,33.69,71.57
2025-09-29T07:57:00Z,32.78,67.31
2025-09-29T07:58:00Z,38.67,67.19
2025-09-29T07:59:00Z,33.95,64.82
2025-09-29T08:00:00Z,29.39,73.00
2025-09-29T08:01:00Z,28.35,69.21
2025-09-29T08:02:00Z,28.00,74.00
2025-09-29T08:03:00Z,27.00,73.00
2025-09-29T08:04:00Z,24.75,77.57
2025-09-29T08:05:00Z,25.00,76.00
2025-09-29T08:06:00Z,27.02,76.00
2025-09-29T08:07:00Z,26.28,76.22
2025-09-29T08:08:00Z,27.30,76.00
2025-09-29T08:09:00Z,17.85,84.10
2025-09-29T08:10:00Z,11.63,88.11
2025-09-29T08:11:00Z,11.00,90.00
2025-09-29T08:12:00Z,11.00,89.74
2025-09-29T08:14:00Z,11.00,90.18
2025-09-29T08:15:00Z,12.00,91.00
2025-09-29T08:16:00Z,10.00,91.00
2025-09-29T08:17:00Z,10.88,91.32
2025-09-29T08:18:00Z,10.88,91.33
2025-09-29T08:19:00Z,12.00,90.00
2025-09-29T08:21:00Z,12.00,90.00
2025-09-29T08:22:00Z,12.00,92.00
2025-09-29T08:23:00Z,11.00,92.00
2025-09-29T08:24:00Z,9.00,93.82
2025-09-29T08:25:00Z,9.00,94.00
2025-09-29T08:26:00Z,8.00,94.00
2025-09-29T08:27:00Z,6.47,92.00
2025-09-29T08:28:00Z,6.06,95.00
2025-09-29T08:29:00Z,2.04,95.90
2025-09-29T08:30:00Z,2.00,97.01
2025-09-29T08:31:00Z,2.00,97.00
2025-09-29T08:32:00Z,3.00,97.00
2025-09-29T08:33:00Z,3.00,99.00
2025-09-29T08:34:00Z,3.00,99.00
2025-09-29T08:35:00Z,3.00,98.92
2025-09-29T08:36:00Z,3.00,99.00
2025-09-29T08:38:00Z,3.00,98.00
2025-09-29T08:39:00Z,2.00,98.00
2025-09-29T08:40:00Z,1.94,98.00
2025-09-29T08:44:00Z,1.94,98.00
2025-09-29T08:45:00Z,3.72,98.00
2025-09-29T08:46:00Z,3.06,98.05
2025-09-29T08:47:00Z,3.27,97.00
2025-09-29T08:48:00Z,3.00,97.00
2025-09-29T08:49:00Z,3.00,96.00
2025-09-29T08:50:00Z,3.00,99.00
2025-09-29T08:51:00Z,3.00,99.00
