# event_ticker=KXATPMATCH-26MAY14LANMED
# final_score=1-6 6-4 7-5
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Martin Landaluce
# kalshi_date=2026-05-14
timestamp,Martin Landaluce,Daniil Medvedev
2026-05-14T14:25:00Z,27.00,74.00
2026-05-14T14:27:00Z,27.00,73.23
2026-05-14T14:28:00Z,27.00,73.00
2026-05-14T14:29:00Z,27.89,73.00
2026-05-14T14:30:00Z,28.00,73.00
2026-05-14T14:31:00Z,28.00,73.00
2026-05-14T14:32:00Z,28.00,73.00
2026-05-14T14:33:00Z,28.00,73.00
2026-05-14T14:34:00Z,28.00,74.00
2026-05-14T14:35:00Z,28.00,74.00
2026-05-14T14:36:00Z,28.00,74.00
2026-05-14T14:38:00Z,28.00,73.16
2026-05-14T14:39:00Z,28.00,74.00
2026-05-14T14:40:00Z,28.00,73.99
2026-05-14T14:41:00Z,28.00,74.00
2026-05-14T14:42:00Z,28.00,74.00
2026-05-14T14:43:00Z,28.00,74.00
2026-05-14T14:44:00Z,27.12,74.00
2026-05-14T14:46:00Z,27.12,74.00
2026-05-14T14:47:00Z,28.00,73.92
2026-05-14T14:48:00Z,28.00,73.00
2026-05-14T14:49:00Z,28.00,74.00
2026-05-14T14:50:00Z,28.00,74.00
2026-05-14T14:51:00Z,28.00,74.00
2026-05-14T14:52:00Z,28.00,74.00
2026-05-14T14:53:00Z,28.00,74.00
2026-05-14T14:54:00Z,28.00,74.00
2026-05-14T14:55:00Z,28.00,74.00
2026-05-14T14:57:00Z,28.00,74.00
2026-05-14T14:58:00Z,28.00,74.00
2026-05-14T14:59:00Z,28.00,74.00
2026-05-14T15:00:00Z,27.08,74.00
2026-05-14T15:01:00Z,28.00,74.00
2026-05-14T15:02:00Z,28.00,74.00
2026-05-14T15:03:00Z,28.00,74.00
2026-05-14T15:04:00Z,28.00,74.00
2026-05-14T15:05:00Z,28.00,74.00
2026-05-14T15:06:00Z,28.00,74.00
2026-05-14T15:07:00Z,28.00,74.00
2026-05-14T15:09:00Z,28.00,73.66
2026-05-14T15:10:00Z,27.00,74.00
2026-05-14T15:11:00Z,27.00,74.00
2026-05-14T15:12:00Z,27.00,73.00
2026-05-14T15:13:00Z,28.00,74.00
2026-05-14T15:14:00Z,28.00,74.00
2026-05-14T15:15:00Z,28.00,74.00
2026-05-14T15:16:00Z,28.00,74.00
2026-05-14T15:17:00Z,28.00,74.00
2026-05-14T15:18:00Z,28.00,74.00
2026-05-14T15:19:00Z,28.00,74.00
2026-05-14T15:20:00Z,28.00,74.00
2026-05-14T15:21:00Z,28.00,73.00
2026-05-14T15:23:00Z,28.00,73.00
2026-05-14T15:24:00Z,28.00,74.00
2026-05-14T15:25:00Z,28.00,74.00
2026-05-14T15:26:00Z,28.00,74.00
2026-05-14T15:27:00Z,27.30,74.00
2026-05-14T15:28:00Z,28.00,74.00
2026-05-14T15:29:00Z,28.00,74.00
2026-05-14T15:30:00Z,28.00,74.00
2026-05-14T15:31:00Z,28.00,74.00
2026-05-14T15:32:00Z,28.00,74.00
2026-05-14T15:33:00Z,27.74,73.01
2026-05-14T15:34:00Z,27.53,74.00
2026-05-14T15:35:00Z,28.00,74.00
2026-05-14T15:36:00Z,28.00,74.00
2026-05-14T15:37:00Z,28.00,74.00
2026-05-14T15:38:00Z,28.00,74.00
2026-05-14T15:39:00Z,28.00,74.00
2026-05-14T15:40:00Z,28.00,74.00
2026-05-14T15:41:00Z,27.00,74.00
2026-05-14T15:42:00Z,27.00,74.00
2026-05-14T15:43:00Z,27.00,74.00
2026-05-14T15:44:00Z,28.00,73.00
2026-05-14T15:45:00Z,28.00,73.00
2026-05-14T15:46:00Z,28.00,74.00
2026-05-14T15:47:00Z,28.00,74.00
2026-05-14T15:48:00Z,28.00,74.00
2026-05-14T15:49:00Z,28.00,74.00
2026-05-14T15:50:00Z,28.00,74.00
2026-05-14T15:51:00Z,28.00,74.00
2026-05-14T15:52:00Z,28.00,74.00
2026-05-14T15:53:00Z,27.91,74.00
2026-05-14T15:54:00Z,27.91,74.00
2026-05-14T15:55:00Z,28.00,74.00
2026-05-14T15:56:00Z,28.00,74.00
2026-05-14T15:57:00Z,28.00,74.00
2026-05-14T15:58:00Z,28.00,74.00
2026-05-14T15:59:00Z,28.00,74.00
2026-05-14T16:00:00Z,28.00,74.00
2026-05-14T16:01:00Z,28.00,74.00
2026-05-14T16:02:00Z,28.00,74.00
2026-05-14T16:03:00Z,28.00,74.00
2026-05-14T16:04:00Z,28.00,74.00
2026-05-14T16:05:00Z,28.00,74.00
2026-05-14T16:06:00Z,28.00,74.00
2026-05-14T16:07:00Z,28.00,74.00
2026-05-14T16:08:00Z,28.00,74.00
2026-05-14T16:09:00Z,28.00,74.00
2026-05-14T16:10:00Z,27.00,74.00
2026-05-14T16:11:00Z,28.00,74.00
2026-05-14T16:12:00Z,28.00,74.00
2026-05-14T16:13:00Z,27.09,73.02
2026-05-14T16:14:00Z,28.00,73.02
2026-05-14T16:15:00Z,28.00,74.00
2026-05-14T16:16:00Z,28.00,74.00
2026-05-14T16:17:00Z,28.00,74.00
2026-05-14T16:18:00Z,28.00,74.00
2026-05-14T16:19:00Z,28.00,74.00
2026-05-14T16:20:00Z,28.00,74.00
2026-05-14T16:21:00Z,28.00,74.00
2026-05-14T16:22:00Z,27.98,74.00
2026-05-14T16:23:00Z,28.00,74.00
2026-05-14T16:24:00Z,28.00,74.00
2026-05-14T16:25:00Z,28.00,74.00
2026-05-14T16:26:00Z,28.00,74.00
2026-05-14T16:27:00Z,28.00,74.00
2026-05-14T16:28:00Z,28.00,74.00
2026-05-14T16:29:00Z,28.00,74.00
2026-05-14T16:30:00Z,28.00,74.00
2026-05-14T16:31:00Z,28.00,74.00
2026-05-14T16:32:00Z,28.00,74.00
2026-05-14T16:33:00Z,28.00,74.00
2026-05-14T16:34:00Z,28.00,74.00
2026-05-14T16:35:00Z,28.00,74.00
2026-05-14T16:36:00Z,28.00,74.00
2026-05-14T16:37:00Z,28.00,74.00
2026-05-14T16:38:00Z,28.00,74.00
2026-05-14T16:39:00Z,28.00,74.00
2026-05-14T16:40:00Z,28.00,74.00
2026-05-14T16:41:00Z,28.00,74.00
2026-05-14T16:42:00Z,28.00,74.00
2026-05-14T16:43:00Z,27.74,74.00
2026-05-14T16:44:00Z,27.74,74.00
2026-05-14T16:45:00Z,28.00,74.00
2026-05-14T16:46:00Z,28.00,74.00
2026-05-14T16:47:00Z,28.00,74.00
2026-05-14T16:49:00Z,28.00,74.00
2026-05-14T16:50:00Z,27.00,74.00
2026-05-14T16:51:00Z,27.52,73.83
2026-05-14T16:52:00Z,27.52,74.00
2026-05-14T16:53:00Z,28.00,74.00
2026-05-14T16:54:00Z,28.00,74.00
2026-05-14T16:55:00Z,28.00,73.89
2026-05-14T16:56:00Z,28.00,73.86
2026-05-14T16:57:00Z,28.00,74.00
2026-05-14T16:58:00Z,28.00,73.34
2026-05-14T16:59:00Z,28.00,73.80
2026-05-14T17:00:00Z,28.00,73.99
2026-05-14T17:01:00Z,28.00,74.00
2026-05-14T17:02:00Z,27.00,74.00
2026-05-14T17:03:00Z,28.00,74.00
2026-05-14T17:04:00Z,28.00,74.00
2026-05-14T17:05:00Z,28.00,73.90
2026-05-14T17:06:00Z,28.00,74.00
2026-05-14T17:07:00Z,28.00,73.34
2026-05-14T17:08:00Z,28.00,74.00
2026-05-14T17:09:00Z,27.00,74.00
2026-05-14T17:10:00Z,27.00,73.49
2026-05-14T17:11:00Z,27.00,74.00
2026-05-14T17:12:00Z,27.00,74.00
2026-05-14T17:13:00Z,27.02,73.18
2026-05-14T17:14:00Z,27.52,74.84
2026-05-14T17:15:00Z,27.82,73.24
2026-05-14T17:16:00Z,29.12,72.50
2026-05-14T17:17:00Z,30.50,70.59
2026-05-14T17:18:00Z,31.56,70.82
2026-05-14T17:19:00Z,33.24,69.54
2026-05-14T17:20:00Z,40.23,57.17
2026-05-14T17:21:00Z,47.33,54.39
2026-05-14T17:22:00Z,49.76,51.40
2026-05-14T17:23:00Z,49.90,50.99
2026-05-14T17:24:00Z,50.96,50.06
2026-05-14T17:25:00Z,51.53,49.23
2026-05-14T17:26:00Z,53.10,47.86
2026-05-14T17:27:00Z,60.80,40.35
2026-05-14T17:28:00Z,60.16,40.09
2026-05-14T17:29:00Z,62.14,38.09
2026-05-14T17:30:00Z,63.24,36.93
2026-05-14T17:31:00Z,64.27,36.59
2026-05-14T17:32:00Z,65.61,35.54
2026-05-14T17:33:00Z,66.64,33.82
2026-05-14T17:34:00Z,66.63,33.61
2026-05-14T17:35:00Z,66.12,34.79
2026-05-14T17:36:00Z,63.32,37.04
2026-05-14T17:37:00Z,64.84,36.30
2026-05-14T17:38:00Z,65.12,35.72
2026-05-14T17:39:00Z,66.14,33.72
2026-05-14T17:40:00Z,66.57,33.89
2026-05-14T17:41:00Z,66.71,34.76
2026-05-14T17:42:00Z,62.82,37.15
2026-05-14T17:43:00Z,60.85,38.92
2026-05-14T17:44:00Z,62.83,39.16
2026-05-14T17:45:00Z,63.01,37.05
2026-05-14T17:46:00Z,60.72,41.71
2026-05-14T17:47:00Z,62.23,39.12
2026-05-14T17:48:00Z,61.72,39.75
2026-05-14T17:49:00Z,60.18,40.60
2026-05-14T17:50:00Z,58.30,41.45
2026-05-14T17:51:00Z,58.05,42.00
2026-05-14T17:52:00Z,59.16,41.13
2026-05-14T17:53:00Z,56.14,44.86
2026-05-14T17:54:00Z,47.68,53.68
2026-05-14T17:55:00Z,52.74,49.75
2026-05-14T17:56:00Z,56.05,48.20
2026-05-14T17:57:00Z,52.67,47.55
2026-05-14T17:58:00Z,46.20,53.14
2026-05-14T17:59:00Z,39.14,62.14
2026-05-14T18:00:00Z,40.87,60.02
2026-05-14T18:01:00Z,47.22,53.03
2026-05-14T18:02:00Z,53.38,46.08
2026-05-14T18:03:00Z,55.93,44.81
2026-05-14T18:04:00Z,57.23,44.47
2026-05-14T18:05:00Z,60.67,40.43
2026-05-14T18:06:00Z,62.61,37.92
2026-05-14T18:07:00Z,60.56,40.68
2026-05-14T18:08:00Z,59.95,41.03
2026-05-14T18:09:00Z,59.03,41.09
2026-05-14T18:10:00Z,57.80,40.37
2026-05-14T18:11:00Z,58.65,40.17
2026-05-14T18:12:00Z,57.33,40.78
2026-05-14T18:13:00Z,58.31,42.25
2026-05-14T18:14:00Z,57.40,41.00
2026-05-14T18:15:00Z,58.50,41.71
2026-05-14T18:16:00Z,58.17,41.88
2026-05-14T18:17:00Z,58.50,41.84
2026-05-14T18:18:00Z,58.76,41.00
2026-05-14T18:19:00Z,58.07,41.32
2026-05-14T18:20:00Z,58.98,41.08
2026-05-14T18:21:00Z,58.82,41.60
2026-05-14T18:22:00Z,60.27,40.91
2026-05-14T18:23:00Z,63.46,37.77
2026-05-14T18:24:00Z,59.22,42.90
2026-05-14T18:25:00Z,54.95,45.87
2026-05-14T18:26:00Z,54.97,45.96
2026-05-14T18:27:00Z,51.23,50.04
2026-05-14T18:28:00Z,43.89,57.00
2026-05-14T18:29:00Z,45.84,54.71
2026-05-14T18:30:00Z,39.63,61.88
2026-05-14T18:31:00Z,34.30,66.54
2026-05-14T18:32:00Z,35.18,65.36
2026-05-14T18:33:00Z,41.36,60.13
2026-05-14T18:34:00Z,54.05,46.73
2026-05-14T18:35:00Z,55.02,45.54
2026-05-14T18:36:00Z,51.61,47.82
2026-05-14T18:37:00Z,54.88,45.80
2026-05-14T18:38:00Z,57.24,46.31
2026-05-14T18:39:00Z,58.05,43.07
2026-05-14T18:40:00Z,48.03,54.82
2026-05-14T18:41:00Z,33.93,65.62
2026-05-14T18:42:00Z,34.75,65.54
2026-05-14T18:43:00Z,34.04,65.88
2026-05-14T18:44:00Z,40.47,63.21
2026-05-14T18:45:00Z,49.36,51.51
2026-05-14T18:46:00Z,58.48,41.38
2026-05-14T18:47:00Z,59.60,35.95
2026-05-14T18:48:00Z,67.11,32.15
2026-05-14T18:49:00Z,69.08,33.00
2026-05-14T18:50:00Z,66.40,34.60
2026-05-14T18:51:00Z,64.18,37.04
2026-05-14T18:52:00Z,61.91,38.84
2026-05-14T18:53:00Z,61.56,38.85
2026-05-14T18:54:00Z,61.88,38.93
2026-05-14T18:55:00Z,58.18,44.43
2026-05-14T18:56:00Z,58.87,42.36
2026-05-14T18:57:00Z,51.92,45.14
2026-05-14T18:58:00Z,63.67,36.73
2026-05-14T18:59:00Z,71.38,29.82
2026-05-14T19:00:00Z,72.42,26.63
2026-05-14T19:01:00Z,65.64,34.86
2026-05-14T19:02:00Z,64.59,37.22
2026-05-14T19:03:00Z,64.45,36.89
2026-05-14T19:04:00Z,54.86,45.13
2026-05-14T19:05:00Z,48.37,50.69
2026-05-14T19:06:00Z,61.06,41.20
2026-05-14T19:07:00Z,66.12,32.39
2026-05-14T19:08:00Z,70.21,35.04
2026-05-14T19:09:00Z,55.59,42.55
2026-05-14T19:10:00Z,56.48,41.98
2026-05-14T19:11:00Z,44.41,54.90
2026-05-14T19:12:00Z,33.44,66.25
2026-05-14T19:13:00Z,28.66,71.50
2026-05-14T19:14:00Z,29.68,72.98
2026-05-14T19:15:00Z,26.38,73.39
2026-05-14T19:16:00Z,26.43,75.10
2026-05-14T19:17:00Z,23.95,77.44
2026-05-14T19:18:00Z,30.25,70.76
2026-05-14T19:19:00Z,18.45,82.56
2026-05-14T19:20:00Z,23.07,77.24
2026-05-14T19:21:00Z,22.74,78.46
2026-05-14T19:22:00Z,18.21,82.97
2026-05-14T19:23:00Z,24.30,77.54
2026-05-14T19:24:00Z,30.26,71.64
2026-05-14T19:25:00Z,36.05,63.90
2026-05-14T19:26:00Z,34.61,66.35
2026-05-14T19:27:00Z,46.64,55.76
2026-05-14T19:28:00Z,44.09,57.40
2026-05-14T19:29:00Z,34.07,65.06
2026-05-14T19:30:00Z,27.17,72.36
2026-05-14T19:31:00Z,26.89,72.78
2026-05-14T19:32:00Z,29.11,72.14
2026-05-14T19:33:00Z,34.11,65.26
2026-05-14T19:34:00Z,34.21,65.54
2026-05-14T19:35:00Z,26.53,74.08
2026-05-14T19:36:00Z,19.06,81.77
2026-05-14T19:37:00Z,15.57,84.39
2026-05-14T19:38:00Z,20.27,77.62
2026-05-14T19:39:00Z,17.93,78.75
2026-05-14T19:40:00Z,35.29,66.90
2026-05-14T19:41:00Z,43.99,56.27
2026-05-14T19:42:00Z,40.72,62.64
2026-05-14T19:43:00Z,49.43,49.09
2026-05-14T19:44:00Z,48.30,56.28
2026-05-14T19:45:00Z,30.79,68.28
2026-05-14T19:46:00Z,29.27,70.37
2026-05-14T19:47:00Z,27.16,73.77
2026-05-14T19:48:00Z,13.60,87.74
2026-05-14T19:49:00Z,3.19,96.90
2026-05-14T19:50:00Z,1.00,99.00
2026-05-14T19:51:00Z,1.00,99.00
2026-05-14T19:52:00Z,1.00,99.00
