# event_ticker=KXATPMATCH-26MAY10LLAMED
# final_score=3-6 6-4 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Pablo Llamas Ruiz
# kalshi_date=2026-05-10
timestamp,Pablo Llamas Ruiz,Daniil Medvedev
2026-05-11T11:21:00Z,32.00,69.00
2026-05-11T11:23:00Z,32.00,69.00
2026-05-11T11:24:00Z,32.00,69.00
2026-05-11T11:25:00Z,32.00,69.00
2026-05-11T11:27:00Z,32.00,69.00
2026-05-11T11:30:00Z,32.00,69.00
2026-05-11T11:38:00Z,32.00,69.00
2026-05-11T11:43:00Z,32.00,69.00
2026-05-11T11:45:00Z,32.00,69.00
2026-05-11T11:47:00Z,32.00,69.00
2026-05-11T11:49:00Z,32.00,68.00
2026-05-11T11:51:00Z,32.00,69.00
2026-05-11T11:55:00Z,32.00,69.00
2026-05-11T11:56:00Z,32.00,69.00
2026-05-11T11:57:00Z,32.00,69.00
2026-05-11T11:59:00Z,32.00,69.00
2026-05-11T12:01:00Z,32.00,69.00
2026-05-11T12:02:00Z,32.00,69.00
2026-05-11T12:03:00Z,32.00,69.00
2026-05-11T12:04:00Z,32.00,69.00
2026-05-11T12:06:00Z,32.00,69.00
2026-05-11T12:09:00Z,32.00,69.00
2026-05-11T12:10:00Z,32.00,69.00
2026-05-11T12:12:00Z,32.00,69.00
2026-05-11T12:15:00Z,32.00,68.01
2026-05-11T12:19:00Z,32.00,69.00
2026-05-11T12:20:00Z,32.00,69.00
2026-05-11T12:21:00Z,32.00,69.00
2026-05-11T12:23:00Z,32.00,69.00
2026-05-11T12:24:00Z,32.00,69.00
2026-05-11T12:26:00Z,31.00,69.00
2026-05-11T12:28:00Z,31.00,69.00
2026-05-11T12:29:00Z,32.00,69.00
2026-05-11T12:31:00Z,32.00,68.34
2026-05-11T12:33:00Z,32.00,69.00
2026-05-11T12:34:00Z,32.00,69.00
2026-05-11T12:35:00Z,32.00,69.00
2026-05-11T12:36:00Z,32.00,69.00
2026-05-11T12:37:00Z,32.00,69.00
2026-05-11T12:38:00Z,32.00,69.00
2026-05-11T12:39:00Z,32.00,69.00
2026-05-11T12:40:00Z,32.00,69.00
2026-05-11T12:41:00Z,32.00,69.00
2026-05-11T12:42:00Z,32.00,69.00
2026-05-11T12:43:00Z,32.00,69.00
2026-05-11T12:44:00Z,32.00,69.00
2026-05-11T12:47:00Z,32.00,69.00
2026-05-11T12:48:00Z,32.00,69.00
2026-05-11T12:50:00Z,32.00,69.00
2026-05-11T12:51:00Z,32.00,69.00
2026-05-11T12:52:00Z,32.00,69.00
2026-05-11T12:53:00Z,32.00,69.00
2026-05-11T12:55:00Z,32.00,69.00
2026-05-11T12:56:00Z,32.00,68.00
2026-05-11T12:57:00Z,32.00,69.00
2026-05-11T13:00:00Z,32.00,69.00
2026-05-11T13:01:00Z,32.00,69.00
2026-05-11T13:02:00Z,32.00,69.00
2026-05-11T13:03:00Z,32.00,69.00
2026-05-11T13:04:00Z,32.00,69.00
2026-05-11T13:06:00Z,31.00,69.00
2026-05-11T13:07:00Z,31.00,69.00
2026-05-11T13:08:00Z,31.00,69.00
2026-05-11T13:10:00Z,32.00,67.23
2026-05-11T13:11:00Z,32.00,68.00
2026-05-11T13:12:00Z,32.00,68.00
2026-05-11T13:13:00Z,32.00,68.00
2026-05-11T13:14:00Z,33.00,68.00
2026-05-11T13:15:00Z,33.00,68.00
2026-05-11T13:17:00Z,32.00,68.00
2026-05-11T13:18:00Z,32.00,68.00
2026-05-11T13:19:00Z,32.00,68.00
2026-05-11T13:20:00Z,33.00,68.00
2026-05-11T13:21:00Z,33.00,68.00
2026-05-11T13:22:00Z,33.00,68.00
2026-05-11T13:23:00Z,33.00,68.00
2026-05-11T13:25:00Z,33.00,68.00
2026-05-11T13:26:00Z,33.00,68.00
2026-05-11T13:27:00Z,33.00,68.00
2026-05-11T13:28:00Z,33.00,68.00
2026-05-11T13:30:00Z,33.00,68.00
2026-05-11T13:31:00Z,33.00,68.00
2026-05-11T13:32:00Z,33.00,68.00
2026-05-11T13:33:00Z,33.00,68.00
2026-05-11T13:34:00Z,32.00,68.00
2026-05-11T13:35:00Z,32.00,67.97
2026-05-11T13:36:00Z,32.00,67.00
2026-05-11T13:37:00Z,33.00,67.79
2026-05-11T13:38:00Z,33.00,68.00
2026-05-11T13:39:00Z,33.00,68.00
2026-05-11T13:40:00Z,33.00,68.00
2026-05-11T13:41:00Z,33.00,68.00
2026-05-11T13:42:00Z,33.00,68.00
2026-05-11T13:43:00Z,33.00,68.00
2026-05-11T13:44:00Z,33.00,68.00
2026-05-11T13:46:00Z,33.00,68.00
2026-05-11T13:47:00Z,33.00,68.00
2026-05-11T13:48:00Z,33.00,68.00
2026-05-11T13:49:00Z,33.00,68.00
2026-05-11T13:50:00Z,32.74,68.00
2026-05-11T13:51:00Z,33.00,68.00
2026-05-11T13:52:00Z,33.00,68.00
2026-05-11T13:53:00Z,33.00,68.00
2026-05-11T13:54:00Z,33.00,68.00
2026-05-11T13:55:00Z,33.00,68.00
2026-05-11T13:56:00Z,33.00,68.00
2026-05-11T13:57:00Z,33.00,68.00
2026-05-11T13:58:00Z,33.00,68.00
2026-05-11T13:59:00Z,33.00,68.00
2026-05-11T14:00:00Z,33.00,68.00
2026-05-11T14:01:00Z,33.00,67.99
2026-05-11T14:02:00Z,33.00,67.98
2026-05-11T14:03:00Z,33.00,68.00
2026-05-11T14:04:00Z,33.00,68.00
2026-05-11T14:05:00Z,33.00,68.00
2026-05-11T14:06:00Z,32.95,68.00
2026-05-11T14:07:00Z,33.00,68.00
2026-05-11T14:08:00Z,33.00,68.00
2026-05-11T14:09:00Z,33.00,67.78
2026-05-11T14:10:00Z,33.00,68.00
2026-05-11T14:11:00Z,33.00,68.00
2026-05-11T14:12:00Z,33.00,68.00
2026-05-11T14:13:00Z,33.93,68.00
2026-05-11T14:14:00Z,35.00,68.00
2026-05-11T14:15:00Z,35.00,68.00
2026-05-11T14:16:00Z,35.00,66.09
2026-05-11T14:17:00Z,35.00,67.00
2026-05-11T14:18:00Z,35.00,67.00
2026-05-11T14:19:00Z,34.00,67.00
2026-05-11T14:20:00Z,33.00,68.00
2026-05-11T14:21:00Z,32.19,68.00
2026-05-11T14:22:00Z,33.00,68.00
2026-05-11T14:23:00Z,33.44,68.00
2026-05-11T14:24:00Z,33.42,68.00
2026-05-11T14:25:00Z,34.00,68.00
2026-05-11T14:26:00Z,34.00,67.22
2026-05-11T14:27:00Z,34.00,68.00
2026-05-11T14:28:00Z,34.00,68.00
2026-05-11T14:29:00Z,34.00,68.00
2026-05-11T14:30:00Z,34.00,68.00
2026-05-11T14:31:00Z,34.00,68.00
2026-05-11T14:32:00Z,34.00,68.00
2026-05-11T14:33:00Z,34.00,68.00
2026-05-11T14:34:00Z,34.00,68.00
2026-05-11T14:35:00Z,34.00,68.00
2026-05-11T14:36:00Z,34.00,68.00
2026-05-11T14:37:00Z,34.00,68.00
2026-05-11T14:38:00Z,34.00,68.00
2026-05-11T14:39:00Z,34.00,68.00
2026-05-11T14:40:00Z,34.00,68.00
2026-05-11T14:41:00Z,34.00,68.00
2026-05-11T14:42:00Z,34.00,68.00
2026-05-11T14:43:00Z,34.00,68.00
2026-05-11T14:44:00Z,33.00,68.00
2026-05-11T14:45:00Z,33.00,68.06
2026-05-11T14:46:00Z,33.00,69.00
2026-05-11T14:47:00Z,33.00,69.00
2026-05-11T14:48:00Z,33.00,69.00
2026-05-11T14:49:00Z,32.92,69.00
2026-05-11T14:50:00Z,33.00,69.00
2026-05-11T14:51:00Z,33.00,69.00
2026-05-11T14:52:00Z,33.00,68.86
2026-05-11T14:53:00Z,33.00,69.00
2026-05-11T14:54:00Z,32.14,68.98
2026-05-11T14:55:00Z,32.87,69.00
2026-05-11T14:56:00Z,32.87,69.00
2026-05-11T14:57:00Z,33.00,69.08
2026-05-11T14:58:00Z,33.00,70.00
2026-05-11T14:59:00Z,33.00,70.00
2026-05-11T15:00:00Z,33.00,70.00
2026-05-11T15:01:00Z,32.99,70.00
2026-05-11T15:02:00Z,32.99,70.00
2026-05-11T15:03:00Z,32.13,70.00
2026-05-11T15:04:00Z,31.97,70.00
2026-05-11T15:05:00Z,31.14,70.00
2026-05-11T15:06:00Z,32.00,70.00
2026-05-11T15:07:00Z,32.00,70.00
2026-05-11T15:08:00Z,32.00,70.00
2026-05-11T15:09:00Z,32.00,70.00
2026-05-11T15:10:00Z,32.00,70.00
2026-05-11T15:11:00Z,31.78,70.00
2026-05-11T15:12:00Z,32.00,70.00
2026-05-11T15:13:00Z,31.14,70.00
2026-05-11T15:14:00Z,31.02,70.00
2026-05-11T15:15:00Z,32.00,70.00
2026-05-11T15:16:00Z,32.00,70.00
2026-05-11T15:17:00Z,32.00,70.00
2026-05-11T15:18:00Z,32.00,69.31
2026-05-11T15:19:00Z,32.00,70.00
2026-05-11T15:20:00Z,32.00,70.00
2026-05-11T15:21:00Z,32.00,70.00
2026-05-11T15:22:00Z,32.00,70.00
2026-05-11T15:23:00Z,32.00,70.00
2026-05-11T15:24:00Z,32.00,69.37
2026-05-11T15:25:00Z,32.00,70.00
2026-05-11T15:26:00Z,32.00,70.00
2026-05-11T15:27:00Z,32.00,69.79
2026-05-11T15:28:00Z,33.48,67.94
2026-05-11T15:29:00Z,37.32,64.26
2026-05-11T15:30:00Z,44.20,56.18
2026-05-11T15:31:00Z,44.90,57.11
2026-05-11T15:32:00Z,45.82,54.45
2026-05-11T15:33:00Z,47.84,52.69
2026-05-11T15:34:00Z,48.72,52.06
2026-05-11T15:35:00Z,49.22,51.67
2026-05-11T15:36:00Z,47.97,53.83
2026-05-11T15:37:00Z,46.02,54.50
2026-05-11T15:38:00Z,45.79,55.00
2026-05-11T15:39:00Z,45.05,55.32
2026-05-11T15:40:00Z,45.14,55.84
2026-05-11T15:41:00Z,44.97,55.93
2026-05-11T15:42:00Z,48.86,50.92
2026-05-11T15:43:00Z,51.40,50.85
2026-05-11T15:44:00Z,56.88,45.39
2026-05-11T15:45:00Z,59.22,45.57
2026-05-11T15:46:00Z,55.13,48.79
2026-05-11T15:47:00Z,48.66,51.03
2026-05-11T15:48:00Z,49.82,50.63
2026-05-11T15:49:00Z,51.79,50.88
2026-05-11T15:50:00Z,50.49,51.63
2026-05-11T15:51:00Z,47.96,52.97
2026-05-11T15:52:00Z,47.93,53.77
2026-05-11T15:53:00Z,48.71,55.08
2026-05-11T15:54:00Z,47.75,52.97
2026-05-11T15:55:00Z,49.48,51.35
2026-05-11T15:56:00Z,50.76,50.43
2026-05-11T15:57:00Z,51.01,50.19
2026-05-11T15:58:00Z,48.15,52.69
2026-05-11T15:59:00Z,46.93,53.05
2026-05-11T16:00:00Z,46.88,54.00
2026-05-11T16:01:00Z,46.63,53.98
2026-05-11T16:02:00Z,43.24,58.18
2026-05-11T16:03:00Z,48.78,51.17
2026-05-11T16:04:00Z,50.98,49.69
2026-05-11T16:05:00Z,52.34,48.69
2026-05-11T16:06:00Z,51.99,48.71
2026-05-11T16:07:00Z,54.23,46.05
2026-05-11T16:08:00Z,58.58,42.34
2026-05-11T16:09:00Z,58.82,41.85
2026-05-11T16:10:00Z,59.40,41.92
2026-05-11T16:11:00Z,59.11,42.34
2026-05-11T16:12:00Z,60.80,40.78
2026-05-11T16:13:00Z,59.33,39.90
2026-05-11T16:14:00Z,54.06,47.19
2026-05-11T16:15:00Z,56.60,42.90
2026-05-11T16:16:00Z,57.05,42.61
2026-05-11T16:17:00Z,56.65,43.00
2026-05-11T16:18:00Z,60.40,40.71
2026-05-11T16:19:00Z,61.53,39.89
2026-05-11T16:20:00Z,59.21,41.94
2026-05-11T16:21:00Z,56.54,44.36
2026-05-11T16:22:00Z,55.95,44.16
2026-05-11T16:23:00Z,56.36,43.61
2026-05-11T16:24:00Z,59.96,39.94
2026-05-11T16:25:00Z,61.02,40.12
2026-05-11T16:26:00Z,63.87,36.44
2026-05-11T16:27:00Z,63.45,36.29
2026-05-11T16:28:00Z,60.28,41.40
2026-05-11T16:29:00Z,60.59,41.75
2026-05-11T16:30:00Z,53.94,45.94
2026-05-11T16:31:00Z,54.64,48.10
2026-05-11T16:32:00Z,42.32,57.95
2026-05-11T16:33:00Z,40.80,59.20
2026-05-11T16:34:00Z,41.15,59.48
2026-05-11T16:35:00Z,40.10,59.76
2026-05-11T16:36:00Z,35.71,63.28
2026-05-11T16:37:00Z,35.18,63.94
2026-05-11T16:38:00Z,36.94,62.62
2026-05-11T16:39:00Z,38.00,62.89
2026-05-11T16:40:00Z,37.97,62.40
2026-05-11T16:41:00Z,38.11,62.91
2026-05-11T16:42:00Z,38.25,62.47
2026-05-11T16:43:00Z,40.78,59.75
2026-05-11T16:44:00Z,40.85,62.24
2026-05-11T16:45:00Z,37.79,64.25
2026-05-11T16:46:00Z,35.29,64.96
2026-05-11T16:47:00Z,34.79,65.12
2026-05-11T16:48:00Z,36.42,64.84
2026-05-11T16:49:00Z,36.93,64.00
2026-05-11T16:50:00Z,38.67,61.83
2026-05-11T16:51:00Z,36.50,63.13
2026-05-11T16:52:00Z,34.93,65.37
2026-05-11T16:53:00Z,33.20,66.72
2026-05-11T16:54:00Z,33.93,66.77
2026-05-11T16:55:00Z,33.91,66.96
2026-05-11T16:56:00Z,31.80,67.42
2026-05-11T16:57:00Z,23.85,72.51
2026-05-11T16:58:00Z,24.93,79.03
2026-05-11T16:59:00Z,16.50,84.10
2026-05-11T17:00:00Z,15.03,86.08
2026-05-11T17:01:00Z,11.00,89.54
2026-05-11T17:02:00Z,10.65,89.07
2026-05-11T17:03:00Z,11.76,88.21
2026-05-11T17:04:00Z,8.33,90.15
2026-05-11T17:05:00Z,6.13,93.56
2026-05-11T17:06:00Z,10.77,90.53
2026-05-11T17:07:00Z,12.35,87.77
2026-05-11T17:08:00Z,13.26,87.60
2026-05-11T17:09:00Z,11.35,88.23
2026-05-11T17:10:00Z,11.95,88.21
2026-05-11T17:11:00Z,8.52,91.07
2026-05-11T17:12:00Z,9.54,90.43
2026-05-11T17:13:00Z,5.77,94.90
2026-05-11T17:14:00Z,5.50,96.21
2026-05-11T17:15:00Z,6.82,94.12
2026-05-11T17:16:00Z,2.19,94.93
2026-05-11T17:17:00Z,1.48,98.06
2026-05-11T17:18:00Z,1.33,98.38
2026-05-11T17:19:00Z,3.78,96.77
2026-05-11T17:20:00Z,3.83,96.09
2026-05-11T17:21:00Z,7.15,94.38
2026-05-11T17:22:00Z,7.23,91.53
2026-05-11T17:23:00Z,8.03,91.46
2026-05-11T17:24:00Z,8.32,90.71
2026-05-11T17:25:00Z,8.73,90.79
2026-05-11T17:26:00Z,8.42,91.88
2026-05-11T17:27:00Z,9.11,91.23
2026-05-11T17:28:00Z,8.94,91.97
2026-05-11T17:29:00Z,8.05,92.39
2026-05-11T17:30:00Z,4.34,96.42
2026-05-11T17:31:00Z,1.00,99.00
2026-05-11T17:32:00Z,1.00,99.00
2026-05-11T17:33:00Z,1.06,98.78
2026-05-11T17:34:00Z,1.37,98.96
2026-05-11T17:35:00Z,1.00,99.00
2026-05-11T17:36:00Z,1.00,99.00
2026-05-11T17:37:00Z,1.00,99.00
2026-05-11T17:38:00Z,1.00,99.00
2026-05-11T17:39:00Z,1.00,99.00
2026-05-11T17:40:00Z,1.00,99.00
2026-05-11T17:41:00Z,1.00,99.00
2026-05-11T17:42:00Z,1.00,99.00
2026-05-11T17:43:00Z,1.00,99.00
2026-05-11T17:44:00Z,1.00,99.00
2026-05-11T17:45:00Z,1.00,99.00
2026-05-11T17:46:00Z,1.00,99.00
