# event_ticker=KXATPMATCH-26FEB22ZVEMOU
# final_score=6-2 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Corentin Moutet
# kalshi_date=2026-02-22
timestamp,Alexander Zverev,Corentin Moutet
2026-02-24T23:11:00Z,84.00,17.00
2026-02-24T23:12:00Z,84.00,17.00
2026-02-24T23:14:00Z,84.00,17.00
2026-02-24T23:15:00Z,84.00,18.00
2026-02-24T23:17:00Z,83.00,18.00
2026-02-24T23:18:00Z,83.00,18.00
2026-02-24T23:19:00Z,83.00,18.00
2026-02-24T23:20:00Z,83.00,18.00
2026-02-24T23:23:00Z,83.00,18.00
2026-02-24T23:24:00Z,82.00,18.00
2026-02-24T23:26:00Z,83.00,18.00
2026-02-24T23:33:00Z,83.00,18.00
2026-02-24T23:34:00Z,82.00,18.00
2026-02-24T23:35:00Z,83.00,18.00
2026-02-24T23:39:00Z,83.00,18.00
2026-02-24T23:40:00Z,83.00,18.00
2026-02-24T23:42:00Z,83.00,18.00
2026-02-24T23:43:00Z,83.00,18.00
2026-02-24T23:44:00Z,83.00,18.00
2026-02-24T23:45:00Z,83.44,18.00
2026-02-24T23:47:00Z,83.00,18.00
2026-02-24T23:48:00Z,82.00,18.00
2026-02-24T23:49:00Z,83.00,18.00
2026-02-24T23:50:00Z,83.38,18.00
2026-02-24T23:51:00Z,83.00,18.00
2026-02-24T23:56:00Z,83.00,18.00
2026-02-24T23:59:00Z,82.00,18.00
2026-02-25T00:02:00Z,83.00,18.00
2026-02-25T00:03:00Z,83.00,18.00
2026-02-25T00:06:00Z,83.00,18.00
2026-02-25T00:07:00Z,83.00,18.00
2026-02-25T00:08:00Z,83.00,18.00
2026-02-25T00:10:00Z,83.00,18.00
2026-02-25T00:12:00Z,83.00,18.00
2026-02-25T00:13:00Z,83.00,18.00
2026-02-25T00:14:00Z,83.00,18.00
2026-02-25T00:15:00Z,83.00,18.00
2026-02-25T00:16:00Z,83.00,18.00
2026-02-25T00:17:00Z,83.00,18.00
2026-02-25T00:18:00Z,83.00,18.00
2026-02-25T00:19:00Z,83.00,18.00
2026-02-25T00:20:00Z,83.00,18.00
2026-02-25T00:26:00Z,83.00,18.00
2026-02-25T00:29:00Z,83.00,18.00
2026-02-25T00:30:00Z,83.00,18.00
2026-02-25T00:31:00Z,83.00,18.00
2026-02-25T00:32:00Z,83.00,18.00
2026-02-25T00:33:00Z,83.00,18.00
2026-02-25T00:34:00Z,82.75,18.00
2026-02-25T00:35:00Z,83.00,18.00
2026-02-25T00:36:00Z,83.00,18.00
2026-02-25T00:38:00Z,83.00,18.00
2026-02-25T00:41:00Z,83.00,18.00
2026-02-25T00:42:00Z,83.00,18.00
2026-02-25T00:45:00Z,83.00,18.00
2026-02-25T00:47:00Z,83.00,18.00
2026-02-25T00:50:00Z,83.00,17.00
2026-02-25T00:56:00Z,82.74,17.00
2026-02-25T00:57:00Z,83.00,17.00
2026-02-25T00:59:00Z,83.00,18.00
2026-02-25T01:00:00Z,83.00,18.00
2026-02-25T01:01:00Z,83.00,18.00
2026-02-25T01:02:00Z,83.00,18.00
2026-02-25T01:04:00Z,83.00,18.00
2026-02-25T01:05:00Z,83.00,18.00
2026-02-25T01:06:00Z,83.00,18.00
2026-02-25T01:08:00Z,83.00,18.00
2026-02-25T01:09:00Z,83.00,18.00
2026-02-25T01:10:00Z,83.00,18.00
2026-02-25T01:12:00Z,83.00,18.00
2026-02-25T01:13:00Z,83.00,18.00
2026-02-25T01:14:00Z,83.00,18.00
2026-02-25T01:17:00Z,83.00,18.00
2026-02-25T01:18:00Z,83.00,17.71
2026-02-25T01:20:00Z,83.00,17.71
2026-02-25T01:21:00Z,83.00,17.71
2026-02-25T01:25:00Z,83.00,18.00
2026-02-25T01:26:00Z,83.00,18.00
2026-02-25T01:27:00Z,83.00,18.00
2026-02-25T01:28:00Z,83.00,18.00
2026-02-25T01:30:00Z,83.00,18.00
2026-02-25T01:31:00Z,83.00,18.00
2026-02-25T01:33:00Z,83.00,18.00
2026-02-25T01:34:00Z,83.00,18.00
2026-02-25T01:35:00Z,83.00,18.00
2026-02-25T01:37:00Z,83.00,18.00
2026-02-25T01:38:00Z,83.00,18.00
2026-02-25T01:39:00Z,83.00,18.00
2026-02-25T01:40:00Z,83.00,18.00
2026-02-25T01:41:00Z,83.00,18.00
2026-02-25T01:42:00Z,83.00,18.00
2026-02-25T01:43:00Z,83.00,17.00
2026-02-25T01:44:00Z,83.00,18.00
2026-02-25T01:45:00Z,83.00,18.00
2026-02-25T01:46:00Z,83.00,18.00
2026-02-25T01:47:00Z,83.00,18.00
2026-02-25T01:49:00Z,83.00,18.00
2026-02-25T01:50:00Z,82.00,18.00
2026-02-25T01:51:00Z,82.00,18.00
2026-02-25T01:52:00Z,83.00,18.00
2026-02-25T01:53:00Z,83.00,18.00
2026-02-25T01:54:00Z,83.04,18.00
2026-02-25T01:55:00Z,84.00,18.00
2026-02-25T01:56:00Z,84.00,18.00
2026-02-25T01:57:00Z,84.00,18.00
2026-02-25T01:59:00Z,84.00,18.00
2026-02-25T02:00:00Z,83.00,18.00
2026-02-25T02:01:00Z,83.00,18.00
2026-02-25T02:02:00Z,84.00,18.00
2026-02-25T02:03:00Z,84.00,18.00
2026-02-25T02:04:00Z,84.00,18.00
2026-02-25T02:05:00Z,84.00,18.00
2026-02-25T02:06:00Z,82.06,18.56
2026-02-25T02:07:00Z,80.84,21.35
2026-02-25T02:08:00Z,78.26,21.86
2026-02-25T02:09:00Z,79.44,22.00
2026-02-25T02:10:00Z,80.92,18.86
2026-02-25T02:11:00Z,81.00,21.06
2026-02-25T02:12:00Z,79.60,20.77
2026-02-25T02:13:00Z,79.23,21.92
2026-02-25T02:14:00Z,82.06,19.38
2026-02-25T02:15:00Z,88.42,12.13
2026-02-25T02:16:00Z,89.00,11.43
2026-02-25T02:17:00Z,89.85,10.91
2026-02-25T02:18:00Z,88.28,13.01
2026-02-25T02:19:00Z,87.11,14.59
2026-02-25T02:20:00Z,88.50,9.75
2026-02-25T02:21:00Z,90.93,10.02
2026-02-25T02:22:00Z,92.58,9.31
2026-02-25T02:23:00Z,90.37,10.95
2026-02-25T02:24:00Z,90.90,11.04
2026-02-25T02:25:00Z,91.02,10.14
2026-02-25T02:26:00Z,91.99,10.36
2026-02-25T02:27:00Z,92.99,8.96
2026-02-25T02:28:00Z,92.00,9.08
2026-02-25T02:29:00Z,92.00,8.00
2026-02-25T02:30:00Z,90.97,9.88
2026-02-25T02:31:00Z,91.12,10.65
2026-02-25T02:32:00Z,92.68,9.05
2026-02-25T02:33:00Z,92.89,9.06
2026-02-25T02:34:00Z,92.01,8.63
2026-02-25T02:35:00Z,94.00,6.56
2026-02-25T02:36:00Z,93.72,5.80
2026-02-25T02:37:00Z,95.00,5.99
2026-02-25T02:38:00Z,93.32,6.63
2026-02-25T02:39:00Z,93.32,5.03
2026-02-25T02:40:00Z,95.44,5.01
2026-02-25T02:41:00Z,94.20,5.15
2026-02-25T02:42:00Z,95.15,5.06
2026-02-25T02:43:00Z,95.57,4.46
2026-02-25T02:44:00Z,95.59,6.00
2026-02-25T02:45:00Z,95.00,5.97
2026-02-25T02:46:00Z,95.00,6.00
2026-02-25T02:47:00Z,94.41,6.15
2026-02-25T02:48:00Z,94.79,6.00
2026-02-25T02:49:00Z,94.00,6.00
2026-02-25T02:50:00Z,95.00,5.85
2026-02-25T02:51:00Z,95.00,6.00
2026-02-25T02:52:00Z,95.02,6.20
2026-02-25T02:53:00Z,94.00,7.01
2026-02-25T02:54:00Z,94.00,7.34
2026-02-25T02:55:00Z,92.21,7.66
2026-02-25T02:56:00Z,91.34,9.00
2026-02-25T02:57:00Z,94.66,9.00
2026-02-25T02:58:00Z,95.60,5.01
2026-02-25T02:59:00Z,95.86,5.93
2026-02-25T03:00:00Z,94.10,6.50
2026-02-25T03:01:00Z,94.36,7.13
2026-02-25T03:02:00Z,94.00,6.96
2026-02-25T03:03:00Z,94.00,6.99
2026-02-25T03:04:00Z,93.81,6.05
2026-02-25T03:05:00Z,94.00,7.00
2026-02-25T03:06:00Z,94.07,6.89
2026-02-25T03:07:00Z,94.11,6.08
2026-02-25T03:08:00Z,95.00,8.50
2026-02-25T03:09:00Z,95.97,4.66
2026-02-25T03:10:00Z,97.27,3.36
2026-02-25T03:11:00Z,97.53,2.02
2026-02-25T03:12:00Z,97.81,1.96
2026-02-25T03:13:00Z,98.35,2.00
2026-02-25T03:14:00Z,98.01,2.41
2026-02-25T03:15:00Z,98.47,2.35
2026-02-25T03:16:00Z,98.89,1.96
2026-02-25T03:17:00Z,98.92,1.00
2026-02-25T03:18:00Z,99.00,1.06
2026-02-25T03:19:00Z,99.00,1.21
2026-02-25T03:20:00Z,99.00,2.00
2026-02-25T03:21:00Z,99.00,1.39
2026-02-25T03:22:00Z,98.00,2.00
2026-02-25T03:23:00Z,98.00,1.94
2026-02-25T03:24:00Z,98.01,2.00
2026-02-25T03:25:00Z,98.01,2.07
2026-02-25T03:26:00Z,98.80,1.20
2026-02-25T03:27:00Z,99.00,1.00
2026-02-25T03:28:00Z,99.00,1.00
2026-02-25T03:29:00Z,99.00,1.00
2026-02-25T03:30:00Z,99.00,1.00
2026-02-25T03:31:00Z,99.00,1.00
2026-02-25T03:32:00Z,99.00,1.00
2026-02-25T03:33:00Z,99.00,1.00
2026-02-25T03:34:00Z,99.00,1.00
2026-02-25T03:36:00Z,99.00,1.00
2026-02-25T03:39:00Z,99.00,1.00
2026-02-25T03:40:00Z,99.00,1.00
2026-02-25T03:41:00Z,99.00,1.00
