# event_ticker=KXATPMATCH-26MAR24HUMCER
# final_score=6-4 6-3
# match_winner=Francisco Cerundolo
# fav_player=Francisco Cerundolo
# dog_player=Ugo Humbert
# kalshi_date=2026-03-24
timestamp,Francisco Cerundolo,Ugo Humbert
2026-03-25T01:30:00Z,92.14,8.48
2026-03-25T01:31:00Z,91.44,8.99
2026-03-25T01:32:00Z,90.32,11.52
2026-03-25T01:33:00Z,90.43,11.07
2026-03-25T01:34:00Z,89.06,12.46
2026-03-25T01:35:00Z,86.79,16.19
2026-03-25T01:36:00Z,93.48,8.85
2026-03-25T01:37:00Z,94.06,5.55
2026-03-25T01:38:00Z,93.25,7.32
2026-03-25T01:39:00Z,92.33,9.83
2026-03-25T01:40:00Z,94.39,7.59
2026-03-25T01:41:00Z,93.04,6.97
2026-03-25T01:42:00Z,95.74,5.55
2026-03-25T01:43:00Z,95.85,2.75
2026-03-25T01:44:00Z,96.33,2.13
2026-03-25T01:45:00Z,97.51,2.92
2026-03-25T01:46:00Z,97.68,2.30
2026-03-25T01:47:00Z,98.70,2.33
2026-03-25T01:48:00Z,99.00,1.00
2026-03-25T01:49:00Z,99.00,1.00
2026-03-25T01:50:00Z,99.00,1.00
2026-03-25T01:51:00Z,99.00,1.00
2026-03-25T01:52:00Z,99.00,1.00
