# event_ticker=KXATPMATCH-26MAR21TIACAZ
# final_score=7-6(1) 6-1
# score_resolution=6-7 1-6
# match_winner=Frances Tiafoe
# fav_player=Arthur Cazaux
# dog_player=Frances Tiafoe
# kalshi_date=2026-03-21
timestamp,Arthur Cazaux,Frances Tiafoe
2026-03-21T20:53:00Z,31.00,70.00
2026-03-21T20:54:00Z,31.00,70.00
2026-03-21T20:59:00Z,31.00,70.00
2026-03-21T21:01:00Z,31.00,70.00
2026-03-21T21:04:00Z,31.00,70.00
2026-03-21T21:06:00Z,31.00,70.00
2026-03-21T21:07:00Z,31.00,70.00
2026-03-21T21:08:00Z,31.00,70.00
2026-03-21T21:09:00Z,30.00,70.00
2026-03-21T21:10:00Z,30.00,70.00
2026-03-21T21:14:00Z,31.00,70.00
2026-03-21T21:15:00Z,31.00,70.00
2026-03-21T21:17:00Z,31.00,70.00
2026-03-21T21:18:00Z,31.00,70.00
2026-03-21T21:19:00Z,31.00,70.00
2026-03-21T21:20:00Z,31.00,70.00
2026-03-21T21:21:00Z,31.00,70.99
2026-03-21T21:23:00Z,31.00,70.58
2026-03-21T21:29:00Z,31.00,71.00
2026-03-21T21:30:00Z,31.00,71.00
2026-03-21T21:31:00Z,31.00,71.00
2026-03-21T21:32:00Z,31.00,71.00
2026-03-21T21:35:00Z,31.00,71.00
2026-03-21T21:36:00Z,31.00,71.00
2026-03-21T21:38:00Z,31.00,71.00
2026-03-21T21:39:00Z,31.00,71.00
2026-03-21T21:41:00Z,30.00,71.00
2026-03-21T21:43:00Z,30.00,71.00
2026-03-21T21:44:00Z,30.00,71.00
2026-03-21T21:45:00Z,30.00,71.00
2026-03-21T21:46:00Z,30.00,71.00
2026-03-21T21:47:00Z,30.00,71.00
2026-03-21T21:48:00Z,30.00,71.00
2026-03-21T21:51:00Z,30.00,71.00
2026-03-21T21:52:00Z,30.00,71.00
2026-03-21T21:54:00Z,30.00,71.00
2026-03-21T21:55:00Z,30.00,71.00
2026-03-21T21:57:00Z,30.00,71.00
2026-03-21T22:00:00Z,30.00,71.00
2026-03-21T22:02:00Z,30.00,72.00
2026-03-21T22:04:00Z,29.00,72.00
2026-03-21T22:06:00Z,29.00,72.00
2026-03-21T22:10:00Z,29.00,72.00
2026-03-21T22:14:00Z,29.00,72.00
2026-03-21T22:15:00Z,29.00,72.00
2026-03-21T22:16:00Z,29.00,72.00
2026-03-21T22:17:00Z,29.00,72.00
2026-03-21T22:18:00Z,29.00,73.00
2026-03-21T22:19:00Z,29.00,73.00
2026-03-21T22:22:00Z,29.00,72.56
2026-03-21T22:24:00Z,29.00,73.00
2026-03-21T22:26:00Z,29.00,73.00
2026-03-21T22:27:00Z,29.00,73.00
2026-03-21T22:28:00Z,28.00,73.00
2026-03-21T22:31:00Z,28.00,73.00
2026-03-21T22:32:00Z,28.00,73.00
2026-03-21T22:33:00Z,28.00,73.00
2026-03-21T22:34:00Z,28.00,73.00
2026-03-21T22:37:00Z,29.00,73.00
2026-03-21T22:39:00Z,29.00,72.01
2026-03-21T22:40:00Z,29.00,72.00
2026-03-21T22:41:00Z,29.00,72.00
2026-03-21T22:42:00Z,29.00,72.18
2026-03-21T22:43:00Z,28.00,72.00
2026-03-21T22:44:00Z,29.00,72.00
2026-03-21T22:45:00Z,29.00,72.47
2026-03-21T22:46:00Z,29.00,72.00
2026-03-21T22:47:00Z,29.00,72.58
2026-03-21T22:48:00Z,29.00,72.00
2026-03-21T22:49:00Z,29.00,72.00
2026-03-21T22:50:00Z,29.00,72.00
2026-03-21T22:51:00Z,29.00,72.01
2026-03-21T22:52:00Z,29.00,72.99
2026-03-21T22:53:00Z,29.00,73.00
2026-03-21T22:54:00Z,29.00,73.00
2026-03-21T22:55:00Z,29.00,73.00
2026-03-21T22:56:00Z,26.01,73.00
2026-03-21T22:58:00Z,28.00,73.00
2026-03-21T22:59:00Z,28.00,73.00
2026-03-21T23:01:00Z,28.00,74.00
2026-03-21T23:02:00Z,28.00,74.00
2026-03-21T23:04:00Z,28.00,74.00
2026-03-21T23:05:00Z,28.00,74.00
2026-03-21T23:06:00Z,28.00,74.00
2026-03-21T23:08:00Z,28.00,74.00
2026-03-21T23:09:00Z,29.00,74.00
2026-03-21T23:10:00Z,29.00,73.40
2026-03-21T23:11:00Z,29.00,74.00
2026-03-21T23:13:00Z,29.00,74.00
2026-03-21T23:15:00Z,29.00,74.00
2026-03-21T23:16:00Z,29.00,74.00
2026-03-21T23:18:00Z,29.00,74.00
2026-03-21T23:20:00Z,29.00,74.00
2026-03-21T23:22:00Z,27.00,72.97
2026-03-21T23:23:00Z,26.00,73.00
2026-03-21T23:24:00Z,26.00,73.38
2026-03-21T23:25:00Z,26.00,74.00
2026-03-21T23:27:00Z,26.00,74.00
2026-03-21T23:30:00Z,26.00,74.00
2026-03-21T23:31:00Z,28.00,74.00
2026-03-21T23:32:00Z,28.00,73.99
2026-03-21T23:33:00Z,28.00,74.00
2026-03-21T23:34:00Z,28.00,74.00
2026-03-21T23:36:00Z,28.00,73.98
2026-03-21T23:37:00Z,28.00,73.98
2026-03-21T23:38:00Z,28.00,73.00
2026-03-21T23:39:00Z,27.00,73.00
2026-03-21T23:40:00Z,27.00,73.00
2026-03-21T23:41:00Z,28.00,73.00
2026-03-21T23:42:00Z,28.00,72.91
2026-03-21T23:43:00Z,28.00,72.88
2026-03-21T23:44:00Z,27.00,73.55
2026-03-21T23:45:00Z,30.54,71.55
2026-03-21T23:46:00Z,29.26,72.41
2026-03-21T23:47:00Z,24.99,75.07
2026-03-21T23:48:00Z,22.71,75.04
2026-03-21T23:49:00Z,16.92,84.73
2026-03-21T23:50:00Z,14.58,85.34
2026-03-21T23:51:00Z,11.65,86.04
2026-03-21T23:52:00Z,14.32,86.72
2026-03-21T23:53:00Z,14.13,86.99
2026-03-21T23:54:00Z,15.00,86.57
2026-03-21T23:55:00Z,15.21,86.41
2026-03-21T23:56:00Z,16.74,85.15
2026-03-21T23:57:00Z,17.00,85.00
2026-03-21T23:58:00Z,17.08,81.54
2026-03-21T23:59:00Z,24.52,76.09
2026-03-22T00:00:00Z,30.67,74.32
2026-03-22T00:01:00Z,28.22,73.42
2026-03-22T00:02:00Z,28.19,73.50
2026-03-22T00:03:00Z,24.83,72.39
2026-03-22T00:04:00Z,27.62,74.60
2026-03-22T00:05:00Z,31.57,70.05
2026-03-22T00:06:00Z,32.26,68.94
2026-03-22T00:07:00Z,32.26,68.26
2026-03-22T00:08:00Z,36.15,64.62
2026-03-22T00:09:00Z,31.73,70.36
2026-03-22T00:10:00Z,28.89,71.11
2026-03-22T00:11:00Z,29.31,71.91
2026-03-22T00:12:00Z,22.71,78.23
2026-03-22T00:13:00Z,21.01,78.90
2026-03-22T00:14:00Z,31.24,70.09
2026-03-22T00:15:00Z,33.00,68.97
2026-03-22T00:16:00Z,30.56,69.71
2026-03-22T00:17:00Z,28.99,71.82
2026-03-22T00:18:00Z,29.02,71.34
2026-03-22T00:19:00Z,30.00,70.89
2026-03-22T00:20:00Z,30.01,68.90
2026-03-22T00:21:00Z,33.89,68.92
2026-03-22T00:22:00Z,33.97,68.85
2026-03-22T00:23:00Z,32.15,69.14
2026-03-22T00:24:00Z,28.85,72.03
2026-03-22T00:25:00Z,31.97,70.46
2026-03-22T00:26:00Z,32.80,68.58
2026-03-22T00:27:00Z,32.97,68.62
2026-03-22T00:28:00Z,33.00,68.33
2026-03-22T00:29:00Z,33.00,66.89
2026-03-22T00:30:00Z,35.20,63.05
2026-03-22T00:31:00Z,42.60,58.84
2026-03-22T00:32:00Z,37.88,59.62
2026-03-22T00:33:00Z,31.25,68.40
2026-03-22T00:34:00Z,31.93,68.73
2026-03-22T00:35:00Z,37.80,65.91
2026-03-22T00:36:00Z,28.10,71.07
2026-03-22T00:37:00Z,20.41,77.95
2026-03-22T00:38:00Z,13.20,85.53
2026-03-22T00:39:00Z,12.56,88.62
2026-03-22T00:40:00Z,11.02,88.40
2026-03-22T00:41:00Z,11.00,89.86
2026-03-22T00:42:00Z,10.98,88.21
2026-03-22T00:43:00Z,10.77,89.04
2026-03-22T00:44:00Z,12.47,88.21
2026-03-22T00:45:00Z,11.46,88.74
2026-03-22T00:46:00Z,13.16,86.78
2026-03-22T00:47:00Z,12.35,88.63
2026-03-22T00:48:00Z,10.53,90.27
2026-03-22T00:49:00Z,10.75,89.50
2026-03-22T00:50:00Z,10.93,88.95
2026-03-22T00:51:00Z,7.14,91.34
2026-03-22T00:52:00Z,3.69,94.86
2026-03-22T00:53:00Z,2.15,96.41
2026-03-22T00:54:00Z,2.01,97.66
2026-03-22T00:55:00Z,2.00,97.95
2026-03-22T00:56:00Z,1.96,96.74
2026-03-22T00:57:00Z,2.80,97.99
2026-03-22T00:58:00Z,2.70,97.88
2026-03-22T00:59:00Z,4.60,97.74
2026-03-22T01:00:00Z,5.16,94.91
2026-03-22T01:01:00Z,1.95,98.00
2026-03-22T01:02:00Z,4.60,97.16
2026-03-22T01:03:00Z,1.43,98.74
2026-03-22T01:04:00Z,3.18,97.82
2026-03-22T01:05:00Z,3.22,97.99
2026-03-22T01:06:00Z,3.00,96.75
2026-03-22T01:07:00Z,2.26,98.00
2026-03-22T01:08:00Z,1.96,99.00
2026-03-22T01:09:00Z,3.00,98.96
2026-03-22T01:10:00Z,1.14,99.00
2026-03-22T01:11:00Z,1.00,99.00
2026-03-22T01:12:00Z,1.00,99.00
2026-03-22T01:13:00Z,1.08,99.00
2026-03-22T01:14:00Z,1.82,99.00
2026-03-22T01:15:00Z,1.82,99.00
2026-03-22T01:16:00Z,1.82,99.00
2026-03-22T01:17:00Z,1.82,99.00
2026-03-22T01:18:00Z,1.82,99.00
2026-03-22T01:19:00Z,1.00,99.00
2026-03-22T01:20:00Z,1.00,99.00
2026-03-22T01:21:00Z,1.00,99.00
2026-03-22T01:22:00Z,1.00,99.00
