# event_ticker=KXATPMATCH-25OCT14YMEYME2
# final_score=6-2 7-6(4)
# score_resolution=6-2 7-6
# match_winner=Elias Ymer
# fav_player=Elias Ymer
# dog_player=Mikael Ymer
# kalshi_date=2025-10-14
timestamp,Elias Ymer,Mikael Ymer
2025-10-14T16:32:00Z,49.74,53.95
2025-10-14T16:33:00Z,52.11,51.00
2025-10-14T16:34:00Z,58.36,45.06
2025-10-14T16:35:00Z,56.82,46.25
2025-10-14T16:36:00Z,55.29,45.67
2025-10-14T16:37:00Z,57.97,43.81
2025-10-14T16:38:00Z,67.21,33.96
2025-10-14T16:39:00Z,69.69,31.97
2025-10-14T16:40:00Z,70.31,32.51
2025-10-14T16:41:00Z,73.16,27.44
2025-10-14T16:42:00Z,74.58,28.22
2025-10-14T16:43:00Z,74.36,28.70
2025-10-14T16:44:00Z,73.52,29.00
2025-10-14T16:45:00Z,71.01,28.38
2025-10-14T16:46:00Z,70.31,31.27
2025-10-14T16:47:00Z,69.89,34.04
2025-10-14T16:48:00Z,68.58,40.59
2025-10-14T16:49:00Z,66.88,31.07
2025-10-14T16:50:00Z,73.11,27.18
2025-10-14T16:51:00Z,74.27,26.00
2025-10-14T16:52:00Z,75.80,28.80
2025-10-14T16:53:00Z,75.05,28.75
2025-10-14T16:54:00Z,75.43,29.94
2025-10-14T16:55:00Z,76.36,25.45
2025-10-14T16:56:00Z,77.11,23.49
2025-10-14T16:57:00Z,78.44,24.00
2025-10-14T16:58:00Z,78.89,23.19
2025-10-14T16:59:00Z,80.44,23.00
2025-10-14T17:00:00Z,78.91,22.46
2025-10-14T17:01:00Z,81.04,20.00
2025-10-14T17:02:00Z,81.76,20.59
2025-10-14T17:03:00Z,90.89,15.21
2025-10-14T17:04:00Z,90.23,17.19
2025-10-14T17:05:00Z,84.77,14.93
2025-10-14T17:06:00Z,82.63,18.01
2025-10-14T17:07:00Z,81.01,16.71
2025-10-14T17:08:00Z,82.21,15.00
2025-10-14T17:09:00Z,87.56,14.04
2025-10-14T17:10:00Z,88.58,12.75
2025-10-14T17:11:00Z,88.11,12.93
2025-10-14T17:12:00Z,86.81,13.02
2025-10-14T17:13:00Z,87.34,16.77
2025-10-14T17:14:00Z,83.13,19.00
2025-10-14T17:15:00Z,87.72,15.16
2025-10-14T17:16:00Z,84.66,15.08
2025-10-14T17:17:00Z,87.92,13.16
2025-10-14T17:18:00Z,89.58,14.18
2025-10-14T17:19:00Z,86.17,14.05
2025-10-14T17:20:00Z,90.56,10.92
2025-10-14T17:21:00Z,91.71,10.25
2025-10-14T17:22:00Z,91.54,11.88
2025-10-14T17:23:00Z,89.32,16.39
2025-10-14T17:24:00Z,85.12,14.66
2025-10-14T17:25:00Z,87.39,16.00
2025-10-14T17:26:00Z,88.00,15.59
2025-10-14T17:27:00Z,87.00,14.63
2025-10-14T17:28:00Z,86.01,20.45
2025-10-14T17:29:00Z,85.06,17.07
2025-10-14T17:30:00Z,86.95,14.99
2025-10-14T17:31:00Z,84.50,15.17
2025-10-14T17:32:00Z,82.38,19.94
2025-10-14T17:33:00Z,87.94,16.38
2025-10-14T17:34:00Z,89.87,14.19
2025-10-14T17:35:00Z,89.96,14.53
2025-10-14T17:36:00Z,88.49,14.88
2025-10-14T17:37:00Z,86.18,16.23
2025-10-14T17:38:00Z,82.88,19.42
2025-10-14T17:39:00Z,86.21,16.00
2025-10-14T17:40:00Z,86.62,16.87
2025-10-14T17:41:00Z,88.18,11.79
2025-10-14T17:42:00Z,87.69,14.22
2025-10-14T17:43:00Z,86.28,17.58
2025-10-14T17:44:00Z,83.83,17.92
2025-10-14T17:45:00Z,82.85,20.47
2025-10-14T17:46:00Z,88.49,12.39
2025-10-14T17:47:00Z,88.92,14.00
2025-10-14T17:48:00Z,96.03,3.44
2025-10-14T17:49:00Z,98.06,3.31
2025-10-14T17:50:00Z,95.47,5.07
2025-10-14T17:51:00Z,97.49,5.53
2025-10-14T17:52:00Z,99.00,1.00
2025-10-14T17:53:00Z,99.00,1.00
2025-10-14T17:54:00Z,99.00,1.00
2025-10-14T17:55:00Z,99.00,1.00
2025-10-14T17:56:00Z,99.00,1.00
2025-10-14T17:57:00Z,99.00,1.00
2025-10-14T17:58:00Z,99.00,1.00
2025-10-14T17:59:00Z,99.00,1.00
2025-10-14T18:00:00Z,99.00,1.00
2025-10-14T18:01:00Z,99.00,1.00
