# event_ticker=KXATPMATCH-26FEB16MEDSHA
# final_score=6-4 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Juncheng Shang
# kalshi_date=2026-02-16
timestamp,Daniil Medvedev,Juncheng Shang
2026-02-16T16:47:00Z,80.00,23.00
2026-02-16T16:48:00Z,80.00,23.00
2026-02-16T16:49:00Z,80.23,23.00
2026-02-16T16:50:00Z,81.00,23.00
2026-02-16T16:51:00Z,81.00,21.00
2026-02-16T16:52:00Z,81.00,20.33
2026-02-16T16:53:00Z,81.00,20.00
2026-02-16T16:54:00Z,81.00,20.00
2026-02-16T16:55:00Z,81.00,20.00
2026-02-16T16:56:00Z,79.50,21.00
2026-02-16T16:57:00Z,79.54,21.00
2026-02-16T16:58:00Z,80.00,21.00
2026-02-16T16:59:00Z,80.00,21.00
2026-02-16T17:00:00Z,80.00,21.00
2026-02-16T17:01:00Z,80.00,21.00
2026-02-16T17:02:00Z,80.00,21.00
2026-02-16T17:03:00Z,80.00,21.00
2026-02-16T17:04:00Z,80.00,21.00
2026-02-16T17:05:00Z,79.97,21.00
2026-02-16T17:06:00Z,79.99,21.00
2026-02-16T17:07:00Z,80.00,21.00
2026-02-16T17:08:00Z,80.00,21.00
2026-02-16T17:09:00Z,80.00,21.00
2026-02-16T17:10:00Z,79.95,21.00
2026-02-16T17:11:00Z,80.00,21.00
2026-02-16T17:12:00Z,80.00,21.00
2026-02-16T17:13:00Z,80.00,21.00
2026-02-16T17:14:00Z,80.00,20.00
2026-02-16T17:16:00Z,80.00,21.00
2026-02-16T17:17:00Z,79.97,21.00
2026-02-16T17:18:00Z,80.00,21.00
2026-02-16T17:19:00Z,80.00,21.00
2026-02-16T17:20:00Z,80.00,21.00
2026-02-16T17:21:00Z,79.86,21.00
2026-02-16T17:22:00Z,80.00,21.00
2026-02-16T17:23:00Z,80.40,21.00
2026-02-16T17:24:00Z,80.50,21.00
2026-02-16T17:25:00Z,80.08,23.41
2026-02-16T17:26:00Z,80.58,22.30
2026-02-16T17:27:00Z,80.99,22.09
2026-02-16T17:28:00Z,80.98,23.00
2026-02-16T17:29:00Z,80.86,22.00
2026-02-16T17:30:00Z,81.00,22.00
2026-02-16T17:31:00Z,81.00,22.00
2026-02-16T17:32:00Z,81.00,21.00
2026-02-16T17:33:00Z,81.00,22.00
2026-02-16T17:34:00Z,81.00,22.00
2026-02-16T17:35:00Z,81.00,22.00
2026-02-16T17:36:00Z,81.00,22.00
2026-02-16T17:37:00Z,81.00,21.00
2026-02-16T17:38:00Z,81.00,21.12
2026-02-16T17:39:00Z,81.00,22.00
2026-02-16T17:40:00Z,81.00,21.00
2026-02-16T17:41:00Z,81.00,21.00
2026-02-16T17:42:00Z,81.00,21.00
2026-02-16T17:43:00Z,80.74,21.80
2026-02-16T17:44:00Z,80.00,21.00
2026-02-16T17:45:00Z,80.00,21.00
2026-02-16T17:46:00Z,80.00,21.00
2026-02-16T17:47:00Z,78.41,22.03
2026-02-16T17:48:00Z,78.00,22.03
2026-02-16T17:49:00Z,78.63,22.00
2026-02-16T17:50:00Z,79.25,22.00
2026-02-16T17:51:00Z,79.58,22.00
2026-02-16T17:52:00Z,80.00,22.00
2026-02-16T17:53:00Z,80.03,22.00
2026-02-16T17:54:00Z,80.08,22.77
2026-02-16T17:55:00Z,80.97,21.00
2026-02-16T17:56:00Z,81.00,21.00
2026-02-16T17:57:00Z,81.00,21.00
2026-02-16T17:58:00Z,81.00,20.00
2026-02-16T17:59:00Z,81.00,20.00
2026-02-16T18:00:00Z,81.00,20.00
2026-02-16T18:01:00Z,81.00,21.00
2026-02-16T18:02:00Z,81.00,21.00
2026-02-16T18:03:00Z,81.00,20.42
2026-02-16T18:04:00Z,81.00,21.00
2026-02-16T18:05:00Z,81.29,20.00
2026-02-16T18:06:00Z,81.97,20.00
2026-02-16T18:07:00Z,81.76,19.26
2026-02-16T18:08:00Z,82.00,19.00
2026-02-16T18:09:00Z,81.84,19.00
2026-02-16T18:10:00Z,81.50,19.06
2026-02-16T18:11:00Z,81.57,20.00
2026-02-16T18:12:00Z,82.00,20.99
2026-02-16T18:13:00Z,82.86,17.38
2026-02-16T18:14:00Z,80.83,19.50
2026-02-16T18:15:00Z,80.52,20.82
2026-02-16T18:16:00Z,79.04,22.48
2026-02-16T18:17:00Z,77.88,23.25
2026-02-16T18:18:00Z,77.71,22.74
2026-02-16T18:19:00Z,77.28,23.55
2026-02-16T18:20:00Z,77.11,25.33
2026-02-16T18:21:00Z,75.17,25.00
2026-02-16T18:22:00Z,77.89,23.01
2026-02-16T18:23:00Z,77.04,24.03
2026-02-16T18:24:00Z,75.02,26.62
2026-02-16T18:25:00Z,74.99,26.83
2026-02-16T18:26:00Z,74.17,26.45
2026-02-16T18:27:00Z,76.38,25.63
2026-02-16T18:28:00Z,77.28,24.00
2026-02-16T18:29:00Z,76.84,23.06
2026-02-16T18:30:00Z,80.23,20.25
2026-02-16T18:31:00Z,82.50,17.06
2026-02-16T18:32:00Z,87.29,12.37
2026-02-16T18:33:00Z,87.95,12.57
2026-02-16T18:34:00Z,88.36,13.31
2026-02-16T18:35:00Z,87.71,13.15
2026-02-16T18:36:00Z,83.57,14.85
2026-02-16T18:37:00Z,87.15,13.08
2026-02-16T18:38:00Z,89.43,10.86
2026-02-16T18:39:00Z,90.20,10.93
2026-02-16T18:40:00Z,89.38,11.30
2026-02-16T18:41:00Z,89.43,11.42
2026-02-16T18:42:00Z,88.94,11.60
2026-02-16T18:43:00Z,88.52,12.89
2026-02-16T18:44:00Z,88.83,12.56
2026-02-16T18:45:00Z,89.84,11.05
2026-02-16T18:46:00Z,90.16,10.62
2026-02-16T18:47:00Z,91.43,9.60
2026-02-16T18:48:00Z,90.07,10.21
2026-02-16T18:49:00Z,89.77,10.87
2026-02-16T18:50:00Z,89.96,11.21
2026-02-16T18:51:00Z,90.71,10.07
2026-02-16T18:52:00Z,91.65,9.21
2026-02-16T18:53:00Z,91.99,8.43
2026-02-16T18:54:00Z,91.86,9.28
2026-02-16T18:55:00Z,92.14,8.29
2026-02-16T18:56:00Z,94.89,6.36
2026-02-16T18:57:00Z,94.23,6.09
2026-02-16T18:58:00Z,93.43,6.68
2026-02-16T18:59:00Z,94.72,6.48
2026-02-16T19:00:00Z,92.43,6.56
2026-02-16T19:01:00Z,92.12,7.72
2026-02-16T19:02:00Z,95.06,4.81
2026-02-16T19:03:00Z,96.74,3.06
2026-02-16T19:04:00Z,96.32,3.72
2026-02-16T19:05:00Z,97.94,2.19
2026-02-16T19:06:00Z,96.92,1.93
2026-02-16T19:07:00Z,98.04,1.89
2026-02-16T19:08:00Z,98.69,1.23
2026-02-16T19:09:00Z,97.90,1.96
2026-02-16T19:10:00Z,98.24,2.25
2026-02-16T19:11:00Z,97.39,2.96
2026-02-16T19:12:00Z,97.80,3.00
2026-02-16T19:13:00Z,97.00,2.97
2026-02-16T19:14:00Z,98.89,1.85
2026-02-16T19:15:00Z,98.83,3.00
2026-02-16T19:16:00Z,98.33,1.15
2026-02-16T19:17:00Z,99.00,1.00
2026-02-16T19:18:00Z,99.00,1.00
2026-02-16T19:19:00Z,99.00,1.00
2026-02-16T19:20:00Z,99.00,1.00
2026-02-16T19:21:00Z,99.00,1.00
2026-02-16T19:22:00Z,99.00,1.00
2026-02-16T19:23:00Z,99.00,1.00
2026-02-16T19:24:00Z,99.00,1.00
2026-02-16T19:25:00Z,99.00,1.00
2026-02-16T19:26:00Z,99.00,1.00
2026-02-16T19:27:00Z,99.00,1.00
2026-02-16T19:28:00Z,99.00,1.00
2026-02-16T19:29:00Z,99.00,1.00
2026-02-16T19:30:00Z,99.00,1.00
2026-02-16T19:31:00Z,99.00,1.00
2026-02-16T19:32:00Z,99.00,1.00
