# event_ticker=KXATPMATCH-25AUG12KHABRO
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Karen Khachanov
# fav_player=Jenson Brooksby
# dog_player=Karen Khachanov
# kalshi_date=2025-08-12
timestamp,Jenson Brooksby,Karen Khachanov
2025-08-12T18:10:00Z,36.00,65.00
2025-08-12T18:13:00Z,36.00,65.00
2025-08-12T18:18:00Z,36.00,65.00
2025-08-12T18:43:00Z,36.00,65.00
2025-08-12T18:46:00Z,36.00,65.00
2025-08-12T18:51:00Z,36.00,65.00
2025-08-12T18:55:00Z,36.00,65.00
2025-08-12T18:56:00Z,36.00,65.00
2025-08-12T18:58:00Z,36.00,65.00
2025-08-12T18:59:00Z,36.00,65.00
2025-08-12T19:01:00Z,36.00,65.00
2025-08-12T19:02:00Z,36.00,65.00
2025-08-12T19:07:00Z,36.00,65.00
2025-08-12T19:08:00Z,36.00,65.00
2025-08-12T19:09:00Z,36.00,65.00
2025-08-12T19:13:00Z,36.00,65.00
2025-08-12T19:15:00Z,36.00,65.00
2025-08-12T19:18:00Z,36.00,65.00
2025-08-12T19:19:00Z,36.00,65.00
2025-08-12T19:21:00Z,36.00,65.00
2025-08-12T19:25:00Z,36.00,65.00
2025-08-12T19:32:00Z,36.00,65.00
2025-08-12T19:33:00Z,35.00,65.00
2025-08-12T19:35:00Z,34.00,66.00
2025-08-12T19:36:00Z,35.00,66.00
2025-08-12T19:37:00Z,35.00,66.00
2025-08-12T19:38:00Z,35.00,66.00
2025-08-12T19:39:00Z,35.92,66.00
2025-08-12T19:40:00Z,35.98,66.00
2025-08-12T19:42:00Z,35.98,66.00
2025-08-12T19:43:00Z,36.00,66.00
2025-08-12T19:44:00Z,36.00,66.00
2025-08-12T19:45:00Z,36.00,66.00
2025-08-12T19:47:00Z,36.00,66.00
2025-08-12T19:49:00Z,36.00,66.00
2025-08-12T19:50:00Z,36.00,66.00
2025-08-12T19:52:00Z,36.00,66.00
2025-08-12T19:55:00Z,36.00,66.00
2025-08-12T19:57:00Z,36.00,66.00
2025-08-12T19:58:00Z,36.00,66.00
2025-08-12T20:00:00Z,36.00,66.00
2025-08-12T20:02:00Z,36.00,66.00
2025-08-12T20:04:00Z,36.00,66.00
2025-08-12T20:05:00Z,36.00,66.00
2025-08-12T20:06:00Z,36.00,66.00
2025-08-12T20:08:00Z,36.00,66.00
2025-08-12T20:09:00Z,36.00,66.00
2025-08-12T20:10:00Z,35.00,66.00
2025-08-12T20:15:00Z,37.50,66.00
2025-08-12T20:16:00Z,37.50,66.00
2025-08-12T20:18:00Z,37.50,66.00
2025-08-12T20:19:00Z,38.00,58.84
2025-08-12T20:20:00Z,39.39,58.84
2025-08-12T20:21:00Z,39.00,66.00
2025-08-12T20:23:00Z,38.00,65.00
2025-08-12T20:24:00Z,38.00,65.00
2025-08-12T20:26:00Z,38.00,65.00
2025-08-12T20:27:00Z,39.23,65.00
2025-08-12T20:28:00Z,39.23,64.00
2025-08-12T20:30:00Z,39.00,66.00
2025-08-12T20:31:00Z,39.50,66.00
2025-08-12T20:32:00Z,39.50,63.33
2025-08-12T20:33:00Z,36.00,66.00
2025-08-12T20:34:00Z,35.00,67.00
2025-08-12T20:35:00Z,35.00,67.00
2025-08-12T20:36:00Z,35.00,67.61
2025-08-12T20:37:00Z,35.00,68.00
2025-08-12T20:38:00Z,35.16,67.94
2025-08-12T20:39:00Z,35.85,67.00
2025-08-12T20:40:00Z,33.95,68.71
2025-08-12T20:41:00Z,33.95,73.64
2025-08-12T20:42:00Z,28.34,74.55
2025-08-12T20:43:00Z,22.41,78.21
2025-08-12T20:44:00Z,28.67,76.76
2025-08-12T20:45:00Z,30.92,72.28
2025-08-12T20:46:00Z,30.19,72.42
2025-08-12T20:47:00Z,28.00,71.56
2025-08-12T20:48:00Z,28.00,74.00
2025-08-12T20:49:00Z,28.00,75.41
2025-08-12T20:50:00Z,27.50,75.57
2025-08-12T20:51:00Z,30.34,74.00
2025-08-12T20:52:00Z,31.99,71.22
2025-08-12T20:53:00Z,36.64,68.83
2025-08-12T20:54:00Z,33.96,67.85
2025-08-12T20:55:00Z,32.20,69.19
2025-08-12T20:56:00Z,30.21,72.95
2025-08-12T20:57:00Z,30.04,73.00
2025-08-12T20:58:00Z,29.00,74.39
2025-08-12T20:59:00Z,26.99,75.51
2025-08-12T21:00:00Z,30.88,72.85
2025-08-12T21:01:00Z,31.76,69.99
2025-08-12T21:02:00Z,34.31,69.43
2025-08-12T21:03:00Z,38.40,66.83
2025-08-12T21:04:00Z,32.29,66.86
2025-08-12T21:05:00Z,33.09,66.77
2025-08-12T21:06:00Z,41.41,62.13
2025-08-12T21:07:00Z,35.00,69.01
2025-08-12T21:08:00Z,30.75,70.62
2025-08-12T21:09:00Z,29.59,71.03
2025-08-12T21:10:00Z,30.18,72.00
2025-08-12T21:11:00Z,30.18,72.68
2025-08-12T21:12:00Z,21.06,81.42
2025-08-12T21:13:00Z,16.09,83.63
2025-08-12T21:14:00Z,15.47,85.42
2025-08-12T21:15:00Z,13.00,89.01
2025-08-12T21:16:00Z,13.20,86.51
2025-08-12T21:17:00Z,11.81,91.86
2025-08-12T21:18:00Z,11.25,89.65
2025-08-12T21:19:00Z,11.25,88.00
2025-08-12T21:20:00Z,15.05,89.91
2025-08-12T21:21:00Z,15.79,87.48
2025-08-12T21:22:00Z,14.54,88.17
2025-08-12T21:23:00Z,8.61,92.51
2025-08-12T21:24:00Z,5.37,94.77
2025-08-12T21:25:00Z,7.49,95.72
2025-08-12T21:26:00Z,7.37,90.28
2025-08-12T21:27:00Z,8.00,95.30
2025-08-12T21:28:00Z,6.49,94.83
2025-08-12T21:29:00Z,5.72,96.12
2025-08-12T21:30:00Z,4.92,95.85
2025-08-12T21:31:00Z,5.57,97.72
2025-08-12T21:32:00Z,2.97,98.04
2025-08-12T21:33:00Z,2.00,98.25
2025-08-12T21:34:00Z,2.00,97.00
2025-08-12T21:35:00Z,1.67,98.07
2025-08-12T21:36:00Z,3.00,98.07
2025-08-12T21:37:00Z,1.00,98.00
2025-08-12T21:38:00Z,2.00,98.13
2025-08-12T21:39:00Z,3.70,98.00
2025-08-12T21:40:00Z,1.00,99.00
2025-08-12T21:41:00Z,2.00,98.26
2025-08-12T21:42:00Z,1.12,98.00
2025-08-12T21:43:00Z,1.12,98.05
2025-08-12T21:44:00Z,1.00,99.00
2025-08-12T21:45:00Z,2.00,99.00
2025-08-12T21:46:00Z,3.51,98.00
2025-08-12T21:48:00Z,4.63,97.40
2025-08-12T21:49:00Z,5.62,97.04
2025-08-12T21:50:00Z,5.53,97.02
2025-08-12T21:51:00Z,4.33,97.87
2025-08-12T21:52:00Z,4.55,97.87
2025-08-12T21:53:00Z,5.85,95.03
2025-08-12T21:54:00Z,6.24,96.91
2025-08-12T21:55:00Z,6.24,96.75
2025-08-12T21:56:00Z,6.24,95.62
2025-08-12T21:57:00Z,2.79,97.52
2025-08-12T21:58:00Z,3.43,99.00
2025-08-12T21:59:00Z,1.63,99.00
2025-08-12T22:00:00Z,1.00,99.00
2025-08-12T22:01:00Z,2.00,99.00
2025-08-12T22:02:00Z,2.84,98.38
2025-08-12T22:03:00Z,1.00,99.00
2025-08-12T22:04:00Z,1.00,99.00
2025-08-12T22:05:00Z,1.00,99.00
