# event_ticker=KXATPMATCH-26MAY12KHAPRI
# final_score=6-1 7-6(2)
# score_resolution=1-6 6-7
# match_winner=Karen Khachanov
# fav_player=Dino Prizmic
# dog_player=Karen Khachanov
# kalshi_date=2026-05-12
timestamp,Karen Khachanov,Dino Prizmic
2026-05-12T04:14:00Z,37.00,64.00
2026-05-12T04:15:00Z,37.00,64.00
2026-05-12T04:16:00Z,37.00,64.00
2026-05-12T04:19:00Z,37.00,63.00
2026-05-12T04:20:00Z,37.00,64.00
2026-05-12T04:21:00Z,37.00,64.00
2026-05-12T04:22:00Z,37.00,64.00
2026-05-12T04:23:00Z,37.00,64.00
2026-05-12T04:24:00Z,37.00,64.00
2026-05-12T04:25:00Z,37.00,64.00
2026-05-12T04:26:00Z,37.00,64.00
2026-05-12T04:28:00Z,37.00,64.00
2026-05-12T04:30:00Z,37.00,64.00
2026-05-12T04:31:00Z,37.00,64.00
2026-05-12T04:34:00Z,37.00,64.00
2026-05-12T04:35:00Z,37.00,64.00
2026-05-12T04:40:00Z,37.00,64.00
2026-05-12T04:42:00Z,37.00,64.00
2026-05-12T04:44:00Z,37.00,64.00
2026-05-12T04:45:00Z,37.00,64.00
2026-05-12T04:46:00Z,37.00,64.00
2026-05-12T04:49:00Z,37.00,64.00
2026-05-12T04:50:00Z,37.00,64.00
2026-05-12T04:53:00Z,37.00,64.00
2026-05-12T04:54:00Z,37.00,64.00
2026-05-12T04:55:00Z,37.00,64.00
2026-05-12T04:57:00Z,37.00,64.00
2026-05-12T04:59:00Z,37.00,64.00
2026-05-12T05:00:00Z,37.00,64.00
2026-05-12T05:01:00Z,37.00,64.00
2026-05-12T05:02:00Z,37.00,64.00
2026-05-12T05:07:00Z,37.00,64.00
2026-05-12T05:08:00Z,37.00,64.00
2026-05-12T05:09:00Z,37.00,64.00
2026-05-12T05:10:00Z,37.00,64.00
2026-05-12T05:12:00Z,37.00,64.00
2026-05-12T05:13:00Z,37.00,64.00
2026-05-12T05:17:00Z,37.00,64.00
2026-05-12T05:18:00Z,37.00,64.00
2026-05-12T05:19:00Z,37.00,64.00
2026-05-12T05:20:00Z,37.00,64.00
2026-05-12T05:21:00Z,37.00,63.00
2026-05-12T05:22:00Z,37.00,63.00
2026-05-12T05:23:00Z,37.00,64.00
2026-05-12T05:24:00Z,37.00,64.00
2026-05-12T05:25:00Z,37.00,64.00
2026-05-12T05:26:00Z,37.00,64.00
2026-05-12T05:27:00Z,37.00,64.00
2026-05-12T05:28:00Z,37.00,64.08
2026-05-12T05:29:00Z,37.00,64.00
2026-05-12T05:30:00Z,37.00,64.00
2026-05-12T05:31:00Z,37.00,64.00
2026-05-12T05:32:00Z,37.00,64.00
2026-05-12T05:33:00Z,37.00,64.00
2026-05-12T05:34:00Z,37.00,64.00
2026-05-12T05:35:00Z,37.00,64.00
2026-05-12T05:36:00Z,37.00,64.00
2026-05-12T05:37:00Z,37.00,64.00
2026-05-12T05:38:00Z,37.00,64.00
2026-05-12T05:39:00Z,37.00,64.00
2026-05-12T05:40:00Z,37.00,64.00
2026-05-12T05:41:00Z,37.00,64.00
2026-05-12T05:42:00Z,37.00,64.00
2026-05-12T05:43:00Z,37.00,64.00
2026-05-12T05:44:00Z,37.00,64.00
2026-05-12T05:45:00Z,37.00,64.00
2026-05-12T05:46:00Z,37.00,64.00
2026-05-12T05:47:00Z,37.00,64.00
2026-05-12T05:49:00Z,37.00,64.00
2026-05-12T05:50:00Z,37.00,64.00
2026-05-12T05:51:00Z,37.00,64.00
2026-05-12T05:52:00Z,37.00,64.00
2026-05-12T05:53:00Z,37.00,64.00
2026-05-12T05:54:00Z,37.00,65.00
2026-05-12T05:55:00Z,37.00,65.00
2026-05-12T05:56:00Z,37.00,65.00
2026-05-12T05:57:00Z,37.00,64.00
2026-05-12T05:58:00Z,37.00,64.00
2026-05-12T05:59:00Z,37.00,64.00
2026-05-12T06:00:00Z,37.00,64.00
2026-05-12T06:02:00Z,37.00,64.74
2026-05-12T06:04:00Z,37.00,65.00
2026-05-12T06:05:00Z,37.00,65.00
2026-05-12T06:06:00Z,37.00,65.00
2026-05-12T06:07:00Z,37.00,65.00
2026-05-12T06:08:00Z,37.00,65.00
2026-05-12T06:09:00Z,37.00,65.00
2026-05-12T06:10:00Z,37.00,67.22
2026-05-12T06:12:00Z,36.20,66.00
2026-05-12T06:13:00Z,37.00,66.00
2026-05-12T06:14:00Z,37.00,66.00
2026-05-12T06:15:00Z,36.00,66.00
2026-05-12T06:16:00Z,36.00,66.00
2026-05-12T06:17:00Z,36.00,66.00
2026-05-12T06:19:00Z,36.00,66.00
2026-05-12T06:20:00Z,36.00,66.00
2026-05-12T06:21:00Z,36.00,66.00
2026-05-12T06:22:00Z,36.00,65.00
2026-05-12T06:25:00Z,36.00,65.00
2026-05-12T06:27:00Z,36.00,66.00
2026-05-12T06:28:00Z,36.00,66.00
2026-05-12T06:29:00Z,36.00,66.00
2026-05-12T06:30:00Z,36.00,66.00
2026-05-12T06:31:00Z,36.00,66.00
2026-05-12T06:32:00Z,36.00,66.00
2026-05-12T06:34:00Z,36.00,66.00
2026-05-12T06:35:00Z,36.00,65.00
2026-05-12T06:37:00Z,36.00,66.00
2026-05-12T06:38:00Z,36.00,66.00
2026-05-12T06:40:00Z,35.24,67.00
2026-05-12T06:41:00Z,36.00,67.00
2026-05-12T06:42:00Z,36.00,67.00
2026-05-12T06:44:00Z,36.00,67.00
2026-05-12T06:45:00Z,36.00,67.00
2026-05-12T06:46:00Z,36.00,67.00
2026-05-12T06:47:00Z,36.00,67.00
2026-05-12T06:50:00Z,36.00,67.00
2026-05-12T06:53:00Z,36.00,66.92
2026-05-12T06:55:00Z,36.00,67.00
2026-05-12T06:56:00Z,36.00,67.00
2026-05-12T06:59:00Z,36.00,67.00
2026-05-12T07:03:00Z,36.00,67.00
2026-05-12T07:04:00Z,36.00,67.00
2026-05-12T07:05:00Z,36.00,66.00
2026-05-12T07:06:00Z,36.00,66.00
2026-05-12T07:07:00Z,36.00,66.00
2026-05-12T07:08:00Z,36.00,66.00
2026-05-12T07:09:00Z,36.00,66.00
2026-05-12T07:10:00Z,36.00,66.00
2026-05-12T07:11:00Z,36.00,66.00
2026-05-12T07:12:00Z,36.00,66.00
2026-05-12T07:14:00Z,36.00,66.00
2026-05-12T07:15:00Z,36.00,66.00
2026-05-12T07:16:00Z,36.00,66.00
2026-05-12T07:19:00Z,36.00,66.00
2026-05-12T07:20:00Z,35.00,66.00
2026-05-12T07:22:00Z,35.00,66.00
2026-05-12T07:23:00Z,35.00,66.00
2026-05-12T07:24:00Z,35.00,66.00
2026-05-12T07:25:00Z,35.00,66.94
2026-05-12T07:26:00Z,36.00,66.94
2026-05-12T07:27:00Z,36.00,66.94
2026-05-12T07:30:00Z,36.00,66.94
2026-05-12T07:32:00Z,36.00,66.94
2026-05-12T07:33:00Z,36.00,65.00
2026-05-12T07:34:00Z,36.00,65.00
2026-05-12T07:36:00Z,36.00,65.00
2026-05-12T07:38:00Z,36.00,65.00
2026-05-12T07:41:00Z,36.00,65.00
2026-05-12T07:42:00Z,36.00,65.00
2026-05-12T07:43:00Z,36.00,65.00
2026-05-12T07:46:00Z,36.00,65.00
2026-05-12T07:48:00Z,36.00,65.00
2026-05-12T07:52:00Z,36.00,65.00
2026-05-12T07:56:00Z,36.00,65.00
2026-05-12T07:57:00Z,36.00,65.00
2026-05-12T07:59:00Z,36.00,65.00
2026-05-12T08:00:00Z,36.00,65.00
2026-05-12T08:01:00Z,36.00,65.00
2026-05-12T08:02:00Z,36.00,65.00
2026-05-12T08:04:00Z,36.00,65.00
2026-05-12T08:06:00Z,36.00,65.00
2026-05-12T08:07:00Z,36.00,65.00
2026-05-12T08:08:00Z,36.00,65.00
2026-05-12T08:10:00Z,36.00,65.00
2026-05-12T08:11:00Z,36.00,65.00
2026-05-12T08:12:00Z,35.96,65.00
2026-05-12T08:15:00Z,36.00,65.00
2026-05-12T08:17:00Z,36.00,65.00
2026-05-12T08:18:00Z,36.00,65.00
2026-05-12T08:19:00Z,36.00,65.00
2026-05-12T08:21:00Z,36.00,65.00
2026-05-12T08:22:00Z,36.00,65.00
2026-05-12T08:23:00Z,36.00,65.00
2026-05-12T08:24:00Z,36.00,65.00
2026-05-12T08:25:00Z,36.00,65.00
2026-05-12T08:26:00Z,36.00,65.00
2026-05-12T08:28:00Z,36.00,65.00
2026-05-12T08:29:00Z,36.00,64.00
2026-05-12T08:30:00Z,36.00,64.00
2026-05-12T08:31:00Z,36.00,64.00
2026-05-12T08:32:00Z,36.00,64.00
2026-05-12T08:33:00Z,36.00,64.00
2026-05-12T08:36:00Z,36.00,65.00
2026-05-12T08:38:00Z,36.00,65.00
2026-05-12T08:39:00Z,36.00,65.00
2026-05-12T08:42:00Z,36.43,65.00
2026-05-12T08:43:00Z,37.00,65.00
2026-05-12T08:44:00Z,36.82,65.00
2026-05-12T08:45:00Z,37.00,65.00
2026-05-12T08:46:00Z,37.00,64.00
2026-05-12T08:47:00Z,37.00,64.00
2026-05-12T08:50:00Z,37.00,64.00
2026-05-12T08:51:00Z,37.00,64.00
2026-05-12T08:52:00Z,37.00,64.00
2026-05-12T08:53:00Z,37.00,63.57
2026-05-12T08:54:00Z,37.00,63.57
2026-05-12T08:55:00Z,37.00,63.57
2026-05-12T08:56:00Z,37.00,63.57
2026-05-12T08:57:00Z,37.00,63.00
2026-05-12T08:58:00Z,37.00,63.00
2026-05-12T08:59:00Z,37.00,63.00
2026-05-12T09:00:00Z,37.00,63.00
2026-05-12T09:01:00Z,37.00,63.00
2026-05-12T09:02:00Z,37.00,63.00
2026-05-12T09:03:00Z,37.00,63.00
2026-05-12T09:04:00Z,37.00,63.00
2026-05-12T09:05:00Z,36.00,63.00
2026-05-12T09:06:00Z,37.81,63.00
2026-05-12T09:07:00Z,39.00,63.00
2026-05-12T09:08:00Z,39.57,63.00
2026-05-12T09:09:00Z,40.00,63.00
2026-05-12T09:10:00Z,40.00,63.00
2026-05-12T09:11:00Z,40.00,63.00
2026-05-12T09:12:00Z,39.00,62.07
2026-05-12T09:13:00Z,39.72,62.00
2026-05-12T09:14:00Z,39.97,61.17
2026-05-12T09:15:00Z,46.04,55.70
2026-05-12T09:16:00Z,48.55,56.85
2026-05-12T09:17:00Z,51.25,48.67
2026-05-12T09:18:00Z,53.57,47.02
2026-05-12T09:19:00Z,47.48,50.51
2026-05-12T09:20:00Z,52.14,51.57
2026-05-12T09:21:00Z,48.90,55.96
2026-05-12T09:22:00Z,48.70,51.82
2026-05-12T09:23:00Z,50.57,51.00
2026-05-12T09:24:00Z,51.78,50.56
2026-05-12T09:25:00Z,50.83,50.00
2026-05-12T09:26:00Z,44.60,55.82
2026-05-12T09:27:00Z,45.73,56.39
2026-05-12T09:28:00Z,44.06,55.72
2026-05-12T09:29:00Z,50.39,51.99
2026-05-12T09:30:00Z,50.39,54.83
2026-05-12T09:31:00Z,45.28,53.00
2026-05-12T09:32:00Z,48.36,51.42
2026-05-12T09:33:00Z,49.79,52.11
2026-05-12T09:34:00Z,51.80,50.11
2026-05-12T09:35:00Z,52.07,48.76
2026-05-12T09:36:00Z,55.30,48.20
2026-05-12T09:37:00Z,50.67,49.99
2026-05-12T09:38:00Z,56.69,45.90
2026-05-12T09:39:00Z,59.05,40.40
2026-05-12T09:40:00Z,58.72,41.20
2026-05-12T09:41:00Z,58.76,43.71
2026-05-12T09:42:00Z,58.20,44.19
2026-05-12T09:43:00Z,54.05,48.10
2026-05-12T09:44:00Z,53.64,47.31
2026-05-12T09:45:00Z,58.14,43.59
2026-05-12T09:46:00Z,61.01,39.44
2026-05-12T09:47:00Z,61.40,41.59
2026-05-12T09:48:00Z,60.09,40.88
2026-05-12T09:49:00Z,61.93,38.77
2026-05-12T09:50:00Z,65.40,35.02
2026-05-12T09:51:00Z,66.23,35.09
2026-05-12T09:52:00Z,65.14,36.04
2026-05-12T09:53:00Z,72.33,33.00
2026-05-12T09:54:00Z,71.23,30.60
2026-05-12T09:55:00Z,72.08,29.05
2026-05-12T09:56:00Z,70.62,30.17
2026-05-12T09:57:00Z,71.24,31.50
2026-05-12T09:58:00Z,71.95,29.01
2026-05-12T09:59:00Z,74.40,27.42
2026-05-12T10:00:00Z,78.40,22.88
2026-05-12T10:01:00Z,80.12,21.95
2026-05-12T10:02:00Z,73.89,26.73
2026-05-12T10:03:00Z,74.85,27.58
2026-05-12T10:04:00Z,56.97,44.77
2026-05-12T10:05:00Z,74.00,24.40
2026-05-12T10:06:00Z,75.96,27.56
2026-05-12T10:07:00Z,70.62,31.28
2026-05-12T10:08:00Z,64.72,36.35
2026-05-12T10:09:00Z,67.82,32.79
2026-05-12T10:10:00Z,72.89,32.00
2026-05-12T10:11:00Z,73.32,27.20
2026-05-12T10:12:00Z,69.18,30.44
2026-05-12T10:13:00Z,68.67,33.48
2026-05-12T10:14:00Z,74.76,25.78
2026-05-12T10:15:00Z,80.31,20.02
2026-05-12T10:16:00Z,82.15,17.88
2026-05-12T10:17:00Z,82.76,18.64
2026-05-12T10:18:00Z,82.98,18.35
2026-05-12T10:19:00Z,82.44,18.22
2026-05-12T10:20:00Z,80.73,22.15
2026-05-12T10:21:00Z,77.06,24.00
2026-05-12T10:22:00Z,77.58,23.71
2026-05-12T10:23:00Z,76.79,25.15
2026-05-12T10:24:00Z,75.89,26.52
2026-05-12T10:25:00Z,78.01,24.03
2026-05-12T10:26:00Z,78.83,21.09
2026-05-12T10:27:00Z,77.97,22.97
2026-05-12T10:28:00Z,78.96,19.69
2026-05-12T10:29:00Z,77.75,21.79
2026-05-12T10:30:00Z,77.42,22.79
2026-05-12T10:31:00Z,73.97,28.14
2026-05-12T10:32:00Z,69.67,31.77
2026-05-12T10:33:00Z,72.57,29.37
2026-05-12T10:34:00Z,76.93,24.78
2026-05-12T10:35:00Z,76.34,24.72
2026-05-12T10:36:00Z,76.71,24.93
2026-05-12T10:37:00Z,74.94,27.16
2026-05-12T10:38:00Z,69.89,29.77
2026-05-12T10:39:00Z,69.48,30.50
2026-05-12T10:40:00Z,69.33,29.49
2026-05-12T10:41:00Z,68.75,33.03
2026-05-12T10:42:00Z,59.23,43.12
2026-05-12T10:43:00Z,60.19,40.66
2026-05-12T10:44:00Z,72.12,27.50
2026-05-12T10:45:00Z,76.67,23.83
2026-05-12T10:46:00Z,76.50,23.47
2026-05-12T10:47:00Z,75.88,24.67
2026-05-12T10:48:00Z,76.31,23.97
2026-05-12T10:49:00Z,81.63,19.92
2026-05-12T10:50:00Z,76.77,25.00
2026-05-12T10:51:00Z,70.06,30.83
2026-05-12T10:52:00Z,70.58,30.29
2026-05-12T10:53:00Z,69.06,34.49
2026-05-12T10:54:00Z,68.47,32.29
2026-05-12T10:55:00Z,73.32,27.13
2026-05-12T10:56:00Z,72.42,27.79
2026-05-12T10:57:00Z,72.86,28.49
2026-05-12T10:58:00Z,71.22,28.38
2026-05-12T10:59:00Z,69.52,30.69
2026-05-12T11:00:00Z,71.28,30.72
2026-05-12T11:01:00Z,66.63,32.58
2026-05-12T11:02:00Z,57.56,42.72
2026-05-12T11:03:00Z,66.69,28.22
2026-05-12T11:04:00Z,77.21,22.88
2026-05-12T11:05:00Z,86.15,12.63
2026-05-12T11:06:00Z,93.22,5.47
2026-05-12T11:07:00Z,95.64,4.32
2026-05-12T11:08:00Z,95.39,3.89
2026-05-12T11:09:00Z,98.76,1.42
2026-05-12T11:10:00Z,99.00,1.42
2026-05-12T11:11:00Z,99.00,1.00
2026-05-12T11:12:00Z,99.00,1.00
2026-05-12T11:13:00Z,99.00,1.00
2026-05-12T11:14:00Z,99.00,1.00
2026-05-12T11:15:00Z,99.00,1.00
2026-05-12T11:16:00Z,99.00,1.00
