# event_ticker=KXATPMATCH-26FEB08DIATAB
# final_score=7-6(5) 6-3
# score_resolution=6-7 3-6
# match_winner=Alejandro Tabilo
# fav_player=Facundo Diaz Acosta
# dog_player=Alejandro Tabilo
# kalshi_date=2026-02-08
timestamp,Facundo Diaz Acosta,Alejandro Tabilo
2026-02-10T17:57:00Z,46.61,53.50
2026-02-10T17:58:00Z,44.11,55.74
2026-02-10T17:59:00Z,48.26,54.57
2026-02-10T18:00:00Z,49.99,52.82
2026-02-10T18:01:00Z,52.25,50.19
2026-02-10T18:02:00Z,50.00,52.07
2026-02-10T18:03:00Z,51.00,52.49
2026-02-10T18:04:00Z,49.84,51.99
2026-02-10T18:05:00Z,51.20,51.47
2026-02-10T18:06:00Z,52.26,50.01
2026-02-10T18:07:00Z,52.26,51.53
2026-02-10T18:08:00Z,52.07,49.57
2026-02-10T18:09:00Z,49.47,53.93
2026-02-10T18:10:00Z,49.76,51.09
2026-02-10T18:11:00Z,49.17,53.70
2026-02-10T18:12:00Z,48.85,51.20
2026-02-10T18:13:00Z,52.65,49.61
2026-02-10T18:14:00Z,54.63,47.81
2026-02-10T18:15:00Z,55.01,46.36
2026-02-10T18:16:00Z,53.22,46.08
2026-02-10T18:17:00Z,55.02,45.89
2026-02-10T18:18:00Z,59.78,44.32
2026-02-10T18:19:00Z,52.46,48.35
2026-02-10T18:20:00Z,52.36,49.22
2026-02-10T18:21:00Z,56.58,45.99
2026-02-10T18:22:00Z,57.91,45.91
2026-02-10T18:23:00Z,54.55,47.12
2026-02-10T18:24:00Z,55.94,46.00
2026-02-10T18:25:00Z,58.46,45.48
2026-02-10T18:26:00Z,57.40,46.43
2026-02-10T18:27:00Z,50.60,59.21
2026-02-10T18:28:00Z,49.02,50.36
2026-02-10T18:29:00Z,55.27,48.04
2026-02-10T18:30:00Z,52.66,49.06
2026-02-10T18:31:00Z,53.88,46.69
2026-02-10T18:32:00Z,53.80,48.04
2026-02-10T18:33:00Z,54.35,47.09
2026-02-10T18:34:00Z,54.51,53.39
2026-02-10T18:35:00Z,47.62,51.55
2026-02-10T18:36:00Z,56.18,46.76
2026-02-10T18:37:00Z,58.00,42.54
2026-02-10T18:38:00Z,56.69,41.79
2026-02-10T18:39:00Z,56.64,43.56
2026-02-10T18:40:00Z,55.61,47.28
2026-02-10T18:41:00Z,50.16,51.28
2026-02-10T18:42:00Z,47.63,54.49
2026-02-10T18:43:00Z,49.55,53.02
2026-02-10T18:44:00Z,55.96,47.35
2026-02-10T18:45:00Z,55.73,47.00
2026-02-10T18:46:00Z,55.08,45.26
2026-02-10T18:47:00Z,59.06,43.35
2026-02-10T18:48:00Z,59.47,47.23
2026-02-10T18:49:00Z,52.00,50.87
2026-02-10T18:50:00Z,47.74,54.93
2026-02-10T18:51:00Z,35.96,64.14
2026-02-10T18:52:00Z,33.33,67.40
2026-02-10T18:53:00Z,27.23,73.31
2026-02-10T18:54:00Z,24.27,75.77
2026-02-10T18:55:00Z,27.67,72.98
2026-02-10T18:56:00Z,30.53,71.17
2026-02-10T18:57:00Z,33.40,67.15
2026-02-10T18:58:00Z,36.35,65.13
2026-02-10T18:59:00Z,34.89,66.58
2026-02-10T19:00:00Z,33.18,71.09
2026-02-10T19:01:00Z,27.17,73.04
2026-02-10T19:02:00Z,28.67,74.00
2026-02-10T19:03:00Z,27.92,73.95
2026-02-10T19:04:00Z,26.40,72.13
2026-02-10T19:05:00Z,26.79,76.01
2026-02-10T19:06:00Z,24.50,77.61
2026-02-10T19:07:00Z,24.00,80.00
2026-02-10T19:08:00Z,26.01,75.55
2026-02-10T19:09:00Z,23.92,75.67
2026-02-10T19:10:00Z,23.14,77.36
2026-02-10T19:11:00Z,25.64,78.33
2026-02-10T19:12:00Z,25.77,78.16
2026-02-10T19:13:00Z,21.84,83.44
2026-02-10T19:14:00Z,9.95,89.37
2026-02-10T19:15:00Z,8.26,93.49
2026-02-10T19:16:00Z,7.45,94.28
2026-02-10T19:17:00Z,10.42,89.85
2026-02-10T19:18:00Z,10.61,91.73
2026-02-10T19:19:00Z,6.01,94.67
2026-02-10T19:20:00Z,6.33,94.80
2026-02-10T19:21:00Z,5.94,95.64
2026-02-10T19:22:00Z,6.94,94.57
2026-02-10T19:23:00Z,6.96,93.88
2026-02-10T19:24:00Z,7.88,93.82
2026-02-10T19:25:00Z,8.06,94.25
2026-02-10T19:26:00Z,10.83,92.58
2026-02-10T19:27:00Z,11.29,89.88
2026-02-10T19:28:00Z,6.60,94.42
2026-02-10T19:29:00Z,5.55,95.31
2026-02-10T19:30:00Z,4.86,95.72
2026-02-10T19:31:00Z,5.16,94.98
2026-02-10T19:32:00Z,6.06,94.19
2026-02-10T19:33:00Z,7.02,93.02
2026-02-10T19:34:00Z,8.63,91.06
2026-02-10T19:35:00Z,6.50,94.91
2026-02-10T19:36:00Z,7.96,93.74
2026-02-10T19:37:00Z,5.40,95.98
2026-02-10T19:38:00Z,7.27,93.23
2026-02-10T19:39:00Z,3.45,97.29
2026-02-10T19:40:00Z,3.05,96.98
2026-02-10T19:41:00Z,3.00,97.34
2026-02-10T19:42:00Z,4.51,96.17
2026-02-10T19:43:00Z,5.52,96.81
2026-02-10T19:44:00Z,3.64,96.85
2026-02-10T19:45:00Z,4.96,97.09
2026-02-10T19:46:00Z,1.33,98.86
2026-02-10T19:47:00Z,1.00,99.00
2026-02-10T19:48:00Z,1.00,99.00
2026-02-10T19:49:00Z,1.00,99.00
2026-02-10T19:50:00Z,1.00,99.00
2026-02-10T19:51:00Z,1.00,99.00
2026-02-10T19:52:00Z,1.00,99.00
2026-02-10T19:53:00Z,1.00,99.00
