# event_ticker=KXATPMATCH-25OCT21FEAZVE
# final_score=6-4 1-6 7-6(5)
# score_resolution=6-4 1-6 7-6
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Jacob Fearnley
# kalshi_date=2025-10-21
timestamp,Alexander Zverev,Jacob Fearnley
2025-10-21T18:25:00Z,77.00,24.00
2025-10-21T18:26:00Z,77.75,24.00
2025-10-21T18:27:00Z,77.00,24.00
2025-10-21T18:28:00Z,77.77,24.00
2025-10-21T18:29:00Z,78.00,24.00
2025-10-21T18:30:00Z,77.06,24.00
2025-10-21T18:31:00Z,77.00,24.00
2025-10-21T18:32:00Z,77.00,24.00
2025-10-21T18:33:00Z,77.98,24.90
2025-10-21T18:34:00Z,78.00,24.72
2025-10-21T18:35:00Z,79.70,23.00
2025-10-21T18:36:00Z,77.00,24.82
2025-10-21T18:37:00Z,81.07,23.77
2025-10-21T18:38:00Z,86.17,16.73
2025-10-21T18:39:00Z,87.00,12.32
2025-10-21T18:40:00Z,88.00,13.00
2025-10-21T18:41:00Z,88.88,12.11
2025-10-21T18:42:00Z,91.33,10.77
2025-10-21T18:43:00Z,90.99,11.98
2025-10-21T18:44:00Z,90.35,12.29
2025-10-21T18:45:00Z,88.79,11.27
2025-10-21T18:46:00Z,90.06,11.00
2025-10-21T18:47:00Z,89.00,12.90
2025-10-21T18:48:00Z,89.00,12.90
2025-10-21T18:49:00Z,89.60,11.37
2025-10-21T18:50:00Z,89.00,12.00
2025-10-21T18:51:00Z,87.20,14.00
2025-10-21T18:52:00Z,89.00,13.00
2025-10-21T18:53:00Z,88.76,12.78
2025-10-21T18:54:00Z,90.00,11.87
2025-10-21T18:55:00Z,89.90,11.98
2025-10-21T18:56:00Z,89.56,12.39
2025-10-21T18:57:00Z,88.63,12.02
2025-10-21T18:58:00Z,89.00,13.09
2025-10-21T18:59:00Z,89.25,13.26
2025-10-21T19:00:00Z,89.18,11.93
2025-10-21T19:01:00Z,87.45,13.51
2025-10-21T19:02:00Z,88.90,13.14
2025-10-21T19:03:00Z,88.35,12.98
2025-10-21T19:04:00Z,92.51,11.12
2025-10-21T19:05:00Z,91.82,9.76
2025-10-21T19:06:00Z,92.35,8.17
2025-10-21T19:07:00Z,93.13,7.99
2025-10-21T19:08:00Z,93.35,8.72
2025-10-21T19:09:00Z,93.00,8.41
2025-10-21T19:10:00Z,92.87,8.19
2025-10-21T19:11:00Z,95.39,9.46
2025-10-21T19:12:00Z,91.00,10.75
2025-10-21T19:13:00Z,91.00,11.00
2025-10-21T19:14:00Z,91.00,11.90
2025-10-21T19:15:00Z,91.00,10.93
2025-10-21T19:16:00Z,90.50,10.89
2025-10-21T19:17:00Z,91.97,10.06
2025-10-21T19:18:00Z,92.00,9.93
2025-10-21T19:19:00Z,91.28,10.80
2025-10-21T19:20:00Z,91.00,12.60
2025-10-21T19:21:00Z,90.00,10.17
2025-10-21T19:22:00Z,93.00,9.80
2025-10-21T19:23:00Z,92.03,9.00
2025-10-21T19:24:00Z,91.68,8.41
2025-10-21T19:25:00Z,92.00,9.00
2025-10-21T19:26:00Z,91.22,9.70
2025-10-21T19:27:00Z,91.96,8.83
2025-10-21T19:28:00Z,91.92,8.72
2025-10-21T19:29:00Z,89.95,10.98
2025-10-21T19:30:00Z,88.42,12.67
2025-10-21T19:31:00Z,82.92,17.20
2025-10-21T19:32:00Z,81.48,19.12
2025-10-21T19:33:00Z,78.06,23.39
2025-10-21T19:34:00Z,79.00,21.98
2025-10-21T19:35:00Z,79.66,22.90
2025-10-21T19:36:00Z,77.63,21.33
2025-10-21T19:37:00Z,75.36,25.62
2025-10-21T19:38:00Z,77.56,24.97
2025-10-21T19:39:00Z,76.13,26.49
2025-10-21T19:40:00Z,75.45,29.06
2025-10-21T19:41:00Z,68.00,32.32
2025-10-21T19:42:00Z,66.00,34.42
2025-10-21T19:43:00Z,67.56,33.32
2025-10-21T19:44:00Z,65.00,34.94
2025-10-21T19:45:00Z,64.91,35.37
2025-10-21T19:46:00Z,63.21,35.30
2025-10-21T19:47:00Z,65.15,35.98
2025-10-21T19:48:00Z,65.44,36.14
2025-10-21T19:49:00Z,64.40,35.71
2025-10-21T19:50:00Z,62.08,38.34
2025-10-21T19:51:00Z,61.70,39.32
2025-10-21T19:52:00Z,61.54,39.38
2025-10-21T19:53:00Z,63.65,36.29
2025-10-21T19:54:00Z,67.29,33.29
2025-10-21T19:55:00Z,70.09,34.83
2025-10-21T19:56:00Z,69.94,32.64
2025-10-21T19:57:00Z,66.81,35.82
2025-10-21T19:58:00Z,63.39,37.81
2025-10-21T19:59:00Z,64.86,36.10
2025-10-21T20:00:00Z,65.62,34.86
2025-10-21T20:01:00Z,62.59,42.31
2025-10-21T20:02:00Z,64.10,36.87
2025-10-21T20:03:00Z,64.72,33.40
2025-10-21T20:04:00Z,66.48,37.10
2025-10-21T20:05:00Z,61.22,40.31
2025-10-21T20:06:00Z,60.03,41.47
2025-10-21T20:07:00Z,62.04,41.58
2025-10-21T20:08:00Z,65.40,42.50
2025-10-21T20:09:00Z,66.32,32.78
2025-10-21T20:10:00Z,66.93,34.25
2025-10-21T20:11:00Z,64.80,37.84
2025-10-21T20:12:00Z,64.58,35.63
2025-10-21T20:13:00Z,64.50,35.11
2025-10-21T20:14:00Z,68.39,32.01
2025-10-21T20:15:00Z,70.13,30.94
2025-10-21T20:16:00Z,73.83,31.64
2025-10-21T20:17:00Z,67.27,32.35
2025-10-21T20:18:00Z,63.90,39.49
2025-10-21T20:19:00Z,60.37,40.46
2025-10-21T20:20:00Z,63.92,37.59
2025-10-21T20:21:00Z,67.44,34.41
2025-10-21T20:22:00Z,68.41,31.35
2025-10-21T20:23:00Z,70.07,29.75
2025-10-21T20:24:00Z,67.19,35.12
2025-10-21T20:25:00Z,69.00,33.91
2025-10-21T20:26:00Z,62.04,38.32
2025-10-21T20:27:00Z,64.26,38.76
2025-10-21T20:28:00Z,68.01,35.84
2025-10-21T20:29:00Z,69.21,29.50
2025-10-21T20:30:00Z,69.44,31.41
2025-10-21T20:31:00Z,69.13,32.64
2025-10-21T20:32:00Z,65.31,36.38
2025-10-21T20:33:00Z,68.67,32.75
2025-10-21T20:34:00Z,77.08,20.08
2025-10-21T20:35:00Z,68.46,32.81
2025-10-21T20:36:00Z,68.63,35.13
2025-10-21T20:37:00Z,71.20,32.38
2025-10-21T20:38:00Z,72.53,30.09
2025-10-21T20:39:00Z,71.35,29.59
2025-10-21T20:40:00Z,72.01,30.05
2025-10-21T20:41:00Z,76.59,28.81
2025-10-21T20:42:00Z,74.86,28.13
2025-10-21T20:43:00Z,67.55,32.61
2025-10-21T20:44:00Z,63.94,40.92
2025-10-21T20:45:00Z,74.59,32.00
2025-10-21T20:46:00Z,78.14,23.96
2025-10-21T20:47:00Z,77.03,24.10
2025-10-21T20:48:00Z,85.84,12.58
2025-10-21T20:49:00Z,92.54,6.54
2025-10-21T20:50:00Z,96.83,4.34
2025-10-21T20:51:00Z,94.42,6.63
2025-10-21T20:52:00Z,90.39,11.68
2025-10-21T20:53:00Z,93.24,6.04
2025-10-21T20:54:00Z,94.88,10.62
2025-10-21T20:55:00Z,99.00,1.00
2025-10-21T20:56:00Z,99.00,1.00
2025-10-21T20:57:00Z,99.00,1.00
2025-10-21T20:58:00Z,99.00,1.00
2025-10-21T20:59:00Z,99.00,1.00
2025-10-21T21:00:00Z,99.00,1.00
2025-10-21T21:01:00Z,99.00,1.00
