# event_ticker=KXATPMATCH-26APR26NORTIR
# final_score=7-5 7-6(5)
# score_resolution=7-5 7-6
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-04-26
timestamp,Cameron Norrie,Thiago Agustin Tirante
2026-04-26T09:08:00Z,57.00,45.00
2026-04-26T09:20:00Z,57.00,45.00
2026-04-26T09:21:00Z,57.00,45.00
2026-04-26T09:28:00Z,57.00,45.00
2026-04-26T09:29:00Z,57.00,45.00
2026-04-26T09:31:00Z,57.00,45.00
2026-04-26T09:39:00Z,57.00,45.00
2026-04-26T09:41:00Z,57.00,45.00
2026-04-26T09:52:00Z,57.00,45.00
2026-04-26T09:55:00Z,57.00,45.00
2026-04-26T10:03:00Z,57.00,44.00
2026-04-26T10:10:00Z,57.00,44.00
2026-04-26T10:14:00Z,57.00,44.00
2026-04-26T10:21:00Z,57.00,44.00
2026-04-26T10:25:00Z,57.00,44.00
2026-04-26T10:31:00Z,57.00,44.00
2026-04-26T10:35:00Z,57.00,44.00
2026-04-26T10:51:00Z,57.00,44.00
2026-04-26T10:56:00Z,57.00,44.00
2026-04-26T10:57:00Z,57.00,44.00
2026-04-26T11:01:00Z,57.00,44.00
2026-04-26T11:02:00Z,57.00,45.00
2026-04-26T11:13:00Z,57.00,45.00
2026-04-26T11:21:00Z,57.00,45.00
2026-04-26T11:25:00Z,57.00,45.00
2026-04-26T11:33:00Z,57.00,45.00
2026-04-26T11:36:00Z,57.00,45.00
2026-04-26T11:37:00Z,57.00,44.00
2026-04-26T11:41:00Z,57.00,44.00
2026-04-26T11:45:00Z,57.00,44.00
2026-04-26T11:46:00Z,57.00,44.00
2026-04-26T11:52:00Z,57.00,44.00
2026-04-26T11:56:00Z,57.00,44.00
2026-04-26T11:57:00Z,57.00,44.00
2026-04-26T11:59:00Z,57.00,44.00
2026-04-26T12:02:00Z,57.00,44.00
2026-04-26T12:04:00Z,57.00,44.00
2026-04-26T12:05:00Z,57.00,44.00
2026-04-26T12:06:00Z,57.00,44.00
2026-04-26T12:15:00Z,57.00,44.00
2026-04-26T12:17:00Z,57.00,45.00
2026-04-26T12:21:00Z,57.00,45.00
2026-04-26T12:22:00Z,57.00,45.00
2026-04-26T12:23:00Z,57.00,45.00
2026-04-26T12:25:00Z,57.00,45.00
2026-04-26T12:26:00Z,57.00,45.00
2026-04-26T12:27:00Z,57.00,45.00
2026-04-26T12:29:00Z,57.00,45.00
2026-04-26T12:37:00Z,57.00,45.00
2026-04-26T12:38:00Z,57.00,45.00
2026-04-26T12:47:00Z,57.00,45.00
2026-04-26T12:49:00Z,57.00,45.00
2026-04-26T12:55:00Z,57.00,45.00
2026-04-26T12:58:00Z,57.00,45.00
2026-04-26T13:05:00Z,57.00,45.00
2026-04-26T13:06:00Z,57.00,45.00
2026-04-26T13:07:00Z,57.00,45.00
2026-04-26T13:08:00Z,57.00,45.00
2026-04-26T13:10:00Z,57.00,45.00
2026-04-26T13:14:00Z,57.00,45.00
2026-04-26T13:15:00Z,57.00,45.00
2026-04-26T13:18:00Z,57.00,45.00
2026-04-26T13:19:00Z,57.00,45.00
2026-04-26T13:25:00Z,57.00,45.73
2026-04-26T13:27:00Z,57.00,46.00
2026-04-26T13:29:00Z,57.00,46.00
2026-04-26T13:30:00Z,57.00,46.00
2026-04-26T13:33:00Z,57.00,46.00
2026-04-26T13:34:00Z,57.00,46.00
2026-04-26T13:35:00Z,57.00,46.00
2026-04-26T13:39:00Z,57.00,46.00
2026-04-26T13:40:00Z,57.00,46.00
2026-04-26T13:41:00Z,57.00,46.00
2026-04-26T13:43:00Z,57.00,45.00
2026-04-26T13:44:00Z,57.00,46.00
2026-04-26T13:46:00Z,57.00,46.00
2026-04-26T13:49:00Z,57.00,45.00
2026-04-26T13:51:00Z,57.00,45.00
2026-04-26T13:52:00Z,57.00,46.00
2026-04-26T13:55:00Z,57.00,45.83
2026-04-26T13:56:00Z,57.00,46.00
2026-04-26T13:58:00Z,57.00,46.00
2026-04-26T13:59:00Z,57.00,46.00
2026-04-26T14:00:00Z,57.00,46.00
2026-04-26T14:01:00Z,57.00,46.00
2026-04-26T14:02:00Z,57.00,46.00
2026-04-26T14:05:00Z,56.00,46.00
2026-04-26T14:06:00Z,56.83,46.00
2026-04-26T14:07:00Z,57.00,45.00
2026-04-26T14:10:00Z,56.95,45.00
2026-04-26T14:11:00Z,57.00,45.00
2026-04-26T14:12:00Z,57.00,45.00
2026-04-26T14:13:00Z,57.00,45.00
2026-04-26T14:14:00Z,56.20,45.00
2026-04-26T14:15:00Z,56.20,45.00
2026-04-26T14:16:00Z,56.20,45.86
2026-04-26T14:17:00Z,56.00,46.00
2026-04-26T14:18:00Z,56.00,46.00
2026-04-26T14:19:00Z,56.00,46.00
2026-04-26T14:20:00Z,56.00,46.00
2026-04-26T14:21:00Z,56.00,46.00
2026-04-26T14:22:00Z,56.00,46.00
2026-04-26T14:25:00Z,56.00,46.00
2026-04-26T14:26:00Z,56.00,46.00
2026-04-26T14:27:00Z,56.00,46.00
2026-04-26T14:28:00Z,56.00,46.00
2026-04-26T14:29:00Z,56.00,46.00
2026-04-26T14:30:00Z,54.62,46.00
2026-04-26T14:31:00Z,54.62,46.00
2026-04-26T14:32:00Z,56.00,46.00
2026-04-26T14:33:00Z,56.00,46.00
2026-04-26T14:34:00Z,56.00,46.00
2026-04-26T14:35:00Z,56.00,46.00
2026-04-26T14:36:00Z,56.00,46.00
2026-04-26T14:38:00Z,56.00,46.00
2026-04-26T14:39:00Z,55.98,46.00
2026-04-26T14:40:00Z,55.00,46.00
2026-04-26T14:41:00Z,55.00,46.00
2026-04-26T14:42:00Z,55.00,46.00
2026-04-26T14:44:00Z,55.00,46.00
2026-04-26T14:45:00Z,54.80,46.00
2026-04-26T14:46:00Z,55.00,46.00
2026-04-26T14:47:00Z,55.00,46.00
2026-04-26T14:48:00Z,54.00,46.00
2026-04-26T14:49:00Z,55.00,46.00
2026-04-26T14:50:00Z,55.00,46.00
2026-04-26T14:51:00Z,55.00,46.00
2026-04-26T14:52:00Z,55.00,46.00
2026-04-26T14:53:00Z,55.06,46.00
2026-04-26T14:54:00Z,55.06,46.00
2026-04-26T14:55:00Z,55.00,46.00
2026-04-26T14:56:00Z,55.00,46.00
2026-04-26T14:57:00Z,55.00,46.00
2026-04-26T14:58:00Z,55.00,46.00
2026-04-26T14:59:00Z,55.00,46.00
2026-04-26T15:00:00Z,55.00,46.00
2026-04-26T15:01:00Z,55.00,46.00
2026-04-26T15:02:00Z,55.00,46.00
2026-04-26T15:03:00Z,55.00,46.00
2026-04-26T15:04:00Z,55.00,46.00
2026-04-26T15:05:00Z,55.00,46.00
2026-04-26T15:06:00Z,55.00,46.00
2026-04-26T15:07:00Z,55.00,46.00
2026-04-26T15:08:00Z,55.00,46.00
2026-04-26T15:09:00Z,55.00,46.00
2026-04-26T15:10:00Z,55.00,45.00
2026-04-26T15:11:00Z,55.00,46.00
2026-04-26T15:12:00Z,55.00,46.00
2026-04-26T15:13:00Z,55.00,46.00
2026-04-26T15:14:00Z,54.56,46.00
2026-04-26T15:15:00Z,55.00,46.00
2026-04-26T15:16:00Z,55.00,46.00
2026-04-26T15:17:00Z,55.00,46.00
2026-04-26T15:18:00Z,55.00,46.00
2026-04-26T15:19:00Z,55.00,46.00
2026-04-26T15:20:00Z,55.00,46.00
2026-04-26T15:21:00Z,55.00,46.00
2026-04-26T15:23:00Z,55.00,46.00
2026-04-26T15:24:00Z,55.00,46.00
2026-04-26T15:25:00Z,55.00,46.00
2026-04-26T15:26:00Z,55.00,46.00
2026-04-26T15:27:00Z,55.00,46.00
2026-04-26T15:28:00Z,55.00,46.00
2026-04-26T15:29:00Z,55.00,46.00
2026-04-26T15:30:00Z,55.00,46.00
2026-04-26T15:31:00Z,55.00,46.00
2026-04-26T15:32:00Z,55.00,46.00
2026-04-26T15:33:00Z,55.00,46.00
2026-04-26T15:34:00Z,55.00,46.00
2026-04-26T15:35:00Z,55.00,46.00
2026-04-26T15:36:00Z,55.00,46.00
2026-04-26T15:37:00Z,55.00,46.00
2026-04-26T15:38:00Z,55.00,46.00
2026-04-26T15:39:00Z,55.00,46.00
2026-04-26T15:40:00Z,55.00,46.00
2026-04-26T15:41:00Z,55.00,46.00
2026-04-26T15:42:00Z,55.00,46.00
2026-04-26T15:43:00Z,55.00,46.00
2026-04-26T15:44:00Z,55.00,46.00
2026-04-26T15:45:00Z,55.00,46.00
2026-04-26T15:46:00Z,55.00,46.00
2026-04-26T15:47:00Z,55.00,46.00
2026-04-26T15:48:00Z,55.00,46.00
2026-04-26T15:49:00Z,54.97,46.00
2026-04-26T15:50:00Z,54.79,46.00
2026-04-26T15:51:00Z,55.00,46.00
2026-04-26T15:52:00Z,55.00,46.00
2026-04-26T15:53:00Z,55.00,46.00
2026-04-26T15:54:00Z,55.00,46.00
2026-04-26T15:55:00Z,55.00,46.00
2026-04-26T15:56:00Z,55.00,46.00
2026-04-26T15:57:00Z,55.00,46.00
2026-04-26T15:58:00Z,55.00,46.00
2026-04-26T15:59:00Z,55.00,45.96
2026-04-26T16:00:00Z,55.00,46.00
2026-04-26T16:01:00Z,55.00,46.00
2026-04-26T16:02:00Z,55.00,46.00
2026-04-26T16:03:00Z,54.14,46.00
2026-04-26T16:04:00Z,54.99,46.00
2026-04-26T16:05:00Z,55.00,45.26
2026-04-26T16:06:00Z,54.94,46.00
2026-04-26T16:07:00Z,54.90,46.00
2026-04-26T16:08:00Z,55.00,46.00
2026-04-26T16:09:00Z,55.00,46.00
2026-04-26T16:10:00Z,55.00,46.00
2026-04-26T16:11:00Z,55.00,45.72
2026-04-26T16:12:00Z,55.00,46.00
2026-04-26T16:13:00Z,53.78,46.52
2026-04-26T16:14:00Z,54.00,47.00
2026-04-26T16:15:00Z,54.00,47.00
2026-04-26T16:16:00Z,54.00,47.00
2026-04-26T16:17:00Z,53.60,47.00
2026-04-26T16:18:00Z,54.00,47.00
2026-04-26T16:19:00Z,54.00,47.00
2026-04-26T16:20:00Z,54.00,47.00
2026-04-26T16:21:00Z,54.00,47.00
2026-04-26T16:22:00Z,54.00,47.00
2026-04-26T16:23:00Z,54.00,47.00
2026-04-26T16:24:00Z,53.96,47.87
2026-04-26T16:25:00Z,53.50,48.00
2026-04-26T16:26:00Z,54.00,48.00
2026-04-26T16:27:00Z,54.00,48.00
2026-04-26T16:28:00Z,53.24,48.00
2026-04-26T16:29:00Z,53.53,48.00
2026-04-26T16:30:00Z,53.76,48.00
2026-04-26T16:31:00Z,54.00,48.00
2026-04-26T16:32:00Z,53.11,48.79
2026-04-26T16:33:00Z,53.43,47.58
2026-04-26T16:34:00Z,53.86,48.00
2026-04-26T16:35:00Z,54.00,48.20
2026-04-26T16:36:00Z,53.72,49.00
2026-04-26T16:37:00Z,53.00,48.98
2026-04-26T16:38:00Z,53.00,49.00
2026-04-26T16:39:00Z,52.66,49.00
2026-04-26T16:40:00Z,52.82,48.37
2026-04-26T16:41:00Z,52.19,48.62
2026-04-26T16:42:00Z,54.82,48.02
2026-04-26T16:43:00Z,56.61,46.06
2026-04-26T16:44:00Z,57.06,45.00
2026-04-26T16:45:00Z,58.55,44.16
2026-04-26T16:46:00Z,56.12,45.05
2026-04-26T16:47:00Z,55.25,46.52
2026-04-26T16:48:00Z,53.35,47.37
2026-04-26T16:49:00Z,49.91,50.65
2026-04-26T16:50:00Z,52.00,48.95
2026-04-26T16:51:00Z,54.89,45.98
2026-04-26T16:52:00Z,54.30,46.96
2026-04-26T16:53:00Z,53.45,48.07
2026-04-26T16:54:00Z,51.93,49.09
2026-04-26T16:55:00Z,51.34,49.96
2026-04-26T16:56:00Z,52.81,47.97
2026-04-26T16:57:00Z,53.09,46.82
2026-04-26T16:58:00Z,53.97,47.00
2026-04-26T16:59:00Z,54.10,48.01
2026-04-26T17:00:00Z,52.68,48.94
2026-04-26T17:01:00Z,52.83,48.83
2026-04-26T17:02:00Z,51.46,51.14
2026-04-26T17:03:00Z,49.74,52.25
2026-04-26T17:04:00Z,58.11,47.75
2026-04-26T17:05:00Z,55.53,46.00
2026-04-26T17:06:00Z,55.00,45.90
2026-04-26T17:07:00Z,56.49,42.25
2026-04-26T17:08:00Z,56.66,43.71
2026-04-26T17:09:00Z,55.78,47.03
2026-04-26T17:10:00Z,55.16,48.01
2026-04-26T17:11:00Z,53.63,48.22
2026-04-26T17:12:00Z,56.17,44.87
2026-04-26T17:13:00Z,55.75,44.73
2026-04-26T17:14:00Z,56.00,44.65
2026-04-26T17:15:00Z,55.01,44.42
2026-04-26T17:16:00Z,55.16,46.06
2026-04-26T17:17:00Z,57.12,45.10
2026-04-26T17:18:00Z,53.89,47.76
2026-04-26T17:19:00Z,52.48,50.93
2026-04-26T17:20:00Z,55.61,44.01
2026-04-26T17:21:00Z,55.61,44.00
2026-04-26T17:22:00Z,56.20,43.89
2026-04-26T17:23:00Z,55.60,45.31
2026-04-26T17:24:00Z,61.90,38.83
2026-04-26T17:25:00Z,61.67,40.45
2026-04-26T17:26:00Z,62.83,36.74
2026-04-26T17:27:00Z,63.09,34.12
2026-04-26T17:28:00Z,69.64,30.18
2026-04-26T17:29:00Z,78.87,20.89
2026-04-26T17:30:00Z,80.21,20.81
2026-04-26T17:31:00Z,79.49,20.41
2026-04-26T17:32:00Z,79.11,20.95
2026-04-26T17:33:00Z,79.55,20.51
2026-04-26T17:34:00Z,77.74,21.99
2026-04-26T17:35:00Z,78.95,23.71
2026-04-26T17:36:00Z,79.58,20.81
2026-04-26T17:37:00Z,79.71,21.39
2026-04-26T17:38:00Z,77.14,22.93
2026-04-26T17:39:00Z,77.71,23.06
2026-04-26T17:40:00Z,76.03,23.07
2026-04-26T17:41:00Z,74.85,27.08
2026-04-26T17:42:00Z,76.13,26.20
2026-04-26T17:43:00Z,78.00,21.94
2026-04-26T17:44:00Z,78.01,21.28
2026-04-26T17:45:00Z,76.99,22.07
2026-04-26T17:46:00Z,77.37,23.21
2026-04-26T17:47:00Z,76.41,23.37
2026-04-26T17:48:00Z,76.99,24.02
2026-04-26T17:49:00Z,77.10,24.99
2026-04-26T17:50:00Z,76.49,26.17
2026-04-26T17:51:00Z,76.01,24.57
2026-04-26T17:52:00Z,77.51,23.46
2026-04-26T17:53:00Z,77.50,23.09
2026-04-26T17:54:00Z,77.91,22.64
2026-04-26T17:55:00Z,78.81,21.11
2026-04-26T17:56:00Z,75.95,26.33
2026-04-26T17:57:00Z,74.80,27.89
2026-04-26T17:58:00Z,69.32,30.61
2026-04-26T17:59:00Z,73.26,25.77
2026-04-26T18:00:00Z,78.38,22.01
2026-04-26T18:01:00Z,78.99,20.97
2026-04-26T18:02:00Z,81.24,21.51
2026-04-26T18:03:00Z,78.22,23.94
2026-04-26T18:04:00Z,74.58,25.61
2026-04-26T18:05:00Z,74.10,28.85
2026-04-26T18:06:00Z,73.85,25.11
2026-04-26T18:07:00Z,73.91,25.55
2026-04-26T18:08:00Z,76.89,23.47
2026-04-26T18:09:00Z,76.95,23.21
2026-04-26T18:10:00Z,79.06,19.97
2026-04-26T18:11:00Z,76.04,25.40
2026-04-26T18:12:00Z,72.68,27.96
2026-04-26T18:13:00Z,75.51,25.32
2026-04-26T18:14:00Z,75.51,25.08
2026-04-26T18:15:00Z,77.04,23.75
2026-04-26T18:16:00Z,76.84,23.41
2026-04-26T18:17:00Z,76.43,26.27
2026-04-26T18:18:00Z,72.56,28.00
2026-04-26T18:19:00Z,69.27,32.25
2026-04-26T18:20:00Z,63.46,38.53
2026-04-26T18:21:00Z,64.91,35.03
2026-04-26T18:22:00Z,60.49,39.31
2026-04-26T18:23:00Z,73.44,26.40
2026-04-26T18:24:00Z,69.63,31.77
2026-04-26T18:25:00Z,61.72,39.46
2026-04-26T18:26:00Z,77.85,24.08
2026-04-26T18:27:00Z,91.64,7.94
2026-04-26T18:28:00Z,98.70,3.57
2026-04-26T18:29:00Z,99.00,1.00
2026-04-26T18:30:00Z,99.00,1.00
2026-04-26T18:31:00Z,99.00,1.00
2026-04-26T18:32:00Z,99.00,1.00
2026-04-26T18:33:00Z,99.00,1.00
