# event_ticker=KXATPMATCH-26MAR31JODLAJ
# final_score=6-3 6-4
# match_winner=Rafael Jodar
# fav_player=Rafael Jodar
# dog_player=Dusan Lajovic
# kalshi_date=2026-03-31
timestamp,Rafael Jodar,Dusan Lajovic
2026-03-31T16:10:00Z,60.00,39.00
2026-03-31T16:11:00Z,59.00,39.00
2026-03-31T16:12:00Z,58.00,40.00
2026-03-31T16:14:00Z,58.00,41.00
2026-03-31T16:17:00Z,59.00,41.00
2026-03-31T16:18:00Z,59.00,41.00
2026-03-31T16:19:00Z,59.00,41.00
2026-03-31T16:20:00Z,59.00,41.00
2026-03-31T16:21:00Z,59.00,42.00
2026-03-31T16:22:00Z,59.00,42.00
2026-03-31T16:25:00Z,59.00,41.00
2026-03-31T16:26:00Z,59.00,41.00
2026-03-31T16:27:00Z,59.00,41.00
2026-03-31T16:28:00Z,59.41,41.00
2026-03-31T16:29:00Z,60.00,41.00
2026-03-31T16:31:00Z,60.00,41.00
2026-03-31T16:32:00Z,60.00,41.00
2026-03-31T16:39:00Z,60.00,40.00
2026-03-31T16:41:00Z,60.00,42.00
2026-03-31T16:42:00Z,60.00,42.00
2026-03-31T16:44:00Z,60.00,41.00
2026-03-31T16:46:00Z,60.00,41.00
2026-03-31T16:47:00Z,60.00,41.00
2026-03-31T16:48:00Z,60.00,40.29
2026-03-31T16:49:00Z,59.40,40.29
2026-03-31T16:50:00Z,58.10,41.00
2026-03-31T16:51:00Z,59.00,41.00
2026-03-31T16:52:00Z,57.28,41.00
2026-03-31T16:53:00Z,58.00,41.00
2026-03-31T16:54:00Z,58.00,41.00
2026-03-31T16:55:00Z,58.00,43.00
2026-03-31T16:57:00Z,58.00,43.00
2026-03-31T16:58:00Z,58.00,43.00
2026-03-31T17:00:00Z,58.00,41.70
2026-03-31T17:01:00Z,59.00,41.70
2026-03-31T17:02:00Z,59.00,42.00
2026-03-31T17:03:00Z,59.00,42.00
2026-03-31T17:04:00Z,59.15,42.00
2026-03-31T17:06:00Z,60.00,42.00
2026-03-31T17:07:00Z,60.00,42.00
2026-03-31T17:08:00Z,60.00,42.00
2026-03-31T17:09:00Z,60.00,42.00
2026-03-31T17:11:00Z,60.00,42.00
2026-03-31T17:12:00Z,60.00,42.00
2026-03-31T17:13:00Z,60.00,42.00
2026-03-31T17:14:00Z,60.00,42.00
2026-03-31T17:16:00Z,60.00,42.00
2026-03-31T17:17:00Z,60.00,42.00
2026-03-31T17:19:00Z,57.00,42.00
2026-03-31T17:21:00Z,59.00,42.00
2026-03-31T17:22:00Z,59.00,42.00
2026-03-31T17:25:00Z,59.00,44.00
2026-03-31T17:28:00Z,59.00,44.00
2026-03-31T17:29:00Z,59.00,44.00
2026-03-31T17:30:00Z,59.00,43.00
2026-03-31T17:31:00Z,59.00,43.00
2026-03-31T17:32:00Z,59.00,43.00
2026-03-31T17:33:00Z,59.00,43.00
2026-03-31T17:34:00Z,59.00,43.00
2026-03-31T17:35:00Z,59.33,43.00
2026-03-31T17:36:00Z,60.00,43.00
2026-03-31T17:37:00Z,60.00,43.00
2026-03-31T17:38:00Z,60.00,43.00
2026-03-31T17:39:00Z,59.00,43.00
2026-03-31T17:41:00Z,59.00,43.00
2026-03-31T17:44:00Z,59.00,43.00
2026-03-31T17:45:00Z,60.00,43.00
2026-03-31T17:46:00Z,60.00,43.00
2026-03-31T17:47:00Z,60.00,43.00
2026-03-31T17:48:00Z,59.00,43.00
2026-03-31T17:49:00Z,59.00,43.00
2026-03-31T17:51:00Z,59.00,43.00
2026-03-31T17:52:00Z,59.64,43.00
2026-03-31T17:53:00Z,59.00,43.00
2026-03-31T17:54:00Z,62.90,40.35
2026-03-31T17:55:00Z,60.00,41.00
2026-03-31T17:56:00Z,60.00,40.00
2026-03-31T17:57:00Z,60.00,41.00
2026-03-31T17:58:00Z,60.01,41.00
2026-03-31T17:59:00Z,57.79,43.89
2026-03-31T18:00:00Z,57.12,44.99
2026-03-31T18:01:00Z,62.45,44.99
2026-03-31T18:02:00Z,62.24,40.00
2026-03-31T18:03:00Z,59.98,40.62
2026-03-31T18:04:00Z,57.22,46.78
2026-03-31T18:05:00Z,52.64,46.94
2026-03-31T18:06:00Z,55.71,47.01
2026-03-31T18:07:00Z,55.49,49.52
2026-03-31T18:08:00Z,58.15,49.52
2026-03-31T18:09:00Z,59.24,41.00
2026-03-31T18:10:00Z,61.18,37.01
2026-03-31T18:11:00Z,63.99,36.93
2026-03-31T18:12:00Z,64.98,37.40
2026-03-31T18:13:00Z,67.82,35.00
2026-03-31T18:14:00Z,72.40,27.70
2026-03-31T18:15:00Z,77.96,24.00
2026-03-31T18:16:00Z,80.47,20.00
2026-03-31T18:17:00Z,81.35,19.00
2026-03-31T18:18:00Z,81.90,18.95
2026-03-31T18:19:00Z,81.98,17.00
2026-03-31T18:20:00Z,83.45,17.00
2026-03-31T18:21:00Z,82.62,18.86
2026-03-31T18:22:00Z,80.28,19.00
2026-03-31T18:23:00Z,82.00,19.00
2026-03-31T18:24:00Z,80.93,20.00
2026-03-31T18:25:00Z,81.10,20.88
2026-03-31T18:26:00Z,83.45,18.00
2026-03-31T18:27:00Z,84.00,18.00
2026-03-31T18:28:00Z,83.24,18.00
2026-03-31T18:29:00Z,81.49,18.98
2026-03-31T18:30:00Z,75.27,24.97
2026-03-31T18:31:00Z,80.05,21.47
2026-03-31T18:32:00Z,83.80,17.00
2026-03-31T18:33:00Z,84.00,17.00
2026-03-31T18:34:00Z,84.00,17.00
2026-03-31T18:35:00Z,84.00,17.86
2026-03-31T18:36:00Z,79.38,20.53
2026-03-31T18:37:00Z,79.53,21.28
2026-03-31T18:38:00Z,82.82,17.52
2026-03-31T18:39:00Z,83.35,17.04
2026-03-31T18:40:00Z,81.00,19.88
2026-03-31T18:41:00Z,80.00,21.00
2026-03-31T18:42:00Z,79.20,21.75
2026-03-31T18:43:00Z,77.16,22.93
2026-03-31T18:44:00Z,78.48,20.04
2026-03-31T18:45:00Z,80.03,21.05
2026-03-31T18:46:00Z,79.60,24.59
2026-03-31T18:47:00Z,76.68,22.40
2026-03-31T18:48:00Z,76.97,24.20
2026-03-31T18:49:00Z,74.91,26.52
2026-03-31T18:50:00Z,78.72,21.58
2026-03-31T18:51:00Z,77.83,23.00
2026-03-31T18:52:00Z,77.94,23.47
2026-03-31T18:53:00Z,78.89,19.53
2026-03-31T18:54:00Z,78.41,22.96
2026-03-31T18:55:00Z,78.00,22.97
2026-03-31T18:56:00Z,76.22,25.46
2026-03-31T18:57:00Z,78.59,21.97
2026-03-31T18:58:00Z,81.10,18.76
2026-03-31T18:59:00Z,85.57,18.38
2026-03-31T19:00:00Z,89.83,9.23
2026-03-31T19:01:00Z,89.75,9.88
2026-03-31T19:02:00Z,94.92,5.88
2026-03-31T19:03:00Z,94.96,5.70
2026-03-31T19:04:00Z,96.07,4.98
2026-03-31T19:05:00Z,97.70,3.81
2026-03-31T19:06:00Z,97.39,3.16
2026-03-31T19:07:00Z,97.86,9.01
2026-03-31T19:08:00Z,96.97,4.00
2026-03-31T19:09:00Z,97.77,2.57
2026-03-31T19:10:00Z,98.97,1.33
2026-03-31T19:11:00Z,99.00,1.00
2026-03-31T19:12:00Z,99.00,1.00
