# event_ticker=KXATPMATCH-26APR05KOUHUM
# final_score=6-3 7-5
# match_winner=Ugo Humbert
# fav_player=Ugo Humbert
# dog_player=Moise Kouame
# kalshi_date=2026-04-05
timestamp,Ugo Humbert,Moise Kouame
2026-04-05T18:56:00Z,98.00,2.79
2026-04-05T18:57:00Z,97.87,3.00
2026-04-05T18:58:00Z,98.94,2.01
2026-04-05T18:59:00Z,97.26,3.44
2026-04-05T19:00:00Z,95.90,4.29
2026-04-05T19:01:00Z,89.32,10.02
2026-04-05T19:02:00Z,87.07,11.13
2026-04-05T19:03:00Z,89.58,10.12
2026-04-05T19:04:00Z,97.51,2.65
2026-04-05T19:05:00Z,97.94,3.63
2026-04-05T19:06:00Z,95.83,4.95
2026-04-05T19:07:00Z,93.90,7.96
2026-04-05T19:08:00Z,92.08,8.55
2026-04-05T19:09:00Z,95.96,6.13
2026-04-05T19:10:00Z,98.79,1.96
2026-04-05T19:11:00Z,98.28,3.77
2026-04-05T19:12:00Z,98.85,1.60
2026-04-05T19:13:00Z,99.00,1.60
2026-04-05T19:14:00Z,99.00,1.60
2026-04-05T19:15:00Z,99.00,1.00
2026-04-05T19:17:00Z,99.00,1.00
