# event_ticker=KXATPMATCH-25OCT23ARNZVE
# final_score=6-4 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Matteo Arnaldi
# kalshi_date=2025-10-23
timestamp,Alexander Zverev,Matteo Arnaldi
2025-10-23T17:22:00Z,97.01,3.17
2025-10-23T17:23:00Z,97.00,3.67
2025-10-23T17:24:00Z,98.41,2.47
2025-10-23T17:25:00Z,98.53,2.90
2025-10-23T17:26:00Z,97.15,3.00
2025-10-23T17:27:00Z,98.00,2.99
2025-10-23T17:28:00Z,98.25,2.10
2025-10-23T17:29:00Z,96.76,2.98
2025-10-23T17:30:00Z,98.00,3.00
2025-10-23T17:31:00Z,95.87,4.79
2025-10-23T17:32:00Z,95.22,3.86
2025-10-23T17:33:00Z,94.77,5.50
2025-10-23T17:34:00Z,95.32,3.46
2025-10-23T17:35:00Z,99.00,2.87
2025-10-23T17:36:00Z,98.00,2.77
2025-10-23T17:37:00Z,98.00,3.00
2025-10-23T17:38:00Z,98.00,2.50
2025-10-23T17:39:00Z,98.00,3.35
2025-10-23T17:40:00Z,97.00,3.00
2025-10-23T17:41:00Z,98.12,3.00
2025-10-23T17:42:00Z,98.00,2.00
2025-10-23T17:43:00Z,98.00,1.99
2025-10-23T17:44:00Z,99.00,2.00
2025-10-23T17:45:00Z,99.00,2.00
2025-10-23T17:46:00Z,99.00,1.13
2025-10-23T17:47:00Z,98.00,1.17
2025-10-23T17:48:00Z,98.00,2.00
2025-10-23T17:49:00Z,98.96,1.07
2025-10-23T17:50:00Z,98.80,2.00
2025-10-23T17:51:00Z,99.00,1.88
2025-10-23T17:52:00Z,99.00,1.00
2025-10-23T17:53:00Z,99.00,1.00
2025-10-23T17:54:00Z,99.00,1.00
