# event_ticker=KXATPMATCH-26APR17FILMUS
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Arthur Fils
# fav_player=Lorenzo Musetti
# dog_player=Arthur Fils
# kalshi_date=2026-04-17
timestamp,Lorenzo Musetti,Arthur Fils
2026-04-17T07:55:00Z,52.00,49.00
2026-04-17T08:05:00Z,52.00,49.00
2026-04-17T08:09:00Z,52.00,49.00
2026-04-17T08:10:00Z,52.00,49.00
2026-04-17T08:12:00Z,52.00,49.00
2026-04-17T08:14:00Z,52.00,49.00
2026-04-17T08:18:00Z,52.00,49.00
2026-04-17T08:20:00Z,52.00,49.00
2026-04-17T08:22:00Z,52.00,48.00
2026-04-17T08:23:00Z,52.00,49.00
2026-04-17T08:25:00Z,52.00,49.00
2026-04-17T08:26:00Z,52.00,49.00
2026-04-17T08:28:00Z,52.00,49.00
2026-04-17T08:29:00Z,52.00,49.59
2026-04-17T08:40:00Z,52.00,49.59
2026-04-17T08:41:00Z,52.00,50.00
2026-04-17T08:42:00Z,52.00,50.00
2026-04-17T08:44:00Z,52.00,50.00
2026-04-17T08:46:00Z,52.00,50.00
2026-04-17T08:50:00Z,52.00,50.00
2026-04-17T08:52:00Z,52.00,50.00
2026-04-17T08:53:00Z,52.00,50.00
2026-04-17T09:00:00Z,52.00,50.00
2026-04-17T09:02:00Z,52.00,50.00
2026-04-17T09:05:00Z,52.00,50.00
2026-04-17T09:08:00Z,52.00,50.00
2026-04-17T09:10:00Z,52.00,50.00
2026-04-17T09:11:00Z,52.00,50.00
2026-04-17T09:13:00Z,52.00,50.00
2026-04-17T09:14:00Z,52.00,50.00
2026-04-17T09:27:00Z,51.00,50.00
2026-04-17T09:28:00Z,51.00,50.00
2026-04-17T09:34:00Z,51.00,50.00
2026-04-17T09:35:00Z,52.00,50.00
2026-04-17T09:40:00Z,52.00,50.00
2026-04-17T09:43:00Z,52.00,50.00
2026-04-17T09:44:00Z,52.00,50.00
2026-04-17T09:46:00Z,52.00,50.00
2026-04-17T09:49:00Z,52.00,50.00
2026-04-17T09:50:00Z,52.00,50.00
2026-04-17T09:55:00Z,52.00,50.00
2026-04-17T09:57:00Z,52.00,50.00
2026-04-17T10:01:00Z,52.00,50.00
2026-04-17T10:06:00Z,52.00,50.00
2026-04-17T10:11:00Z,52.00,50.00
2026-04-17T10:12:00Z,52.00,50.00
2026-04-17T10:15:00Z,52.00,50.00
2026-04-17T10:17:00Z,50.09,50.00
2026-04-17T10:23:00Z,50.09,51.06
2026-04-17T10:24:00Z,50.09,51.00
2026-04-17T10:27:00Z,51.00,51.00
2026-04-17T10:29:00Z,51.00,51.00
2026-04-17T10:37:00Z,51.00,51.00
2026-04-17T10:38:00Z,51.00,51.00
2026-04-17T10:40:00Z,51.00,51.00
2026-04-17T10:42:00Z,50.00,51.00
2026-04-17T10:48:00Z,50.00,51.00
2026-04-17T10:49:00Z,50.00,51.00
2026-04-17T11:01:00Z,50.00,51.00
2026-04-17T11:02:00Z,50.00,51.00
2026-04-17T11:03:00Z,50.00,51.00
2026-04-17T11:04:00Z,50.00,51.00
2026-04-17T11:05:00Z,50.00,51.00
2026-04-17T11:06:00Z,50.00,52.00
2026-04-17T11:11:00Z,50.00,52.00
2026-04-17T11:14:00Z,49.64,52.00
2026-04-17T11:18:00Z,49.64,52.00
2026-04-17T11:19:00Z,49.64,52.00
2026-04-17T11:24:00Z,49.64,52.00
2026-04-17T11:30:00Z,50.00,52.00
2026-04-17T11:34:00Z,50.00,52.00
2026-04-17T11:36:00Z,50.00,52.00
2026-04-17T11:39:00Z,50.00,51.65
2026-04-17T11:40:00Z,50.00,52.00
2026-04-17T11:41:00Z,50.00,52.00
2026-04-17T11:42:00Z,50.00,52.00
2026-04-17T11:50:00Z,50.00,52.00
2026-04-17T11:52:00Z,50.00,52.00
2026-04-17T11:53:00Z,50.00,52.00
2026-04-17T11:54:00Z,49.55,52.00
2026-04-17T11:55:00Z,49.55,52.00
2026-04-17T11:56:00Z,48.00,52.00
2026-04-17T11:57:00Z,48.00,52.00
2026-04-17T11:58:00Z,50.00,52.00
2026-04-17T12:00:00Z,50.00,52.00
2026-04-17T12:01:00Z,50.00,52.00
2026-04-17T12:02:00Z,50.00,52.00
2026-04-17T12:05:00Z,50.00,52.00
2026-04-17T12:07:00Z,50.00,52.00
2026-04-17T12:09:00Z,50.00,52.00
2026-04-17T12:10:00Z,50.00,52.00
2026-04-17T12:12:00Z,50.00,52.00
2026-04-17T12:13:00Z,50.00,52.00
2026-04-17T12:15:00Z,50.00,52.00
2026-04-17T12:17:00Z,50.00,52.00
2026-04-17T12:18:00Z,50.00,52.00
2026-04-17T12:20:00Z,50.67,52.00
2026-04-17T12:21:00Z,51.00,52.00
2026-04-17T12:22:00Z,51.00,51.00
2026-04-17T12:23:00Z,51.00,51.00
2026-04-17T12:25:00Z,51.00,51.00
2026-04-17T12:26:00Z,51.00,51.92
2026-04-17T12:27:00Z,50.00,51.92
2026-04-17T12:28:00Z,50.00,51.92
2026-04-17T12:30:00Z,50.00,52.00
2026-04-17T12:31:00Z,49.00,52.00
2026-04-17T12:32:00Z,49.00,52.00
2026-04-17T12:33:00Z,50.00,52.00
2026-04-17T12:34:00Z,51.00,52.00
2026-04-17T12:35:00Z,50.00,52.00
2026-04-17T12:36:00Z,50.00,52.00
2026-04-17T12:37:00Z,50.00,52.00
2026-04-17T12:38:00Z,50.00,52.00
2026-04-17T12:39:00Z,48.00,52.00
2026-04-17T12:40:00Z,50.00,52.00
2026-04-17T12:41:00Z,50.00,52.00
2026-04-17T12:42:00Z,50.00,52.00
2026-04-17T12:43:00Z,50.00,52.00
2026-04-17T12:44:00Z,50.00,52.00
2026-04-17T12:46:00Z,50.00,52.00
2026-04-17T12:47:00Z,50.00,52.00
2026-04-17T12:48:00Z,50.00,52.00
2026-04-17T12:49:00Z,50.00,52.00
2026-04-17T12:50:00Z,50.00,52.00
2026-04-17T12:51:00Z,50.00,53.00
2026-04-17T12:52:00Z,49.94,53.00
2026-04-17T12:53:00Z,50.00,53.00
2026-04-17T12:54:00Z,49.49,51.43
2026-04-17T12:55:00Z,48.47,53.00
2026-04-17T12:56:00Z,48.47,53.00
2026-04-17T12:57:00Z,49.00,53.00
2026-04-17T12:59:00Z,49.00,53.00
2026-04-17T13:00:00Z,49.00,53.00
2026-04-17T13:01:00Z,49.00,53.00
2026-04-17T13:02:00Z,49.00,53.00
2026-04-17T13:03:00Z,49.00,52.00
2026-04-17T13:04:00Z,49.00,52.00
2026-04-17T13:05:00Z,48.32,52.00
2026-04-17T13:06:00Z,50.00,52.00
2026-04-17T13:07:00Z,50.00,52.00
2026-04-17T13:08:00Z,50.00,52.00
2026-04-17T13:09:00Z,50.00,52.00
2026-04-17T13:10:00Z,50.00,52.00
2026-04-17T13:11:00Z,50.00,52.00
2026-04-17T13:12:00Z,50.00,52.00
2026-04-17T13:13:00Z,50.00,52.00
2026-04-17T13:14:00Z,50.00,52.00
2026-04-17T13:15:00Z,50.00,52.00
2026-04-17T13:16:00Z,49.00,52.00
2026-04-17T13:17:00Z,50.00,52.00
2026-04-17T13:18:00Z,50.00,52.00
2026-04-17T13:19:00Z,50.00,52.00
2026-04-17T13:20:00Z,50.00,52.00
2026-04-17T13:21:00Z,52.97,50.01
2026-04-17T13:22:00Z,50.00,51.00
2026-04-17T13:23:00Z,50.00,51.00
2026-04-17T13:24:00Z,50.00,51.00
2026-04-17T13:25:00Z,50.00,51.00
2026-04-17T13:26:00Z,50.00,50.00
2026-04-17T13:27:00Z,50.02,50.00
2026-04-17T13:28:00Z,50.01,51.00
2026-04-17T13:29:00Z,50.00,51.00
2026-04-17T13:30:00Z,51.00,51.00
2026-04-17T13:31:00Z,51.00,51.00
2026-04-17T13:32:00Z,50.00,51.00
2026-04-17T13:33:00Z,50.00,51.00
2026-04-17T13:34:00Z,50.00,51.00
2026-04-17T13:35:00Z,50.00,51.00
2026-04-17T13:36:00Z,50.00,51.00
2026-04-17T13:37:00Z,50.00,51.00
2026-04-17T13:38:00Z,50.00,51.00
2026-04-17T13:39:00Z,50.00,51.00
2026-04-17T13:40:00Z,50.00,50.95
2026-04-17T13:41:00Z,50.00,51.00
2026-04-17T13:42:00Z,50.24,51.00
2026-04-17T13:43:00Z,51.00,51.00
2026-04-17T13:44:00Z,51.00,51.00
2026-04-17T13:45:00Z,51.00,50.95
2026-04-17T13:46:00Z,51.00,51.00
2026-04-17T13:47:00Z,51.00,51.00
2026-04-17T13:48:00Z,50.00,50.27
2026-04-17T13:49:00Z,50.00,51.00
2026-04-17T13:50:00Z,50.00,51.00
2026-04-17T13:51:00Z,50.00,51.00
2026-04-17T13:52:00Z,50.00,51.00
2026-04-17T13:53:00Z,49.02,52.00
2026-04-17T13:54:00Z,49.00,52.00
2026-04-17T13:55:00Z,49.00,52.00
2026-04-17T13:56:00Z,49.00,52.00
2026-04-17T13:57:00Z,49.00,52.00
2026-04-17T13:58:00Z,49.05,52.00
2026-04-17T13:59:00Z,50.00,52.00
2026-04-17T14:00:00Z,50.00,52.00
2026-04-17T14:01:00Z,49.43,52.00
2026-04-17T14:02:00Z,50.00,52.00
2026-04-17T14:03:00Z,50.00,51.45
2026-04-17T14:04:00Z,50.00,52.00
2026-04-17T14:05:00Z,49.10,52.00
2026-04-17T14:06:00Z,50.00,52.00
2026-04-17T14:07:00Z,50.00,52.00
2026-04-17T14:08:00Z,49.91,52.00
2026-04-17T14:09:00Z,49.99,52.00
2026-04-17T14:10:00Z,49.79,52.00
2026-04-17T14:11:00Z,50.00,52.00
2026-04-17T14:12:00Z,50.15,52.00
2026-04-17T14:13:00Z,48.96,54.01
2026-04-17T14:14:00Z,45.43,57.75
2026-04-17T14:15:00Z,44.15,56.74
2026-04-17T14:16:00Z,47.50,55.01
2026-04-17T14:17:00Z,47.93,52.62
2026-04-17T14:18:00Z,51.01,50.48
2026-04-17T14:19:00Z,49.70,52.79
2026-04-17T14:20:00Z,45.99,55.97
2026-04-17T14:21:00Z,47.04,54.00
2026-04-17T14:22:00Z,49.64,53.41
2026-04-17T14:23:00Z,47.56,54.65
2026-04-17T14:24:00Z,47.79,54.71
2026-04-17T14:25:00Z,45.85,57.29
2026-04-17T14:26:00Z,46.11,55.82
2026-04-17T14:27:00Z,52.98,47.98
2026-04-17T14:28:00Z,53.69,47.14
2026-04-17T14:29:00Z,48.71,52.03
2026-04-17T14:30:00Z,47.00,54.00
2026-04-17T14:31:00Z,47.00,54.00
2026-04-17T14:32:00Z,47.63,51.31
2026-04-17T14:33:00Z,50.57,50.16
2026-04-17T14:34:00Z,46.58,52.33
2026-04-17T14:35:00Z,48.48,53.51
2026-04-17T14:36:00Z,48.00,53.02
2026-04-17T14:37:00Z,47.45,53.93
2026-04-17T14:38:00Z,51.00,51.00
2026-04-17T14:39:00Z,43.61,58.35
2026-04-17T14:40:00Z,45.20,55.39
2026-04-17T14:41:00Z,44.54,65.37
2026-04-17T14:42:00Z,41.78,61.03
2026-04-17T14:43:00Z,44.96,62.08
2026-04-17T14:44:00Z,48.51,55.54
2026-04-17T14:45:00Z,48.49,56.59
2026-04-17T14:46:00Z,36.43,67.77
2026-04-17T14:47:00Z,27.37,73.51
2026-04-17T14:48:00Z,24.48,77.69
2026-04-17T14:49:00Z,23.45,77.96
2026-04-17T14:50:00Z,22.98,77.11
2026-04-17T14:51:00Z,22.81,77.34
2026-04-17T14:52:00Z,24.60,75.03
2026-04-17T14:53:00Z,27.46,73.00
2026-04-17T14:54:00Z,27.83,74.66
2026-04-17T14:55:00Z,26.07,76.42
2026-04-17T14:56:00Z,25.33,73.29
2026-04-17T14:57:00Z,27.57,73.19
2026-04-17T14:58:00Z,27.54,73.15
2026-04-17T14:59:00Z,27.31,73.72
2026-04-17T15:00:00Z,26.85,74.00
2026-04-17T15:01:00Z,25.98,74.88
2026-04-17T15:02:00Z,26.26,77.01
2026-04-17T15:03:00Z,24.25,77.07
2026-04-17T15:04:00Z,23.14,77.52
2026-04-17T15:05:00Z,21.58,79.38
2026-04-17T15:06:00Z,26.00,76.34
2026-04-17T15:07:00Z,26.97,74.95
2026-04-17T15:08:00Z,27.46,74.89
2026-04-17T15:09:00Z,30.34,72.68
2026-04-17T15:10:00Z,30.21,72.68
2026-04-17T15:11:00Z,29.84,71.08
2026-04-17T15:12:00Z,27.31,74.02
2026-04-17T15:13:00Z,23.29,79.38
2026-04-17T15:14:00Z,25.03,77.78
2026-04-17T15:15:00Z,28.97,71.78
2026-04-17T15:16:00Z,30.00,71.17
2026-04-17T15:17:00Z,28.40,70.80
2026-04-17T15:18:00Z,27.44,73.92
2026-04-17T15:19:00Z,24.85,75.34
2026-04-17T15:20:00Z,25.60,77.02
2026-04-17T15:21:00Z,20.62,82.49
2026-04-17T15:22:00Z,20.26,80.68
2026-04-17T15:23:00Z,18.66,83.27
2026-04-17T15:24:00Z,5.73,93.99
2026-04-17T15:25:00Z,5.00,95.53
2026-04-17T15:26:00Z,3.64,97.38
2026-04-17T15:27:00Z,1.56,98.99
2026-04-17T15:28:00Z,1.00,99.00
2026-04-17T15:29:00Z,1.00,99.00
2026-04-17T15:30:00Z,1.00,99.00
2026-04-17T15:31:00Z,1.00,99.00
2026-04-17T15:32:00Z,1.00,99.00
