# event_ticker=KXATPMATCH-25OCT18RUNHUM
# final_score=4-6 2-2 RET
# match_winner=Ugo Humbert
# fav_player=Holger Rune
# dog_player=Ugo Humbert
# kalshi_date=2025-10-18
timestamp,Holger Rune,Ugo Humbert
2025-10-18T12:23:00Z,48.00,53.00
2025-10-18T12:24:00Z,49.00,53.00
2025-10-18T12:25:00Z,49.00,53.00
2025-10-18T12:29:00Z,49.00,53.00
2025-10-18T12:32:00Z,50.00,53.00
2025-10-18T12:33:00Z,50.00,52.00
2025-10-18T12:34:00Z,50.00,52.00
2025-10-18T12:35:00Z,50.00,52.00
2025-10-18T12:36:00Z,50.00,52.00
2025-10-18T12:37:00Z,50.86,51.82
2025-10-18T12:39:00Z,51.00,51.00
2025-10-18T12:40:00Z,51.00,50.00
2025-10-18T12:41:00Z,54.25,48.39
2025-10-18T12:42:00Z,51.15,50.00
2025-10-18T12:43:00Z,50.00,52.00
2025-10-18T12:44:00Z,52.76,50.00
2025-10-18T12:45:00Z,54.81,48.00
2025-10-18T12:46:00Z,51.13,50.00
2025-10-18T12:47:00Z,52.00,49.00
2025-10-18T12:48:00Z,57.00,48.36
2025-10-18T12:50:00Z,50.00,48.36
2025-10-18T12:51:00Z,50.00,48.36
2025-10-18T12:52:00Z,50.00,48.36
2025-10-18T12:53:00Z,51.79,49.00
2025-10-18T12:55:00Z,47.54,55.45
2025-10-18T12:56:00Z,45.91,55.17
2025-10-18T12:57:00Z,52.00,50.00
2025-10-18T12:58:00Z,47.83,52.65
2025-10-18T12:59:00Z,49.00,54.39
2025-10-18T13:00:00Z,45.00,53.76
2025-10-18T13:01:00Z,47.00,54.00
2025-10-18T13:02:00Z,42.78,55.76
2025-10-18T13:03:00Z,35.08,65.85
2025-10-18T13:04:00Z,37.52,62.61
2025-10-18T13:05:00Z,45.00,54.29
2025-10-18T13:06:00Z,39.33,61.49
2025-10-18T13:07:00Z,32.24,66.91
2025-10-18T13:08:00Z,31.59,68.97
2025-10-18T13:09:00Z,31.79,68.48
2025-10-18T13:10:00Z,31.76,70.00
2025-10-18T13:11:00Z,32.84,69.00
2025-10-18T13:12:00Z,34.86,64.71
2025-10-18T13:13:00Z,36.83,65.39
2025-10-18T13:14:00Z,47.12,54.23
2025-10-18T13:15:00Z,48.00,54.23
2025-10-18T13:16:00Z,46.53,54.00
2025-10-18T13:17:00Z,48.44,52.29
2025-10-18T13:18:00Z,42.18,55.08
2025-10-18T13:19:00Z,43.27,60.83
2025-10-18T13:20:00Z,44.91,51.99
2025-10-18T13:21:00Z,51.16,51.00
2025-10-18T13:22:00Z,52.12,49.62
2025-10-18T13:23:00Z,58.85,40.81
2025-10-18T13:24:00Z,63.57,34.39
2025-10-18T13:25:00Z,65.06,29.11
2025-10-18T13:26:00Z,73.00,28.00
2025-10-18T13:27:00Z,72.63,26.69
2025-10-18T13:28:00Z,75.79,23.98
2025-10-18T13:29:00Z,79.47,21.66
2025-10-18T13:30:00Z,79.02,20.86
2025-10-18T13:31:00Z,80.00,21.86
2025-10-18T13:32:00Z,79.13,23.89
2025-10-18T13:33:00Z,78.93,22.83
2025-10-18T13:34:00Z,73.13,26.90
2025-10-18T13:35:00Z,72.64,27.96
2025-10-18T13:36:00Z,74.73,27.77
2025-10-18T13:37:00Z,76.76,24.89
2025-10-18T13:38:00Z,78.25,23.02
2025-10-18T13:39:00Z,76.81,24.28
2025-10-18T13:40:00Z,76.10,24.32
2025-10-18T13:41:00Z,76.23,23.32
2025-10-18T13:42:00Z,74.95,25.97
2025-10-18T13:43:00Z,75.00,26.95
2025-10-18T13:44:00Z,74.95,27.00
2025-10-18T13:45:00Z,74.13,26.28
2025-10-18T13:46:00Z,77.63,25.06
2025-10-18T13:47:00Z,76.39,24.81
2025-10-18T13:48:00Z,74.90,26.85
2025-10-18T13:49:00Z,72.92,27.91
2025-10-18T13:50:00Z,71.83,27.76
2025-10-18T13:51:00Z,74.80,27.00
2025-10-18T13:52:00Z,76.90,23.21
2025-10-18T13:53:00Z,77.11,24.01
2025-10-18T13:54:00Z,82.58,22.73
2025-10-18T13:55:00Z,81.00,20.00
2025-10-18T13:56:00Z,84.13,20.68
2025-10-18T13:57:00Z,82.46,14.74
2025-10-18T13:58:00Z,75.81,24.81
2025-10-18T13:59:00Z,34.01,57.25
2025-10-18T14:00:00Z,33.16,71.29
2025-10-18T14:01:00Z,10.26,90.73
2025-10-18T14:02:00Z,20.55,85.07
2025-10-18T14:03:00Z,22.56,90.74
2025-10-18T14:04:00Z,8.83,97.23
2025-10-18T14:05:00Z,1.78,99.00
2025-10-18T14:06:00Z,1.00,99.00
2025-10-18T14:07:00Z,1.00,99.00
2025-10-18T14:08:00Z,1.00,99.00
2025-10-18T14:09:00Z,1.00,99.00
2025-10-18T14:10:00Z,1.00,99.00
2025-10-18T14:11:00Z,1.00,99.00
2025-10-18T14:13:00Z,1.00,99.00
2025-10-18T14:15:00Z,1.00,99.00
2025-10-18T14:17:00Z,1.00,99.00
2025-10-18T14:27:00Z,1.00,99.00
2025-10-18T14:29:00Z,1.00,99.00
2025-10-18T14:30:00Z,1.00,99.00
