# event_ticker=KXATPCHALLENGERMATCH-26MAY15MOLGRI
# final_score=6-2 6-4
# match_winner=Tallon Griekspoor
# fav_player=Tallon Griekspoor
# dog_player=Alex Molcan
# kalshi_date=2026-05-15
timestamp,Alex Molcan,Tallon Griekspoor
2026-05-15T15:28:00Z,48.63,53.49
2026-05-15T15:29:00Z,45.23,55.49
2026-05-15T15:30:00Z,39.14,59.65
2026-05-15T15:31:00Z,36.89,63.75
2026-05-15T15:32:00Z,38.71,61.69
2026-05-15T15:33:00Z,37.98,63.08
2026-05-15T15:34:00Z,36.19,64.90
2026-05-15T15:35:00Z,32.62,67.96
2026-05-15T15:36:00Z,33.79,68.00
2026-05-15T15:37:00Z,31.23,69.72
2026-05-15T15:38:00Z,31.35,70.39
2026-05-15T15:39:00Z,25.81,74.90
2026-05-15T15:40:00Z,24.99,75.93
2026-05-15T15:41:00Z,23.86,77.05
2026-05-15T15:42:00Z,22.70,77.67
2026-05-15T15:43:00Z,22.97,77.74
2026-05-15T15:44:00Z,22.87,77.80
2026-05-15T15:45:00Z,24.00,76.48
2026-05-15T15:46:00Z,25.39,74.93
2026-05-15T15:47:00Z,25.93,74.61
2026-05-15T15:48:00Z,27.98,72.67
2026-05-15T15:49:00Z,28.14,72.83
2026-05-15T15:50:00Z,23.56,76.91
2026-05-15T15:51:00Z,21.90,79.65
2026-05-15T15:52:00Z,24.04,78.58
2026-05-15T15:53:00Z,21.48,79.53
2026-05-15T15:54:00Z,24.98,76.05
2026-05-15T15:55:00Z,25.93,74.30
2026-05-15T15:56:00Z,24.86,76.72
2026-05-15T15:57:00Z,24.44,76.95
2026-05-15T15:58:00Z,26.00,72.38
2026-05-15T15:59:00Z,31.67,68.38
2026-05-15T16:00:00Z,29.19,71.42
2026-05-15T16:01:00Z,26.28,74.73
2026-05-15T16:02:00Z,25.42,74.74
2026-05-15T16:03:00Z,22.74,78.51
2026-05-15T16:04:00Z,21.44,79.48
2026-05-15T16:05:00Z,24.94,76.62
2026-05-15T16:06:00Z,27.84,72.86
2026-05-15T16:07:00Z,28.33,72.57
2026-05-15T16:08:00Z,30.63,70.15
2026-05-15T16:09:00Z,29.58,72.17
2026-05-15T16:10:00Z,29.12,72.51
2026-05-15T16:11:00Z,25.67,74.95
2026-05-15T16:12:00Z,11.38,85.76
2026-05-15T16:13:00Z,11.92,90.13
2026-05-15T16:14:00Z,6.79,93.68
2026-05-15T16:15:00Z,8.09,92.55
2026-05-15T16:16:00Z,7.61,93.80
2026-05-15T16:17:00Z,4.52,95.97
2026-05-15T16:18:00Z,3.33,96.31
2026-05-15T16:19:00Z,1.88,97.01
2026-05-15T16:20:00Z,3.70,96.43
2026-05-15T16:21:00Z,3.95,96.16
2026-05-15T16:22:00Z,4.08,96.13
2026-05-15T16:23:00Z,2.09,98.18
2026-05-15T16:24:00Z,4.16,96.90
2026-05-15T16:25:00Z,1.02,98.91
2026-05-15T16:26:00Z,1.02,99.00
2026-05-15T16:27:00Z,1.02,99.00
2026-05-15T16:28:00Z,1.02,99.00
