# event_ticker=KXATPCHALLENGERMATCH-26FEB11ZEPSQU
# final_score=3-6 6-3 6-3
# score_resolution=6-3 3-6 3-6
# match_winner=Henri Squire
# fav_player=Giulio Zeppieri
# dog_player=Henri Squire
# kalshi_date=2026-02-11
timestamp,Giulio Zeppieri,Henri Squire
2026-02-11T22:03:00Z,81.57,19.07
2026-02-11T22:04:00Z,84.44,16.95
2026-02-11T22:05:00Z,85.15,15.87
2026-02-11T22:06:00Z,85.33,16.00
2026-02-11T22:07:00Z,82.56,16.72
2026-02-11T22:08:00Z,81.70,18.79
2026-02-11T22:09:00Z,82.00,18.88
2026-02-11T22:10:00Z,81.46,21.06
2026-02-11T22:11:00Z,72.66,27.84
2026-02-11T22:12:00Z,68.12,30.69
2026-02-11T22:13:00Z,65.95,36.18
2026-02-11T22:14:00Z,67.60,34.71
2026-02-11T22:15:00Z,64.67,37.09
2026-02-11T22:16:00Z,61.92,38.80
2026-02-11T22:17:00Z,61.95,40.54
2026-02-11T22:18:00Z,63.34,37.00
2026-02-11T22:19:00Z,63.72,37.92
2026-02-11T22:20:00Z,66.78,37.74
2026-02-11T22:21:00Z,62.26,39.82
2026-02-11T22:22:00Z,59.07,41.84
2026-02-11T22:23:00Z,58.62,42.20
2026-02-11T22:24:00Z,61.71,40.91
2026-02-11T22:25:00Z,63.34,38.27
2026-02-11T22:26:00Z,60.84,41.80
2026-02-11T22:27:00Z,58.09,42.40
2026-02-11T22:28:00Z,57.00,43.20
2026-02-11T22:29:00Z,57.40,44.20
2026-02-11T22:30:00Z,60.67,40.72
2026-02-11T22:31:00Z,57.57,47.56
2026-02-11T22:32:00Z,32.89,68.07
2026-02-11T22:33:00Z,25.26,74.71
2026-02-11T22:34:00Z,21.25,79.19
2026-02-11T22:35:00Z,16.94,84.41
2026-02-11T22:36:00Z,12.66,87.49
2026-02-11T22:37:00Z,20.09,81.11
2026-02-11T22:38:00Z,21.59,80.54
2026-02-11T22:39:00Z,16.40,82.66
2026-02-11T22:40:00Z,15.08,86.77
2026-02-11T22:41:00Z,13.14,88.07
2026-02-11T22:42:00Z,12.37,88.60
2026-02-11T22:43:00Z,16.05,83.94
2026-02-11T22:44:00Z,17.85,83.86
2026-02-11T22:45:00Z,15.75,84.89
2026-02-11T22:46:00Z,11.11,89.75
2026-02-11T22:47:00Z,8.58,92.32
2026-02-11T22:48:00Z,10.25,90.87
2026-02-11T22:49:00Z,9.70,91.08
2026-02-11T22:50:00Z,11.82,88.97
2026-02-11T22:51:00Z,12.00,88.66
2026-02-11T22:52:00Z,15.68,84.99
2026-02-11T22:53:00Z,19.97,81.55
2026-02-11T22:54:00Z,23.63,80.51
2026-02-11T22:55:00Z,8.22,91.96
2026-02-11T22:56:00Z,7.90,92.72
2026-02-11T22:57:00Z,5.27,94.85
2026-02-11T22:58:00Z,4.26,95.51
2026-02-11T22:59:00Z,4.09,96.81
2026-02-11T23:00:00Z,5.28,95.51
2026-02-11T23:01:00Z,7.67,93.57
2026-02-11T23:02:00Z,5.81,95.07
2026-02-11T23:03:00Z,1.43,98.90
2026-02-11T23:04:00Z,1.00,99.00
2026-02-11T23:05:00Z,1.00,99.00
2026-02-11T23:06:00Z,1.00,99.00
2026-02-11T23:07:00Z,1.00,99.00
2026-02-11T23:08:00Z,1.00,99.00
2026-02-11T23:09:00Z,1.00,99.00
2026-02-11T23:10:00Z,1.00,99.00
2026-02-11T23:11:00Z,1.00,99.00
2026-02-11T23:12:00Z,1.00,99.00
