# event_ticker=KXATPMATCH-26JUN08MUNDAM
# final_score=6-4 6-4
# match_winner=Martin Damm
# fav_player=Martin Damm Jr
# dog_player=Jaume Munar
# kalshi_date=2026-06-08
timestamp,Jaume Munar,Martin Damm Jr
2026-06-09T09:38:00Z,48.00,55.00
2026-06-09T09:41:00Z,48.00,54.00
2026-06-09T09:43:00Z,48.00,55.00
2026-06-09T09:45:00Z,48.00,55.00
2026-06-09T09:46:00Z,48.00,55.00
2026-06-09T09:47:00Z,48.00,55.00
2026-06-09T09:49:00Z,47.00,55.00
2026-06-09T09:50:00Z,47.00,55.00
2026-06-09T09:53:00Z,47.00,55.00
2026-06-09T09:54:00Z,48.00,55.00
2026-06-09T09:55:00Z,46.41,54.00
2026-06-09T09:56:00Z,49.70,52.24
2026-06-09T09:57:00Z,49.70,51.99
2026-06-09T09:58:00Z,46.01,52.28
2026-06-09T09:59:00Z,46.03,52.28
2026-06-09T10:00:00Z,43.00,55.44
2026-06-09T10:01:00Z,45.00,55.98
2026-06-09T10:02:00Z,47.50,53.00
2026-06-09T10:03:00Z,48.11,51.64
2026-06-09T10:04:00Z,50.06,48.59
2026-06-09T10:05:00Z,54.32,47.10
2026-06-09T10:06:00Z,48.66,51.07
2026-06-09T10:07:00Z,47.00,52.60
2026-06-09T10:08:00Z,47.24,51.00
2026-06-09T10:09:00Z,49.30,51.00
2026-06-09T10:10:00Z,50.99,50.00
2026-06-09T10:11:00Z,50.00,51.09
2026-06-09T10:12:00Z,49.21,52.00
2026-06-09T10:13:00Z,51.00,51.95
2026-06-09T10:14:00Z,51.96,49.00
2026-06-09T10:15:00Z,51.08,49.72
2026-06-09T10:16:00Z,52.00,49.00
2026-06-09T10:17:00Z,54.25,49.00
2026-06-09T10:18:00Z,53.00,48.98
2026-06-09T10:19:00Z,50.55,49.54
2026-06-09T10:20:00Z,48.45,52.69
2026-06-09T10:21:00Z,49.41,51.55
2026-06-09T10:22:00Z,41.31,58.15
2026-06-09T10:23:00Z,29.35,71.71
2026-06-09T10:24:00Z,29.34,70.00
2026-06-09T10:25:00Z,27.37,72.90
2026-06-09T10:26:00Z,27.00,74.00
2026-06-09T10:27:00Z,27.00,74.00
2026-06-09T10:28:00Z,27.00,74.00
2026-06-09T10:29:00Z,28.16,71.27
2026-06-09T10:30:00Z,31.00,70.00
2026-06-09T10:31:00Z,27.78,71.98
2026-06-09T10:32:00Z,32.97,71.00
2026-06-09T10:33:00Z,36.97,62.65
2026-06-09T10:34:00Z,31.94,65.54
2026-06-09T10:35:00Z,30.00,70.00
2026-06-09T10:36:00Z,27.93,73.32
2026-06-09T10:37:00Z,31.04,69.42
2026-06-09T10:38:00Z,29.86,73.96
2026-06-09T10:39:00Z,21.81,76.83
2026-06-09T10:40:00Z,10.58,88.88
2026-06-09T10:41:00Z,10.00,90.37
2026-06-09T10:42:00Z,8.81,89.00
2026-06-09T10:43:00Z,8.81,89.15
2026-06-09T10:44:00Z,7.94,92.00
2026-06-09T10:45:00Z,9.00,91.60
2026-06-09T10:46:00Z,8.00,92.93
2026-06-09T10:47:00Z,8.15,92.99
2026-06-09T10:48:00Z,10.69,90.47
2026-06-09T10:49:00Z,11.58,88.35
2026-06-09T10:50:00Z,8.17,90.00
2026-06-09T10:51:00Z,6.33,94.07
2026-06-09T10:52:00Z,6.70,93.07
2026-06-09T10:53:00Z,7.00,93.19
2026-06-09T10:54:00Z,7.00,94.00
2026-06-09T10:55:00Z,8.00,93.00
2026-06-09T10:56:00Z,8.00,93.00
2026-06-09T10:57:00Z,6.70,91.65
2026-06-09T10:58:00Z,8.05,93.70
2026-06-09T10:59:00Z,6.53,92.72
2026-06-09T11:00:00Z,10.53,91.72
2026-06-09T11:01:00Z,6.69,93.26
2026-06-09T11:02:00Z,4.61,96.57
2026-06-09T11:03:00Z,3.06,96.97
2026-06-09T11:04:00Z,4.18,96.94
2026-06-09T11:05:00Z,5.37,95.97
2026-06-09T11:06:00Z,4.98,96.18
2026-06-09T11:07:00Z,2.20,98.64
2026-06-09T11:08:00Z,2.20,99.00
2026-06-09T11:11:00Z,2.20,99.00
2026-06-09T11:12:00Z,2.20,99.00
