# event_ticker=KXATPMATCH-26MAR22ALCKOR
# final_score=6-3 5-7 6-4
# score_resolution=3-6 7-5 4-6
# match_winner=Sebastian Korda
# fav_player=Carlos Alcaraz
# dog_player=Sebastian Korda
# kalshi_date=2026-03-22
timestamp,Carlos Alcaraz,Sebastian Korda
2026-03-22T15:24:00Z,87.99,13.00
2026-03-22T15:25:00Z,88.00,13.00
2026-03-22T15:27:00Z,88.00,13.00
2026-03-22T15:28:00Z,88.00,13.00
2026-03-22T15:29:00Z,88.00,13.00
2026-03-22T15:30:00Z,88.00,13.00
2026-03-22T15:31:00Z,88.00,13.00
2026-03-22T15:32:00Z,88.00,13.00
2026-03-22T15:36:00Z,88.00,13.00
2026-03-22T15:37:00Z,88.00,13.00
2026-03-22T15:40:00Z,88.00,13.00
2026-03-22T15:41:00Z,88.00,13.00
2026-03-22T15:42:00Z,88.00,13.00
2026-03-22T15:43:00Z,88.00,13.00
2026-03-22T15:44:00Z,88.00,13.00
2026-03-22T15:49:00Z,88.00,13.00
2026-03-22T15:50:00Z,88.00,13.00
2026-03-22T15:52:00Z,88.00,13.00
2026-03-22T15:55:00Z,88.00,13.00
2026-03-22T15:56:00Z,88.00,13.00
2026-03-22T15:57:00Z,88.00,13.00
2026-03-22T15:59:00Z,88.00,13.00
2026-03-22T16:03:00Z,88.00,13.00
2026-03-22T16:04:00Z,88.00,13.00
2026-03-22T16:06:00Z,88.00,13.00
2026-03-22T16:07:00Z,88.00,13.00
2026-03-22T16:11:00Z,88.00,13.00
2026-03-22T16:12:00Z,88.00,13.00
2026-03-22T16:15:00Z,88.00,13.00
2026-03-22T16:16:00Z,88.00,13.00
2026-03-22T16:21:00Z,88.00,13.00
2026-03-22T16:22:00Z,88.00,13.00
2026-03-22T16:24:00Z,88.00,13.00
2026-03-22T16:25:00Z,88.00,13.00
2026-03-22T16:27:00Z,88.00,12.00
2026-03-22T16:30:00Z,88.00,12.00
2026-03-22T16:35:00Z,88.00,13.00
2026-03-22T16:36:00Z,88.00,13.00
2026-03-22T16:37:00Z,88.00,13.00
2026-03-22T16:38:00Z,88.00,13.00
2026-03-22T16:40:00Z,87.00,13.00
2026-03-22T16:45:00Z,88.00,13.00
2026-03-22T16:47:00Z,88.00,13.00
2026-03-22T16:49:00Z,88.00,13.00
2026-03-22T16:50:00Z,88.00,13.00
2026-03-22T16:52:00Z,88.00,13.00
2026-03-22T16:53:00Z,88.00,13.00
2026-03-22T16:55:00Z,88.00,13.00
2026-03-22T16:56:00Z,88.00,13.00
2026-03-22T16:57:00Z,88.00,13.00
2026-03-22T17:01:00Z,88.00,13.00
2026-03-22T17:02:00Z,88.00,13.00
2026-03-22T17:03:00Z,88.00,13.00
2026-03-22T17:06:00Z,88.00,13.00
2026-03-22T17:08:00Z,88.00,13.00
2026-03-22T17:09:00Z,88.00,13.00
2026-03-22T17:10:00Z,87.00,13.00
2026-03-22T17:11:00Z,88.00,13.00
2026-03-22T17:13:00Z,88.00,13.00
2026-03-22T17:14:00Z,88.00,13.00
2026-03-22T17:15:00Z,88.00,13.00
2026-03-22T17:16:00Z,88.00,13.00
2026-03-22T17:17:00Z,88.00,13.00
2026-03-22T17:18:00Z,88.00,13.00
2026-03-22T17:19:00Z,88.00,13.00
2026-03-22T17:20:00Z,88.00,13.00
2026-03-22T17:21:00Z,88.00,13.00
2026-03-22T17:22:00Z,88.00,13.00
2026-03-22T17:23:00Z,88.00,13.00
2026-03-22T17:25:00Z,88.00,13.00
2026-03-22T17:26:00Z,88.00,13.00
2026-03-22T17:29:00Z,88.00,13.00
2026-03-22T17:31:00Z,88.00,13.00
2026-03-22T17:32:00Z,88.00,13.00
2026-03-22T17:33:00Z,88.00,13.00
2026-03-22T17:34:00Z,88.00,13.00
2026-03-22T17:35:00Z,88.00,13.00
2026-03-22T17:36:00Z,88.00,13.00
2026-03-22T17:37:00Z,88.00,13.00
2026-03-22T17:38:00Z,88.00,13.00
2026-03-22T17:39:00Z,88.00,13.00
2026-03-22T17:40:00Z,88.00,13.00
2026-03-22T17:41:00Z,88.00,13.00
2026-03-22T17:42:00Z,88.00,13.00
2026-03-22T17:43:00Z,88.00,13.00
2026-03-22T17:44:00Z,88.00,13.00
2026-03-22T17:45:00Z,88.00,13.00
2026-03-22T17:46:00Z,88.00,13.00
2026-03-22T17:47:00Z,88.00,13.00
2026-03-22T17:48:00Z,88.00,13.00
2026-03-22T17:49:00Z,88.00,13.00
2026-03-22T17:50:00Z,88.00,13.00
2026-03-22T17:51:00Z,88.00,13.00
2026-03-22T17:52:00Z,88.00,13.00
2026-03-22T17:53:00Z,88.00,12.93
2026-03-22T17:55:00Z,88.00,12.93
2026-03-22T17:56:00Z,88.00,12.93
2026-03-22T17:57:00Z,88.00,12.93
2026-03-22T17:58:00Z,88.00,12.93
2026-03-22T18:00:00Z,88.00,12.93
2026-03-22T18:01:00Z,88.00,13.00
2026-03-22T18:02:00Z,88.00,13.00
2026-03-22T18:03:00Z,88.00,12.00
2026-03-22T18:04:00Z,88.00,13.00
2026-03-22T18:05:00Z,88.00,13.00
2026-03-22T18:06:00Z,88.00,13.00
2026-03-22T18:07:00Z,88.00,13.00
2026-03-22T18:08:00Z,88.00,13.00
2026-03-22T18:09:00Z,88.00,13.00
2026-03-22T18:10:00Z,88.00,13.00
2026-03-22T18:11:00Z,88.00,13.00
2026-03-22T18:12:00Z,88.00,13.00
2026-03-22T18:15:00Z,88.00,13.00
2026-03-22T18:16:00Z,88.00,13.00
2026-03-22T18:17:00Z,88.00,13.00
2026-03-22T18:18:00Z,88.00,13.00
2026-03-22T18:19:00Z,88.00,13.00
2026-03-22T18:20:00Z,88.00,13.00
2026-03-22T18:21:00Z,88.00,12.00
2026-03-22T18:22:00Z,88.00,12.00
2026-03-22T18:23:00Z,88.00,13.00
2026-03-22T18:24:00Z,88.00,13.00
2026-03-22T18:25:00Z,88.00,13.00
2026-03-22T18:26:00Z,88.00,13.00
2026-03-22T18:27:00Z,88.00,13.00
2026-03-22T18:28:00Z,88.00,13.00
2026-03-22T18:29:00Z,88.00,13.00
2026-03-22T18:30:00Z,88.00,13.00
2026-03-22T18:31:00Z,88.00,13.00
2026-03-22T18:32:00Z,88.00,13.00
2026-03-22T18:33:00Z,88.00,13.00
2026-03-22T18:35:00Z,88.00,13.00
2026-03-22T18:36:00Z,88.00,13.00
2026-03-22T18:37:00Z,88.00,13.00
2026-03-22T18:38:00Z,88.00,13.00
2026-03-22T18:39:00Z,88.00,13.00
2026-03-22T18:40:00Z,88.00,13.00
2026-03-22T18:41:00Z,88.00,13.00
2026-03-22T18:42:00Z,88.00,13.00
2026-03-22T18:43:00Z,88.00,13.00
2026-03-22T18:44:00Z,88.00,13.00
2026-03-22T18:45:00Z,88.00,13.00
2026-03-22T18:46:00Z,88.00,13.00
2026-03-22T18:47:00Z,88.00,13.00
2026-03-22T18:48:00Z,88.00,13.00
2026-03-22T18:49:00Z,88.00,13.00
2026-03-22T18:50:00Z,88.00,13.00
2026-03-22T18:51:00Z,88.00,13.00
2026-03-22T18:52:00Z,88.00,13.00
2026-03-22T18:53:00Z,88.00,13.00
2026-03-22T18:54:00Z,88.00,13.00
2026-03-22T18:55:00Z,88.00,13.00
2026-03-22T18:56:00Z,88.00,13.00
2026-03-22T18:57:00Z,88.00,13.00
2026-03-22T18:58:00Z,88.00,13.00
2026-03-22T18:59:00Z,88.00,13.00
2026-03-22T19:00:00Z,88.00,13.00
2026-03-22T19:01:00Z,88.00,13.00
2026-03-22T19:02:00Z,88.00,13.00
2026-03-22T19:03:00Z,88.00,13.00
2026-03-22T19:04:00Z,88.00,13.00
2026-03-22T19:05:00Z,88.00,13.00
2026-03-22T19:06:00Z,88.00,13.00
2026-03-22T19:07:00Z,88.11,12.97
2026-03-22T19:08:00Z,88.52,12.08
2026-03-22T19:09:00Z,90.03,9.75
2026-03-22T19:10:00Z,89.00,11.56
2026-03-22T19:11:00Z,88.00,13.96
2026-03-22T19:12:00Z,87.98,13.40
2026-03-22T19:13:00Z,87.12,14.49
2026-03-22T19:14:00Z,87.00,15.05
2026-03-22T19:15:00Z,84.35,22.67
2026-03-22T19:16:00Z,85.97,14.62
2026-03-22T19:17:00Z,87.50,13.22
2026-03-22T19:18:00Z,89.63,12.27
2026-03-22T19:19:00Z,88.54,13.15
2026-03-22T19:20:00Z,88.99,11.92
2026-03-22T19:21:00Z,90.67,10.41
2026-03-22T19:22:00Z,90.87,10.01
2026-03-22T19:23:00Z,89.18,12.78
2026-03-22T19:24:00Z,85.79,14.82
2026-03-22T19:25:00Z,86.91,14.95
2026-03-22T19:26:00Z,87.59,13.95
2026-03-22T19:27:00Z,88.00,12.18
2026-03-22T19:28:00Z,87.73,12.74
2026-03-22T19:29:00Z,87.97,13.74
2026-03-22T19:30:00Z,89.09,12.55
2026-03-22T19:31:00Z,87.00,14.34
2026-03-22T19:32:00Z,86.02,14.94
2026-03-22T19:33:00Z,85.96,14.89
2026-03-22T19:34:00Z,86.52,13.45
2026-03-22T19:35:00Z,83.30,17.60
2026-03-22T19:36:00Z,86.06,14.03
2026-03-22T19:37:00Z,86.22,14.10
2026-03-22T19:38:00Z,88.89,11.37
2026-03-22T19:39:00Z,86.89,15.00
2026-03-22T19:40:00Z,83.29,17.14
2026-03-22T19:41:00Z,83.97,16.81
2026-03-22T19:42:00Z,81.72,19.34
2026-03-22T19:43:00Z,80.36,21.77
2026-03-22T19:44:00Z,67.91,30.35
2026-03-22T19:45:00Z,68.63,32.60
2026-03-22T19:46:00Z,68.39,33.55
2026-03-22T19:47:00Z,67.13,35.03
2026-03-22T19:48:00Z,64.96,37.83
2026-03-22T19:49:00Z,62.72,37.95
2026-03-22T19:50:00Z,64.07,37.68
2026-03-22T19:51:00Z,64.47,36.38
2026-03-22T19:52:00Z,66.16,34.65
2026-03-22T19:53:00Z,67.00,35.51
2026-03-22T19:54:00Z,67.07,35.24
2026-03-22T19:55:00Z,67.55,35.82
2026-03-22T19:56:00Z,67.38,31.63
2026-03-22T19:57:00Z,67.26,36.36
2026-03-22T19:58:00Z,64.25,37.94
2026-03-22T19:59:00Z,67.03,35.86
2026-03-22T20:00:00Z,55.09,48.49
2026-03-22T20:01:00Z,40.15,59.79
2026-03-22T20:02:00Z,40.58,61.27
2026-03-22T20:03:00Z,35.47,66.71
2026-03-22T20:04:00Z,35.17,64.05
2026-03-22T20:05:00Z,46.55,50.24
2026-03-22T20:06:00Z,39.03,63.35
2026-03-22T20:07:00Z,35.59,62.30
2026-03-22T20:08:00Z,31.83,70.38
2026-03-22T20:09:00Z,21.23,76.17
2026-03-22T20:10:00Z,25.90,74.21
2026-03-22T20:11:00Z,25.03,75.91
2026-03-22T20:12:00Z,29.54,72.29
2026-03-22T20:13:00Z,34.02,66.52
2026-03-22T20:14:00Z,33.99,66.96
2026-03-22T20:15:00Z,29.28,71.50
2026-03-22T20:16:00Z,22.25,77.44
2026-03-22T20:17:00Z,22.05,78.88
2026-03-22T20:18:00Z,19.42,80.49
2026-03-22T20:19:00Z,22.67,79.49
2026-03-22T20:20:00Z,25.27,75.88
2026-03-22T20:21:00Z,23.81,76.44
2026-03-22T20:22:00Z,21.12,79.49
2026-03-22T20:23:00Z,12.60,87.88
2026-03-22T20:24:00Z,10.37,89.42
2026-03-22T20:25:00Z,11.88,89.68
2026-03-22T20:26:00Z,13.47,87.65
2026-03-22T20:27:00Z,12.70,87.94
2026-03-22T20:28:00Z,13.43,86.53
2026-03-22T20:29:00Z,29.09,69.64
2026-03-22T20:30:00Z,42.82,60.48
2026-03-22T20:31:00Z,53.17,46.43
2026-03-22T20:32:00Z,57.04,42.73
2026-03-22T20:33:00Z,59.14,39.64
2026-03-22T20:34:00Z,59.36,41.36
2026-03-22T20:35:00Z,59.17,40.90
2026-03-22T20:36:00Z,61.55,38.23
2026-03-22T20:37:00Z,65.22,34.65
2026-03-22T20:38:00Z,66.63,33.12
2026-03-22T20:39:00Z,78.91,19.21
2026-03-22T20:40:00Z,79.46,20.82
2026-03-22T20:41:00Z,79.61,20.74
2026-03-22T20:42:00Z,81.72,19.06
2026-03-22T20:43:00Z,80.65,18.15
2026-03-22T20:44:00Z,80.84,19.91
2026-03-22T20:45:00Z,79.83,20.02
2026-03-22T20:46:00Z,78.15,22.87
2026-03-22T20:47:00Z,80.88,19.03
2026-03-22T20:48:00Z,79.18,23.99
2026-03-22T20:49:00Z,77.75,21.12
2026-03-22T20:50:00Z,79.62,20.00
2026-03-22T20:51:00Z,79.93,19.28
2026-03-22T20:52:00Z,80.83,19.95
2026-03-22T20:53:00Z,85.10,15.78
2026-03-22T20:54:00Z,85.57,16.55
2026-03-22T20:55:00Z,81.04,18.39
2026-03-22T20:56:00Z,79.66,20.24
2026-03-22T20:57:00Z,76.77,24.45
2026-03-22T20:58:00Z,76.16,24.03
2026-03-22T20:59:00Z,78.75,19.80
2026-03-22T21:00:00Z,81.02,19.95
2026-03-22T21:01:00Z,80.27,20.14
2026-03-22T21:02:00Z,76.19,23.87
2026-03-22T21:03:00Z,75.83,25.01
2026-03-22T21:04:00Z,80.96,21.51
2026-03-22T21:05:00Z,77.97,23.30
2026-03-22T21:06:00Z,75.59,22.99
2026-03-22T21:07:00Z,78.98,22.10
2026-03-22T21:08:00Z,72.45,25.68
2026-03-22T21:09:00Z,72.75,24.06
2026-03-22T21:10:00Z,69.85,32.59
2026-03-22T21:11:00Z,48.63,50.80
2026-03-22T21:12:00Z,32.60,67.67
2026-03-22T21:13:00Z,30.09,68.34
2026-03-22T21:14:00Z,30.75,69.06
2026-03-22T21:15:00Z,22.90,78.46
2026-03-22T21:16:00Z,23.40,79.42
2026-03-22T21:17:00Z,18.42,81.70
2026-03-22T21:18:00Z,20.49,80.33
2026-03-22T21:19:00Z,17.99,81.52
2026-03-22T21:20:00Z,17.79,81.85
2026-03-22T21:21:00Z,19.69,81.85
2026-03-22T21:22:00Z,20.48,79.67
2026-03-22T21:23:00Z,19.55,80.40
2026-03-22T21:24:00Z,18.18,85.17
2026-03-22T21:25:00Z,5.40,94.21
2026-03-22T21:26:00Z,4.60,97.42
2026-03-22T21:27:00Z,1.00,99.00
2026-03-22T21:28:00Z,1.00,99.00
2026-03-22T21:29:00Z,1.00,99.00
2026-03-22T21:30:00Z,1.00,99.00
2026-03-22T21:31:00Z,1.00,99.00
2026-03-22T21:32:00Z,1.00,99.00
