# event_ticker=KXATPMATCH-25OCT16FEAYME
# final_score=6-2 6-2
# score_resolution=2-6 2-6
# match_winner=Elias Ymer
# fav_player=Jacob Fearnley
# dog_player=Elias Ymer
# kalshi_date=2025-10-16
timestamp,Jacob Fearnley,Elias Ymer
2025-10-16T18:03:00Z,82.00,19.32
2025-10-16T18:07:00Z,82.00,19.00
2025-10-16T18:08:00Z,82.00,19.00
2025-10-16T18:10:00Z,82.00,20.00
2025-10-16T18:11:00Z,82.00,19.99
2025-10-16T18:12:00Z,82.00,20.00
2025-10-16T18:13:00Z,82.00,20.00
2025-10-16T18:15:00Z,82.00,20.00
2025-10-16T18:16:00Z,82.00,20.00
2025-10-16T18:21:00Z,82.00,20.00
2025-10-16T18:22:00Z,82.00,20.00
2025-10-16T18:23:00Z,82.00,20.00
2025-10-16T18:24:00Z,82.00,20.00
2025-10-16T18:26:00Z,82.00,20.00
2025-10-16T18:27:00Z,82.00,20.00
2025-10-16T18:28:00Z,82.00,20.00
2025-10-16T18:29:00Z,82.00,20.00
2025-10-16T18:30:00Z,82.00,20.00
2025-10-16T18:31:00Z,82.00,20.00
2025-10-16T18:32:00Z,82.00,20.00
2025-10-16T18:33:00Z,82.00,19.97
2025-10-16T18:34:00Z,82.00,20.00
2025-10-16T18:35:00Z,82.00,20.00
2025-10-16T18:36:00Z,82.00,20.00
2025-10-16T18:37:00Z,82.00,20.00
2025-10-16T18:38:00Z,82.00,20.00
2025-10-16T18:39:00Z,82.00,20.00
2025-10-16T18:40:00Z,82.06,19.16
2025-10-16T18:41:00Z,83.00,19.16
2025-10-16T18:42:00Z,82.00,19.00
2025-10-16T18:43:00Z,82.00,19.00
2025-10-16T18:44:00Z,82.00,19.00
2025-10-16T18:45:00Z,82.00,19.00
2025-10-16T18:46:00Z,82.00,19.00
2025-10-16T18:47:00Z,82.00,19.00
2025-10-16T18:49:00Z,82.00,19.00
2025-10-16T18:50:00Z,82.00,19.00
2025-10-16T18:51:00Z,82.00,19.00
2025-10-16T18:52:00Z,82.00,19.00
2025-10-16T18:53:00Z,82.00,19.00
2025-10-16T18:54:00Z,82.00,19.00
2025-10-16T18:55:00Z,81.95,19.00
2025-10-16T18:56:00Z,82.00,19.00
2025-10-16T18:57:00Z,82.00,19.00
2025-10-16T18:58:00Z,82.00,19.00
2025-10-16T18:59:00Z,82.00,19.49
2025-10-16T19:00:00Z,82.00,19.00
2025-10-16T19:01:00Z,82.00,20.00
2025-10-16T19:02:00Z,82.00,20.00
2025-10-16T19:03:00Z,82.00,20.00
2025-10-16T19:04:00Z,82.00,20.00
2025-10-16T19:05:00Z,82.00,20.00
2025-10-16T19:06:00Z,82.00,20.00
2025-10-16T19:07:00Z,82.00,20.60
2025-10-16T19:08:00Z,82.00,20.60
2025-10-16T19:09:00Z,82.00,21.00
2025-10-16T19:10:00Z,82.00,20.31
2025-10-16T19:11:00Z,82.00,19.40
2025-10-16T19:12:00Z,82.00,20.00
2025-10-16T19:13:00Z,82.00,19.89
2025-10-16T19:14:00Z,80.92,21.86
2025-10-16T19:15:00Z,80.38,21.25
2025-10-16T19:16:00Z,79.99,20.32
2025-10-16T19:17:00Z,77.42,23.93
2025-10-16T19:18:00Z,75.65,25.91
2025-10-16T19:19:00Z,74.64,25.64
2025-10-16T19:20:00Z,77.27,23.41
2025-10-16T19:21:00Z,77.12,24.32
2025-10-16T19:22:00Z,73.66,26.93
2025-10-16T19:23:00Z,69.35,35.46
2025-10-16T19:24:00Z,62.39,37.96
2025-10-16T19:25:00Z,60.67,41.78
2025-10-16T19:26:00Z,60.47,40.98
2025-10-16T19:27:00Z,59.00,43.38
2025-10-16T19:28:00Z,58.00,43.69
2025-10-16T19:29:00Z,60.17,41.81
2025-10-16T19:30:00Z,61.88,39.80
2025-10-16T19:31:00Z,61.00,40.05
2025-10-16T19:32:00Z,60.00,40.59
2025-10-16T19:33:00Z,59.75,42.52
2025-10-16T19:34:00Z,59.75,45.95
2025-10-16T19:35:00Z,58.00,45.93
2025-10-16T19:36:00Z,58.00,47.21
2025-10-16T19:37:00Z,51.25,51.17
2025-10-16T19:38:00Z,52.23,49.42
2025-10-16T19:39:00Z,53.71,47.91
2025-10-16T19:40:00Z,55.31,45.34
2025-10-16T19:41:00Z,52.55,49.16
2025-10-16T19:42:00Z,51.15,50.92
2025-10-16T19:43:00Z,49.16,50.81
2025-10-16T19:44:00Z,48.00,51.79
2025-10-16T19:45:00Z,47.48,52.44
2025-10-16T19:46:00Z,45.65,57.44
2025-10-16T19:47:00Z,43.17,59.12
2025-10-16T19:48:00Z,43.52,58.87
2025-10-16T19:49:00Z,42.64,59.62
2025-10-16T19:50:00Z,37.49,62.35
2025-10-16T19:51:00Z,30.56,75.03
2025-10-16T19:52:00Z,37.96,66.42
2025-10-16T19:53:00Z,50.66,52.43
2025-10-16T19:54:00Z,51.28,50.54
2025-10-16T19:55:00Z,55.06,48.25
2025-10-16T19:56:00Z,46.08,56.76
2025-10-16T19:57:00Z,40.34,61.99
2025-10-16T19:58:00Z,44.60,58.73
2025-10-16T19:59:00Z,46.47,53.82
2025-10-16T20:00:00Z,52.58,50.59
2025-10-16T20:01:00Z,47.49,55.73
2025-10-16T20:02:00Z,40.77,60.84
2025-10-16T20:03:00Z,40.25,60.98
2025-10-16T20:04:00Z,36.18,63.46
2025-10-16T20:05:00Z,35.27,65.57
2025-10-16T20:06:00Z,26.66,73.11
2025-10-16T20:07:00Z,17.85,82.76
2025-10-16T20:08:00Z,16.71,85.22
2025-10-16T20:09:00Z,16.30,84.82
2025-10-16T20:10:00Z,14.29,87.33
2025-10-16T20:11:00Z,14.39,88.46
2025-10-16T20:12:00Z,16.29,84.92
2025-10-16T20:13:00Z,9.42,90.48
2025-10-16T20:14:00Z,8.37,91.29
2025-10-16T20:15:00Z,8.01,91.38
2025-10-16T20:16:00Z,8.46,91.81
2025-10-16T20:17:00Z,7.29,92.21
2025-10-16T20:18:00Z,9.05,91.20
2025-10-16T20:19:00Z,11.34,89.37
2025-10-16T20:20:00Z,11.85,90.71
2025-10-16T20:21:00Z,10.26,92.27
2025-10-16T20:22:00Z,10.29,91.48
2025-10-16T20:23:00Z,7.01,95.66
2025-10-16T20:24:00Z,4.71,95.90
2025-10-16T20:25:00Z,4.04,95.91
2025-10-16T20:26:00Z,4.04,96.35
2025-10-16T20:27:00Z,3.46,96.65
2025-10-16T20:28:00Z,3.16,97.01
2025-10-16T20:29:00Z,1.03,99.00
2025-10-16T20:30:00Z,1.03,99.00
2025-10-16T20:31:00Z,1.03,99.00
