# event_ticker=KXATPMATCH-26MAY03SINZVE
# final_score=6-1 6-2
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Alexander Zverev
# kalshi_date=2026-05-03
timestamp,Jannik Sinner,Alexander Zverev
2026-05-03T04:39:00Z,83.00,18.00
2026-05-03T04:40:00Z,83.00,18.00
2026-05-03T04:41:00Z,83.00,18.00
2026-05-03T04:42:00Z,83.00,18.00
2026-05-03T04:43:00Z,83.00,18.00
2026-05-03T04:44:00Z,83.00,18.00
2026-05-03T04:45:00Z,83.00,18.00
2026-05-03T04:46:00Z,83.00,18.00
2026-05-03T04:47:00Z,82.97,18.00
2026-05-03T04:48:00Z,82.97,18.00
2026-05-03T04:50:00Z,83.00,18.00
2026-05-03T04:51:00Z,83.00,18.00
2026-05-03T04:52:00Z,83.00,18.00
2026-05-03T04:53:00Z,82.96,18.00
2026-05-03T04:54:00Z,83.00,18.00
2026-05-03T04:55:00Z,83.00,18.00
2026-05-03T04:56:00Z,83.00,18.00
2026-05-03T04:57:00Z,83.00,18.00
2026-05-03T04:58:00Z,83.00,18.00
2026-05-03T05:00:00Z,83.00,18.00
2026-05-03T05:01:00Z,82.66,18.00
2026-05-03T05:02:00Z,83.00,18.00
2026-05-03T05:03:00Z,83.00,18.00
2026-05-03T05:04:00Z,83.00,18.00
2026-05-03T05:05:00Z,83.00,18.00
2026-05-03T05:06:00Z,83.00,18.00
2026-05-03T05:07:00Z,83.00,18.00
2026-05-03T05:08:00Z,83.00,18.00
2026-05-03T05:09:00Z,83.00,18.00
2026-05-03T05:10:00Z,83.00,18.00
2026-05-03T05:11:00Z,83.00,18.00
2026-05-03T05:12:00Z,83.00,18.00
2026-05-03T05:14:00Z,83.00,18.00
2026-05-03T05:15:00Z,83.00,18.00
2026-05-03T05:16:00Z,83.00,18.00
2026-05-03T05:17:00Z,83.00,18.00
2026-05-03T05:18:00Z,83.00,18.00
2026-05-03T05:19:00Z,83.00,18.00
2026-05-03T05:20:00Z,83.00,18.00
2026-05-03T05:21:00Z,83.00,18.00
2026-05-03T05:22:00Z,83.00,18.00
2026-05-03T05:23:00Z,83.00,18.00
2026-05-03T05:25:00Z,83.00,18.00
2026-05-03T05:26:00Z,83.00,18.00
2026-05-03T05:27:00Z,83.00,18.00
2026-05-03T05:28:00Z,83.00,18.00
2026-05-03T05:29:00Z,83.00,18.00
2026-05-03T05:30:00Z,83.00,18.00
2026-05-03T05:31:00Z,83.00,18.00
2026-05-03T05:32:00Z,82.31,18.00
2026-05-03T05:33:00Z,83.00,18.00
2026-05-03T05:34:00Z,83.00,18.00
2026-05-03T05:35:00Z,83.00,18.00
2026-05-03T05:36:00Z,83.00,18.00
2026-05-03T05:37:00Z,83.00,18.00
2026-05-03T05:38:00Z,83.00,18.00
2026-05-03T05:39:00Z,83.00,18.00
2026-05-03T05:40:00Z,83.00,18.00
2026-05-03T05:41:00Z,83.00,18.00
2026-05-03T05:42:00Z,83.00,18.00
2026-05-03T05:43:00Z,83.00,18.00
2026-05-03T05:44:00Z,83.00,18.00
2026-05-03T05:45:00Z,83.00,18.00
2026-05-03T05:46:00Z,83.00,17.00
2026-05-03T05:47:00Z,83.00,17.00
2026-05-03T05:49:00Z,83.00,18.00
2026-05-03T05:50:00Z,83.00,18.00
2026-05-03T05:51:00Z,83.00,18.00
2026-05-03T05:52:00Z,83.00,18.00
2026-05-03T05:53:00Z,83.00,18.00
2026-05-03T05:54:00Z,83.00,18.00
2026-05-03T05:55:00Z,83.00,18.00
2026-05-03T05:56:00Z,83.00,18.00
2026-05-03T05:57:00Z,83.00,18.00
2026-05-03T05:58:00Z,83.00,18.00
2026-05-03T05:59:00Z,83.00,18.00
2026-05-03T06:00:00Z,82.50,17.00
2026-05-03T06:01:00Z,83.00,18.00
2026-05-03T06:02:00Z,83.00,18.00
2026-05-03T06:03:00Z,83.00,18.00
2026-05-03T06:04:00Z,83.00,18.00
2026-05-03T06:05:00Z,83.00,18.00
2026-05-03T06:06:00Z,83.00,18.00
2026-05-03T06:07:00Z,83.00,18.00
2026-05-03T06:08:00Z,83.00,18.00
2026-05-03T06:11:00Z,83.00,17.00
2026-05-03T06:12:00Z,83.00,18.00
2026-05-03T06:13:00Z,83.00,17.02
2026-05-03T06:14:00Z,83.00,17.02
2026-05-03T06:15:00Z,82.99,17.02
2026-05-03T06:16:00Z,83.00,18.00
2026-05-03T06:17:00Z,83.00,18.00
2026-05-03T06:18:00Z,83.00,18.00
2026-05-03T06:20:00Z,83.00,18.00
2026-05-03T06:21:00Z,83.00,18.00
2026-05-03T06:22:00Z,83.00,18.00
2026-05-03T06:23:00Z,83.00,18.00
2026-05-03T06:24:00Z,83.00,18.00
2026-05-03T06:25:00Z,83.00,18.00
2026-05-03T06:27:00Z,83.00,18.00
2026-05-03T06:28:00Z,83.00,18.00
2026-05-03T06:31:00Z,83.00,18.00
2026-05-03T06:32:00Z,83.00,18.00
2026-05-03T06:33:00Z,83.00,17.00
2026-05-03T06:34:00Z,83.00,17.00
2026-05-03T06:35:00Z,83.00,18.00
2026-05-03T06:37:00Z,83.00,18.00
2026-05-03T06:40:00Z,83.00,18.00
2026-05-03T06:41:00Z,82.48,18.00
2026-05-03T06:42:00Z,82.48,18.00
2026-05-03T06:43:00Z,83.00,18.00
2026-05-03T06:45:00Z,83.00,18.00
2026-05-03T06:46:00Z,83.00,18.00
2026-05-03T06:47:00Z,83.00,18.00
2026-05-03T06:48:00Z,83.00,18.00
2026-05-03T06:49:00Z,83.00,18.00
2026-05-03T06:50:00Z,83.66,18.00
2026-05-03T06:51:00Z,83.00,18.00
2026-05-03T06:52:00Z,83.00,18.00
2026-05-03T06:53:00Z,83.00,18.00
2026-05-03T06:54:00Z,83.00,18.00
2026-05-03T06:55:00Z,83.00,18.00
2026-05-03T06:56:00Z,83.00,18.00
2026-05-03T06:57:00Z,82.00,18.00
2026-05-03T06:58:00Z,83.00,18.00
2026-05-03T06:59:00Z,83.00,18.00
2026-05-03T07:01:00Z,83.00,18.00
2026-05-03T07:02:00Z,83.00,18.00
2026-05-03T07:03:00Z,83.00,18.00
2026-05-03T07:04:00Z,83.00,18.00
2026-05-03T07:05:00Z,83.00,18.00
2026-05-03T07:07:00Z,83.00,18.00
2026-05-03T07:08:00Z,83.00,18.00
2026-05-03T07:09:00Z,83.00,18.00
2026-05-03T07:10:00Z,83.00,18.00
2026-05-03T07:11:00Z,83.00,18.00
2026-05-03T07:12:00Z,83.00,17.00
2026-05-03T07:13:00Z,83.00,17.00
2026-05-03T07:15:00Z,83.00,18.00
2026-05-03T07:16:00Z,83.00,18.00
2026-05-03T07:19:00Z,83.00,18.00
2026-05-03T07:21:00Z,83.00,18.00
2026-05-03T07:22:00Z,83.00,18.00
2026-05-03T07:23:00Z,83.00,18.00
2026-05-03T07:24:00Z,83.00,18.00
2026-05-03T07:25:00Z,83.00,18.00
2026-05-03T07:27:00Z,83.00,18.00
2026-05-03T07:28:00Z,83.00,18.00
2026-05-03T07:30:00Z,83.00,18.00
2026-05-03T07:32:00Z,83.00,18.00
2026-05-03T07:33:00Z,82.00,18.00
2026-05-03T07:34:00Z,83.00,18.00
2026-05-03T07:35:00Z,83.00,18.00
2026-05-03T07:36:00Z,83.00,18.00
2026-05-03T07:37:00Z,83.00,18.00
2026-05-03T07:40:00Z,83.00,18.00
2026-05-03T07:42:00Z,82.99,18.00
2026-05-03T07:43:00Z,82.99,18.00
2026-05-03T07:45:00Z,83.00,18.00
2026-05-03T07:46:00Z,83.00,18.00
2026-05-03T07:48:00Z,83.00,18.00
2026-05-03T07:49:00Z,83.00,18.00
2026-05-03T07:50:00Z,83.00,18.00
2026-05-03T07:51:00Z,83.00,18.00
2026-05-03T07:52:00Z,83.00,18.00
2026-05-03T07:53:00Z,83.00,18.00
2026-05-03T07:54:00Z,83.00,18.00
2026-05-03T07:55:00Z,83.00,18.00
2026-05-03T07:57:00Z,83.00,18.00
2026-05-03T07:59:00Z,83.00,18.00
2026-05-03T08:01:00Z,83.00,18.00
2026-05-03T08:02:00Z,83.00,18.00
2026-05-03T08:03:00Z,83.00,18.00
2026-05-03T08:04:00Z,83.00,18.00
2026-05-03T08:05:00Z,83.00,18.00
2026-05-03T08:08:00Z,82.84,18.00
2026-05-03T08:09:00Z,83.00,18.00
2026-05-03T08:10:00Z,83.00,18.00
2026-05-03T08:11:00Z,83.00,18.00
2026-05-03T08:12:00Z,83.00,18.00
2026-05-03T08:13:00Z,83.56,18.00
2026-05-03T08:14:00Z,84.00,18.00
2026-05-03T08:15:00Z,84.00,18.00
2026-05-03T08:17:00Z,84.00,18.00
2026-05-03T08:18:00Z,82.00,18.00
2026-05-03T08:19:00Z,83.00,18.00
2026-05-03T08:20:00Z,83.99,18.00
2026-05-03T08:21:00Z,83.00,18.00
2026-05-03T08:22:00Z,83.00,18.00
2026-05-03T08:23:00Z,83.00,18.00
2026-05-03T08:24:00Z,84.00,18.00
2026-05-03T08:26:00Z,84.00,18.00
2026-05-03T08:27:00Z,84.00,18.00
2026-05-03T08:28:00Z,84.00,18.00
2026-05-03T08:29:00Z,84.00,18.00
2026-05-03T08:30:00Z,84.00,18.00
2026-05-03T08:32:00Z,84.00,18.00
2026-05-03T08:33:00Z,84.00,18.00
2026-05-03T08:34:00Z,84.00,18.00
2026-05-03T08:35:00Z,84.00,18.00
2026-05-03T08:36:00Z,84.00,18.00
2026-05-03T08:37:00Z,84.00,18.00
2026-05-03T08:40:00Z,84.00,18.00
2026-05-03T08:41:00Z,84.00,18.00
2026-05-03T08:43:00Z,84.00,18.00
2026-05-03T08:44:00Z,84.00,18.00
2026-05-03T08:45:00Z,84.00,18.00
2026-05-03T08:46:00Z,84.00,18.00
2026-05-03T08:47:00Z,84.00,18.00
2026-05-03T08:48:00Z,84.00,18.00
2026-05-03T08:49:00Z,84.00,18.00
2026-05-03T08:50:00Z,84.00,18.00
2026-05-03T08:51:00Z,84.00,18.00
2026-05-03T08:52:00Z,84.00,18.00
2026-05-03T08:53:00Z,84.00,18.00
2026-05-03T08:54:00Z,84.00,18.00
2026-05-03T08:56:00Z,84.00,18.00
2026-05-03T08:57:00Z,84.00,18.00
2026-05-03T08:58:00Z,84.00,18.00
2026-05-03T08:59:00Z,84.00,18.00
2026-05-03T09:01:00Z,84.00,18.00
2026-05-03T09:02:00Z,84.00,18.00
2026-05-03T09:06:00Z,84.00,18.00
2026-05-03T09:07:00Z,84.00,18.00
2026-05-03T09:08:00Z,84.00,18.00
2026-05-03T09:09:00Z,83.00,18.00
2026-05-03T09:10:00Z,83.00,18.00
2026-05-03T09:11:00Z,84.00,18.00
2026-05-03T09:13:00Z,84.00,18.00
2026-05-03T09:15:00Z,84.00,18.00
2026-05-03T09:16:00Z,84.00,17.00
2026-05-03T09:18:00Z,84.00,18.00
2026-05-03T09:20:00Z,84.00,18.00
2026-05-03T09:21:00Z,84.00,18.00
2026-05-03T09:22:00Z,84.00,18.00
2026-05-03T09:23:00Z,84.00,18.00
2026-05-03T09:27:00Z,84.00,18.00
2026-05-03T09:35:00Z,84.00,18.00
2026-05-03T09:36:00Z,84.00,18.00
2026-05-03T09:37:00Z,84.00,18.00
2026-05-03T09:41:00Z,84.00,17.18
2026-05-03T09:42:00Z,84.00,17.18
2026-05-03T09:44:00Z,84.00,17.18
2026-05-03T09:45:00Z,84.00,18.00
2026-05-03T09:48:00Z,84.00,18.00
2026-05-03T09:49:00Z,84.00,18.00
2026-05-03T09:51:00Z,84.00,18.00
2026-05-03T09:52:00Z,84.00,17.00
2026-05-03T09:53:00Z,84.00,17.00
2026-05-03T09:54:00Z,84.00,18.00
2026-05-03T09:55:00Z,84.00,17.00
2026-05-03T09:57:00Z,84.00,18.00
2026-05-03T09:58:00Z,84.00,18.00
2026-05-03T10:00:00Z,84.00,18.00
2026-05-03T10:01:00Z,84.00,18.00
2026-05-03T10:02:00Z,84.00,18.00
2026-05-03T10:03:00Z,83.00,18.00
2026-05-03T10:05:00Z,84.00,18.00
2026-05-03T10:06:00Z,83.00,18.00
2026-05-03T10:07:00Z,83.00,18.00
2026-05-03T10:09:00Z,83.00,17.00
2026-05-03T10:10:00Z,84.00,18.00
2026-05-03T10:11:00Z,84.00,18.00
2026-05-03T10:12:00Z,83.00,18.00
2026-05-03T10:13:00Z,83.00,18.00
2026-05-03T10:14:00Z,83.90,18.00
2026-05-03T10:15:00Z,83.90,18.00
2026-05-03T10:16:00Z,83.00,18.00
2026-05-03T10:17:00Z,84.00,18.00
2026-05-03T10:18:00Z,83.00,18.00
2026-05-03T10:19:00Z,84.00,18.00
2026-05-03T10:20:00Z,84.00,18.00
2026-05-03T10:21:00Z,84.00,18.00
2026-05-03T10:22:00Z,83.85,18.00
2026-05-03T10:24:00Z,84.00,17.00
2026-05-03T10:25:00Z,83.00,18.00
2026-05-03T10:26:00Z,84.00,18.00
2026-05-03T10:28:00Z,83.99,18.00
2026-05-03T10:32:00Z,84.00,18.00
2026-05-03T10:33:00Z,84.00,18.00
2026-05-03T10:34:00Z,83.96,18.00
2026-05-03T10:35:00Z,83.99,18.00
2026-05-03T10:37:00Z,84.00,18.00
2026-05-03T10:38:00Z,83.99,17.61
2026-05-03T10:40:00Z,83.99,18.00
2026-05-03T10:41:00Z,83.86,18.00
2026-05-03T10:44:00Z,83.00,18.00
2026-05-03T10:45:00Z,83.00,18.00
2026-05-03T10:46:00Z,84.00,17.00
2026-05-03T10:47:00Z,84.00,17.00
2026-05-03T10:48:00Z,83.99,17.00
2026-05-03T10:49:00Z,84.00,18.00
2026-05-03T10:50:00Z,83.02,18.00
2026-05-03T10:51:00Z,83.99,18.00
2026-05-03T10:52:00Z,84.00,17.00
2026-05-03T10:54:00Z,83.00,17.00
2026-05-03T10:55:00Z,83.00,16.00
2026-05-03T10:56:00Z,83.00,17.00
2026-05-03T10:57:00Z,83.00,17.00
2026-05-03T11:00:00Z,83.00,17.00
2026-05-03T11:01:00Z,83.00,17.00
2026-05-03T11:02:00Z,84.00,17.00
2026-05-03T11:03:00Z,84.00,17.00
2026-05-03T11:04:00Z,83.91,17.00
2026-05-03T11:06:00Z,84.00,17.00
2026-05-03T11:07:00Z,83.00,17.00
2026-05-03T11:08:00Z,84.00,17.00
2026-05-03T11:09:00Z,83.10,17.00
2026-05-03T11:10:00Z,83.00,17.00
2026-05-03T11:11:00Z,83.00,17.00
2026-05-03T11:12:00Z,83.00,16.00
2026-05-03T11:13:00Z,83.00,16.00
2026-05-03T11:15:00Z,84.00,17.00
2026-05-03T11:16:00Z,83.98,17.00
2026-05-03T11:19:00Z,84.00,17.00
2026-05-03T11:20:00Z,83.00,17.00
2026-05-03T11:21:00Z,84.00,17.00
2026-05-03T11:23:00Z,83.00,17.00
2026-05-03T11:24:00Z,83.00,17.00
2026-05-03T11:25:00Z,84.00,17.00
2026-05-03T11:26:00Z,83.00,17.00
2026-05-03T11:27:00Z,83.00,17.00
2026-05-03T11:29:00Z,83.96,17.00
2026-05-03T11:30:00Z,84.00,17.00
2026-05-03T11:31:00Z,84.00,17.00
2026-05-03T11:32:00Z,83.98,17.00
2026-05-03T11:33:00Z,83.98,17.00
2026-05-03T11:34:00Z,84.00,16.09
2026-05-03T11:35:00Z,83.00,16.99
2026-05-03T11:36:00Z,84.00,17.00
2026-05-03T11:37:00Z,84.00,17.00
2026-05-03T11:38:00Z,84.00,17.00
2026-05-03T11:39:00Z,83.00,17.00
2026-05-03T11:40:00Z,84.00,17.00
2026-05-03T11:41:00Z,84.00,17.00
2026-05-03T11:42:00Z,83.00,17.00
2026-05-03T11:43:00Z,84.00,17.00
2026-05-03T11:45:00Z,83.99,17.00
2026-05-03T11:46:00Z,84.00,17.00
2026-05-03T11:47:00Z,84.00,17.00
2026-05-03T11:48:00Z,83.00,16.31
2026-05-03T11:49:00Z,84.00,16.31
2026-05-03T11:50:00Z,84.00,17.00
2026-05-03T11:51:00Z,83.92,17.00
2026-05-03T11:52:00Z,84.00,17.00
2026-05-03T11:54:00Z,83.99,17.00
2026-05-03T11:55:00Z,84.00,17.00
2026-05-03T11:56:00Z,84.00,17.00
2026-05-03T11:57:00Z,84.00,17.00
2026-05-03T11:59:00Z,84.00,17.00
2026-05-03T12:00:00Z,83.00,17.00
2026-05-03T12:01:00Z,84.00,17.00
2026-05-03T12:02:00Z,83.86,17.00
2026-05-03T12:03:00Z,84.00,17.00
2026-05-03T12:04:00Z,83.97,17.00
2026-05-03T12:05:00Z,84.00,17.00
2026-05-03T12:07:00Z,83.83,17.00
2026-05-03T12:08:00Z,83.83,17.00
2026-05-03T12:09:00Z,84.00,17.00
2026-05-03T12:10:00Z,83.50,17.00
2026-05-03T12:11:00Z,84.00,17.00
2026-05-03T12:12:00Z,84.00,17.00
2026-05-03T12:13:00Z,83.93,17.00
2026-05-03T12:14:00Z,83.99,17.00
2026-05-03T12:15:00Z,84.00,17.00
2026-05-03T12:16:00Z,83.98,17.00
2026-05-03T12:17:00Z,84.00,16.00
2026-05-03T12:18:00Z,84.00,17.00
2026-05-03T12:19:00Z,83.99,17.00
2026-05-03T12:20:00Z,84.00,17.00
2026-05-03T12:21:00Z,84.00,17.00
2026-05-03T12:22:00Z,83.95,16.79
2026-05-03T12:23:00Z,83.96,16.79
2026-05-03T12:24:00Z,84.00,17.00
2026-05-03T12:25:00Z,84.00,17.00
2026-05-03T12:26:00Z,83.88,17.00
2026-05-03T12:27:00Z,83.88,17.00
2026-05-03T12:28:00Z,84.00,16.57
2026-05-03T12:29:00Z,83.00,16.57
2026-05-03T12:30:00Z,84.00,17.00
2026-05-03T12:31:00Z,83.89,16.98
2026-05-03T12:32:00Z,84.00,17.00
2026-05-03T12:33:00Z,84.00,17.00
2026-05-03T12:34:00Z,84.00,17.00
2026-05-03T12:35:00Z,84.00,17.00
2026-05-03T12:36:00Z,84.00,17.00
2026-05-03T12:37:00Z,83.00,17.00
2026-05-03T12:38:00Z,84.00,17.00
2026-05-03T12:39:00Z,83.92,17.00
2026-05-03T12:40:00Z,83.92,17.00
2026-05-03T12:41:00Z,84.00,17.00
2026-05-03T12:42:00Z,83.92,17.00
2026-05-03T12:43:00Z,83.92,17.40
2026-05-03T12:44:00Z,83.92,18.00
2026-05-03T12:45:00Z,83.99,17.68
2026-05-03T12:46:00Z,84.00,18.00
2026-05-03T12:47:00Z,84.00,17.79
2026-05-03T12:48:00Z,83.97,17.79
2026-05-03T12:49:00Z,84.00,17.79
2026-05-03T12:50:00Z,83.92,18.00
2026-05-03T12:51:00Z,83.14,18.00
2026-05-03T12:52:00Z,84.00,18.00
2026-05-03T12:53:00Z,83.93,18.00
2026-05-03T12:54:00Z,83.00,18.00
2026-05-03T12:55:00Z,84.00,18.00
2026-05-03T12:56:00Z,84.00,18.00
2026-05-03T12:57:00Z,83.00,18.00
2026-05-03T12:59:00Z,83.15,18.00
2026-05-03T13:00:00Z,84.00,18.00
2026-05-03T13:01:00Z,84.00,17.99
2026-05-03T13:02:00Z,84.00,18.00
2026-05-03T13:03:00Z,84.00,18.00
2026-05-03T13:04:00Z,83.98,18.00
2026-05-03T13:05:00Z,84.00,18.00
2026-05-03T13:06:00Z,84.00,17.62
2026-05-03T13:07:00Z,84.00,18.00
2026-05-03T13:08:00Z,84.00,18.00
2026-05-03T13:09:00Z,84.00,18.00
2026-05-03T13:10:00Z,84.00,18.00
2026-05-03T13:11:00Z,84.00,18.00
2026-05-03T13:12:00Z,84.00,17.36
2026-05-03T13:13:00Z,83.99,17.36
2026-05-03T13:14:00Z,84.00,18.00
2026-05-03T13:15:00Z,84.00,18.00
2026-05-03T13:16:00Z,83.98,18.00
2026-05-03T13:17:00Z,84.00,18.00
2026-05-03T13:18:00Z,84.00,18.00
2026-05-03T13:19:00Z,84.00,18.00
2026-05-03T13:20:00Z,84.00,18.00
2026-05-03T13:21:00Z,84.00,18.00
2026-05-03T13:22:00Z,84.00,18.00
2026-05-03T13:23:00Z,83.98,18.00
2026-05-03T13:24:00Z,84.00,18.00
2026-05-03T13:25:00Z,84.00,17.72
2026-05-03T13:26:00Z,83.33,18.00
2026-05-03T13:27:00Z,84.00,18.00
2026-05-03T13:28:00Z,84.00,18.00
2026-05-03T13:29:00Z,83.00,18.00
2026-05-03T13:30:00Z,84.00,17.25
2026-05-03T13:31:00Z,83.74,18.00
2026-05-03T13:32:00Z,83.00,18.00
2026-05-03T13:33:00Z,84.00,18.00
2026-05-03T13:34:00Z,83.92,17.99
2026-05-03T13:35:00Z,83.95,17.99
2026-05-03T13:36:00Z,84.00,18.00
2026-05-03T13:37:00Z,83.98,18.00
2026-05-03T13:38:00Z,84.00,18.00
2026-05-03T13:39:00Z,84.00,17.96
2026-05-03T13:40:00Z,84.00,18.00
2026-05-03T13:41:00Z,84.00,18.00
2026-05-03T13:42:00Z,83.99,18.00
2026-05-03T13:43:00Z,83.41,18.00
2026-05-03T13:44:00Z,83.98,18.00
2026-05-03T13:45:00Z,83.99,18.00
2026-05-03T13:46:00Z,84.00,18.00
2026-05-03T13:47:00Z,84.00,18.00
2026-05-03T13:48:00Z,84.00,18.00
2026-05-03T13:49:00Z,84.00,18.00
2026-05-03T13:50:00Z,84.00,18.00
2026-05-03T13:51:00Z,83.02,18.00
2026-05-03T13:52:00Z,83.00,18.00
2026-05-03T13:53:00Z,84.00,18.00
2026-05-03T13:54:00Z,83.21,18.00
2026-05-03T13:55:00Z,84.00,17.37
2026-05-03T13:56:00Z,84.00,18.00
2026-05-03T13:57:00Z,84.00,18.00
2026-05-03T13:58:00Z,83.99,17.98
2026-05-03T13:59:00Z,83.83,17.02
2026-05-03T14:00:00Z,84.00,17.02
2026-05-03T14:01:00Z,84.00,17.44
2026-05-03T14:02:00Z,84.00,17.13
2026-05-03T14:03:00Z,84.00,18.00
2026-05-03T14:04:00Z,83.99,18.00
2026-05-03T14:05:00Z,83.89,18.00
2026-05-03T14:06:00Z,84.00,18.00
2026-05-03T14:07:00Z,84.00,18.00
2026-05-03T14:08:00Z,83.18,18.00
2026-05-03T14:09:00Z,84.00,17.22
2026-05-03T14:10:00Z,84.00,16.88
2026-05-03T14:11:00Z,84.00,17.00
2026-05-03T14:12:00Z,83.98,16.06
2026-05-03T14:13:00Z,84.00,17.00
2026-05-03T14:14:00Z,84.00,17.00
2026-05-03T14:15:00Z,84.00,17.00
2026-05-03T14:16:00Z,84.00,17.00
2026-05-03T14:17:00Z,83.97,17.00
2026-05-03T14:18:00Z,84.00,17.00
2026-05-03T14:19:00Z,83.21,17.00
2026-05-03T14:20:00Z,84.00,17.00
2026-05-03T14:21:00Z,83.98,16.00
2026-05-03T14:22:00Z,84.00,17.00
2026-05-03T14:23:00Z,84.00,17.00
2026-05-03T14:24:00Z,84.00,17.00
2026-05-03T14:25:00Z,84.00,17.00
2026-05-03T14:26:00Z,84.00,17.00
2026-05-03T14:27:00Z,83.98,17.00
2026-05-03T14:28:00Z,84.00,17.00
2026-05-03T14:29:00Z,83.97,17.00
2026-05-03T14:30:00Z,83.66,17.00
2026-05-03T14:31:00Z,84.00,17.00
2026-05-03T14:32:00Z,84.00,17.00
2026-05-03T14:33:00Z,83.96,16.97
2026-05-03T14:34:00Z,83.97,17.00
2026-05-03T14:35:00Z,84.00,17.00
2026-05-03T14:36:00Z,84.00,17.00
2026-05-03T14:37:00Z,84.00,17.00
2026-05-03T14:38:00Z,84.00,17.00
2026-05-03T14:39:00Z,84.00,17.00
2026-05-03T14:40:00Z,84.00,17.00
2026-05-03T14:41:00Z,84.00,17.97
2026-05-03T14:42:00Z,84.00,18.00
2026-05-03T14:43:00Z,83.99,18.00
2026-05-03T14:44:00Z,84.00,17.78
2026-05-03T14:45:00Z,83.12,17.24
2026-05-03T14:46:00Z,83.56,18.00
2026-05-03T14:47:00Z,83.89,17.99
2026-05-03T14:48:00Z,84.00,18.00
2026-05-03T14:49:00Z,84.00,18.00
2026-05-03T14:50:00Z,83.95,18.00
2026-05-03T14:51:00Z,84.00,18.00
2026-05-03T14:52:00Z,84.00,18.00
2026-05-03T14:53:00Z,84.00,18.00
2026-05-03T14:54:00Z,84.00,18.00
2026-05-03T14:55:00Z,83.87,17.99
2026-05-03T14:56:00Z,84.00,18.00
2026-05-03T14:57:00Z,83.66,18.00
2026-05-03T14:58:00Z,83.97,18.00
2026-05-03T14:59:00Z,83.67,17.99
2026-05-03T15:00:00Z,84.00,18.00
2026-05-03T15:01:00Z,83.80,17.95
2026-05-03T15:02:00Z,83.85,18.00
2026-05-03T15:03:00Z,84.00,17.98
