# event_ticker=KXATPMATCH-25OCT07MUNDJO
# final_score=6-3 5-7 6-2
# score_resolution=3-6 7-5 2-6
# match_winner=Novak Djokovic
# fav_player=Jaume Munar
# dog_player=Novak Djokovic
# kalshi_date=2025-10-07
timestamp,Jaume Munar,Novak Djokovic
2025-10-07T07:26:00Z,21.00,81.00
2025-10-07T07:29:00Z,21.00,81.00
2025-10-07T07:31:00Z,21.00,81.00
2025-10-07T07:32:00Z,21.00,81.00
2025-10-07T07:36:00Z,21.00,81.00
2025-10-07T07:37:00Z,21.00,81.00
2025-10-07T07:39:00Z,21.00,81.00
2025-10-07T07:40:00Z,20.00,81.00
2025-10-07T07:41:00Z,20.00,81.00
2025-10-07T07:42:00Z,20.00,81.00
2025-10-07T07:43:00Z,20.00,81.00
2025-10-07T07:44:00Z,20.00,81.00
2025-10-07T07:46:00Z,20.00,81.00
2025-10-07T07:49:00Z,19.50,81.00
2025-10-07T07:51:00Z,20.00,81.00
2025-10-07T07:54:00Z,20.00,81.00
2025-10-07T07:55:00Z,20.00,81.00
2025-10-07T07:59:00Z,19.00,81.00
2025-10-07T08:02:00Z,20.00,81.00
2025-10-07T08:07:00Z,20.00,81.00
2025-10-07T08:09:00Z,20.00,80.00
2025-10-07T08:10:00Z,20.00,80.00
2025-10-07T08:13:00Z,20.00,80.00
2025-10-07T08:15:00Z,20.00,80.99
2025-10-07T08:16:00Z,20.00,80.99
2025-10-07T08:18:00Z,20.00,81.00
2025-10-07T08:19:00Z,20.00,81.00
2025-10-07T08:32:00Z,20.00,81.00
2025-10-07T08:34:00Z,20.00,81.00
2025-10-07T08:35:00Z,20.00,81.00
2025-10-07T08:40:00Z,20.00,81.00
2025-10-07T08:49:00Z,20.00,81.00
2025-10-07T09:04:00Z,20.00,81.00
2025-10-07T09:05:00Z,20.00,81.00
2025-10-07T09:06:00Z,20.16,81.00
2025-10-07T09:07:00Z,20.00,81.00
2025-10-07T09:08:00Z,20.81,81.00
2025-10-07T09:11:00Z,20.00,81.00
2025-10-07T09:13:00Z,19.00,81.00
2025-10-07T09:15:00Z,20.55,81.00
2025-10-07T09:16:00Z,20.00,81.00
2025-10-07T09:19:00Z,20.00,81.00
2025-10-07T09:23:00Z,19.00,81.00
2025-10-07T09:27:00Z,19.00,81.00
2025-10-07T09:28:00Z,20.00,81.00
2025-10-07T09:29:00Z,20.00,81.00
2025-10-07T09:30:00Z,20.14,81.00
2025-10-07T09:31:00Z,20.00,81.00
2025-10-07T09:32:00Z,20.00,81.00
2025-10-07T09:33:00Z,20.94,81.00
2025-10-07T09:34:00Z,20.00,81.00
2025-10-07T09:41:00Z,20.00,81.00
2025-10-07T09:45:00Z,20.00,81.00
2025-10-07T09:46:00Z,20.00,81.00
2025-10-07T09:48:00Z,20.00,81.00
2025-10-07T09:49:00Z,20.82,81.00
2025-10-07T09:50:00Z,20.72,81.00
2025-10-07T09:51:00Z,20.72,81.00
2025-10-07T09:52:00Z,20.72,81.00
2025-10-07T09:54:00Z,20.72,81.00
2025-10-07T09:56:00Z,20.72,81.00
2025-10-07T09:58:00Z,21.12,81.00
2025-10-07T10:00:00Z,21.00,81.00
2025-10-07T10:01:00Z,21.00,80.00
2025-10-07T10:02:00Z,21.00,80.00
2025-10-07T10:03:00Z,21.00,80.00
2025-10-07T10:04:00Z,22.08,79.00
2025-10-07T10:06:00Z,22.00,79.00
2025-10-07T10:07:00Z,22.00,79.00
2025-10-07T10:08:00Z,22.00,79.00
2025-10-07T10:10:00Z,22.00,79.00
2025-10-07T10:13:00Z,22.00,79.00
2025-10-07T10:14:00Z,22.00,79.00
2025-10-07T10:16:00Z,22.00,79.00
2025-10-07T10:17:00Z,22.00,80.00
2025-10-07T10:18:00Z,22.00,80.00
2025-10-07T10:20:00Z,22.00,80.00
2025-10-07T10:21:00Z,22.00,80.00
2025-10-07T10:22:00Z,21.00,80.00
2025-10-07T10:23:00Z,21.00,80.00
2025-10-07T10:24:00Z,21.00,80.00
2025-10-07T10:25:00Z,21.00,80.00
2025-10-07T10:26:00Z,21.00,80.00
2025-10-07T10:27:00Z,21.00,80.00
2025-10-07T10:28:00Z,21.00,80.00
2025-10-07T10:29:00Z,21.00,80.00
2025-10-07T10:32:00Z,21.00,81.00
2025-10-07T10:33:00Z,21.00,81.00
2025-10-07T10:34:00Z,21.00,81.00
2025-10-07T10:35:00Z,21.00,81.00
2025-10-07T10:36:00Z,21.00,81.00
2025-10-07T10:37:00Z,21.00,81.00
2025-10-07T10:38:00Z,21.00,81.00
2025-10-07T10:42:00Z,21.00,81.00
2025-10-07T10:43:00Z,21.00,81.00
2025-10-07T10:44:00Z,21.00,81.00
2025-10-07T10:47:00Z,21.00,81.00
2025-10-07T10:48:00Z,19.00,81.00
2025-10-07T10:49:00Z,19.00,81.00
2025-10-07T10:50:00Z,21.00,81.00
2025-10-07T10:51:00Z,21.00,81.00
2025-10-07T10:52:00Z,21.00,81.00
2025-10-07T10:54:00Z,21.00,81.00
2025-10-07T10:56:00Z,21.00,81.00
2025-10-07T10:58:00Z,21.00,81.00
2025-10-07T10:59:00Z,21.00,81.00
2025-10-07T11:00:00Z,21.00,81.00
2025-10-07T11:01:00Z,21.00,81.00
2025-10-07T11:02:00Z,21.00,82.06
2025-10-07T11:03:00Z,20.00,82.00
2025-10-07T11:04:00Z,20.00,82.00
2025-10-07T11:05:00Z,20.00,82.00
2025-10-07T11:06:00Z,20.00,82.00
2025-10-07T11:07:00Z,20.00,82.00
2025-10-07T11:08:00Z,20.00,82.00
2025-10-07T11:09:00Z,20.00,82.00
2025-10-07T11:10:00Z,19.96,82.00
2025-10-07T11:11:00Z,20.00,82.00
2025-10-07T11:12:00Z,20.79,82.00
2025-10-07T11:13:00Z,21.00,82.00
2025-10-07T11:14:00Z,21.00,82.00
2025-10-07T11:15:00Z,19.00,82.00
2025-10-07T11:16:00Z,19.00,82.00
2025-10-07T11:17:00Z,21.00,82.00
2025-10-07T11:18:00Z,19.66,82.00
2025-10-07T11:19:00Z,20.00,82.00
2025-10-07T11:20:00Z,22.77,82.63
2025-10-07T11:21:00Z,19.89,81.59
2025-10-07T11:22:00Z,19.50,82.30
2025-10-07T11:23:00Z,16.19,85.68
2025-10-07T11:24:00Z,16.10,86.00
2025-10-07T11:25:00Z,18.27,83.00
2025-10-07T11:26:00Z,18.17,82.59
2025-10-07T11:27:00Z,17.78,83.00
2025-10-07T11:28:00Z,19.06,82.95
2025-10-07T11:29:00Z,18.46,84.80
2025-10-07T11:30:00Z,18.64,85.00
2025-10-07T11:31:00Z,16.53,86.00
2025-10-07T11:32:00Z,15.96,85.01
2025-10-07T11:33:00Z,16.00,85.01
2025-10-07T11:34:00Z,14.62,85.56
2025-10-07T11:35:00Z,13.21,88.00
2025-10-07T11:36:00Z,9.18,92.99
2025-10-07T11:37:00Z,12.13,89.00
2025-10-07T11:38:00Z,12.86,88.11
2025-10-07T11:39:00Z,8.61,90.16
2025-10-07T11:40:00Z,11.03,91.24
2025-10-07T11:41:00Z,21.95,85.66
2025-10-07T11:42:00Z,21.69,82.52
2025-10-07T11:43:00Z,24.77,81.09
2025-10-07T11:44:00Z,25.75,74.30
2025-10-07T11:45:00Z,28.66,90.68
2025-10-07T11:46:00Z,28.63,73.62
2025-10-07T11:47:00Z,20.50,82.68
2025-10-07T11:48:00Z,35.69,81.07
2025-10-07T11:49:00Z,31.86,68.80
2025-10-07T11:50:00Z,35.53,70.19
2025-10-07T11:51:00Z,29.05,70.19
2025-10-07T11:52:00Z,34.61,67.44
2025-10-07T11:53:00Z,36.10,67.30
2025-10-07T11:54:00Z,39.19,66.47
2025-10-07T11:55:00Z,30.29,75.42
2025-10-07T11:56:00Z,29.81,74.19
2025-10-07T11:57:00Z,30.90,72.53
2025-10-07T11:58:00Z,30.01,76.88
2025-10-07T11:59:00Z,27.02,75.46
2025-10-07T12:00:00Z,30.34,74.75
2025-10-07T12:01:00Z,34.40,74.39
2025-10-07T12:02:00Z,32.08,73.28
2025-10-07T12:03:00Z,28.60,78.14
2025-10-07T12:04:00Z,26.23,81.54
2025-10-07T12:05:00Z,24.59,76.24
2025-10-07T12:06:00Z,25.92,76.67
2025-10-07T12:07:00Z,27.03,77.53
2025-10-07T12:08:00Z,30.31,70.80
2025-10-07T12:09:00Z,35.73,70.61
2025-10-07T12:10:00Z,31.46,72.20
2025-10-07T12:11:00Z,43.97,68.79
2025-10-07T12:12:00Z,42.17,62.32
2025-10-07T12:13:00Z,56.67,50.50
2025-10-07T12:14:00Z,49.95,49.33
2025-10-07T12:15:00Z,48.87,52.93
2025-10-07T12:16:00Z,49.19,57.84
2025-10-07T12:17:00Z,50.69,55.14
2025-10-07T12:18:00Z,49.48,60.41
2025-10-07T12:19:00Z,44.66,58.81
2025-10-07T12:20:00Z,44.30,57.21
2025-10-07T12:21:00Z,50.72,50.60
2025-10-07T12:22:00Z,63.83,43.96
2025-10-07T12:23:00Z,61.91,43.41
2025-10-07T12:24:00Z,51.04,54.16
2025-10-07T12:25:00Z,44.00,61.08
2025-10-07T12:26:00Z,44.58,65.25
2025-10-07T12:27:00Z,46.15,58.07
2025-10-07T12:28:00Z,45.60,62.01
2025-10-07T12:29:00Z,44.44,67.20
2025-10-07T12:30:00Z,48.07,58.18
2025-10-07T12:31:00Z,48.36,54.56
2025-10-07T12:32:00Z,47.04,58.04
2025-10-07T12:33:00Z,52.52,59.02
2025-10-07T12:34:00Z,50.29,57.74
2025-10-07T12:35:00Z,46.46,58.25
2025-10-07T12:36:00Z,44.75,56.26
2025-10-07T12:37:00Z,44.82,57.91
2025-10-07T12:38:00Z,41.85,58.96
2025-10-07T12:39:00Z,37.61,68.74
2025-10-07T12:40:00Z,38.47,68.67
2025-10-07T12:41:00Z,41.82,61.49
2025-10-07T12:42:00Z,42.01,68.48
2025-10-07T12:43:00Z,42.33,57.12
2025-10-07T12:44:00Z,48.02,53.01
2025-10-07T12:45:00Z,41.72,53.48
2025-10-07T12:46:00Z,22.34,55.69
2025-10-07T12:47:00Z,42.22,61.96
2025-10-07T12:48:00Z,48.61,59.97
2025-10-07T12:49:00Z,49.64,54.31
2025-10-07T12:50:00Z,44.62,60.62
2025-10-07T12:51:00Z,34.90,68.54
2025-10-07T12:52:00Z,31.10,66.98
2025-10-07T12:53:00Z,25.89,70.27
2025-10-07T12:54:00Z,27.02,75.11
2025-10-07T12:55:00Z,32.61,72.17
2025-10-07T12:56:00Z,30.43,69.31
2025-10-07T12:57:00Z,31.87,68.39
2025-10-07T12:58:00Z,39.23,61.87
2025-10-07T12:59:00Z,40.51,64.38
2025-10-07T13:00:00Z,34.08,66.55
2025-10-07T13:01:00Z,31.07,69.49
2025-10-07T13:02:00Z,30.37,70.05
2025-10-07T13:03:00Z,28.89,73.89
2025-10-07T13:04:00Z,24.27,74.98
2025-10-07T13:05:00Z,24.08,77.05
2025-10-07T13:06:00Z,28.52,72.09
2025-10-07T13:07:00Z,33.83,67.54
2025-10-07T13:08:00Z,33.39,68.32
2025-10-07T13:09:00Z,32.91,67.42
2025-10-07T13:10:00Z,33.88,67.56
2025-10-07T13:11:00Z,33.77,67.09
2025-10-07T13:12:00Z,34.95,64.72
2025-10-07T13:13:00Z,34.01,65.43
2025-10-07T13:14:00Z,31.48,65.10
2025-10-07T13:15:00Z,35.32,65.20
2025-10-07T13:16:00Z,34.03,64.93
2025-10-07T13:17:00Z,41.17,60.17
2025-10-07T13:18:00Z,47.54,51.80
2025-10-07T13:19:00Z,57.14,49.13
2025-10-07T13:20:00Z,63.70,46.62
2025-10-07T13:21:00Z,70.42,34.32
2025-10-07T13:22:00Z,64.38,33.92
2025-10-07T13:23:00Z,66.34,34.70
2025-10-07T13:24:00Z,66.90,33.80
2025-10-07T13:25:00Z,69.21,31.92
2025-10-07T13:26:00Z,68.55,31.98
2025-10-07T13:27:00Z,65.99,32.55
2025-10-07T13:28:00Z,50.22,49.80
2025-10-07T13:29:00Z,33.91,64.31
2025-10-07T13:30:00Z,30.04,68.93
2025-10-07T13:31:00Z,30.00,70.57
2025-10-07T13:32:00Z,24.90,72.70
2025-10-07T13:33:00Z,26.06,75.71
2025-10-07T13:34:00Z,24.20,77.93
2025-10-07T13:35:00Z,24.73,74.90
2025-10-07T13:36:00Z,15.57,82.28
2025-10-07T13:37:00Z,16.92,82.64
2025-10-07T13:38:00Z,23.77,75.30
2025-10-07T13:39:00Z,26.34,73.37
2025-10-07T13:40:00Z,28.76,72.14
2025-10-07T13:41:00Z,25.31,75.53
2025-10-07T13:42:00Z,29.42,72.37
2025-10-07T13:43:00Z,27.08,72.80
2025-10-07T13:44:00Z,32.00,69.42
2025-10-07T13:45:00Z,25.09,76.79
2025-10-07T13:46:00Z,23.91,75.85
2025-10-07T13:47:00Z,26.08,77.84
2025-10-07T13:48:00Z,29.04,75.60
2025-10-07T13:49:00Z,33.29,69.00
2025-10-07T13:50:00Z,29.29,73.03
2025-10-07T13:51:00Z,22.35,75.32
2025-10-07T13:52:00Z,18.42,78.66
2025-10-07T13:53:00Z,19.16,81.67
2025-10-07T13:54:00Z,17.99,83.91
2025-10-07T13:55:00Z,8.58,91.73
2025-10-07T13:56:00Z,9.54,91.22
2025-10-07T13:57:00Z,3.56,95.43
2025-10-07T13:58:00Z,1.95,98.32
2025-10-07T13:59:00Z,2.60,97.08
2025-10-07T14:00:00Z,2.93,97.55
2025-10-07T14:01:00Z,1.00,99.00
2025-10-07T14:02:00Z,1.00,98.27
2025-10-07T14:03:00Z,1.00,99.00
2025-10-07T14:04:00Z,1.00,99.00
2025-10-07T14:05:00Z,1.00,99.00
2025-10-07T14:06:00Z,1.00,99.00
