# event_ticker=KXATPMATCH-26APR18JODFIL
# final_score=3-6 6-3 6-2
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Rafael Jodar
# kalshi_date=2026-04-18
timestamp,Rafael Jodar,Arthur Fils
2026-04-18T09:00:00Z,40.00,61.00
2026-04-18T09:01:00Z,40.00,61.00
2026-04-18T09:02:00Z,40.00,61.00
2026-04-18T09:04:00Z,40.00,60.00
2026-04-18T09:06:00Z,40.00,60.00
2026-04-18T09:07:00Z,40.00,61.00
2026-04-18T09:09:00Z,40.00,61.00
2026-04-18T09:15:00Z,40.00,60.00
2026-04-18T09:16:00Z,40.00,61.00
2026-04-18T09:19:00Z,40.00,61.00
2026-04-18T09:22:00Z,40.00,61.00
2026-04-18T09:23:00Z,40.00,61.00
2026-04-18T09:26:00Z,40.00,61.00
2026-04-18T09:33:00Z,40.00,61.00
2026-04-18T09:34:00Z,40.00,61.00
2026-04-18T09:36:00Z,40.00,61.00
2026-04-18T09:43:00Z,40.00,61.00
2026-04-18T09:47:00Z,40.00,61.00
2026-04-18T09:49:00Z,40.00,61.00
2026-04-18T09:50:00Z,40.00,61.00
2026-04-18T09:53:00Z,40.00,61.00
2026-04-18T10:00:00Z,40.00,61.00
2026-04-18T10:04:00Z,40.00,61.00
2026-04-18T10:08:00Z,40.00,61.00
2026-04-18T10:11:00Z,40.00,61.00
2026-04-18T10:12:00Z,40.00,61.00
2026-04-18T10:15:00Z,40.00,61.00
2026-04-18T10:16:00Z,40.00,61.00
2026-04-18T10:19:00Z,40.00,61.00
2026-04-18T10:21:00Z,40.00,60.99
2026-04-18T10:25:00Z,40.00,60.00
2026-04-18T10:26:00Z,40.00,60.00
2026-04-18T10:28:00Z,40.00,61.00
2026-04-18T10:29:00Z,40.00,61.00
2026-04-18T10:40:00Z,40.00,61.00
2026-04-18T10:42:00Z,40.00,61.00
2026-04-18T10:48:00Z,40.00,61.00
2026-04-18T10:50:00Z,40.00,61.00
2026-04-18T10:51:00Z,40.00,60.01
2026-04-18T10:57:00Z,40.00,61.00
2026-04-18T10:59:00Z,40.00,61.00
2026-04-18T11:00:00Z,40.00,61.00
2026-04-18T11:02:00Z,40.00,60.02
2026-04-18T11:04:00Z,40.00,60.02
2026-04-18T11:06:00Z,40.00,61.00
2026-04-18T11:07:00Z,40.00,61.00
2026-04-18T11:11:00Z,40.00,61.00
2026-04-18T11:12:00Z,40.00,61.00
2026-04-18T11:13:00Z,40.00,61.00
2026-04-18T11:14:00Z,40.00,61.00
2026-04-18T11:33:00Z,40.00,61.00
2026-04-18T11:36:00Z,40.00,61.00
2026-04-18T11:38:00Z,40.00,61.00
2026-04-18T11:40:00Z,40.00,61.00
2026-04-18T11:43:00Z,40.00,61.00
2026-04-18T11:44:00Z,40.00,61.00
2026-04-18T11:45:00Z,40.00,61.00
2026-04-18T11:49:00Z,40.00,61.00
2026-04-18T11:50:00Z,40.00,61.00
2026-04-18T11:54:00Z,40.00,61.00
2026-04-18T11:55:00Z,40.00,61.00
2026-04-18T11:56:00Z,40.00,61.00
2026-04-18T11:57:00Z,40.00,61.00
2026-04-18T11:58:00Z,40.00,61.00
2026-04-18T11:59:00Z,40.00,61.00
2026-04-18T12:00:00Z,40.00,61.00
2026-04-18T12:02:00Z,40.00,61.00
2026-04-18T12:05:00Z,40.00,61.00
2026-04-18T12:06:00Z,40.00,61.00
2026-04-18T12:07:00Z,40.00,61.00
2026-04-18T12:09:00Z,39.00,61.00
2026-04-18T12:10:00Z,40.00,61.00
2026-04-18T12:12:00Z,40.00,61.00
2026-04-18T12:13:00Z,40.00,61.00
2026-04-18T12:14:00Z,40.00,61.00
2026-04-18T12:17:00Z,40.00,61.00
2026-04-18T12:18:00Z,40.00,61.00
2026-04-18T12:19:00Z,40.00,61.00
2026-04-18T12:21:00Z,40.00,61.00
2026-04-18T12:22:00Z,40.00,61.00
2026-04-18T12:26:00Z,40.00,61.00
2026-04-18T12:27:00Z,40.00,61.00
2026-04-18T12:28:00Z,40.00,61.00
2026-04-18T12:29:00Z,40.00,61.00
2026-04-18T12:30:00Z,39.00,61.00
2026-04-18T12:32:00Z,40.00,61.00
2026-04-18T12:33:00Z,40.00,61.00
2026-04-18T12:35:00Z,40.00,61.00
2026-04-18T12:37:00Z,40.00,61.00
2026-04-18T12:38:00Z,40.00,61.00
2026-04-18T12:40:00Z,40.00,61.00
2026-04-18T12:41:00Z,40.00,61.00
2026-04-18T12:45:00Z,40.00,61.00
2026-04-18T12:47:00Z,40.00,61.00
2026-04-18T12:48:00Z,40.00,61.00
2026-04-18T12:49:00Z,40.00,61.00
2026-04-18T12:50:00Z,40.00,61.00
2026-04-18T12:51:00Z,40.00,61.00
2026-04-18T12:52:00Z,40.00,61.00
2026-04-18T12:53:00Z,40.00,61.00
2026-04-18T12:54:00Z,40.00,61.00
2026-04-18T12:55:00Z,40.00,61.00
2026-04-18T12:57:00Z,40.00,61.00
2026-04-18T12:58:00Z,40.00,61.00
2026-04-18T12:59:00Z,40.80,61.00
2026-04-18T13:00:00Z,41.00,61.00
2026-04-18T13:02:00Z,41.00,60.91
2026-04-18T13:03:00Z,41.00,60.91
2026-04-18T13:04:00Z,41.00,60.91
2026-04-18T13:05:00Z,41.00,60.91
2026-04-18T13:06:00Z,41.00,61.00
2026-04-18T13:07:00Z,41.00,61.00
2026-04-18T13:09:00Z,41.00,61.00
2026-04-18T13:10:00Z,41.00,61.00
2026-04-18T13:11:00Z,41.00,61.00
2026-04-18T13:12:00Z,41.00,61.00
2026-04-18T13:13:00Z,41.00,61.00
2026-04-18T13:15:00Z,41.00,61.00
2026-04-18T13:16:00Z,41.00,61.00
2026-04-18T13:17:00Z,41.00,61.00
2026-04-18T13:19:00Z,41.00,61.00
2026-04-18T13:20:00Z,41.00,61.00
2026-04-18T13:21:00Z,41.00,61.00
2026-04-18T13:22:00Z,41.00,61.00
2026-04-18T13:23:00Z,41.00,61.00
2026-04-18T13:25:00Z,40.58,61.00
2026-04-18T13:27:00Z,41.00,61.00
2026-04-18T13:28:00Z,41.00,61.00
2026-04-18T13:29:00Z,41.00,61.00
2026-04-18T13:30:00Z,41.00,61.00
2026-04-18T13:31:00Z,40.10,61.00
2026-04-18T13:32:00Z,41.00,61.00
2026-04-18T13:34:00Z,41.00,61.00
2026-04-18T13:35:00Z,41.00,61.00
2026-04-18T13:36:00Z,41.00,61.00
2026-04-18T13:37:00Z,41.00,61.00
2026-04-18T13:38:00Z,41.00,61.00
2026-04-18T13:39:00Z,41.00,60.88
2026-04-18T13:40:00Z,41.00,61.00
2026-04-18T13:41:00Z,41.00,60.95
2026-04-18T13:42:00Z,41.00,61.00
2026-04-18T13:43:00Z,41.00,61.00
2026-04-18T13:44:00Z,39.54,61.00
2026-04-18T13:45:00Z,39.54,61.00
2026-04-18T13:46:00Z,39.54,61.00
2026-04-18T13:47:00Z,39.00,60.78
2026-04-18T13:48:00Z,40.00,61.00
2026-04-18T13:49:00Z,40.00,61.00
2026-04-18T13:50:00Z,40.00,61.00
2026-04-18T13:51:00Z,40.17,61.00
2026-04-18T13:52:00Z,41.00,61.00
2026-04-18T13:53:00Z,41.00,61.00
2026-04-18T13:54:00Z,41.00,61.00
2026-04-18T13:56:00Z,41.00,61.00
2026-04-18T13:57:00Z,41.00,62.00
2026-04-18T13:58:00Z,41.00,62.00
2026-04-18T13:59:00Z,39.53,62.00
2026-04-18T14:00:00Z,40.81,62.00
2026-04-18T14:01:00Z,41.00,61.44
2026-04-18T14:02:00Z,41.00,61.10
2026-04-18T14:03:00Z,41.00,61.00
2026-04-18T14:04:00Z,41.00,61.00
2026-04-18T14:05:00Z,41.00,61.00
2026-04-18T14:06:00Z,41.00,61.00
2026-04-18T14:07:00Z,41.00,61.00
2026-04-18T14:08:00Z,41.00,61.00
2026-04-18T14:09:00Z,41.00,61.00
2026-04-18T14:10:00Z,41.29,61.84
2026-04-18T14:11:00Z,40.40,62.73
2026-04-18T14:12:00Z,41.14,62.43
2026-04-18T14:13:00Z,40.26,61.25
2026-04-18T14:14:00Z,41.13,60.52
2026-04-18T14:15:00Z,42.62,59.09
2026-04-18T14:16:00Z,41.84,60.37
2026-04-18T14:17:00Z,41.43,61.30
2026-04-18T14:18:00Z,43.26,58.03
2026-04-18T14:19:00Z,42.07,60.10
2026-04-18T14:20:00Z,45.96,56.71
2026-04-18T14:21:00Z,46.11,56.42
2026-04-18T14:22:00Z,46.01,55.97
2026-04-18T14:23:00Z,47.10,55.25
2026-04-18T14:24:00Z,44.20,57.42
2026-04-18T14:25:00Z,41.07,61.13
2026-04-18T14:26:00Z,38.47,65.01
2026-04-18T14:27:00Z,41.14,60.63
2026-04-18T14:28:00Z,47.05,60.08
2026-04-18T14:29:00Z,43.97,57.30
2026-04-18T14:30:00Z,44.02,57.87
2026-04-18T14:31:00Z,48.67,53.40
2026-04-18T14:32:00Z,47.63,54.10
2026-04-18T14:33:00Z,42.58,58.95
2026-04-18T14:34:00Z,38.36,62.44
2026-04-18T14:35:00Z,29.65,71.37
2026-04-18T14:36:00Z,29.61,71.43
2026-04-18T14:37:00Z,38.14,64.22
2026-04-18T14:38:00Z,40.22,61.65
2026-04-18T14:39:00Z,35.33,66.73
2026-04-18T14:40:00Z,37.06,62.76
2026-04-18T14:41:00Z,39.94,61.22
2026-04-18T14:42:00Z,43.32,57.29
2026-04-18T14:43:00Z,41.83,58.42
2026-04-18T14:44:00Z,41.42,60.14
2026-04-18T14:45:00Z,46.34,55.02
2026-04-18T14:46:00Z,46.81,54.16
2026-04-18T14:47:00Z,51.38,50.93
2026-04-18T14:48:00Z,57.13,44.21
2026-04-18T14:49:00Z,57.49,44.08
2026-04-18T14:50:00Z,51.36,47.33
2026-04-18T14:51:00Z,46.60,53.99
2026-04-18T14:52:00Z,59.63,46.61
2026-04-18T14:53:00Z,62.50,38.41
2026-04-18T14:54:00Z,62.27,37.80
2026-04-18T14:55:00Z,61.19,38.82
2026-04-18T14:56:00Z,60.45,40.74
2026-04-18T14:57:00Z,58.91,41.92
2026-04-18T14:58:00Z,58.05,42.24
2026-04-18T14:59:00Z,56.54,43.47
2026-04-18T15:00:00Z,58.58,42.85
2026-04-18T15:01:00Z,62.73,38.58
2026-04-18T15:02:00Z,64.89,35.77
2026-04-18T15:03:00Z,70.17,30.49
2026-04-18T15:04:00Z,71.74,26.02
2026-04-18T15:05:00Z,62.99,37.37
2026-04-18T15:06:00Z,60.97,39.78
2026-04-18T15:07:00Z,60.74,40.92
2026-04-18T15:08:00Z,63.70,38.96
2026-04-18T15:09:00Z,65.71,36.14
2026-04-18T15:10:00Z,64.97,36.03
2026-04-18T15:11:00Z,63.59,37.72
2026-04-18T15:12:00Z,61.71,39.54
2026-04-18T15:13:00Z,60.94,39.98
2026-04-18T15:14:00Z,62.88,40.33
2026-04-18T15:15:00Z,65.27,35.13
2026-04-18T15:16:00Z,65.82,36.34
2026-04-18T15:17:00Z,63.90,37.50
2026-04-18T15:18:00Z,61.63,39.71
2026-04-18T15:19:00Z,61.99,38.71
2026-04-18T15:20:00Z,62.61,38.30
2026-04-18T15:21:00Z,63.16,38.21
2026-04-18T15:22:00Z,63.65,38.00
2026-04-18T15:23:00Z,60.08,40.04
2026-04-18T15:24:00Z,58.30,43.65
2026-04-18T15:25:00Z,45.18,55.55
2026-04-18T15:26:00Z,40.28,58.95
2026-04-18T15:27:00Z,40.29,58.90
2026-04-18T15:28:00Z,42.68,56.90
2026-04-18T15:29:00Z,53.18,49.62
2026-04-18T15:30:00Z,50.90,48.16
2026-04-18T15:31:00Z,46.21,53.84
2026-04-18T15:32:00Z,44.70,58.09
2026-04-18T15:33:00Z,41.82,58.82
2026-04-18T15:34:00Z,41.87,58.28
2026-04-18T15:35:00Z,42.58,58.01
2026-04-18T15:36:00Z,45.52,55.86
2026-04-18T15:37:00Z,49.73,50.86
2026-04-18T15:38:00Z,50.29,50.85
2026-04-18T15:39:00Z,45.82,56.60
2026-04-18T15:40:00Z,42.17,59.87
2026-04-18T15:41:00Z,33.25,68.60
2026-04-18T15:42:00Z,23.24,75.47
2026-04-18T15:43:00Z,22.24,78.92
2026-04-18T15:44:00Z,19.16,80.81
2026-04-18T15:45:00Z,17.21,82.98
2026-04-18T15:46:00Z,14.15,84.84
2026-04-18T15:47:00Z,11.92,87.65
2026-04-18T15:48:00Z,11.34,88.61
2026-04-18T15:49:00Z,15.74,84.80
2026-04-18T15:50:00Z,16.83,84.35
2026-04-18T15:51:00Z,16.99,83.71
2026-04-18T15:52:00Z,13.46,86.05
2026-04-18T15:53:00Z,19.92,82.02
2026-04-18T15:54:00Z,23.08,78.95
2026-04-18T15:55:00Z,11.20,88.29
2026-04-18T15:56:00Z,7.66,93.62
2026-04-18T15:57:00Z,3.40,96.13
2026-04-18T15:58:00Z,4.05,95.86
2026-04-18T15:59:00Z,1.92,98.73
2026-04-18T16:00:00Z,1.95,98.15
2026-04-18T16:01:00Z,1.01,98.89
2026-04-18T16:02:00Z,1.00,99.00
2026-04-18T16:03:00Z,1.00,99.00
2026-04-18T16:04:00Z,1.00,99.00
2026-04-18T16:05:00Z,1.00,99.00
2026-04-18T16:06:00Z,1.00,99.00
2026-04-18T16:07:00Z,1.00,99.00
