# event_ticker=KXATPMATCH-26FEB25BROKHA
# final_score=7-6(6) 6-4
# score_resolution=7-6 6-4
# match_winner=Jenson Brooksby
# fav_player=Jenson Brooksby
# dog_player=Karen Khachanov
# kalshi_date=2026-02-25
timestamp,Jenson Brooksby,Karen Khachanov
2026-02-25T07:12:00Z,37.00,65.00
2026-02-25T07:13:00Z,37.00,65.76
2026-02-25T07:14:00Z,37.00,65.00
2026-02-25T07:15:00Z,37.00,65.00
2026-02-25T07:16:00Z,37.00,65.00
2026-02-25T07:17:00Z,37.00,65.00
2026-02-25T07:18:00Z,37.00,65.00
2026-02-25T07:20:00Z,37.00,65.00
2026-02-25T07:21:00Z,37.00,65.00
2026-02-25T07:22:00Z,37.00,65.00
2026-02-25T07:25:00Z,37.00,65.00
2026-02-25T07:29:00Z,37.00,65.00
2026-02-25T07:30:00Z,37.00,65.00
2026-02-25T07:31:00Z,37.00,65.00
2026-02-25T07:32:00Z,37.00,65.00
2026-02-25T07:34:00Z,37.00,65.00
2026-02-25T07:35:00Z,37.00,65.00
2026-02-25T07:37:00Z,37.00,65.00
2026-02-25T07:38:00Z,37.00,66.00
2026-02-25T07:40:00Z,37.00,66.00
2026-02-25T07:41:00Z,37.00,66.00
2026-02-25T07:44:00Z,37.00,66.00
2026-02-25T07:46:00Z,37.00,66.00
2026-02-25T07:47:00Z,37.00,66.00
2026-02-25T07:48:00Z,37.00,66.00
2026-02-25T07:49:00Z,37.00,66.00
2026-02-25T07:50:00Z,37.00,66.00
2026-02-25T07:51:00Z,35.00,66.00
2026-02-25T07:53:00Z,37.27,64.75
2026-02-25T07:57:00Z,37.27,64.00
2026-02-25T07:59:00Z,37.27,64.00
2026-02-25T08:01:00Z,37.27,64.00
2026-02-25T08:03:00Z,36.99,63.99
2026-02-25T08:04:00Z,36.99,64.00
2026-02-25T08:05:00Z,36.99,64.00
2026-02-25T08:07:00Z,36.99,64.00
2026-02-25T08:09:00Z,37.00,64.00
2026-02-25T08:10:00Z,37.00,64.00
2026-02-25T08:11:00Z,37.00,64.00
2026-02-25T08:13:00Z,37.00,64.00
2026-02-25T08:15:00Z,37.00,64.00
2026-02-25T08:16:00Z,37.00,63.73
2026-02-25T08:17:00Z,37.00,64.00
2026-02-25T08:18:00Z,37.00,64.00
2026-02-25T08:19:00Z,37.00,64.00
2026-02-25T08:20:00Z,37.00,64.00
2026-02-25T08:21:00Z,36.00,64.00
2026-02-25T08:23:00Z,37.00,64.00
2026-02-25T08:25:00Z,37.00,64.00
2026-02-25T08:26:00Z,37.00,64.74
2026-02-25T08:28:00Z,37.00,64.00
2026-02-25T08:29:00Z,37.00,64.00
2026-02-25T08:30:00Z,37.00,64.00
2026-02-25T08:31:00Z,37.00,64.00
2026-02-25T08:32:00Z,37.00,64.00
2026-02-25T08:34:00Z,37.00,64.00
2026-02-25T08:35:00Z,37.00,64.00
2026-02-25T08:37:00Z,37.00,64.00
2026-02-25T08:38:00Z,37.00,64.00
2026-02-25T08:39:00Z,37.00,64.00
2026-02-25T08:42:00Z,37.00,64.00
2026-02-25T08:43:00Z,37.00,64.00
2026-02-25T08:45:00Z,37.00,64.00
2026-02-25T08:46:00Z,38.00,64.00
2026-02-25T08:47:00Z,38.00,64.00
2026-02-25T08:49:00Z,38.00,64.00
2026-02-25T08:51:00Z,37.00,63.00
2026-02-25T08:52:00Z,37.00,63.00
2026-02-25T08:57:00Z,37.00,63.00
2026-02-25T09:00:00Z,37.00,63.00
2026-02-25T09:01:00Z,37.00,63.00
2026-02-25T09:02:00Z,37.65,63.00
2026-02-25T09:04:00Z,37.65,63.00
2026-02-25T09:07:00Z,37.00,63.00
2026-02-25T09:08:00Z,37.00,63.00
2026-02-25T09:09:00Z,37.00,63.00
2026-02-25T09:10:00Z,37.96,63.00
2026-02-25T09:11:00Z,37.00,63.00
2026-02-25T09:12:00Z,38.00,63.00
2026-02-25T09:13:00Z,38.00,63.00
2026-02-25T09:14:00Z,38.00,63.00
2026-02-25T09:15:00Z,38.00,63.00
2026-02-25T09:16:00Z,38.00,63.00
2026-02-25T09:19:00Z,38.00,63.00
2026-02-25T09:20:00Z,38.00,63.00
2026-02-25T09:21:00Z,38.00,63.00
2026-02-25T09:22:00Z,38.00,63.00
2026-02-25T09:23:00Z,38.00,63.00
2026-02-25T09:24:00Z,38.00,63.00
2026-02-25T09:25:00Z,38.00,63.00
2026-02-25T09:26:00Z,38.00,64.00
2026-02-25T09:27:00Z,38.00,64.00
2026-02-25T09:28:00Z,38.00,64.00
2026-02-25T09:30:00Z,37.00,64.00
2026-02-25T09:31:00Z,37.00,64.00
2026-02-25T09:32:00Z,37.00,64.00
2026-02-25T09:35:00Z,38.00,64.00
2026-02-25T09:40:00Z,37.93,64.00
2026-02-25T09:41:00Z,37.93,64.00
2026-02-25T09:42:00Z,38.00,62.61
2026-02-25T09:43:00Z,38.00,64.00
2026-02-25T09:44:00Z,38.00,64.00
2026-02-25T09:45:00Z,38.00,64.00
2026-02-25T09:47:00Z,38.00,64.00
2026-02-25T09:48:00Z,38.00,64.00
2026-02-25T09:49:00Z,38.00,64.00
2026-02-25T09:50:00Z,38.00,64.00
2026-02-25T09:51:00Z,38.00,64.00
2026-02-25T09:52:00Z,38.00,63.00
2026-02-25T09:53:00Z,38.00,63.00
2026-02-25T09:54:00Z,38.00,63.00
2026-02-25T09:55:00Z,37.00,63.00
2026-02-25T09:57:00Z,38.00,62.47
2026-02-25T09:58:00Z,38.00,63.00
2026-02-25T09:59:00Z,38.00,62.94
2026-02-25T10:00:00Z,38.00,63.00
2026-02-25T10:01:00Z,38.00,63.00
2026-02-25T10:02:00Z,38.00,63.00
2026-02-25T10:03:00Z,38.00,63.00
2026-02-25T10:04:00Z,38.00,63.00
2026-02-25T10:05:00Z,38.00,63.00
2026-02-25T10:06:00Z,38.00,63.00
2026-02-25T10:07:00Z,39.00,63.00
2026-02-25T10:08:00Z,39.00,63.00
2026-02-25T10:09:00Z,39.92,63.00
2026-02-25T10:10:00Z,39.82,63.00
2026-02-25T10:11:00Z,39.00,63.00
2026-02-25T10:12:00Z,39.49,63.00
2026-02-25T10:13:00Z,40.00,63.00
2026-02-25T10:14:00Z,40.00,63.00
2026-02-25T10:15:00Z,40.00,63.00
2026-02-25T10:16:00Z,38.80,63.46
2026-02-25T10:17:00Z,39.74,63.71
2026-02-25T10:18:00Z,39.21,63.85
2026-02-25T10:19:00Z,39.04,62.47
2026-02-25T10:20:00Z,39.80,63.00
2026-02-25T10:21:00Z,39.52,61.33
2026-02-25T10:22:00Z,41.84,62.19
2026-02-25T10:23:00Z,37.58,67.43
2026-02-25T10:24:00Z,35.83,65.91
2026-02-25T10:25:00Z,37.40,64.28
2026-02-25T10:26:00Z,37.32,65.30
2026-02-25T10:27:00Z,38.18,62.94
2026-02-25T10:28:00Z,38.13,63.00
2026-02-25T10:29:00Z,35.97,66.43
2026-02-25T10:30:00Z,31.39,71.06
2026-02-25T10:31:00Z,30.72,69.74
2026-02-25T10:32:00Z,33.10,66.86
2026-02-25T10:33:00Z,32.09,72.73
2026-02-25T10:34:00Z,31.51,70.94
2026-02-25T10:35:00Z,30.56,72.37
2026-02-25T10:36:00Z,34.45,69.00
2026-02-25T10:37:00Z,34.58,67.00
2026-02-25T10:38:00Z,35.00,67.00
2026-02-25T10:39:00Z,35.09,67.91
2026-02-25T10:40:00Z,40.56,61.02
2026-02-25T10:41:00Z,35.78,64.11
2026-02-25T10:42:00Z,36.08,64.51
2026-02-25T10:43:00Z,39.00,63.20
2026-02-25T10:44:00Z,40.80,60.68
2026-02-25T10:45:00Z,39.39,62.70
2026-02-25T10:46:00Z,38.95,62.15
2026-02-25T10:47:00Z,40.96,62.75
2026-02-25T10:48:00Z,36.67,64.00
2026-02-25T10:49:00Z,39.68,62.40
2026-02-25T10:50:00Z,41.67,60.92
2026-02-25T10:51:00Z,39.04,63.76
2026-02-25T10:52:00Z,41.21,61.13
2026-02-25T10:53:00Z,37.83,61.00
2026-02-25T10:54:00Z,41.19,61.00
2026-02-25T10:55:00Z,40.99,59.74
2026-02-25T10:56:00Z,43.59,59.53
2026-02-25T10:57:00Z,45.63,58.11
2026-02-25T10:58:00Z,40.71,61.56
2026-02-25T10:59:00Z,38.62,63.61
2026-02-25T11:00:00Z,36.06,64.83
2026-02-25T11:01:00Z,37.96,63.70
2026-02-25T11:02:00Z,38.40,61.00
2026-02-25T11:03:00Z,36.58,63.98
2026-02-25T11:04:00Z,37.66,66.59
2026-02-25T11:05:00Z,34.10,63.28
2026-02-25T11:06:00Z,34.09,66.94
2026-02-25T11:07:00Z,37.18,64.00
2026-02-25T11:08:00Z,39.00,62.93
2026-02-25T11:09:00Z,38.99,62.70
2026-02-25T11:10:00Z,39.14,60.63
2026-02-25T11:11:00Z,35.43,64.64
2026-02-25T11:12:00Z,29.63,70.90
2026-02-25T11:13:00Z,24.78,75.45
2026-02-25T11:14:00Z,28.71,69.32
2026-02-25T11:15:00Z,35.57,62.69
2026-02-25T11:16:00Z,30.17,68.64
2026-02-25T11:17:00Z,33.25,64.40
2026-02-25T11:18:00Z,34.17,68.78
2026-02-25T11:19:00Z,31.38,70.82
2026-02-25T11:20:00Z,44.50,57.80
2026-02-25T11:21:00Z,57.86,42.44
2026-02-25T11:22:00Z,57.28,44.69
2026-02-25T11:23:00Z,56.04,47.23
2026-02-25T11:24:00Z,56.64,43.83
2026-02-25T11:25:00Z,55.34,46.27
2026-02-25T11:26:00Z,50.16,47.00
2026-02-25T11:27:00Z,54.18,46.45
2026-02-25T11:28:00Z,57.46,42.27
2026-02-25T11:29:00Z,57.03,48.31
2026-02-25T11:30:00Z,58.03,43.69
2026-02-25T11:31:00Z,62.38,38.72
2026-02-25T11:32:00Z,74.26,22.39
2026-02-25T11:33:00Z,79.76,20.74
2026-02-25T11:34:00Z,80.80,19.98
2026-02-25T11:35:00Z,72.28,29.40
2026-02-25T11:36:00Z,75.12,25.57
2026-02-25T11:37:00Z,82.26,21.28
2026-02-25T11:38:00Z,83.40,17.64
2026-02-25T11:39:00Z,82.70,18.79
2026-02-25T11:40:00Z,81.89,19.64
2026-02-25T11:41:00Z,82.00,19.80
2026-02-25T11:42:00Z,88.22,14.73
2026-02-25T11:43:00Z,88.81,11.79
2026-02-25T11:44:00Z,88.15,12.37
2026-02-25T11:45:00Z,88.01,13.28
2026-02-25T11:46:00Z,86.79,13.55
2026-02-25T11:47:00Z,86.47,13.29
2026-02-25T11:48:00Z,87.77,13.97
2026-02-25T11:49:00Z,88.14,12.53
2026-02-25T11:50:00Z,91.28,8.99
2026-02-25T11:51:00Z,91.06,10.18
2026-02-25T11:52:00Z,91.28,10.77
2026-02-25T11:53:00Z,93.65,6.86
2026-02-25T11:54:00Z,91.06,8.97
2026-02-25T11:55:00Z,93.57,8.51
2026-02-25T11:56:00Z,93.58,7.08
2026-02-25T11:57:00Z,93.93,7.54
2026-02-25T11:58:00Z,97.75,2.25
2026-02-25T11:59:00Z,98.99,1.00
2026-02-25T12:00:00Z,99.00,1.00
2026-02-25T12:01:00Z,99.00,1.00
2026-02-25T12:02:00Z,99.00,1.00
