# event_ticker=KXATPCHALLENGERMATCH-26MAY14VANHAL
# final_score=6-1 2-0 RET
# match_winner=Quentin Halys
# fav_player=Quentin Halys
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-05-14
timestamp,Botic Van de Zandschulp,Quentin Halys
2026-05-15T02:20:00Z,8.84,91.00
2026-05-15T02:21:00Z,9.00,92.00
2026-05-15T02:22:00Z,9.00,92.00
2026-05-15T02:23:00Z,8.01,91.81
2026-05-15T02:24:00Z,9.00,91.67
2026-05-15T02:25:00Z,8.36,92.00
2026-05-15T02:26:00Z,8.00,91.00
2026-05-15T02:27:00Z,8.00,91.29
2026-05-15T02:28:00Z,9.00,92.00
2026-05-15T02:29:00Z,9.00,91.00
2026-05-15T02:30:00Z,9.00,92.00
2026-05-15T02:31:00Z,9.00,92.00
2026-05-15T02:32:00Z,8.82,92.00
2026-05-15T02:33:00Z,9.00,92.00
2026-05-15T02:35:00Z,9.00,91.86
2026-05-15T02:36:00Z,8.00,91.86
2026-05-15T02:37:00Z,8.32,91.69
2026-05-15T02:38:00Z,8.32,92.00
2026-05-15T02:39:00Z,8.00,92.00
2026-05-15T02:40:00Z,8.00,92.00
2026-05-15T02:41:00Z,8.00,92.00
2026-05-15T02:42:00Z,9.00,92.00
2026-05-15T02:43:00Z,8.37,91.48
2026-05-15T02:44:00Z,9.00,91.04
2026-05-15T02:45:00Z,9.00,91.14
2026-05-15T02:46:00Z,9.00,91.14
2026-05-15T02:47:00Z,9.00,91.00
2026-05-15T02:48:00Z,8.00,92.00
2026-05-15T02:49:00Z,9.00,92.00
2026-05-15T02:50:00Z,9.00,91.00
2026-05-15T02:51:00Z,9.00,92.00
2026-05-15T02:52:00Z,9.00,91.00
2026-05-15T02:53:00Z,9.00,91.00
2026-05-15T02:54:00Z,9.00,91.00
2026-05-15T02:55:00Z,9.00,92.00
2026-05-15T02:56:00Z,8.00,91.00
2026-05-15T02:57:00Z,8.15,91.00
2026-05-15T02:58:00Z,9.00,92.00
2026-05-15T02:59:00Z,9.00,92.00
2026-05-15T03:00:00Z,9.00,92.00
2026-05-15T03:01:00Z,8.00,92.00
2026-05-15T03:02:00Z,8.07,92.00
2026-05-15T03:03:00Z,8.00,92.00
2026-05-15T03:04:00Z,8.50,92.00
2026-05-15T03:05:00Z,9.00,91.75
2026-05-15T03:06:00Z,8.00,91.00
2026-05-15T03:07:00Z,9.00,91.99
2026-05-15T03:08:00Z,9.00,92.00
2026-05-15T03:09:00Z,8.33,92.00
2026-05-15T03:10:00Z,8.33,92.00
2026-05-15T03:11:00Z,8.83,91.45
2026-05-15T03:12:00Z,9.00,92.00
2026-05-15T03:14:00Z,9.00,92.00
2026-05-15T03:15:00Z,9.00,91.02
2026-05-15T03:16:00Z,9.00,92.00
2026-05-15T03:17:00Z,9.00,92.00
2026-05-15T03:19:00Z,8.00,92.00
2026-05-15T03:21:00Z,8.00,92.00
2026-05-15T03:22:00Z,9.00,92.00
2026-05-15T03:24:00Z,9.00,92.00
2026-05-15T03:25:00Z,8.17,92.00
2026-05-15T03:26:00Z,8.36,91.91
2026-05-15T03:27:00Z,9.00,92.00
2026-05-15T03:28:00Z,9.00,92.00
2026-05-15T03:29:00Z,8.00,92.00
2026-05-15T03:30:00Z,8.81,91.75
2026-05-15T03:31:00Z,8.81,91.93
2026-05-15T03:32:00Z,8.00,91.00
2026-05-15T03:33:00Z,8.47,92.00
2026-05-15T03:34:00Z,8.47,92.00
2026-05-15T03:35:00Z,9.00,92.00
2026-05-15T03:36:00Z,8.99,91.81
2026-05-15T03:37:00Z,9.00,91.81
2026-05-15T03:38:00Z,8.00,92.00
2026-05-15T03:39:00Z,9.00,92.00
2026-05-15T03:40:00Z,9.00,91.00
2026-05-15T03:42:00Z,9.00,91.00
2026-05-15T03:43:00Z,8.09,91.00
2026-05-15T03:44:00Z,8.09,92.00
2026-05-15T03:45:00Z,8.09,91.00
2026-05-15T03:46:00Z,9.00,91.00
2026-05-15T03:47:00Z,9.00,91.00
2026-05-15T03:49:00Z,9.00,91.00
2026-05-15T03:50:00Z,9.00,91.67
2026-05-15T03:51:00Z,8.31,92.00
2026-05-15T03:53:00Z,8.25,92.00
2026-05-15T03:54:00Z,8.00,92.00
2026-05-15T03:55:00Z,9.00,92.00
2026-05-15T03:57:00Z,9.00,91.00
2026-05-15T03:58:00Z,8.91,91.98
2026-05-15T03:59:00Z,9.00,92.00
2026-05-15T04:00:00Z,9.00,91.82
2026-05-15T04:01:00Z,9.00,92.00
2026-05-15T04:02:00Z,9.00,92.00
2026-05-15T04:03:00Z,9.00,91.00
2026-05-15T04:04:00Z,9.00,92.00
2026-05-15T04:05:00Z,9.00,92.00
2026-05-15T04:06:00Z,8.00,92.00
2026-05-15T04:07:00Z,8.00,92.00
2026-05-15T04:08:00Z,9.00,92.00
2026-05-15T04:09:00Z,9.00,91.98
2026-05-15T04:10:00Z,8.00,91.00
2026-05-15T04:11:00Z,8.00,91.00
2026-05-15T04:12:00Z,8.39,92.00
2026-05-15T04:13:00Z,8.39,92.00
2026-05-15T04:14:00Z,9.00,92.00
2026-05-15T04:15:00Z,8.58,92.00
2026-05-15T04:16:00Z,8.58,91.98
2026-05-15T04:17:00Z,8.00,91.00
2026-05-15T04:18:00Z,8.78,92.00
2026-05-15T04:19:00Z,9.00,91.07
2026-05-15T04:20:00Z,9.00,91.58
2026-05-15T04:21:00Z,9.00,92.00
2026-05-15T04:22:00Z,8.15,91.55
2026-05-15T04:23:00Z,8.21,91.00
2026-05-15T04:24:00Z,9.00,92.00
2026-05-15T04:25:00Z,9.00,92.00
2026-05-15T04:26:00Z,9.00,91.17
2026-05-15T04:27:00Z,9.00,92.00
2026-05-15T04:28:00Z,9.00,91.61
2026-05-15T04:29:00Z,9.00,91.68
2026-05-15T04:30:00Z,9.00,92.00
2026-05-15T04:31:00Z,9.00,92.00
2026-05-15T04:32:00Z,9.00,92.00
2026-05-15T04:33:00Z,9.00,91.78
2026-05-15T04:34:00Z,8.34,91.96
2026-05-15T04:35:00Z,8.00,91.99
2026-05-15T04:36:00Z,9.00,92.00
2026-05-15T04:37:00Z,9.00,92.00
2026-05-15T04:38:00Z,8.90,92.00
2026-05-15T04:39:00Z,9.00,92.00
2026-05-15T04:40:00Z,9.00,92.00
2026-05-15T04:41:00Z,8.96,92.00
2026-05-15T04:42:00Z,8.02,92.00
2026-05-15T04:43:00Z,8.02,91.49
2026-05-15T04:44:00Z,9.00,92.00
2026-05-15T04:46:00Z,9.00,91.00
2026-05-15T04:48:00Z,9.00,92.00
2026-05-15T04:49:00Z,9.00,92.00
2026-05-15T04:50:00Z,8.94,91.98
2026-05-15T04:52:00Z,9.00,91.97
2026-05-15T04:53:00Z,9.00,92.00
2026-05-15T04:54:00Z,9.00,92.00
2026-05-15T04:56:00Z,8.00,92.00
2026-05-15T04:57:00Z,9.00,92.00
2026-05-15T04:58:00Z,9.00,91.18
2026-05-15T04:59:00Z,9.00,91.80
2026-05-15T05:00:00Z,9.00,91.69
2026-05-15T05:01:00Z,9.00,92.00
2026-05-15T05:02:00Z,8.90,91.64
2026-05-15T05:03:00Z,9.00,92.00
2026-05-15T05:04:00Z,8.67,91.14
2026-05-15T05:05:00Z,8.67,92.00
2026-05-15T05:06:00Z,9.00,92.00
2026-05-15T05:07:00Z,9.00,91.72
2026-05-15T05:08:00Z,9.00,92.00
2026-05-15T05:09:00Z,9.00,92.00
2026-05-15T05:10:00Z,9.00,92.00
2026-05-15T05:11:00Z,9.00,91.50
2026-05-15T05:12:00Z,9.00,92.69
2026-05-15T05:13:00Z,9.00,92.17
2026-05-15T05:14:00Z,8.97,91.83
2026-05-15T05:15:00Z,9.00,91.98
2026-05-15T05:16:00Z,8.68,91.01
2026-05-15T05:17:00Z,9.00,91.55
2026-05-15T05:18:00Z,9.00,91.46
2026-05-15T05:19:00Z,9.00,91.01
2026-05-15T05:20:00Z,8.20,91.85
2026-05-15T05:21:00Z,9.00,92.80
2026-05-15T05:22:00Z,9.00,91.01
2026-05-15T05:23:00Z,9.00,91.28
2026-05-15T05:24:00Z,8.00,91.28
2026-05-15T05:25:00Z,8.00,92.37
2026-05-15T05:26:00Z,9.00,93.00
2026-05-15T05:27:00Z,9.00,92.59
2026-05-15T05:28:00Z,9.00,93.00
2026-05-15T05:29:00Z,8.00,91.66
2026-05-15T05:30:00Z,8.00,92.00
2026-05-15T05:31:00Z,9.00,93.00
2026-05-15T05:32:00Z,9.00,92.00
2026-05-15T05:33:00Z,9.00,92.03
2026-05-15T05:34:00Z,7.63,91.81
2026-05-15T05:35:00Z,9.00,92.96
2026-05-15T05:36:00Z,9.00,91.41
2026-05-15T05:37:00Z,8.94,93.00
2026-05-15T05:38:00Z,9.00,93.00
2026-05-15T05:39:00Z,9.00,92.98
2026-05-15T05:40:00Z,9.00,92.98
2026-05-15T05:41:00Z,8.14,91.11
2026-05-15T05:42:00Z,9.00,91.20
2026-05-15T05:43:00Z,9.00,92.60
2026-05-15T05:44:00Z,9.00,91.02
2026-05-15T05:45:00Z,8.76,93.00
2026-05-15T05:46:00Z,9.00,93.00
2026-05-15T05:47:00Z,9.00,93.00
2026-05-15T05:48:00Z,7.06,93.00
2026-05-15T05:49:00Z,7.49,92.00
2026-05-15T05:50:00Z,7.49,93.00
2026-05-15T05:51:00Z,8.00,92.07
2026-05-15T05:52:00Z,7.71,93.00
2026-05-15T05:53:00Z,8.00,92.05
2026-05-15T05:54:00Z,7.98,93.00
2026-05-15T05:56:00Z,7.00,93.00
2026-05-15T05:57:00Z,8.00,92.03
2026-05-15T05:58:00Z,8.00,92.50
2026-05-15T05:59:00Z,8.00,93.00
2026-05-15T06:00:00Z,8.00,93.00
2026-05-15T06:01:00Z,8.00,93.00
2026-05-15T06:02:00Z,8.00,92.00
2026-05-15T06:03:00Z,8.00,92.00
2026-05-15T06:04:00Z,8.00,92.00
2026-05-15T06:05:00Z,8.00,92.00
2026-05-15T06:06:00Z,8.00,91.00
2026-05-15T06:07:00Z,9.00,92.00
2026-05-15T06:09:00Z,7.89,92.95
2026-05-15T06:10:00Z,8.01,91.45
2026-05-15T06:11:00Z,8.16,93.00
2026-05-15T06:12:00Z,7.25,93.00
2026-05-15T06:13:00Z,9.00,90.41
2026-05-15T06:14:00Z,9.00,90.41
2026-05-15T06:15:00Z,7.00,92.57
2026-05-15T06:16:00Z,9.00,93.00
2026-05-15T06:17:00Z,7.53,93.00
2026-05-15T06:18:00Z,8.70,93.00
2026-05-15T06:19:00Z,9.00,90.58
2026-05-15T06:20:00Z,9.00,90.58
2026-05-15T06:21:00Z,9.00,92.00
2026-05-15T06:22:00Z,9.00,92.86
2026-05-15T06:23:00Z,8.11,92.86
2026-05-15T06:24:00Z,7.51,92.86
2026-05-15T06:25:00Z,8.77,92.86
2026-05-15T06:26:00Z,7.00,90.00
2026-05-15T06:27:00Z,9.00,90.62
2026-05-15T06:28:00Z,7.77,90.85
2026-05-15T06:29:00Z,9.00,90.85
2026-05-15T06:30:00Z,9.00,91.73
2026-05-15T06:31:00Z,9.00,93.00
2026-05-15T06:32:00Z,8.00,93.00
2026-05-15T06:33:00Z,7.00,93.00
2026-05-15T06:35:00Z,7.00,93.00
2026-05-15T06:37:00Z,7.19,91.05
2026-05-15T06:39:00Z,7.19,91.01
2026-05-15T06:40:00Z,7.19,93.00
2026-05-15T06:41:00Z,7.94,91.00
2026-05-15T06:43:00Z,8.87,91.50
2026-05-15T06:44:00Z,9.00,92.00
2026-05-15T06:45:00Z,8.03,91.58
2026-05-15T06:46:00Z,7.94,92.44
2026-05-15T06:47:00Z,9.00,92.44
2026-05-15T06:48:00Z,9.00,91.00
2026-05-15T06:49:00Z,9.00,91.49
2026-05-15T06:51:00Z,8.00,92.00
2026-05-15T06:52:00Z,8.00,93.00
2026-05-15T06:53:00Z,8.00,93.00
2026-05-15T06:54:00Z,9.00,93.00
2026-05-15T06:55:00Z,9.00,91.08
2026-05-15T06:56:00Z,9.00,91.08
2026-05-15T06:57:00Z,8.09,93.00
2026-05-15T06:58:00Z,9.00,93.00
2026-05-15T06:59:00Z,9.00,91.00
2026-05-15T07:00:00Z,7.45,91.00
2026-05-15T07:01:00Z,7.92,91.00
2026-05-15T07:02:00Z,9.00,91.26
2026-05-15T07:03:00Z,9.00,92.95
2026-05-15T07:04:00Z,9.00,90.64
2026-05-15T07:05:00Z,7.00,90.00
2026-05-15T07:06:00Z,8.00,90.00
2026-05-15T07:07:00Z,8.00,92.12
2026-05-15T07:08:00Z,8.00,91.00
2026-05-15T07:09:00Z,7.00,91.00
2026-05-15T07:10:00Z,7.00,93.00
2026-05-15T07:11:00Z,8.00,92.00
2026-05-15T07:12:00Z,8.00,92.00
2026-05-15T07:13:00Z,8.00,91.99
2026-05-15T07:14:00Z,8.00,91.04
2026-05-15T07:15:00Z,7.00,92.00
2026-05-15T07:16:00Z,7.00,91.04
2026-05-15T07:17:00Z,7.00,92.00
2026-05-15T07:18:00Z,7.00,92.00
2026-05-15T07:19:00Z,7.00,92.00
2026-05-15T07:20:00Z,8.00,92.00
2026-05-15T07:21:00Z,8.00,92.00
2026-05-15T07:22:00Z,8.00,92.00
2026-05-15T07:24:00Z,8.00,91.58
2026-05-15T07:25:00Z,8.00,91.33
2026-05-15T07:27:00Z,8.00,91.94
2026-05-15T07:28:00Z,7.92,91.00
2026-05-15T07:29:00Z,8.00,91.00
2026-05-15T07:30:00Z,8.00,92.00
2026-05-15T07:32:00Z,8.00,91.00
2026-05-15T07:33:00Z,7.00,91.00
2026-05-15T07:34:00Z,7.00,91.00
2026-05-15T07:35:00Z,7.00,92.00
2026-05-15T07:36:00Z,8.00,92.00
2026-05-15T07:37:00Z,8.00,92.00
2026-05-15T07:38:00Z,8.00,92.00
2026-05-15T07:39:00Z,8.00,91.33
2026-05-15T07:40:00Z,7.00,91.68
2026-05-15T07:41:00Z,7.00,91.95
2026-05-15T07:42:00Z,7.96,91.00
2026-05-15T07:43:00Z,8.00,91.00
2026-05-15T07:44:00Z,8.00,91.96
2026-05-15T07:45:00Z,7.00,91.83
2026-05-15T07:46:00Z,7.00,91.52
2026-05-15T07:47:00Z,8.04,91.52
2026-05-15T07:48:00Z,8.98,92.00
2026-05-15T07:49:00Z,8.98,92.00
2026-05-15T07:50:00Z,8.83,91.00
2026-05-15T07:51:00Z,8.00,90.07
2026-05-15T07:52:00Z,9.00,92.00
2026-05-15T07:53:00Z,9.00,90.43
2026-05-15T07:54:00Z,7.44,92.00
2026-05-15T07:55:00Z,8.00,91.00
2026-05-15T07:56:00Z,8.00,92.00
2026-05-15T07:57:00Z,8.00,91.25
2026-05-15T07:58:00Z,8.00,91.25
2026-05-15T07:59:00Z,8.00,91.00
2026-05-15T08:00:00Z,8.00,92.00
2026-05-15T08:02:00Z,8.00,92.00
2026-05-15T08:03:00Z,8.00,92.00
2026-05-15T08:05:00Z,8.00,92.00
2026-05-15T08:06:00Z,8.00,91.12
2026-05-15T08:07:00Z,8.00,92.00
2026-05-15T08:09:00Z,8.00,91.00
2026-05-15T08:10:00Z,8.00,91.00
2026-05-15T08:11:00Z,8.00,91.27
2026-05-15T08:12:00Z,7.91,91.27
2026-05-15T08:13:00Z,7.91,92.00
2026-05-15T08:14:00Z,7.91,91.50
2026-05-15T08:15:00Z,7.16,91.50
2026-05-15T08:17:00Z,7.16,91.01
2026-05-15T08:18:00Z,7.16,91.00
2026-05-15T08:19:00Z,7.16,92.00
2026-05-15T08:20:00Z,7.16,92.00
2026-05-15T08:21:00Z,7.16,91.00
2026-05-15T08:22:00Z,7.27,91.00
2026-05-15T08:23:00Z,7.27,92.00
2026-05-15T08:25:00Z,8.00,92.00
2026-05-15T08:26:00Z,8.00,91.01
2026-05-15T08:27:00Z,8.00,91.01
2026-05-15T08:29:00Z,8.00,91.06
2026-05-15T08:30:00Z,8.00,91.06
2026-05-15T08:31:00Z,8.00,91.00
2026-05-15T08:32:00Z,8.00,91.00
2026-05-15T08:33:00Z,8.00,92.00
2026-05-15T08:35:00Z,8.00,92.00
2026-05-15T08:37:00Z,7.00,91.00
2026-05-15T08:38:00Z,7.00,92.00
2026-05-15T08:39:00Z,8.00,92.00
