# event_ticker=KXATPCHALLENGERMATCH-26MAR19ALCMOL
# final_score=1-6 6-3 6-2
# match_winner=Alex Molcan
# fav_player=Alex Molcan
# dog_player=Max Alcala Gurri
# kalshi_date=2026-03-19
timestamp,Alex Molcan,Max Alcala Gurri
2026-03-19T06:41:00Z,70.00,32.00
2026-03-19T06:47:00Z,70.02,32.00
2026-03-19T06:48:00Z,71.00,32.00
2026-03-19T06:50:00Z,71.00,32.00
2026-03-19T06:52:00Z,71.00,32.00
2026-03-19T06:55:00Z,71.00,32.00
2026-03-19T07:00:00Z,70.11,31.00
2026-03-19T09:01:00Z,73.00,29.00
2026-03-19T09:02:00Z,73.00,29.00
2026-03-19T09:03:00Z,73.00,29.00
2026-03-19T09:04:00Z,73.00,29.00
2026-03-19T09:06:00Z,73.00,29.00
2026-03-19T09:07:00Z,74.00,29.00
2026-03-19T09:08:00Z,74.00,29.00
2026-03-19T09:14:00Z,74.00,29.00
2026-03-19T09:15:00Z,74.00,29.00
2026-03-19T09:17:00Z,74.00,29.00
2026-03-19T09:18:00Z,74.00,29.00
2026-03-19T09:19:00Z,74.00,29.00
2026-03-19T09:20:00Z,74.00,29.00
2026-03-19T09:22:00Z,74.00,29.00
2026-03-19T09:23:00Z,74.00,29.00
2026-03-19T09:25:00Z,74.00,29.00
2026-03-19T09:28:00Z,74.00,29.00
2026-03-19T09:29:00Z,74.00,29.00
2026-03-19T09:30:00Z,74.00,29.00
2026-03-19T09:32:00Z,74.00,29.00
2026-03-19T09:33:00Z,73.71,29.00
2026-03-19T09:34:00Z,73.00,29.00
2026-03-19T09:35:00Z,73.84,28.02
2026-03-19T09:36:00Z,73.84,29.00
2026-03-19T09:37:00Z,74.00,28.48
2026-03-19T09:38:00Z,74.00,28.77
2026-03-19T09:39:00Z,73.34,29.00
2026-03-19T09:40:00Z,70.00,30.96
2026-03-19T09:41:00Z,70.21,30.01
2026-03-19T09:42:00Z,68.75,33.21
2026-03-19T09:43:00Z,69.76,32.33
2026-03-19T09:44:00Z,70.03,30.82
2026-03-19T09:45:00Z,70.25,30.70
2026-03-19T09:46:00Z,70.14,31.91
2026-03-19T09:47:00Z,72.90,29.05
2026-03-19T09:48:00Z,71.03,27.90
2026-03-19T09:49:00Z,75.73,28.58
2026-03-19T09:50:00Z,69.29,31.42
2026-03-19T09:51:00Z,67.00,34.83
2026-03-19T09:52:00Z,64.32,39.98
2026-03-19T09:53:00Z,59.59,42.30
2026-03-19T09:54:00Z,57.44,45.45
2026-03-19T09:55:00Z,58.21,42.68
2026-03-19T09:56:00Z,52.04,49.45
2026-03-19T09:57:00Z,47.87,49.79
2026-03-19T09:58:00Z,45.56,57.29
2026-03-19T09:59:00Z,45.00,56.88
2026-03-19T10:00:00Z,43.99,57.00
2026-03-19T10:01:00Z,38.47,64.24
2026-03-19T10:02:00Z,35.43,66.67
2026-03-19T10:03:00Z,36.91,66.22
2026-03-19T10:04:00Z,35.11,65.85
2026-03-19T10:05:00Z,37.72,63.96
2026-03-19T10:06:00Z,35.03,65.87
2026-03-19T10:07:00Z,35.90,66.32
2026-03-19T10:08:00Z,35.05,66.81
2026-03-19T10:09:00Z,35.86,65.63
2026-03-19T10:10:00Z,34.18,67.29
2026-03-19T10:11:00Z,33.42,66.25
2026-03-19T10:12:00Z,33.90,66.86
2026-03-19T10:13:00Z,34.70,65.69
2026-03-19T10:14:00Z,31.64,67.17
2026-03-19T10:15:00Z,31.30,68.93
2026-03-19T10:16:00Z,31.74,68.28
2026-03-19T10:17:00Z,30.69,70.08
2026-03-19T10:18:00Z,40.81,59.67
2026-03-19T10:19:00Z,44.98,56.06
2026-03-19T10:20:00Z,42.43,58.15
2026-03-19T10:21:00Z,44.67,56.17
2026-03-19T10:22:00Z,44.00,58.13
2026-03-19T10:23:00Z,37.25,63.46
2026-03-19T10:24:00Z,41.40,59.03
2026-03-19T10:25:00Z,42.99,58.24
2026-03-19T10:26:00Z,40.72,64.33
2026-03-19T10:27:00Z,36.67,62.94
2026-03-19T10:28:00Z,34.41,65.48
2026-03-19T10:29:00Z,31.11,69.81
2026-03-19T10:30:00Z,31.14,67.03
2026-03-19T10:31:00Z,40.73,60.35
2026-03-19T10:32:00Z,43.52,59.00
2026-03-19T10:33:00Z,47.01,54.14
2026-03-19T10:34:00Z,48.16,56.82
2026-03-19T10:35:00Z,41.10,60.20
2026-03-19T10:36:00Z,49.46,54.15
2026-03-19T10:37:00Z,45.16,59.23
2026-03-19T10:38:00Z,38.43,62.99
2026-03-19T10:39:00Z,41.87,59.68
2026-03-19T10:40:00Z,41.07,59.04
2026-03-19T10:41:00Z,43.04,58.00
2026-03-19T10:42:00Z,43.71,58.00
2026-03-19T10:43:00Z,41.15,59.85
2026-03-19T10:44:00Z,36.09,64.81
2026-03-19T10:45:00Z,30.78,67.75
2026-03-19T10:46:00Z,25.79,74.68
2026-03-19T10:47:00Z,26.65,75.54
2026-03-19T10:48:00Z,31.31,69.85
2026-03-19T10:49:00Z,37.24,64.17
2026-03-19T10:50:00Z,36.43,64.49
2026-03-19T10:51:00Z,29.52,71.11
2026-03-19T10:52:00Z,39.93,59.64
2026-03-19T10:53:00Z,44.59,56.67
2026-03-19T10:54:00Z,47.13,57.87
2026-03-19T10:55:00Z,42.90,58.90
2026-03-19T10:56:00Z,43.63,59.62
2026-03-19T10:57:00Z,46.07,52.43
2026-03-19T10:58:00Z,57.61,41.56
2026-03-19T10:59:00Z,57.63,46.87
2026-03-19T11:00:00Z,53.51,49.81
2026-03-19T11:01:00Z,60.95,39.37
2026-03-19T11:02:00Z,60.28,40.51
2026-03-19T11:03:00Z,61.33,40.08
2026-03-19T11:04:00Z,63.38,35.52
2026-03-19T11:05:00Z,62.68,37.59
2026-03-19T11:06:00Z,60.87,39.77
2026-03-19T11:07:00Z,58.19,40.50
2026-03-19T11:08:00Z,58.59,42.72
2026-03-19T11:09:00Z,59.43,42.00
2026-03-19T11:10:00Z,59.40,42.00
2026-03-19T11:11:00Z,56.72,44.04
2026-03-19T11:12:00Z,56.79,42.88
2026-03-19T11:13:00Z,64.62,35.49
2026-03-19T11:14:00Z,74.55,23.42
2026-03-19T11:15:00Z,78.67,21.97
2026-03-19T11:16:00Z,80.55,19.68
2026-03-19T11:17:00Z,79.62,21.64
2026-03-19T11:18:00Z,77.65,24.04
2026-03-19T11:19:00Z,70.12,30.47
2026-03-19T11:20:00Z,61.66,39.59
2026-03-19T11:21:00Z,57.58,44.91
2026-03-19T11:22:00Z,52.49,47.95
2026-03-19T11:23:00Z,49.31,50.90
2026-03-19T11:24:00Z,49.50,55.43
2026-03-19T11:25:00Z,39.40,61.40
2026-03-19T11:26:00Z,36.90,61.81
2026-03-19T11:27:00Z,49.20,48.38
2026-03-19T11:28:00Z,59.08,40.78
2026-03-19T11:29:00Z,56.99,47.78
2026-03-19T11:30:00Z,59.24,49.43
2026-03-19T11:31:00Z,55.86,48.26
2026-03-19T11:32:00Z,60.76,44.07
2026-03-19T11:33:00Z,60.93,47.54
2026-03-19T11:34:00Z,68.21,31.39
2026-03-19T11:35:00Z,77.08,22.42
2026-03-19T11:36:00Z,77.79,22.96
2026-03-19T11:37:00Z,80.82,19.05
2026-03-19T11:38:00Z,84.76,16.77
2026-03-19T11:39:00Z,87.66,12.38
2026-03-19T11:40:00Z,87.58,11.60
2026-03-19T11:41:00Z,80.22,21.39
2026-03-19T11:42:00Z,87.67,17.82
2026-03-19T11:43:00Z,87.89,14.25
2026-03-19T11:44:00Z,89.24,10.96
2026-03-19T11:45:00Z,89.91,12.15
2026-03-19T11:46:00Z,89.68,10.56
2026-03-19T11:47:00Z,89.23,13.49
2026-03-19T11:48:00Z,92.36,8.56
2026-03-19T11:49:00Z,87.93,12.96
2026-03-19T11:50:00Z,92.85,9.45
2026-03-19T11:51:00Z,92.11,9.28
2026-03-19T11:52:00Z,95.53,3.74
2026-03-19T11:53:00Z,97.88,2.26
2026-03-19T11:54:00Z,98.91,1.46
2026-03-19T11:55:00Z,99.00,1.02
2026-03-19T11:56:00Z,99.00,1.00
2026-03-19T11:57:00Z,99.00,1.00
2026-03-19T11:58:00Z,99.00,1.00
2026-03-19T11:59:00Z,99.00,1.00
2026-03-19T12:00:00Z,99.00,1.00
2026-03-19T12:01:00Z,99.00,1.00
2026-03-19T12:02:00Z,99.00,1.00
